#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
10.569	556	10.594	416
10.619	555	10.644	416
10.670	557	10.696	426
10.720	557	10.746	438
10.771	557	10.797	454
10.822	555	10.847	471
10.873	559	10.898	488
10.923	561	10.949	508
10.974	559	11.000	526
11.024	556	11.050	545
11.076	561	11.101	559
11.126	563	11.151	574
11.177	557	11.203	582
11.227	558	11.253	586
11.278	557	11.304	581
11.329	556	11.354	579
11.380	556	11.405	574
11.430	556	11.455	568
11.481	556	11.507	550
11.531	558	11.557	539
11.582	560	11.608	516
11.633	556	11.658	503
11.684	556	11.709	481
11.735	560	11.760	464
11.785	557	11.811	449
11.836	561	11.861	435
11.887	554	11.912	426
11.938	553	11.962	423
11.988	556	12.014	419
12.039	555	12.064	426
12.089	555	12.115	433
12.141	556	12.165	439
12.191	558	12.216	455
12.242	556	12.266	466
12.292	555	12.318	487
12.343	557	12.368	505
12.393	556	12.419	529
12.445	561	12.469	544
12.495	557	12.520	558
12.546	554	12.571	570
12.596	556	12.622	580
12.647	553	12.672	583
12.698	559	12.723	584
12.749	559	12.773	584
12.799	557	12.825	576
12.850	557	12.875	566
12.900	557	12.926	554
12.952	557	12.976	535
13.002	556	13.027	510
13.053	557	13.078	497
13.103	555	13.129	481
13.154	549	13.179	463
13.204	557	13.230	450
13.256	560	13.280	440
13.306	555	13.331	429
13.357	554	13.382	422
13.407	553	13.433	421
13.458	555	13.483	429
13.509	554	13.534	431
13.560	556	13.584	446
13.610	556	13.636	458
13.661	556	13.686	482
13.711	551	13.737	489
13.763	557	13.787	516
13.813	555	13.838	528
13.864	557	13.889	539
13.914	561	13.940	556
13.965	560	13.990	566
14.015	555	14.041	576
14.067	557	14.091	581
14.117	555	14.142	581
14.168	555	14.193	576
14.218	555	14.244	571
14.269	555	14.294	560
14.320	555	14.345	541
14.371	557	14.395	531
14.421	556	14.447	517
14.472	556	14.497	498
14.522	556	14.548	480
14.574	556	14.598	465
14.624	556	14.649	452
14.675	558	14.700	438
14.725	554	14.751	434
14.776	556	14.802	429
14.826	553	14.852	425
14.878	547	14.903	431
14.928	556	14.953	438
14.979	557	15.005	448
15.029	556	15.055	462
15.080	555	15.106	475
15.131	554	15.156	496
15.182	557	15.207	509
15.232	555	15.258	526
15.283	556	15.309	546
15.333	552	15.359	553
15.385	556	15.410	568
15.435	557	15.460	573
15.486	558	15.512	577
15.536	556	15.562	579
15.587	557	15.613	577
15.638	552	15.663	568
15.689	553	15.714	559
15.739	556	15.764	547
15.790	556	15.816	530
15.840	556	15.866	515
15.891	555	15.917	503
15.942	557	15.967	483
15.993	556	16.018	469
16.043	556	16.069	448
16.094	557	16.120	443
16.144	557	16.170	436
16.196	556	16.221	432
16.246	556	16.271	430
16.297	558	16.323	434
16.347	551	16.373	440
16.398	555	16.424	451
16.449	557	16.474	462
16.500	555	16.525	477
16.550	554	16.575	491
16.601	554	16.627	513
16.651	556	16.677	530
16.702	557	16.728	546
16.753	554	16.778	544
16.804	555	16.829	560
16.854	556	16.880	576
16.905	556	16.931	574
16.955	559	16.981	575
17.007	558	17.032	573
17.057	554	17.082	565
17.108	554	17.134	560
17.158	565	17.184	545
17.209	556	17.235	531
17.260	557	17.285	513
17.311	554	17.336	498
17.361	557	17.386	482
17.412	556	17.438	467
17.462	556	17.488	449
17.513	553	17.539	448
17.564	556	17.589	435
17.615	557	17.640	432
17.665	558	17.691	434
17.716	554	17.742	436
17.766	558	17.792	444
17.818	553	17.843	453
17.868	561	17.893	465
17.919	552	17.945	479
17.969	555	17.995	495
18.020	557	18.046	516
18.071	555	18.096	526
18.122	556	18.147	534
18.172	557	18.198	547
18.223	557	18.249	563
18.273	556	18.299	565
18.324	557	18.350	573
18.375	556	18.400	578
18.426	557	18.451	570
18.477	560	18.502	564
18.527	558	18.553	553
18.578	561	18.603	542
18.629	556	18.654	529
18.680	558	18.704	514
18.730	558	18.756	498
18.781	559	18.806	485
18.831	556	18.857	471
18.883	556	18.907	458
18.933	550	18.958	441
18.984	555	19.009	437
19.034	556	19.060	439
19.085	556	19.110	441
19.135	554	19.161	441
19.187	556	19.211	447
19.237	556	19.262	456
19.288	557	19.313	468
19.338	560	19.364	480
19.389	553	19.414	496
19.440	554	19.465	510
19.491	552	19.515	524
19.541	562	19.567	539
19.592	560	19.617	554
19.642	556	19.668	563
19.694	554	19.718	566
19.744	557	19.769	565
19.795	557	19.820	570
19.845	556	19.871	565
19.896	556	19.921	556
19.946	557	19.972	552
19.998	557	20.022	540
20.048	560	20.073	527
20.099	556	20.124	513
20.149	560	20.175	498
20.200	552	20.225	485
20.251	561	20.276	466
20.302	556	20.326	462
20.352	557	20.378	449
20.403	556	20.428	441
20.453	555	20.479	437
20.505	555	20.529	436
20.555	556	20.580	443
20.606	556	20.631	452
20.656	552	20.682	455
20.707	555	20.732	467
20.758	556	20.783	483
20.809	557	20.833	496
20.859	560	20.884	510
20.910	554	20.935	525
20.960	557	20.986	541
21.011	560	21.036	554
21.062	551	21.087	558
21.113	557	21.137	565
21.163	558	21.189	569
21.214	558	21.239	568
21.264	557	21.290	569
21.316	556	21.340	554
21.366	557	21.391	549
21.417	550	21.442	538
21.467	557	21.493	525
21.518	557	21.544	511
21.569	554	21.594	494
21.620	562	21.645	484
21.670	555	21.695	471
21.721	556	21.747	459
21.771	555	21.797	447
21.822	557	21.848	446
21.873	556	21.898	443
21.924	558	21.949	441
21.974	554	22.000	442
22.025	555	22.051	451
22.075	557	22.101	459
22.127	556	22.152	474
22.177	556	22.202	477
22.228	555	22.254	494
22.278	555	22.304	511
22.329	551	22.355	526
22.380	557	22.405	539
22.431	560	22.456	550
22.481	560	22.506	556
22.532	556	22.558	563
22.582	554	22.608	567
22.633	558	22.659	567
22.684	557	22.709	562
22.735	559	22.760	560
22.785	556	22.811	548
22.836	557	22.862	534
22.886	556	22.912	521
22.938	557	22.963	507
22.988	557	23.013	492
23.039	556	23.065	483
23.089	555	23.115	471
23.140	560	23.166	460
23.191	550	23.216	452
23.242	553	23.267	450
23.292	550	23.318	443
23.343	556	23.369	448
23.393	556	23.419	446
23.444	558	23.470	458
23.495	556	23.520	461
23.546	557	23.571	471
23.596	557	23.622	490
23.647	555	23.673	498
23.697	554	23.723	517
23.749	557	23.774	526
23.799	557	23.824	537
23.850	552	23.876	546
23.900	560	23.926	555
23.951	558	23.977	561
24.002	556	24.027	564
24.053	552	24.078	564
24.103	553	24.129	560
24.154	559	24.180	555
24.204	554	24.230	546
24.255	555	24.281	530
24.306	554	24.331	523
24.357	555	24.382	511
24.407	556	24.433	493
24.458	561	24.484	482
24.508	556	24.534	469
24.560	554	24.585	462
24.610	557	24.635	453
24.661	553	24.687	448
24.711	555	24.737	446
24.762	552	24.788	443
24.813	548	24.838	449
24.864	557	24.889	455
24.914	556	24.940	464
24.965	555	24.991	478
25.015	556	25.041	494
25.066	556	25.092	493
25.117	557	25.142	513
25.168	557	25.193	526
25.218	557	25.244	535
25.269	557	25.295	548
25.319	551	25.345	553
25.371	556	25.396	559
25.421	550	25.446	561
25.472	557	25.498	561
25.522	562	25.548	559
25.573	561	25.599	551
25.624	548	25.649	544
25.675	560	25.700	534
25.725	550	25.751	519
25.776	555	25.802	509
25.826	557	25.852	500
25.878	557	25.903	485
25.928	557	25.953	473
25.979	557	26.004	466
26.029	554	26.055	451
26.080	560	26.106	451
26.130	558	26.156	447
26.182	552	26.207	445
26.232	559	26.257	451
26.283	553	26.309	458
26.333	553	26.359	461
26.384	565	26.410	477
26.435	558	26.460	481
26.486	555	26.511	498
26.536	556	26.562	511
26.587	557	26.613	524
26.637	557	26.663	532
26.689	555	26.714	549
26.739	556	26.764	555
26.790	556	26.815	559
26.840	556	26.866	560
26.891	559	26.917	559
26.941	554	26.967	554
26.993	562	27.018	550
27.043	559	27.068	540
27.094	555	27.120	532
27.144	558	27.170	520
27.195	553	27.221	505
27.246	557	27.271	499
27.297	556	27.322	481
27.347	557	27.373	474
27.398	559	27.424	464
27.448	556	27.474	466
27.500	556	27.525	457
27.550	555	27.575	448
27.601	559	27.626	450
27.651	558	27.677	452
27.702	557	27.728	460
27.752	554	27.778	468
27.804	555	27.829	478
27.854	557	27.879	488
27.905	561	27.931	500
27.955	559	27.981	513
28.006	554	28.032	526
28.057	557	28.082	535
28.108	557	28.133	545
28.158	557	28.184	551
28.209	557	28.235	562
28.259	556	28.285	555
28.311	559	28.336	559
28.361	557	28.386	552
28.412	556	28.438	548
28.462	558	28.488	544
28.513	556	28.539	530
28.563	554	28.589	519
28.615	556	28.640	504
28.665	557	28.690	497
28.716	555	28.742	485
28.766	555	28.792	473
28.817	558	28.843	466
28.868	554	28.893	456
28.919	557	28.944	458
28.969	557	28.995	457
29.020	556	29.046	451
29.070	556	29.096	461
29.122	556	29.147	461
29.172	557	29.197	470
29.223	555	29.249	478
29.273	559	29.299	490
29.324	560	29.350	500
29.374	558	29.400	512
29.426	549	29.451	521
29.476	555	29.501	533
29.527	561	29.553	544
29.577	556	29.603	545
29.628	556	29.654	550
29.679	557	29.704	560
29.730	556	29.755	561
29.780	556	29.806	551
29.831	558	29.857	551
29.881	556	29.907	537
29.933	555	29.958	530
29.983	556	30.008	519
30.034	558	30.060	506
30.084	553	30.110	494
30.135	557	30.161	483
30.185	557	30.211	474
30.237	556	30.262	466
30.287	557	30.312	461
30.338	556	30.364	452
30.388	557	30.414	452
30.439	556	30.465	450
30.490	556	30.515	461
30.541	561	30.566	464
30.591	557	30.617	463
30.642	556	30.668	477
30.692	558	30.718	490
30.744	557	30.769	502
30.794	551	30.819	512
30.845	558	30.871	524
30.895	557	30.921	533
30.946	558	30.972	542
30.996	560	31.022	548
31.048	558	31.073	553
31.099	557	31.123	553
31.149	561	31.175	554
31.200	554	31.225	544
31.250	557	31.276	543
31.302	557	31.326	534
31.352	557	31.377	533
31.403	551	31.428	516
31.453	559	31.479	504
31.504	559	31.529	496
31.555	554	31.580	485
31.606	560	31.630	475
31.656	555	31.682	467
31.707	562	31.732	460
31.757	552	31.783	458
31.809	557	31.833	456
31.859	555	31.884	456
31.910	552	31.934	458
31.960	558	31.986	464
32.011	556	32.036	472
32.061	552	32.087	482
32.113	557	32.137	493
32.163	555	32.188	502
32.214	558	32.239	513
32.264	551	32.290	524
32.315	552	32.340	531
32.366	560	32.391	542
32.417	553	32.441	548
32.467	556	32.493	549
32.518	551	32.543	553
32.568	551	32.594	551
32.620	557	32.644	545
32.670	559	32.695	543
32.721	557	32.745	533
32.771	556	32.797	526
32.822	557	32.847	516
32.872	557	32.898	503
32.924	557	32.948	496
32.974	556	32.999	480
33.025	563	33.050	476
33.075	562	33.101	468
33.126	559	33.151	462
33.177	555	33.202	459
33.228	558	33.252	456
33.278	553	33.304	461
33.329	553	33.354	461
33.379	555	33.405	468
33.431	556	33.455	472
33.481	553	33.506	480
33.532	555	33.556	491
33.582	557	33.608	503
33.633	559	33.658	518
33.683	556	33.709	523
33.735	556	33.759	531
33.785	556	33.810	540
33.836	560	33.861	544
33.886	552	33.912	549
33.937	563	33.962	550
33.988	557	34.013	545
34.039	561	34.064	546
34.089	555	34.115	535
34.140	558	34.166	539
34.190	557	34.216	526
34.242	557	34.267	514
34.292	556	34.317	502
34.343	558	34.369	499
34.393	554	34.419	478
34.444	560	34.470	477
34.494	556	34.520	469
34.546	557	34.571	463
34.596	560	34.621	461
34.647	558	34.673	459
34.697	559	34.723	459
34.748	560	34.774	463
34.799	559	34.824	465
34.850	560	34.875	476
34.900	560	34.926	484
34.951	557	34.977	493
35.001	557	35.027	499
35.053	556	35.078	511
35.103	557	35.128	526
35.154	557	35.180	534
35.204	555	35.230	542
35.255	557	35.281	543
35.305	556	35.331	548
35.357	555	35.382	549
35.407	557	35.432	547
35.458	561	35.484	545
35.508	554	35.534	540
35.559	553	35.585	526
35.610	557	35.635	523
35.661	558	35.686	515
35.711	555	35.737	501
35.762	557	35.788	499
35.812	556	35.838	495
35.864	556	35.889	467
35.914	556	35.939	469
35.965	557	35.991	465
36.015	556	36.041	466
36.066	556	36.092	461
36.116	555	36.142	461
36.168	556	36.193	465
36.218	558	36.243	471
36.269	562	36.295	478
36.319	554	36.345	486
36.370	553	36.396	494
36.421	556	36.446	504
36.472	559	36.497	516
36.522	557	36.548	522
36.573	558	36.599	533
36.623	557	36.649	531
36.675	557	36.700	549
36.725	555	36.750	539
36.776	557	36.802	542
36.826	556	36.852	550
36.877	559	36.903	542
36.927	555	36.953	537
36.979	557	37.004	532
37.029	559	37.054	522
37.080	548	37.106	516
37.130	562	37.156	498
37.181	557	37.207	495
37.232	557	37.257	483
37.283	554	37.308	477
37.334	556	37.359	470
37.384	557	37.410	458
37.435	556	37.460	461
37.486	556	37.511	463
37.537	557	37.561	463
37.587	557	37.613	469
37.638	556	37.663	473
37.688	554	37.714	478
37.740	555	37.764	488
37.790	558	37.815	496
37.841	558	37.865	505
37.891	559	37.917	510
37.942	555	37.967	524
37.992	556	38.018	531
38.044	556	38.068	535
38.094	559	38.119	548
38.145	557	38.170	543
38.195	557	38.221	547
38.246	557	38.271	543
38.297	557	38.322	537
38.348	558	38.372	531
38.398	557	38.424	531
38.449	557	38.474	521
38.499	559	38.525	513
38.551	552	38.575	503
38.601	565	38.626	494
38.652	558	38.676	485
38.702	557	38.728	478
38.753	553	38.778	467
38.803	556	38.829	464
38.855	555	38.879	465
38.905	557	38.930	467
38.956	558	38.981	463
39.006	555	39.032	468
39.057	558	39.082	479
39.108	557	39.133	479
39.159	556	39.183	488
39.209	557	39.235	495
39.260	556	39.285	507
39.310	558	39.336	514
39.362	560	39.386	524
39.412	559	39.437	533
39.463	557	39.487	536
39.513	556	39.539	540
39.564	554	39.589	543
39.614	557	39.640	546
39.666	557	39.690	544
39.716	557	39.741	540
39.767	560	39.792	529
39.817	556	39.843	530
39.868	558	39.893	522
39.919	558	39.944	511
39.970	555	39.994	501
40.020	557	40.046	494
40.071	556	40.096	486
40.121	557	40.147	480
40.173	557	40.197	469
40.223	557	40.248	469
40.274	556	40.298	466
40.324	554	40.350	465
40.375	556	40.401	472
40.425	556	40.451	471
40.477	556	40.502	474
40.527	555	40.552	480
40.578	555	40.604	492
40.628	556	40.654	501
40.679	562	40.705	504
40.730	557	40.755	514
40.781	556	40.806	522
40.831	559	40.857	530
40.882	561	40.908	538
40.932	561	40.958	540
40.984	562	41.009	543
41.034	558	41.059	543
41.085	557	41.111	542
41.135	557	41.161	537
41.186	557	41.212	528
41.236	558	41.262	520
41.288	556	41.313	519
41.338	557	41.363	509
41.389	556	41.415	508
41.439	556	41.465	503
41.490	556	41.516	486
41.541	555	41.566	479
41.592	557	41.617	473
41.642	554	41.668	472
41.693	560	41.719	468
41.743	553	41.769	466
41.795	561	41.820	467
41.845	556	41.870	472
41.896	551	41.922	476
41.946	557	41.972	483
41.997	558	42.023	486
42.047	556	42.073	496
42.099	557	42.124	503
42.149	557	42.174	527
42.200	554	42.226	527
42.250	556	42.276	530
42.301	561	42.327	536
42.352	558	42.377	538
42.403	555	42.428	542
42.453	553	42.479	543
42.504	556	42.530	540
42.554	556	42.580	539
42.606	555	42.631	526
42.656	559	42.681	526
42.707	558	42.733	519
42.757	556	42.783	514
42.808	556	42.834	503
42.858	556	42.884	493
42.910	551	42.935	480
42.960	558	42.985	479
43.011	561	43.037	475
43.061	562	43.087	471
43.112	556	43.138	468
43.163	559	43.188	469
43.214	554	43.239	470
43.264	561	43.290	468
43.315	554	43.341	477
43.365	552	43.391	482
43.417	560	43.442	490
43.467	557	43.492	504
43.518	556	43.544	496
43.568	557	43.594	512
43.619	556	43.645	522
43.670	556	43.695	527
43.721	557	43.746	535
43.771	557	43.796	539
43.822	556	43.848	535
43.872	556	43.898	540
43.923	557	43.949	537
43.974	563	43.999	535
44.025	553	44.050	531
44.075	558	44.101	531
44.126	554	44.152	517
44.176	557	44.202	510
44.228	556	44.253	502
44.278	556	44.303	493
44.329	557	44.355	487
44.379	555	44.405	483
44.430	556	44.456	475
44.481	550	44.506	478
44.532	555	44.557	469
44.582	554	44.607	469
44.633	557	44.659	470
44.683	556	44.709	473
44.734	555	44.760	480
44.785	559	44.810	486
44.836	558	44.861	493
44.887	555	44.912	499
44.937	560	44.963	508
44.988	560	45.013	516
45.039	557	45.064	526
45.090	560	45.114	531
45.140	556	45.166	532
45.191	552	45.216	540
45.241	556	45.267	540
45.293	556	45.317	537
45.343	557	45.368	535
45.394	556	45.418	535
45.444	554	45.470	533
45.495	559	45.520	523
45.545	555	45.571	515
45.597	552	45.621	512
45.647	556	45.672	501
45.698	556	45.723	498
45.748	557	45.774	490
45.799	556	45.824	479
45.850	557	45.875	474
45.901	555	45.925	480
45.951	558	45.977	471
46.002	557	46.027	471
46.052	557	46.078	472
46.104	557	46.128	476
46.154	556	46.179	481
46.205	564	46.230	486
46.255	557	46.281	494
46.306	554	46.331	501
46.356	555	46.382	512
46.408	555	46.432	516
46.458	558	46.483	526
46.509	555	46.534	528
46.559	558	46.585	532
46.610	558	46.635	531
46.661	555	46.686	537
46.712	557	46.736	543
46.762	557	46.788	536
46.813	558	46.838	533
46.863	554	46.889	530
46.915	557	46.939	522
46.965	559	46.990	515
47.016	555	47.041	509
47.066	555	47.092	491
47.117	552	47.142	495
47.167	559	47.193	486
47.219	561	47.243	481
47.269	555	47.294	477
47.320	557	47.345	478
47.370	557	47.396	473
47.421	557	47.446	469
47.472	558	47.497	470
47.523	558	47.547	481
47.573	553	47.599	477
47.624	556	47.649	492
47.674	557	47.700	494
47.726	556	47.750	502
47.776	554	47.801	508
47.827	557	47.852	517
47.877	554	47.903	523
47.928	556	47.954	528
47.978	555	48.004	535
48.030	559	48.055	540
48.080	557	48.105	534
48.131	554	48.157	537
48.181	557	48.207	526
48.232	557	48.258	531
48.283	558	48.308	532
48.334	553	48.359	519
48.384	556	48.410	512
48.435	554	48.461	507
48.485	556	48.511	500
48.537	554	48.562	494
48.587	552	48.612	487
48.638	566	48.664	473
48.688	545	48.714	477
48.739	558	48.765	475
48.790	555	48.815	470
48.841	555	48.866	474
48.891	558	48.916	476
48.942	557	48.968	478
48.992	556	49.018	487
49.043	555	49.069	490
49.094	558	49.119	489
49.145	557	49.170	503
49.195	558	49.221	511
49.246	557	49.272	517
49.296	558	49.322	522
49.348	563	49.373	526
49.398	562	49.423	531
49.449	551	49.475	534
49.499	549	49.525	535
49.550	558	49.576	534
49.601	556	49.626	533
49.652	557	49.677	534
49.702	557	49.727	529
49.753	556	49.779	518
49.803	557	49.829	512
49.854	557	49.880	509
49.905	558	49.930	501
49.956	557	49.981	494
50.006	559	50.032	488
50.057	556	50.083	482
50.107	555	50.133	478
50.159	554	50.184	475
50.209	551	50.234	474
50.260	555	50.286	475
50.310	557	50.336	476
50.361	556	50.387	479
50.412	557	50.437	485
50.463	557	50.488	494
50.513	558	50.538	501
50.564	556	50.590	500
50.614	557	50.640	514
50.665	557	50.691	514
50.716	556	50.741	522
50.767	558	50.792	526
50.817	552	50.843	530
50.868	559	50.894	533
50.918	561	50.944	535
50.970	564	50.995	528
51.020	553	51.045	533
51.071	559	51.097	530
51.121	559	51.147	521
51.172	556	51.198	521
51.223	557	51.248	512
51.274	557	51.299	504
51.324	557	51.350	506
51.375	556	51.401	502
51.425	557	51.451	484
51.476	557	51.502	485
51.527	557	51.552	482
51.578	559	51.603	476
51.629	557	51.654	473
51.679	557	51.705	475
51.730	557	51.755	479
51.781	555	51.806	482
51.832	552	51.856	486
51.882	557	51.908	491
51.933	556	51.958	499
51.983	557	52.009	503
52.035	558	52.059	509
52.085	558	52.110	513
52.136	557	52.161	515
52.186	557	52.212	527
52.237	557	52.262	523
52.287	557	52.313	534
52.339	557	52.363	534
52.389	559	52.414	532
52.440	550	52.465	530
52.490	548	52.516	527
52.541	561	52.566	521
52.592	564	52.617	517
52.643	553	52.667	514
52.693	560	52.719	502
52.744	557	52.769	494
52.794	557	52.820	497
52.846	558	52.870	484
52.896	558	52.921	482
52.947	551	52.972	484
52.997	558	53.023	483
53.048	560	53.073	478
53.098	559	53.124	478
53.150	555	53.174	480
53.200	558	53.225	482
53.251	554	53.276	487
53.301	557	53.327	491
53.352	561	53.377	499
53.403	556	53.428	503
53.454	558	53.478	517
53.504	557	53.530	517
53.555	557	53.580	525
53.605	558	53.631	522
53.657	558	53.681	529
53.707	557	53.732	536
53.758	557	53.783	536
53.808	560	53.834	536
53.859	557	53.884	529
53.910	553	53.935	531
53.961	565	53.985	522
54.011	556	54.036	517
54.062	561	54.087	509
54.112	557	54.138	510
54.163	560	54.188	499
54.214	556	54.239	493
54.265	556	54.289	485
54.315	557	54.341	484
54.366	558	54.391	481
54.416	558	54.442	478
54.468	556	54.492	473
54.518	558	54.543	483
54.569	557	54.594	482
54.619	555	54.645	484
54.670	557	54.696	489
54.721	557	54.746	495
54.772	559	54.797	500
54.822	563	54.847	503
54.873	556	54.899	511
54.923	558	54.949	517
54.974	554	55.000	515
55.025	558	55.050	527
55.076	556	55.101	529
55.126	557	55.152	530
55.177	557	55.203	531
55.227	555	55.253	531
55.279	558	55.304	533
55.329	558	55.354	527
55.380	558	55.406	522
55.430	558	55.456	517
55.481	560	55.507	511
55.532	558	55.557	504
55.583	556	55.608	499
55.633	557	55.658	492
55.684	560	55.710	489
55.734	555	55.760	485
55.785	560	55.811	479
55.836	557	55.861	477
55.887	557	55.912	477
55.937	557	55.963	480
55.988	558	56.014	483
56.038	557	56.064	478
56.090	557	56.115	490
56.140	557	56.165	495
56.191	555	56.217	500
56.241	564	56.267	505
56.292	557	56.318	512
56.343	559	56.368	515
56.394	552	56.419	521
56.444	553	56.470	526
56.495	559	56.521	528
56.545	557	56.571	531
56.596	557	56.622	529
56.647	557	56.672	528
56.698	557	56.723	526
56.748	557	56.774	520
56.799	558	56.825	519
56.849	557	56.875	515
56.901	556	56.926	509
56.951	558	56.976	503
57.002	557	57.028	500
57.052	557	57.078	494
57.103	555	57.129	489
57.154	556	57.179	486
57.205	559	57.230	482
57.255	558	57.281	481
57.306	559	57.332	481
57.356	557	57.382	484
57.407	557	57.433	479
57.458	557	57.483	489
57.509	557	57.534	490
57.559	559	57.585	496
57.610	553	57.636	507
57.660	557	57.686	503
57.712	553	57.737	513
57.762	559	57.787	516
57.813	559	57.839	520
57.863	552	57.889	525
57.914	559	57.940	527
57.965	558	57.990	530
58.016	562	58.041	521
58.066	558	58.092	530
58.117	559	58.143	523
58.167	556	58.193	527
58.218	564	58.244	510
58.269	557	58.294	523
58.320	558	58.345	505
58.370	555	58.396	502
58.421	553	58.447	504
