#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.168	466	58.193	570
58.219	484	58.244	557
58.270	488	58.295	555
58.320	498	58.346	551
58.371	510	58.396	545
58.422	522	58.447	550
58.473	536	58.497	542
58.523	550	58.549	551
58.574	563	58.599	554
58.624	573	58.650	558
58.676	585	58.700	566
58.726	587	58.751	575
58.777	593	58.801	585
58.827	596	58.853	595
58.878	590	58.903	604
58.928	581	58.954	612
58.980	579	59.004	622
59.030	566	59.055	614
59.081	555	59.106	626
59.131	543	59.157	626
59.182	529	59.207	625
59.233	515	59.258	624
59.284	502	59.308	616
59.334	496	59.360	606
59.385	490	59.410	600
59.435	488	59.461	590
59.487	485	59.511	580
59.537	481	59.562	572
59.588	488	59.612	559
59.638	485	59.664	555
59.689	498	59.714	546
59.739	509	59.765	545
59.791	520	59.815	539
59.841	530	59.866	540
59.892	543	59.917	535
59.942	554	59.968	539
59.993	565	60.018	553
60.044	574	60.069	561
60.095	583	60.119	570
60.145	580	60.171	581
60.196	583	60.221	592
60.246	583	60.272	604
60.298	580	60.322	612
60.348	571	60.373	620
60.399	567	60.423	628
60.449	556	60.475	629
60.500	546	60.525	629
60.550	534	60.576	627
60.602	524	60.626	635
60.652	512	60.677	622
60.703	501	60.728	615
60.753	495	60.779	606
60.804	491	60.829	595
60.855	493	60.880	584
60.906	483	60.930	572
60.956	490	60.982	561
61.007	494	61.032	552
61.057	500	61.083	543
61.109	509	61.133	536
61.159	518	61.184	533
61.210	528	61.234	531
61.260	536	61.286	537
61.311	548	61.337	542
61.361	557	61.387	542
61.413	566	61.438	555
61.463	572	61.488	565
61.514	578	61.540	575
61.564	584	61.590	588
61.615	573	61.641	600
61.666	577	61.691	613
61.717	572	61.742	620
61.767	566	61.793	629
61.818	557	61.844	630
61.868	547	61.894	638
61.920	538	61.945	639
61.970	529	61.995	629
62.021	519	62.047	632
62.071	512	62.097	625
62.122	504	62.148	611
62.172	502	62.198	600
62.224	499	62.249	589
62.274	493	62.299	576
62.325	495	62.351	564
62.375	507	62.401	555
62.426	505	62.452	547
62.477	508	62.502	530
62.528	517	62.553	530
62.578	528	62.604	528
62.629	535	62.655	528
62.679	543	62.705	529
62.731	552	62.756	531
62.781	559	62.806	543
62.832	563	62.858	558
62.882	566	62.908	571
62.933	571	62.959	584
62.983	573	63.009	597
63.035	568	63.060	609
63.085	567	63.110	620
63.136	560	63.162	630
63.186	558	63.212	635
63.237	552	63.263	639
63.288	541	63.313	639
63.339	532	63.364	641
63.389	526	63.415	638
63.440	520	63.466	625
63.490	513	63.516	615
63.542	508	63.567	606
63.592	497	63.617	594
63.643	503	63.669	580
63.693	501	63.719	567
63.744	501	63.770	554
63.794	519	63.820	543
63.846	515	63.871	535
63.896	519	63.921	530
63.947	525	63.973	525
63.997	533	64.023	524
64.048	539	64.074	531
64.099	546	64.124	538
64.150	542	64.175	543
64.200	555	64.226	557
64.251	555	64.277	565
64.301	560	64.327	575
64.353	562	64.378	596
64.403	565	64.428	607
64.454	566	64.480	611
64.504	556	64.530	629
64.555	553	64.581	642
64.606	548	64.631	644
64.657	541	64.682	644
64.707	537	64.732	648
64.758	530	64.784	635
64.808	523	64.834	636
64.859	523	64.885	621
64.910	515	64.935	612
64.961	509	64.986	598
65.011	513	65.037	586
65.062	511	65.088	571
65.112	509	65.138	558
65.164	516	65.189	546
65.214	519	65.239	535
65.265	516	65.291	529
65.315	528	65.341	524
65.366	530	65.392	522
65.417	538	65.442	523
65.468	541	65.493	529
65.518	545	65.543	540
65.569	550	65.595	547
65.619	552	65.645	563
65.670	554	65.696	574
65.721	555	65.746	584
65.772	552	65.797	601
65.823	551	65.848	609
65.873	550	65.899	626
65.924	548	65.949	638
65.975	547	66.000	643
66.026	541	66.050	644
66.076	537	66.102	651
66.127	533	66.152	641
66.177	529	66.203	638
66.229	527	66.253	632
66.279	520	66.304	614
66.330	520	66.354	604
66.380	517	66.406	589
66.431	520	66.456	576
66.481	521	66.507	562
66.533	517	66.557	552
66.583	521	66.608	540
66.634	526	66.659	528
66.684	522	66.710	522
66.735	532	66.760	522
66.786	534	66.811	524
66.837	537	66.861	527
66.887	540	66.913	532
66.938	544	66.963	543
66.988	545	67.014	559
67.040	545	67.064	565
67.090	548	67.115	583
67.141	544	67.166	594
67.191	547	67.217	611
67.242	544	67.267	626
67.292	539	67.318	636
67.344	547	67.368	641
67.394	537	67.419	646
67.445	537	67.470	649
67.495	536	67.521	645
67.546	534	67.571	647
67.597	531	67.622	633
67.648	530	67.672	625
67.698	529	67.724	610
67.749	527	67.774	594
67.799	527	67.825	583
67.851	526	67.875	567
67.901	529	67.926	554
67.952	533	67.977	543
68.002	529	68.028	534
68.053	528	68.078	526
68.103	532	68.129	522
68.155	533	68.179	526
68.205	536	68.230	528
68.256	537	68.281	535
68.306	538	68.332	533
68.357	537	68.382	552
68.408	538	68.433	569
68.459	539	68.483	578
68.509	538	68.535	592
68.560	545	68.585	606
68.610	540	68.636	618
68.662	541	68.686	630
68.712	539	68.737	638
68.763	534	68.788	644
68.813	538	68.839	646
68.864	537	68.890	646
68.914	538	68.940	641
68.966	535	68.991	631
69.016	535	69.041	627
69.067	534	69.093	613
69.117	536	69.143	599
69.168	535	69.194	584
69.219	532	69.244	569
69.270	537	69.295	558
69.320	539	69.346	546
69.371	534	69.397	539
69.421	530	69.447	529
69.473	529	69.498	526
69.523	535	69.548	523
69.574	533	69.600	524
69.624	532	69.650	532
69.675	533	69.701	534
69.726	533	69.751	545
69.777	534	69.802	558
69.827	531	69.852	574
69.878	532	69.904	587
69.928	531	69.954	601
69.979	533	70.005	614
70.030	530	70.055	624
70.081	533	70.106	635
70.131	533	70.157	641
70.182	535	70.208	644
70.232	533	70.258	643
70.284	537	70.309	643
70.334	541	70.359	635
70.385	538	70.411	626
70.435	540	70.461	616
70.486	543	70.512	601
70.537	538	70.562	591
70.588	547	70.613	576
70.638	542	70.663	568
70.689	542	70.715	551
70.739	543	70.765	541
70.790	539	70.816	533
70.841	531	70.866	526
70.892	540	70.917	525
70.942	533	70.968	525
70.993	531	71.019	532
71.043	530	71.069	532
71.095	525	71.120	544
71.145	526	71.170	564
71.196	525	71.222	570
71.246	526	71.272	582
71.297	525	71.323	595
71.348	526	71.373	610
71.399	527	71.424	620
71.449	527	71.474	629
71.500	526	71.526	638
71.550	527	71.576	642
71.601	535	71.627	642
71.652	537	71.677	641
71.703	541	71.728	636
71.753	541	71.779	630
71.804	545	71.830	615
71.854	546	71.880	605
71.906	547	71.931	588
71.956	546	71.981	578
72.007	542	72.033	571
72.057	547	72.083	557
72.108	545	72.134	546
72.159	538	72.184	538
72.210	540	72.235	532
72.260	535	72.286	528
72.311	539	72.337	529
72.361	534	72.387	536
72.412	536	72.438	537
72.463	522	72.488	546
72.514	523	72.539	556
72.565	521	72.590	565
72.615	520	72.641	584
72.666	519	72.691	590
72.717	520	72.742	603
72.768	518	72.792	610
72.818	526	72.844	625
72.869	527	72.894	633
72.919	530	72.945	636
72.971	540	72.995	638
73.021	537	73.046	639
73.072	544	73.097	634
73.122	546	73.148	627
73.173	550	73.198	623
73.223	552	73.249	612
73.275	554	73.299	593
73.325	554	73.350	584
73.376	553	73.401	574
73.426	552	73.452	562
73.477	552	73.502	553
73.528	549	73.553	544
73.579	549	73.603	538
73.629	535	73.655	532
73.680	532	73.705	536
73.730	534	73.756	530
73.782	522	73.806	537
73.832	523	73.857	547
73.883	518	73.908	548
73.933	516	73.959	563
73.984	516	74.009	583
74.034	515	74.060	587
74.086	515	74.110	599
74.136	516	74.161	610
74.187	517	74.212	623
74.237	526	74.263	628
74.288	526	74.313	632
74.339	532	74.364	634
74.390	537	74.414	634
74.440	542	74.466	632
74.491	541	74.516	624
74.541	550	74.567	619
74.593	552	74.617	611
74.643	557	74.668	599
74.694	561	74.719	595
74.744	559	74.770	574
74.795	557	74.820	561
74.846	556	74.871	559
74.897	549	74.921	549
74.947	544	74.972	542
74.998	539	75.023	539
75.048	538	75.074	536
75.099	534	75.124	537
75.150	522	75.175	539
75.201	526	75.225	549
75.251	508	75.277	554
75.302	513	75.327	564
75.352	511	75.378	572
75.404	509	75.428	582
75.454	509	75.479	594
75.505	510	75.530	603
75.555	513	75.581	612
75.606	523	75.632	621
75.657	525	75.682	625
75.708	530	75.733	629
75.758	536	75.783	629
75.809	539	75.835	629
75.859	548	75.885	625
75.910	545	75.936	619
75.961	557	75.986	610
76.012	561	76.037	602
76.062	565	76.088	595
76.113	564	76.139	582
76.163	563	76.189	575
76.215	558	76.240	565
76.265	557	76.290	555
76.316	552	76.342	548
76.366	546	76.392	544
76.417	540	76.443	542
76.468	539	76.493	542
76.519	530	76.544	543
76.569	520	76.594	548
76.620	516	76.646	556
76.670	505	76.696	554
76.721	510	76.747	569
76.772	509	76.797	579
76.823	505	76.848	588
76.873	506	76.899	590
76.924	508	76.950	604
76.974	513	77.000	615
77.026	515	77.051	621
77.076	526	77.101	624
77.127	534	77.153	623
77.177	535	77.203	625
77.228	546	77.254	622
77.279	549	77.304	618
77.330	562	77.355	612
77.380	562	77.406	605
77.431	566	77.457	597
77.481	568	77.507	583
77.532	568	77.558	577
77.583	566	77.608	566
77.634	563	77.659	568
77.684	551	77.710	556
77.735	551	77.761	550
77.785	550	77.811	547
77.837	529	77.862	547
77.887	533	77.912	547
77.938	523	77.964	551
77.988	515	78.014	558
78.039	510	78.065	563
78.090	505	78.115	568
78.141	503	78.166	576
78.191	501	78.217	585
78.242	501	78.268	588
78.292	504	78.318	601
78.343	508	78.369	606
78.394	514	78.419	613
78.445	523	78.470	614
78.495	529	78.521	620
78.546	531	78.572	620
78.596	538	78.622	617
78.648	551	78.673	614
78.698	557	78.723	609
78.749	567	78.775	604
78.799	569	78.825	596
78.850	570	78.876	592
78.901	571	78.926	582
78.952	565	78.977	574
79.002	567	79.028	570
79.053	564	79.079	562
79.103	555	79.129	557
79.154	549	79.180	553
79.205	544	79.230	552
79.256	530	79.281	552
79.306	524	79.332	553
79.357	519	79.383	559
79.407	507	79.433	566
79.459	500	79.484	571
79.509	501	79.534	574
79.560	498	79.586	580
79.610	499	79.636	592
79.661	500	79.687	595
79.712	505	79.737	602
79.763	511	79.788	606
79.813	518	79.839	604
79.864	526	79.890	615
79.914	533	79.940	611
79.966	542	79.991	613
80.016	546	80.041	613
80.067	561	80.092	607
80.117	556	80.143	608
80.168	565	80.194	597
80.218	573	80.244	595
80.270	574	80.295	583
80.320	574	80.345	577
80.371	571	80.397	571
80.421	566	80.447	570
80.472	558	80.498	563
80.523	550	80.548	563
80.574	542	80.599	559
80.624	535	80.650	559
80.675	524	80.701	561
80.725	516	80.751	562
80.777	510	80.802	565
80.827	505	80.852	569
80.878	498	80.903	573
80.928	496	80.954	580
80.979	496	81.005	583
81.029	497	81.055	597
81.081	500	81.106	602
81.131	506	81.156	601
81.182	513	81.208	605
81.232	522	81.258	604
81.283	531	81.309	607
81.334	538	81.359	607
81.385	551	81.410	607
81.435	557	81.461	604
81.486	567	81.512	603
81.536	571	81.562	595
81.588	577	81.613	590
81.638	576	81.663	583
81.689	576	81.714	584
81.739	574	81.765	582
81.790	568	81.816	578
81.840	562	81.866	575
81.892	556	81.917	571
81.942	548	81.967	563
81.993	534	82.019	563
82.043	531	82.069	565
82.094	522	82.120	568
82.145	510	82.170	572
82.196	510	82.221	573
82.246	504	82.272	577
82.297	497	82.323	580
82.347	488	82.373	586
82.399	500	82.424	589
82.449	498	82.474	598
82.500	503	82.526	597
82.550	510	82.576	592
82.601	517	82.627	599
82.651	528	82.677	600
82.703	532	82.728	601
82.753	547	82.778	600
82.804	558	82.830	602
82.854	564	82.880	597
82.905	570	82.931	593
82.956	576	82.981	589
83.007	576	83.032	587
83.057	577	83.083	583
83.108	575	83.134	583
83.158	571	83.184	578
83.210	562	83.235	574
83.260	559	83.285	574
83.311	550	83.337	577
83.361	542	83.387	573
83.412	535	83.438	571
83.462	521	83.488	570
83.514	513	83.539	576
83.564	508	83.589	576
83.615	502	83.641	581
83.665	493	83.691	580
83.716	494	83.742	582
83.767	494	83.792	584
83.818	496	83.843	586
83.868	501	83.894	582
83.919	506	83.945	592
83.969	520	83.995	592
84.021	522	84.046	595
84.071	534	84.096	595
84.122	539	84.148	594
84.172	553	84.198	593
84.223	558	84.249	594
84.273	573	84.299	589
84.325	569	84.350	591
84.375	576	84.400	586
84.426	568	84.452	586
84.476	578	84.502	584
84.527	574	84.553	586
84.578	568	84.603	580
84.629	559	84.654	580
84.679	554	84.705	581
84.730	544	84.756	582
84.780	536	84.806	576
84.832	526	84.857	578
84.882	518	84.907	580
84.933	504	84.959	579
84.983	495	85.009	579
85.034	507	85.060	582
85.084	494	85.110	580
85.136	494	85.161	580
85.187	495	85.211	584
85.237	499	85.263	583
85.288	504	85.313	590
85.338	511	85.364	589
85.390	521	85.414	594
85.440	538	85.465	589
85.491	540	85.516	588
85.541	549	85.567	588
85.592	561	85.617	588
85.643	567	85.668	587
85.694	576	85.718	587
85.744	570	85.770	587
85.795	573	85.820	586
85.845	577	85.871	583
85.897	576	85.921	582
85.947	570	85.972	589
85.998	563	86.022	585
86.048	562	86.074	588
86.099	547	86.124	585
86.149	539	86.175	584
86.201	529	86.225	585
86.251	519	86.276	585
86.302	511	86.327	584
86.352	510	86.378	584
86.403	496	86.428	584
86.454	498	86.479	582
86.505	498	86.529	582
86.555	497	86.581	582
86.606	498	86.631	586
86.656	502	86.682	586
86.708	509	86.732	586
86.758	517	86.783	583
86.809	524	86.833	582
86.859	535	86.885	591
86.910	546	86.935	582
86.960	558	86.986	581
87.012	563	87.036	584
87.062	568	87.087	584
87.113	573	87.138	581
87.163	576	87.189	585
87.214	575	87.239	586
87.265	573	87.290	587
87.316	571	87.340	590
87.366	564	87.392	589
87.417	559	87.442	588
87.467	550	87.493	581
87.519	545	87.543	590
87.569	532	87.594	593
87.620	525	87.644	590
87.670	513	87.696	596
87.721	509	87.746	586
87.771	504	87.797	587
87.823	499	87.847	590
87.873	491	87.898	583
87.924	498	87.949	581
87.974	500	88.000	581
88.025	504	88.050	584
88.076	510	88.101	577
88.127	516	88.152	576
88.177	525	88.203	581
88.228	533	88.254	580
88.278	535	88.304	578
88.330	555	88.355	579
88.380	556	88.405	580
88.431	564	88.457	582
88.481	573	88.507	584
88.532	575	88.558	583
88.582	565	88.608	585
88.634	574	88.659	589
88.684	568	88.709	593
88.735	566	88.761	589
88.785	563	88.811	597
88.836	554	88.862	598
88.887	540	88.912	591
88.938	538	88.963	591
88.988	531	89.014	592
89.039	522	89.065	592
89.089	509	89.115	591
89.141	503	89.166	588
89.191	504	89.216	587
89.242	495	89.268	585
89.292	494	89.318	584
89.343	498	89.369	580
89.393	504	89.419	577
89.445	512	89.470	577
89.495	515	89.520	574
89.546	522	89.572	574
89.596	531	89.622	573
89.647	541	89.673	575
89.698	546	89.723	574
89.749	558	89.774	576
89.799	562	89.825	578
89.850	565	89.876	581
89.900	570	89.926	584
89.952	572	89.977	586
90.002	570	90.027	589
90.053	572	90.079	590
90.103	567	90.129	594
90.154	560	90.180	598
90.204	554	90.230	594
90.256	546	90.281	602
90.306	539	90.331	595
90.357	530	90.383	597
90.407	522	90.433	595
90.458	513	90.484	593
90.509	508	90.534	591
90.560	504	90.585	587
90.610	501	90.636	585
90.661	504	90.687	582
90.711	501	90.737	579
90.763	507	90.788	577
90.813	508	90.838	575
90.864	514	90.890	576
90.914	519	90.940	571
90.965	528	90.991	567
91.015	537	91.041	569
91.067	544	91.092	573
91.117	552	91.142	573
91.168	559	91.194	575
91.218	564	91.244	578
91.269	567	91.295	582
91.320	569	91.345	580
91.371	577	91.396	585
91.422	572	91.447	593
91.472	568	91.498	594
91.523	556	91.548	598
91.574	555	91.599	603
91.625	548	91.649	607
91.675	540	91.701	610
91.726	533	91.751	599
91.776	527	91.802	600
91.828	519	91.852	597
91.878	513	91.903	594
91.929	506	91.953	590
91.979	505	92.005	587
92.030	503	92.055	582
92.080	507	92.106	579
92.132	511	92.156	572
92.182	507	92.207	575
92.233	515	92.258	570
92.283	520	92.309	566
92.334	526	92.359	567
92.385	532	92.410	563
92.436	541	92.460	567
92.486	548	92.512	570
92.537	554	92.562	574
92.587	561	92.613	577
92.639	564	92.663	583
92.689	563	92.714	584
92.740	569	92.764	588
92.790	566	92.816	593
92.841	560	92.866	592
92.891	565	92.917	600
92.943	554	92.967	603
92.993	551	93.018	604
93.044	545	93.069	603
93.094	536	93.120	605
93.145	529	93.170	601
93.196	523	93.221	599
93.247	517	93.271	601
93.297	513	93.323	593
93.348	510	93.373	590
93.398	510	93.424	589
93.450	509	93.474	581
