#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
11.076	711	11.101	746
11.127	710	11.152	747
11.177	712	11.202	746
11.228	709	11.254	740
11.278	714	11.304	744
11.329	712	11.355	741
11.380	711	11.405	745
11.431	709	11.456	739
11.482	705	11.507	747
11.532	707	11.558	749
11.583	708	11.608	742
11.634	705	11.659	743
11.685	712	11.709	746
11.735	714	11.761	749
11.786	714	11.811	747
11.836	712	11.862	746
11.888	711	11.912	741
11.938	711	11.963	746
11.989	711	12.013	743
12.039	718	12.065	746
12.090	713	12.115	744
12.140	713	12.166	747
12.192	713	12.216	752
12.242	708	12.267	742
12.293	696	12.318	732
12.343	677	12.369	714
12.394	653	12.419	688
12.445	619	12.470	657
12.496	586	12.520	621
12.546	551	12.572	586
12.597	515	12.622	547
12.647	480	12.673	513
12.699	453	12.723	480
12.749	429	12.774	449
12.800	411	12.825	430
12.850	400	12.876	417
12.901	394	12.926	408
12.951	401	12.977	415
13.003	413	13.027	427
13.053	433	13.078	445
13.104	458	13.129	472
13.154	488	13.180	505
13.205	521	13.230	538
13.256	558	13.281	576
13.307	588	13.331	613
13.357	622	13.383	650
13.408	652	13.433	688
13.458	675	13.484	704
13.510	693	13.534	729
13.560	703	13.585	740
13.611	707	13.636	745
13.661	701	13.687	741
13.712	695	13.737	729
13.762	672	13.788	710
13.814	639	13.838	681
13.864	613	13.889	653
13.915	584	13.940	618
13.965	542	13.991	581
14.016	517	14.041	544
14.067	483	14.092	505
14.118	460	14.142	479
14.168	431	14.194	452
14.219	414	14.244	435
14.269	406	14.295	415
14.321	401	14.345	414
14.371	407	14.396	422
14.422	416	14.447	429
14.472	432	14.498	449
14.523	466	14.549	476
14.573	490	14.599	502
14.625	519	14.650	542
14.675	557	14.700	580
14.726	590	14.752	615
14.776	620	14.802	655
14.827	650	14.853	685
14.878	672	14.903	713
14.929	689	14.954	726
14.979	697	15.005	740
15.030	698	15.056	745
15.080	695	15.106	740
15.132	684	15.157	728
15.182	669	15.207	707
15.233	636	15.259	680
15.283	610	15.309	650
15.334	579	15.360	614
15.385	548	15.410	576
15.436	515	15.461	539
15.486	486	15.511	506
15.537	457	15.563	472
15.587	434	15.613	447
15.638	418	15.664	428
15.689	410	15.714	417
15.740	407	15.765	411
15.790	416	15.816	418
15.841	422	15.867	431
15.891	440	15.917	453
15.943	460	15.968	480
15.993	496	16.018	516
16.044	527	16.070	547
16.094	556	16.120	579
16.145	588	16.171	621
16.196	624	16.221	656
16.247	645	16.272	687
16.297	668	16.322	713
16.348	684	16.374	730
16.398	697	16.424	742
16.449	696	16.475	742
16.500	691	16.525	737
16.551	674	16.576	723
16.601	659	16.627	704
16.652	642	16.678	676
16.702	611	16.728	644
16.754	581	16.779	609
16.804	546	16.829	579
16.855	515	16.881	536
16.905	487	16.931	505
16.956	458	16.982	475
17.007	438	17.032	451
17.058	423	17.083	429
17.108	413	17.133	417
17.159	413	17.185	415
17.209	417	17.235	415
17.260	427	17.286	437
17.311	445	17.336	457
17.362	463	17.387	485
17.412	490	17.438	517
17.463	525	17.489	553
17.513	553	17.539	587
17.565	587	17.590	628
17.615	617	17.640	658
17.666	644	17.692	692
17.716	665	17.742	713
17.767	680	17.793	728
17.818	691	17.843	740
17.869	684	17.894	738
17.919	684	17.945	735
17.970	672	17.996	723
18.020	655	18.046	700
18.071	639	18.097	671
18.122	608	18.147	638
18.173	577	18.198	602
18.224	546	18.249	568
18.274	518	18.300	531
18.325	487	18.350	499
18.376	462	18.401	478
18.427	440	18.451	446
18.477	425	18.503	426
18.528	417	18.553	418
18.578	412	18.604	416
18.630	420	18.654	424
18.680	429	18.705	440
18.731	449	18.756	463
18.781	475	18.807	495
18.832	504	18.857	525
18.882	526	18.908	560
18.934	557	18.958	590
18.984	592	19.009	636
19.035	616	19.060	660
19.085	641	19.111	695
19.136	664	19.161	715
19.187	678	19.212	734
19.238	691	19.262	739
19.288	690	19.314	740
19.339	683	19.364	731
19.389	676	19.415	718
19.441	655	19.465	692
19.491	631	19.516	666
19.542	608	19.567	635
19.592	576	19.618	599
19.643	546	19.668	553
19.693	516	19.719	524
19.745	489	19.769	496
19.795	463	19.820	469
19.846	444	19.871	442
19.896	429	19.922	429
19.947	418	19.972	418
19.998	417	20.023	419
20.049	417	20.073	423
20.099	431	20.125	443
20.150	449	20.175	468
20.200	469	20.226	496
20.252	499	20.276	530
20.302	528	20.327	561
20.353	557	20.378	593
20.403	587	20.429	636
20.454	616	20.479	665
20.505	640	20.530	693
20.556	665	20.580	717
20.606	677	20.631	733
20.657	682	20.682	733
20.707	681	20.733	735
20.758	683	20.783	727
20.809	675	20.834	711
20.860	652	20.884	688
20.910	638	20.936	661
20.961	608	20.986	628
21.011	578	21.037	595
21.063	547	21.087	557
21.113	517	21.138	529
21.164	490	21.189	483
21.214	465	21.240	462
21.265	445	21.291	441
21.316	430	21.341	427
21.367	422	21.392	426
21.417	417	21.442	423
21.468	421	21.494	433
21.518	431	21.544	451
21.569	452	21.595	473
21.620	477	21.645	503
21.671	502	21.696	535
21.721	527	21.747	570
21.772	556	21.798	607
21.822	588	21.848	645
21.874	614	21.899	675
21.924	639	21.949	702
21.975	659	22.001	717
22.025	675	22.051	729
22.076	686	22.102	736
22.127	684	22.152	733
22.178	679	22.203	726
22.228	665	22.253	705
22.279	647	22.305	681
22.329	628	22.355	654
22.380	605	22.406	622
22.431	576	22.456	584
22.482	547	22.507	558
22.532	518	22.558	516
22.583	490	22.609	481
22.633	466	22.659	457
22.685	445	22.710	442
22.735	432	22.760	429
22.786	425	22.812	425
22.836	422	22.862	428
22.887	427	22.913	439
22.938	432	22.963	459
22.989	449	23.014	480
23.039	469	23.065	507
23.090	499	23.116	541
23.140	528	23.166	581
23.191	553	23.217	611
23.242	587	23.267	649
23.293	613	23.318	672
23.343	639	23.369	697
23.394	657	23.420	715
23.444	675	23.470	722
23.496	679	23.521	731
23.546	681	23.571	727
23.597	680	23.623	717
23.647	668	23.673	699
23.698	650	23.724	675
23.749	630	23.774	640
23.800	604	23.825	613
23.850	581	23.876	583
23.901	545	23.927	554
23.951	518	23.977	518
24.002	495	24.028	483
24.053	465	24.078	461
24.104	446	24.129	443
24.154	431	24.180	428
24.205	425	24.231	429
24.255	422	24.281	432
24.307	422	24.332	444
24.357	438	24.382	462
24.408	450	24.434	492
24.458	473	24.484	518
24.509	499	24.535	550
24.560	527	24.585	579
24.611	557	24.636	616
24.661	588	24.687	641
24.712	614	24.738	673
24.762	638	24.788	695
24.813	656	24.839	711
24.864	669	24.889	722
24.915	677	24.940	726
24.965	686	24.991	723
25.016	675	25.042	711
25.066	659	25.092	695
25.118	650	25.143	672
25.168	617	25.193	642
25.219	603	25.245	607
25.269	574	25.295	580
25.320	546	25.346	544
25.371	517	25.396	514
25.422	490	25.447	487
25.472	465	25.498	462
25.523	443	25.549	444
25.573	429	25.599	436
25.625	415	25.650	430
25.675	424	25.700	437
25.726	425	25.751	449
25.776	438	25.802	468
25.827	449	25.853	485
25.877	475	25.903	521
25.929	496	25.954	551
25.979	528	26.004	583
26.030	558	26.056	616
26.080	587	26.106	646
26.131	611	26.157	675
26.182	636	26.207	696
26.233	656	26.258	712
26.283	669	26.309	720
26.334	683	26.360	722
26.384	684	26.410	717
26.436	677	26.461	709
26.486	666	26.511	688
26.537	649	26.562	665
26.587	628	26.613	639
26.638	602	26.664	600
26.688	573	26.714	567
26.740	545	26.765	536
26.790	516	26.815	509
26.841	495	26.867	485
26.891	467	26.917	464
26.942	448	26.968	448
26.993	433	27.018	438
27.044	429	27.069	436
27.094	419	27.120	446
27.145	424	27.171	456
27.195	437	27.221	476
27.247	455	27.272	494
27.297	476	27.322	525
27.348	502	27.373	547
27.398	528	27.424	589
27.449	555	27.475	620
27.499	587	27.525	649
27.551	615	27.576	674
27.601	644	27.626	693
27.652	661	27.678	708
27.702	673	27.728	717
27.753	681	27.779	716
27.804	682	27.829	711
27.855	675	27.880	701
27.905	666	27.931	683
27.956	648	27.982	656
28.006	623	28.032	634
28.058	599	28.083	604
28.108	572	28.133	568
28.159	542	28.185	534
28.209	514	28.235	509
28.260	488	28.286	486
28.310	462	28.336	465
28.362	444	28.387	452
28.412	426	28.437	443
28.463	426	28.489	441
28.513	426	28.539	449
28.564	426	28.590	461
28.615	440	28.640	477
28.666	452	28.691	500
28.716	478	28.742	526
28.767	506	28.793	570
28.817	531	28.843	584
28.869	561	28.894	621
28.919	585	28.944	648
28.970	620	28.996	670
29.020	642	29.046	691
29.071	661	29.097	705
29.121	675	29.147	709
29.173	679	29.198	712
29.223	680	29.248	706
29.274	678	29.300	700
29.324	665	29.350	677
29.375	647	29.401	653
29.426	622	29.451	625
29.477	598	29.502	594
29.527	569	29.553	566
29.578	540	29.604	538
29.628	511	29.654	510
29.680	483	29.705	486
29.730	464	29.755	466
29.781	439	29.807	454
29.831	428	29.857	447
29.882	424	29.908	449
29.932	422	29.958	454
29.984	429	30.009	472
30.034	439	30.059	485
30.085	457	30.111	510
30.135	484	30.161	531
30.186	507	30.212	562
30.238	535	30.262	592
30.288	561	30.313	622
30.339	593	30.364	642
30.389	618	30.415	671
30.440	642	30.465	688
30.491	663	30.516	700
30.542	673	30.566	708
30.592	686	30.618	707
30.643	683	30.668	702
30.693	675	30.719	692
30.745	656	30.769	668
30.795	644	30.820	646
30.846	621	30.870	617
30.896	596	30.922	595
30.947	566	30.972	566
30.997	538	31.023	536
31.049	510	31.073	509
31.099	480	31.124	487
31.150	459	31.175	472
31.200	434	31.226	458
31.251	429	31.276	451
31.302	419	31.327	447
31.353	423	31.377	458
31.403	430	31.429	469
31.454	442	31.479	482
31.504	459	31.530	507
31.556	479	31.580	536
31.606	510	31.631	564
31.657	532	31.681	589
31.707	566	31.733	621
31.758	594	31.783	636
31.808	628	31.834	669
31.860	643	31.884	685
31.910	664	31.935	696
31.961	676	31.986	705
32.011	681	32.037	701
32.062	679	32.087	695
32.113	675	32.138	679
32.164	660	32.188	667
32.214	642	32.240	636
32.265	620	32.290	619
32.315	591	32.341	593
32.367	562	32.391	562
32.417	527	32.442	535
32.468	510	32.492	510
32.518	483	32.544	489
32.569	455	32.594	473
32.619	447	32.645	460
32.671	428	32.695	452
32.721	422	32.746	456
32.772	423	32.797	456
32.822	434	32.848	469
32.873	443	32.898	492
32.924	463	32.949	509
32.975	485	32.999	537
33.025	513	33.051	565
33.076	541	33.101	593
33.126	570	33.152	620
33.178	606	33.202	642
33.228	625	33.253	663
33.279	643	33.303	680
33.329	662	33.355	692
33.380	675	33.406	696
33.430	682	33.456	695
33.482	681	33.507	692
33.532	674	33.557	677
33.583	656	33.609	665
33.633	639	33.659	641
33.684	614	33.710	617
33.735	586	33.760	589
33.786	561	33.811	559
33.836	529	33.862	535
33.887	503	33.913	516
33.937	477	33.963	490
33.989	452	34.014	474
34.039	438	34.064	467
34.090	427	34.116	458
34.140	422	34.166	458
34.191	424	34.217	467
34.241	433	34.267	474
34.293	449	34.318	496
34.343	466	34.368	514
34.394	490	34.420	533
34.444	514	34.470	566
34.495	549	34.521	593
34.546	575	34.571	618
34.597	606	34.622	642
34.647	628	34.673	662
34.698	653	34.724	679
34.748	669	34.774	688
34.800	677	34.825	697
34.850	680	34.875	700
34.901	677	34.927	680
34.951	668	34.977	676
35.002	651	35.028	660
35.052	634	35.078	638
35.104	605	35.129	614
35.154	580	35.179	588
35.205	554	35.231	562
35.255	527	35.281	536
35.306	497	35.332	513
35.357	475	35.382	494
35.408	452	35.433	474
35.458	436	35.484	465
35.509	425	35.535	459
35.559	423	35.585	464
35.611	427	35.636	464
35.661	437	35.686	479
35.712	449	35.738	496
35.762	470	35.788	516
35.813	503	35.839	543
35.863	520	35.889	567
35.915	544	35.940	594
35.965	580	35.990	620
36.016	597	36.042	640
36.066	631	36.092	661
36.117	651	36.143	678
36.168	668	36.193	677
36.219	676	36.244	694
36.269	679	36.295	690
36.320	675	36.346	685
36.370	666	36.396	674
36.422	651	36.447	654
36.472	627	36.497	634
36.523	608	36.549	612
36.573	582	36.599	586
36.624	551	36.650	561
36.674	519	36.700	537
36.726	486	36.751	514
36.776	469	36.801	493
36.827	449	36.853	473
36.877	436	36.903	472
36.928	426	36.954	461
36.979	424	37.004	466
37.030	424	37.055	466
37.081	437	37.106	481
37.131	457	37.157	498
37.182	475	37.207	517
37.233	497	37.258	546
37.284	521	37.308	567
37.334	554	37.360	592
37.385	586	37.410	618
37.435	609	37.461	640
37.487	633	37.511	659
37.537	652	37.562	672
37.588	667	37.612	680
37.638	676	37.664	686
37.689	682	37.714	688
37.739	674	37.765	679
37.791	661	37.815	671
37.841	649	37.866	658
37.892	620	37.917	633
37.942	599	37.968	612
37.993	570	38.018	584
38.044	545	38.069	562
38.095	511	38.119	538
38.145	489	38.171	516
38.196	466	38.221	494
38.246	448	38.272	479
38.298	436	38.322	471
38.348	429	38.373	463
38.399	426	38.423	470
38.449	429	38.475	471
38.500	441	38.525	484
38.550	461	38.576	492
38.602	475	38.626	520
38.652	503	38.677	544
38.703	529	38.728	562
38.753	568	38.779	593
38.804	587	38.829	614
38.855	611	38.880	637
38.906	630	38.930	664
38.956	654	38.982	679
39.007	667	39.032	682
39.057	674	39.083	689
39.109	675	39.133	684
39.159	669	39.184	682
39.210	647	39.234	670
39.260	640	39.286	653
39.311	619	39.336	635
39.361	594	39.387	611
39.413	563	39.437	587
39.463	545	39.488	561
39.514	511	39.539	540
39.564	487	39.590	516
39.615	468	39.640	495
39.666	447	39.691	480
39.717	435	39.741	465
39.767	428	39.793	464
39.818	425	39.843	465
39.868	429	39.894	474
39.920	448	39.944	485
39.970	465	39.995	500
40.021	483	40.045	521
40.071	508	40.097	546
40.122	530	40.148	567
40.172	564	40.198	589
40.224	589	40.249	614
40.274	614	40.299	642
40.325	636	40.351	660
40.375	653	40.401	676
40.426	664	40.452	679
40.477	669	40.502	688
40.528	670	40.553	688
40.578	664	40.604	680
40.629	652	40.655	669
40.679	640	40.705	652
40.731	607	40.756	636
40.781	584	40.806	609
40.832	571	40.858	578
40.882	538	40.908	562
40.933	506	40.959	536
40.983	485	41.009	515
41.035	464	41.060	499
41.085	447	41.110	481
41.136	436	41.162	468
41.186	433	41.212	466
41.237	430	41.263	467
41.288	439	41.313	473
41.339	446	41.364	486
41.389	468	41.415	501
41.440	488	41.466	521
41.490	509	41.516	543
41.542	540	41.567	565
41.592	568	41.617	593
41.643	594	41.669	618
41.693	616	41.719	638
41.744	636	41.770	658
41.794	651	41.820	670
41.846	662	41.871	682
41.896	668	41.921	685
41.947	667	41.973	686
41.997	665	42.023	678
42.048	649	42.074	666
42.099	635	42.124	650
42.150	605	42.175	635
42.200	582	42.226	608
42.251	561	42.277	584
42.301	530	42.327	563
42.353	505	42.378	538
42.403	480	42.428	521
42.454	463	42.480	498
42.504	447	42.530	480
42.555	440	42.581	468
42.605	431	42.631	467
42.657	431	42.682	466
42.707	439	42.732	474
42.758	446	42.784	487
42.808	473	42.834	503
42.859	495	42.885	521
42.910	518	42.935	544
42.961	542	42.986	570
43.011	577	43.037	593
43.062	594	43.088	612
43.112	616	43.138	643
43.164	637	43.189	654
43.214	651	43.239	668
43.265	661	43.291	680
43.315	664	43.341	687
43.366	668	43.392	684
43.417	663	43.442	677
43.468	642	43.493	665
43.518	631	43.543	651
43.569	601	43.595	630
43.619	579	43.645	608
43.670	553	43.696	583
43.721	527	43.746	563
43.772	502	43.797	537
43.822	480	43.848	513
43.873	462	43.899	494
43.923	448	43.949	481
43.975	439	44.000	471
44.025	436	44.050	467
44.076	439	44.102	467
44.126	441	44.152	475
44.177	459	44.203	486
44.228	475	44.253	503
44.279	496	44.304	525
44.329	522	44.354	547
44.380	546	44.406	571
44.430	570	44.456	598
44.481	595	44.507	620
44.532	616	44.557	635
44.583	635	44.608	655
44.634	649	44.659	670
44.684	658	44.710	683
44.735	657	44.760	686
44.786	654	44.811	684
44.837	649	44.861	679
44.887	646	44.913	665
44.938	620	44.963	649
44.988	599	45.014	629
45.040	573	45.064	607
45.090	548	45.115	576
45.141	525	45.165	556
45.191	500	45.217	528
45.242	481	45.267	508
45.292	463	45.318	495
45.344	446	45.368	480
45.394	440	45.419	471
45.445	434	45.470	466
45.495	439	45.521	469
45.546	450	45.571	476
45.597	461	45.622	488
45.648	482	45.672	504
45.698	499	45.724	524
45.749	522	45.774	549
45.799	547	45.825	573
45.851	572	45.875	598
45.901	598	45.926	623
45.952	616	45.977	641
46.002	634	46.028	657
46.053	646	46.078	671
46.103	653	46.129	683
46.155	656	46.179	685
46.205	656	46.230	684
46.256	645	46.281	676
46.306	627	46.332	665
46.357	610	46.382	648
46.408	591	46.433	630
46.459	570	46.483	609
46.509	546	46.535	580
46.560	522	46.585	550
46.610	500	46.636	543
46.662	481	46.686	511
46.712	467	46.737	491
46.763	442	46.788	477
46.813	443	46.839	471
46.864	445	46.889	466
46.914	439	46.940	473
46.966	450	46.990	476
47.016	464	47.041	490
47.067	482	47.092	505
47.117	502	47.143	526
47.168	528	47.193	547
47.219	550	47.244	575
47.270	583	47.294	591
47.320	595	47.346	620
47.371	615	47.396	648
47.421	630	47.447	661
47.473	638	47.497	673
47.523	649	47.548	682
47.574	650	47.599	685
47.624	654	47.650	678
47.675	642	47.701	681
47.725	628	47.751	663
47.777	610	47.802	646
47.827	590	47.852	620
47.878	566	47.904	605
47.928	544	47.954	576
47.979	518	48.005	548
48.030	499	48.055	537
48.081	482	48.106	509
48.131	465	48.157	491
48.182	451	48.208	478
48.232	444	48.258	469
48.284	442	48.309	466
48.334	442	48.359	468
48.385	455	48.411	477
48.435	474	48.461	489
48.486	487	48.512	508
48.537	506	48.562	532
48.588	522	48.613	552
48.638	550	48.663	578
48.689	573	48.715	599
48.739	594	48.765	621
48.790	613	48.816	645
48.841	629	48.866	662
48.892	637	48.917	674
48.942	648	48.968	682
48.993	645	49.019	685
49.043	638	49.069	682
49.095	636	49.120	675
49.145	620	49.170	659
49.196	605	49.222	640
49.246	598	49.272	618
49.297	564	49.323	603
49.348	542	49.373	577
49.399	519	49.424	548
49.449	498	49.474	528
49.500	482	49.526	505
49.550	466	49.576	486
49.601	449	49.627	477
49.652	446	49.677	469
49.703	446	49.728	466
49.753	449	49.779	470
49.804	464	49.830	479
49.854	472	49.880	495
49.906	489	49.931	510
49.956	507	49.981	529
50.007	532	50.033	558
50.057	551	50.083	585
50.108	573	50.134	607
50.159	594	50.184	627
50.210	614	50.235	648
50.260	623	50.285	663
50.311	646	50.337	675
50.361	642	50.387	685
50.412	642	50.438	685
50.463	642	50.488	681
50.514	633	50.539	680
50.564	618	50.590	657
50.615	602	50.641	642
50.665	582	50.691	618
50.717	562	50.742	598
50.767	539	50.792	563
50.818	519	50.844	540
50.868	498	50.894	523
50.919	478	50.945	503
50.970	465	50.995	488
51.021	459	51.046	474
51.071	450	51.097	473
51.122	448	51.148	469
51.172	449	51.198	471
51.223	461	51.249	480
51.274	475	51.299	501
51.325	492	51.350	513
51.376	510	51.401	539
51.426	530	51.452	556
51.477	551	51.502	587
51.528	576	51.553	607
51.579	599	51.603	625
51.629	606	51.655	650
51.680	621	51.705	667
51.730	626	51.756	677
51.782	633	51.806	683
51.832	644	51.857	687
51.883	637	51.908	678
51.933	629	51.959	669
51.984	620	52.009	651
52.034	600	52.060	635
52.086	581	52.110	614
52.136	560	52.161	587
52.187	539	52.212	569
52.237	519	52.263	549
52.288	497	52.313	521
52.339	484	52.364	502
52.390	469	52.414	487
52.440	461	52.466	474
52.491	450	52.516	470
52.541	452	52.567	468
52.593	454	52.617	473
52.643	460	52.668	485
52.694	475	52.719	500
52.744	491	52.770	517
52.795	511	52.820	541
52.845	527	52.871	567
52.897	551	52.921	588
52.947	565	52.972	614
52.998	591	53.023	632
53.048	607	53.074	652
53.099	624	53.124	666
53.150	633	53.175	678
53.201	641	53.225	682
53.251	637	53.277	683
53.302	634	53.327	676
53.352	624	53.378	662
53.404	612	53.428	647
53.454	596	53.479	632
53.505	579	53.530	610
53.555	558	53.581	589
53.606	538	53.631	563
53.657	518	53.682	541
53.708	500	53.732	518
53.758	480	53.783	499
53.809	474	53.834	483
53.859	461	53.885	475
53.910	448	53.935	470
53.961	450	53.986	471
54.012	456	54.036	475
54.062	460	54.088	488
54.113	477	54.138	507
54.163	496	54.189	524
54.215	509	54.239	539
54.265	530	54.290	566
54.316	553	54.341	601
54.366	571	54.392	612
54.417	587	54.443	631
54.468	608	54.493	654
54.519	617	54.544	668
54.569	628	54.594	677
54.620	640	54.646	681
54.670	631	54.696	681
54.721	629	54.747	672
54.772	622	54.797	660
54.823	610	54.848	645
54.873	595	54.899	627
54.924	578	54.950	605
54.974	557	55.000	580
55.026	538	55.051	556
55.076	518	55.101	535
55.127	500	55.153	515
55.177	490	55.203	497
55.228	467	55.254	482
55.279	461	55.304	475
55.330	463	55.355	476
55.380	456	55.405	474
55.431	459	55.457	479
55.481	468	55.507	490
55.532	478	55.558	512
55.583	494	55.608	523
55.634	510	55.659	538
55.684	531	55.710	572
55.735	551	55.761	595
55.785	570	55.811	617
55.837	588	55.862	638
55.887	601	55.912	655
55.938	616	55.964	669
55.988	627	56.014	675
56.039	642	56.065	679
56.090	633	56.115	679
56.141	627	56.166	676
56.191	621	56.217	657
56.242	608	56.268	643
56.292	594	56.318	618
56.343	577	56.369	609
56.394	560	56.419	578
56.445	536	56.470	556
56.495	512	56.521	533
56.546	502	56.572	513
56.596	483	56.622	496
56.648	467	56.673	485
56.698	456	56.723	476
56.749	456	56.775	472
56.799	456	56.825	473
56.850	461	56.876	482
56.901	466	56.926	495
56.952	479	56.977	509
57.002	494	57.028	535
57.053	511	57.079	557
57.103	531	57.129	576
57.154	549	57.180	595
57.205	569	57.230	615
57.256	588	57.281	639
57.306	598	57.332	655
57.357	617	57.383	668
57.407	617	57.433	675
57.459	631	57.484	678
57.509	632	57.534	672
57.560	627	57.586	665
57.610	620	57.636	655
57.661	607	57.687	636
57.712	596	57.737	618
57.763	580	57.788	594
57.813	557	57.839	576
57.864	539	57.890	553
57.914	519	57.940	531
57.965	497	57.991	512
58.016	490	58.041	497
58.067	471	58.092	484
58.117	467	58.143	475
58.168	458	58.194	474
58.218	457	58.244	486
58.270	465	58.295	484
58.320	468	58.345	494
58.371	479	58.397	505
58.421	495	58.447	536
