#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
7.882	542	7.908	395
7.932	546	7.958	388
7.984	543	8.009	385
8.034	540	8.059	392
8.085	542	8.111	398
8.135	539	8.161	406
8.186	542	8.212	422
8.237	543	8.262	450
8.288	543	8.313	470
8.338	541	8.364	491
8.389	543	8.415	509
8.439	541	8.465	539
8.491	539	8.516	559
8.541	542	8.566	578
8.592	543	8.618	595
8.642	544	8.668	599
8.693	540	8.719	602
8.743	545	8.769	596
8.795	545	8.820	592
8.845	545	8.870	589
8.896	543	8.922	566
8.946	543	8.972	546
8.997	544	9.023	525
9.048	547	9.073	498
9.099	546	9.124	476
9.149	542	9.175	452
9.200	543	9.226	431
9.250	543	9.276	416
9.302	538	9.327	401
9.352	549	9.377	393
9.403	538	9.429	383
9.453	543	9.479	391
9.504	543	9.530	399
9.554	543	9.580	416
9.606	544	9.631	426
9.656	543	9.681	443
9.707	543	9.733	467
9.757	544	9.783	494
9.808	544	9.834	512
9.859	543	9.884	538
9.910	536	9.935	557
9.960	549	9.986	571
10.011	538	10.037	586
10.061	547	10.087	595
10.113	546	10.138	597
10.163	546	10.188	596
10.214	545	10.240	588
10.264	545	10.290	573
10.315	544	10.341	558
10.365	545	10.391	534
10.417	544	10.442	516
10.467	543	10.492	496
10.518	543	10.544	473
10.568	543	10.594	447
10.619	544	10.645	434
10.671	543	10.695	417
10.721	543	10.746	405
10.772	545	10.797	397
10.822	543	10.848	395
10.873	538	10.898	398
10.924	549	10.949	404
10.975	545	10.999	415
11.025	543	11.051	430
11.076	544	11.101	450
11.126	544	11.152	475
11.178	544	11.202	492
11.228	544	11.253	516
11.279	544	11.303	538
11.329	544	11.355	552
11.380	544	11.405	571
11.430	548	11.456	582
11.482	544	11.506	588
11.532	548	11.557	593
11.583	549	11.608	591
11.633	543	11.659	581
11.684	541	11.709	573
11.735	550	11.760	557
11.786	544	11.810	543
11.836	545	11.862	519
11.887	543	11.912	497
11.937	544	11.963	479
11.989	544	12.013	460
12.039	538	12.064	432
12.090	547	12.114	419
12.140	545	12.166	409
12.191	545	12.216	401
12.241	544	12.267	396
12.293	542	12.317	400
12.343	548	12.368	407
12.394	543	12.419	419
12.444	548	12.470	436
12.495	546	12.520	450
12.546	545	12.571	469
12.597	544	12.621	497
12.647	545	12.673	515
12.698	545	12.723	539
12.748	545	12.774	556
12.800	545	12.824	565
12.850	544	12.875	577
12.901	544	12.925	584
12.951	544	12.977	592
13.002	540	13.027	586
13.052	551	13.078	583
13.104	547	13.128	568
13.154	542	13.179	554
13.205	543	13.230	538
13.255	547	13.281	522
13.306	540	13.331	495
13.357	544	13.382	475
13.408	542	13.432	455
13.458	545	13.484	439
13.509	545	13.534	426
13.559	541	13.585	410
13.611	543	13.635	404
13.661	544	13.686	403
13.712	545	13.736	405
13.762	542	13.788	411
13.813	549	13.839	422
13.863	544	13.889	436
13.915	549	13.940	452
13.965	552	13.990	472
14.016	546	14.042	496
14.066	540	14.092	512
14.117	545	14.143	532
14.168	544	14.193	547
14.219	544	14.244	562
14.269	546	14.295	576
14.320	545	14.346	583
14.370	545	14.396	579
14.422	545	14.447	582
14.472	546	14.497	574
14.523	546	14.549	566
14.573	541	14.599	553
14.624	544	14.650	535
14.674	546	14.700	517
14.726	543	14.751	496
14.776	539	14.801	475
14.827	542	14.853	457
14.877	550	14.903	440
14.928	544	14.954	423
14.979	547	15.004	415
15.030	545	15.055	412
15.080	544	15.106	408
15.131	544	15.157	409
15.181	545	15.207	416
15.233	544	15.258	426
15.283	545	15.308	439
15.334	543	15.360	454
15.384	544	15.410	473
15.435	545	15.461	492
15.485	544	15.511	511
15.537	545	15.562	530
15.587	549	15.612	539
15.638	544	15.664	561
15.688	545	15.714	577
15.739	542	15.765	569
15.790	546	15.815	580
15.841	546	15.866	573
15.891	547	15.917	574
15.942	545	15.968	560
15.992	547	16.018	553
16.044	547	16.069	532
16.094	545	16.119	514
16.145	552	16.171	495
16.195	535	16.221	475
16.246	547	16.272	458
16.296	543	16.322	438
16.348	546	16.373	428
16.398	546	16.423	418
16.449	545	16.475	415
16.499	546	16.525	405
16.550	544	16.576	411
16.601	546	16.626	419
16.652	540	16.677	420
16.702	545	16.728	431
16.753	545	16.779	455
16.803	547	16.829	473
16.855	545	16.880	491
16.905	551	16.930	513
16.956	543	16.982	530
17.006	543	17.032	545
17.057	546	17.083	562
17.107	540	17.133	564
17.159	553	17.184	574
17.209	546	17.234	575
17.260	546	17.286	574
17.310	545	17.336	572
17.361	542	17.387	558
17.412	546	17.437	540
17.463	545	17.488	528
17.514	548	17.539	512
17.564	545	17.590	495
17.615	544	17.640	475
17.666	549	17.691	460
17.717	548	17.741	443
17.767	549	17.793	429
17.818	539	17.843	419
17.868	543	17.894	415
17.920	549	17.944	412
17.970	546	17.995	411
18.021	545	18.045	418
18.071	545	18.097	433
18.122	545	18.147	440
18.172	546	18.198	458
18.224	545	18.248	474
18.274	546	18.299	493
18.325	546	18.350	514
18.375	545	18.401	528
18.426	546	18.451	543
18.477	539	18.502	554
18.528	541	18.552	565
18.578	545	18.604	570
18.629	545	18.654	574
18.679	546	18.705	572
18.731	546	18.755	558
18.781	546	18.806	559
18.832	544	18.856	546
18.882	548	18.908	527
18.933	546	18.958	509
18.983	546	19.009	494
19.035	547	19.059	482
19.085	544	19.110	457
19.136	546	19.161	444
19.186	543	19.212	432
19.237	550	19.262	423
19.288	546	19.313	416
19.339	546	19.363	415
19.389	541	19.415	417
19.440	543	19.465	423
19.490	545	19.516	436
19.542	547	19.566	446
19.592	546	19.617	459
19.643	545	19.667	475
19.693	546	19.719	498
19.744	545	19.769	501
19.794	546	19.820	517
19.846	546	19.870	539
19.896	546	19.921	553
19.947	551	19.972	560
19.997	549	20.023	569
20.048	548	20.073	571
20.099	540	20.124	568
20.150	548	20.174	562
20.200	546	20.226	554
20.251	551	20.276	545
20.301	547	20.327	523
20.353	546	20.377	506
20.403	545	20.428	498
20.454	546	20.478	470
20.504	548	20.530	460
20.555	546	20.581	446
20.605	546	20.631	433
20.657	546	20.682	423
20.707	546	20.732	417
20.758	548	20.784	417
20.808	547	20.834	420
20.859	547	20.885	424
20.910	548	20.935	433
20.961	552	20.986	447
21.011	547	21.037	461
21.062	547	21.088	477
21.112	544	21.138	493
21.164	544	21.189	506
21.214	546	21.239	527
21.265	546	21.291	538
21.315	548	21.341	554
21.366	547	21.392	561
21.416	546	21.442	564
21.468	547	21.493	567
21.518	550	21.543	565
21.569	548	21.595	560
21.619	537	21.645	550
21.670	543	21.696	542
21.721	547	21.746	524
21.772	545	21.797	508
21.822	541	21.848	493
21.873	547	21.899	477
21.923	546	21.949	459
21.975	545	22.000	443
22.025	545	22.050	433
22.076	545	22.102	429
22.126	545	22.152	421
22.177	546	22.203	420
22.227	546	22.253	423
22.279	546	22.304	430
22.329	541	22.354	437
22.380	544	22.406	448
22.430	548	22.456	463
22.481	546	22.507	483
22.532	549	22.557	493
22.583	546	22.608	509
22.633	544	22.659	524
22.684	547	22.710	545
22.734	544	22.760	559
22.786	546	22.811	555
22.836	546	22.861	568
22.887	547	22.913	563
22.937	547	22.963	562
22.988	547	23.014	557
23.038	546	23.064	548
23.090	546	23.115	540
23.140	542	23.165	523
23.191	551	23.217	506
23.241	543	23.267	495
23.292	545	23.318	477
23.343	544	23.368	461
23.394	548	23.419	448
23.444	546	23.470	434
23.495	546	23.521	430
23.545	542	23.571	424
23.597	547	23.622	425
23.647	546	23.672	425
23.698	547	23.724	426
23.748	546	23.774	441
23.799	544	23.825	451
23.850	545	23.875	463
23.901	550	23.926	477
23.951	549	23.976	495
24.002	549	24.028	509
24.052	542	24.078	531
24.103	543	24.129	538
24.154	548	24.179	553
24.205	546	24.230	555
24.255	547	24.281	561
24.306	547	24.332	565
24.356	547	24.382	566
24.408	547	24.433	555
24.458	547	24.483	549
24.509	548	24.535	535
24.559	546	24.585	521
24.610	549	24.636	508
24.661	543	24.686	491
24.712	549	24.737	476
24.762	548	24.787	462
24.813	556	24.839	452
24.863	545	24.889	440
24.914	545	24.940	431
24.965	544	24.990	428
25.016	547	25.041	427
25.067	546	25.092	425
25.117	547	25.143	440
25.168	547	25.193	441
25.219	546	25.244	450
25.270	548	25.294	458
25.320	547	25.346	480
25.371	541	25.396	495
25.421	544	25.447	509
25.473	538	25.497	525
25.523	540	25.548	538
25.574	557	25.598	546
25.624	553	25.650	554
25.675	548	25.700	559
25.725	548	25.751	557
25.777	548	25.801	558
25.827	547	25.852	549
25.878	547	25.903	538
25.928	547	25.954	532
25.979	551	26.004	522
26.030	547	26.055	504
26.081	549	26.105	492
26.131	544	26.157	477
26.182	546	26.207	462
26.232	549	26.258	450
26.284	546	26.308	444
26.334	544	26.359	434
26.385	550	26.410	430
26.435	549	26.461	428
26.486	550	26.511	428
26.536	547	26.562	427
26.588	547	26.612	440
26.638	547	26.663	455
26.689	548	26.714	468
26.739	548	26.765	484
26.790	542	26.815	497
26.841	548	26.866	511
26.892	549	26.916	523
26.942	547	26.968	535
26.993	546	27.018	545
27.043	543	27.069	553
27.095	546	27.119	556
27.145	552	27.170	557
27.196	547	27.221	552
27.246	546	27.272	549
27.297	548	27.322	542
27.347	543	27.373	532
27.399	547	27.423	512
27.449	547	27.474	502
27.500	548	27.525	480
27.550	539	27.576	484
27.601	547	27.626	467
27.652	548	27.677	452
27.703	549	27.727	440
27.753	546	27.779	434
27.804	539	27.829	430
27.854	540	27.880	431
27.906	550	27.930	433
27.956	547	27.981	439
28.007	545	28.032	446
28.057	547	28.083	461
28.108	547	28.134	469
28.158	546	28.184	481
28.210	546	28.235	501
28.260	548	28.285	514
28.311	547	28.337	523
28.361	548	28.387	532
28.412	549	28.438	544
28.463	548	28.488	550
28.514	547	28.539	550
28.564	545	28.590	555
28.615	544	28.641	553
28.665	549	28.691	548
28.717	552	28.742	540
28.767	551	28.792	521
28.818	550	28.844	516
28.868	547	28.894	503
28.919	547	28.945	490
28.970	547	28.995	475
29.021	547	29.046	470
29.071	544	29.096	454
29.122	544	29.148	444
29.172	548	29.198	438
29.223	547	29.249	434
29.274	546	29.299	434
29.325	551	29.350	440
29.375	548	29.401	440
29.426	546	29.452	447
29.476	553	29.502	451
29.528	552	29.553	472
29.578	550	29.603	487
29.629	547	29.655	498
29.679	548	29.705	513
29.730	548	29.756	521
29.781	549	29.806	536
29.832	549	29.857	539
29.882	547	29.907	544
29.933	547	29.959	551
29.983	547	30.009	551
30.034	547	30.060	551
30.085	543	30.110	546
30.136	552	30.161	537
30.186	545	30.212	529
30.237	542	30.263	516
30.287	542	30.313	508
30.339	544	30.364	491
30.389	547	30.414	480
30.440	547	30.466	462
30.490	547	30.516	450
30.541	548	30.567	441
30.592	549	30.617	444
30.643	548	30.668	440
30.693	547	30.718	433
30.744	552	30.770	437
30.794	549	30.820	443
30.845	556	30.871	451
30.896	544	30.921	461
30.947	547	30.972	471
30.997	554	31.023	484
31.048	547	31.074	498
31.098	546	31.124	511
31.150	544	31.175	522
31.200	548	31.225	531
31.251	548	31.277	537
31.301	548	31.327	545
31.352	548	31.378	558
31.403	546	31.428	556
31.454	548	31.479	547
31.504	551	31.530	543
31.555	550	31.581	537
31.605	549	31.631	525
31.656	554	31.682	514
31.707	548	31.732	501
31.758	547	31.783	489
31.809	549	31.834	477
31.859	548	31.885	466
31.910	548	31.935	454
31.961	548	31.986	450
32.012	546	32.036	447
32.062	548	32.088	434
32.113	546	32.138	437
32.163	547	32.189	437
32.215	548	32.239	445
32.265	547	32.290	455
32.316	545	32.341	463
32.366	544	32.392	471
32.417	550	32.442	485
32.467	551	32.493	503
32.519	542	32.543	500
32.569	549	32.594	520
32.620	550	32.645	532
32.670	549	32.696	544
32.721	549	32.746	546
32.772	548	32.797	545
32.823	548	32.847	547
32.873	549	32.899	545
32.924	549	32.949	543
32.974	548	33.000	530
33.026	548	33.050	524
33.076	548	33.101	512
33.127	547	33.152	503
33.177	552	33.203	489
33.228	548	33.253	477
33.278	547	33.304	464
33.330	551	33.354	456
33.380	547	33.405	446
33.431	548	33.456	445
33.481	548	33.507	441
33.532	549	33.557	442
33.583	548	33.608	444
33.634	548	33.658	452
33.684	549	33.710	452
33.735	552	33.760	467
33.785	548	33.811	476
33.837	549	33.861	486
33.887	552	33.912	498
33.938	545	33.963	512
33.988	552	34.014	521
34.039	543	34.064	535
34.090	549	34.115	542
34.141	543	34.165	543
34.191	549	34.216	546
34.242	549	34.267	544
34.292	546	34.318	543
34.343	549	34.368	540
34.394	549	34.419	526
34.445	549	34.469	523
34.495	548	34.521	512
34.546	548	34.571	500
34.596	548	34.622	487
34.648	549	34.672	478
34.698	546	34.723	467
34.749	547	34.774	456
34.799	546	34.825	449
34.850	554	34.876	445
34.901	549	34.926	442
34.952	551	34.977	441
35.002	546	35.027	446
35.053	548	35.079	445
35.103	549	35.129	454
35.154	548	35.180	469
35.205	548	35.230	473
35.256	551	35.281	487
35.306	549	35.332	496
35.357	548	35.383	511
35.407	550	35.433	521
35.459	550	35.484	530
35.509	545	35.534	537
35.560	552	35.586	542
35.610	545	35.636	549
35.661	555	35.687	545
35.712	549	35.737	542
35.763	551	35.788	537
35.813	548	35.838	529
35.864	548	35.890	519
35.914	547	35.940	510
35.965	549	35.991	498
36.016	549	36.041	484
36.067	549	36.092	484
36.117	546	36.143	466
36.168	548	36.194	457
36.218	547	36.244	450
36.270	552	36.295	444
36.320	549	36.345	443
36.371	553	36.397	450
36.421	547	36.447	448
36.472	546	36.498	451
36.523	549	36.548	461
36.574	545	36.599	462
36.624	549	36.650	480
36.675	547	36.701	484
36.725	548	36.751	493
36.776	542	36.802	516
36.827	549	36.852	527
36.878	555	36.903	529
36.928	548	36.954	535
36.979	551	37.005	539
37.029	544	37.055	542
37.081	545	37.106	544
37.131	553	37.156	541
37.182	549	37.208	535
37.232	546	37.258	527
37.283	549	37.309	518
37.334	549	37.359	508
37.385	548	37.410	499
37.435	549	37.461	490
37.486	548	37.512	475
37.536	548	37.562	474
37.587	548	37.613	458
37.638	549	37.663	452
37.689	549	37.714	456
37.739	554	37.765	445
37.790	552	37.816	447
37.840	547	37.866	449
37.892	548	37.917	453
37.942	549	37.967	459
37.993	549	38.019	469
38.043	544	38.069	478
38.094	548	38.120	483
38.145	549	38.170	504
38.196	548	38.221	510
38.246	549	38.272	522
38.297	549	38.323	525
38.347	551	38.373	531
38.398	549	38.424	540
38.449	549	38.474	545
38.500	549	38.525	541
38.550	554	38.576	542
38.601	550	38.627	534
38.651	552	38.677	528
38.703	548	38.728	519
38.753	548	38.778	513
38.804	544	38.830	498
38.854	549	38.880	490
38.905	549	38.931	477
38.956	549	38.981	469
39.007	550	39.032	459
39.057	548	39.083	453
39.108	548	39.134	448
39.158	555	39.184	451
39.210	548	39.235	448
39.260	549	39.285	450
39.311	548	39.336	455
39.361	548	39.387	462
39.412	548	39.438	470
39.462	550	39.488	480
39.514	548	39.539	490
39.564	551	39.589	501
39.615	548	39.641	510
39.665	549	39.691	523
39.716	550	39.742	529
39.767	549	39.792	538
39.818	550	39.843	539
39.868	549	39.894	540
39.919	550	39.945	536
39.969	548	39.995	532
40.021	547	40.046	533
40.071	548	40.096	525
40.122	549	40.147	517
40.172	547	40.198	507
40.223	541	40.249	496
40.273	545	40.299	486
40.325	548	40.350	477
40.375	548	40.400	468
40.426	550	40.452	459
40.476	549	40.502	450
40.527	549	40.553	452
40.578	550	40.603	449
40.629	548	40.654	454
40.679	550	40.705	452
40.730	549	40.756	462
40.780	550	40.806	465
40.832	549	40.857	462
40.882	546	40.907	482
40.933	548	40.958	490
40.983	550	41.009	503
41.034	546	41.060	510
41.084	550	41.110	519
41.136	542	41.161	528
41.186	553	41.211	533
41.237	547	41.263	536
41.287	549	41.313	536
41.338	550	41.364	530
41.389	549	41.414	537
41.440	549	41.465	531
41.490	550	41.516	523
41.541	550	41.567	516
41.591	549	41.617	507
41.643	556	41.668	495
41.693	546	41.718	487
41.744	548	41.770	478
41.794	551	41.820	469
41.845	547	41.871	462
41.895	539	41.921	456
41.947	554	41.972	451
41.997	548	42.022	450
42.048	550	42.074	462
42.098	548	42.124	460
42.149	548	42.175	460
42.200	548	42.225	471
42.251	549	42.276	474
42.301	550	42.327	476
42.352	548	42.378	494
42.402	550	42.428	501
42.454	553	42.479	511
42.504	549	42.529	521
42.555	548	42.581	524
42.605	557	42.631	532
42.656	551	42.682	536
42.706	549	42.732	537
42.758	549	42.783	537
42.808	548	42.833	534
42.859	550	42.885	524
42.909	550	42.935	521
42.960	553	42.986	508
43.011	550	43.036	507
43.062	549	43.087	495
43.112	549	43.138	487
43.163	549	43.189	478
43.213	546	43.239	469
43.265	550	43.290	467
43.315	541	43.340	459
43.366	552	43.392	453
43.416	547	43.442	453
43.467	548	43.493	452
43.517	548	43.543	453
43.569	548	43.594	460
43.619	545	43.644	469
43.670	549	43.696	478
43.720	548	43.746	487
43.771	548	43.797	502
43.822	549	43.847	505
43.873	548	43.898	512
43.923	549	43.949	519
43.974	548	44.000	533
44.024	547	44.050	529
44.076	546	44.101	530
44.126	549	44.151	536
44.177	551	44.203	534
44.227	547	44.253	536
44.278	549	44.304	527
44.328	548	44.354	524
44.380	550	44.405	513
44.431	548	44.455	498
44.481	549	44.507	494
44.532	549	44.557	487
44.582	549	44.608	477
44.634	549	44.658	469
44.684	553	44.709	465
44.735	551	44.760	457
44.785	550	44.811	455
44.836	547	44.861	453
44.887	555	44.912	454
44.938	554	44.962	456
44.988	545	45.014	462
45.039	543	45.064	472
45.089	551	45.115	470
45.141	548	45.165	486
45.191	548	45.216	499
45.242	549	45.266	500
45.292	547	45.318	516
45.343	550	45.368	517
45.393	549	45.419	523
45.445	549	45.469	536
45.495	555	45.520	543
45.546	550	45.571	533
45.596	552	45.622	534
45.647	549	45.672	531
45.698	549	45.723	526
45.749	549	45.773	521
45.799	545	45.825	512
45.850	543	45.875	501
45.900	549	45.926	493
45.952	550	45.976	484
46.002	550	46.027	478
46.053	550	46.077	471
46.103	549	46.129	465
46.154	549	46.179	458
46.204	549	46.230	463
46.256	548	46.280	458
46.306	549	46.331	456
46.357	542	46.382	461
46.407	547	46.433	464
46.458	549	46.483	469
46.509	553	46.534	478
46.560	549	46.584	484
46.610	555	46.636	493
46.661	549	46.686	504
46.711	549	46.737	513
46.763	551	46.787	516
46.813	554	46.838	523
46.864	548	46.888	534
46.914	550	46.940	536
46.965	546	46.990	538
47.015	550	47.041	533
47.067	550	47.091	528
47.117	547	47.142	524
47.168	551	47.193	518
47.218	548	47.244	512
47.269	545	47.294	504
47.320	552	47.345	495
47.371	549	47.396	484
47.421	545	47.447	479
47.472	550	47.498	474
47.522	549	47.548	462
47.574	549	47.599	466
47.624	549	47.649	457
47.675	549	47.701	458
47.725	551	47.751	457
47.776	550	47.802	458
47.826	550	47.852	467
47.878	549	47.903	472
47.928	549	47.953	479
47.979	549	48.005	487
48.029	549	48.055	495
48.080	548	48.106	503
48.131	550	48.156	511
48.182	551	48.207	512
48.232	550	48.258	524
48.283	554	48.309	523
48.333	549	48.359	531
48.385	552	48.410	531
48.435	550	48.460	530
48.486	550	48.512	529
48.536	550	48.562	524
48.587	550	48.613	518
48.637	551	48.663	509
48.689	547	48.714	502
48.739	551	48.764	495
48.790	548	48.816	487
48.840	549	48.866	478
48.891	550	48.917	472
48.942	551	48.967	466
48.993	550	49.018	460
49.043	549	49.069	458
49.094	549	49.120	456
49.144	549	49.170	459
49.196	549	49.221	459
49.246	553	49.271	466
49.297	549	49.323	474
49.347	550	49.373	480
49.398	550	49.424	485
49.448	550	49.474	496
49.500	547	49.525	498
49.550	548	49.575	511
49.601	543	49.627	516
49.651	550	49.677	526
49.702	549	49.728	528
49.753	553	49.778	530
49.804	546	49.829	529
49.854	554	49.880	531
49.905	550	49.931	526
49.955	550	49.981	523
50.007	550	50.032	517
50.057	551	50.082	512
50.108	553	50.134	499
50.158	551	50.184	489
50.209	549	50.235	484
50.259	548	50.285	479
50.311	547	50.336	471
50.361	551	50.386	467
50.412	552	50.438	463
50.462	553	50.488	460
50.513	551	50.539	459
50.564	552	50.589	459
50.615	549	50.640	464
50.666	550	50.691	469
50.716	550	50.742	475
50.767	550	50.792	485
50.818	550	50.843	487
50.869	550	50.893	494
50.919	548	50.945	504
50.970	551	50.995	511
51.020	558	51.046	518
51.072	548	51.096	522
51.122	554	51.147	531
51.173	554	51.197	528
51.223	545	51.249	529
51.274	552	51.299	528
51.324	555	51.350	525
51.376	552	51.400	521
51.426	551	51.451	513
51.477	550	51.502	506
51.527	550	51.553	506
51.578	550	51.603	497
51.629	551	51.654	483
51.680	550	51.704	480
51.730	550	51.756	474
51.781	548	51.806	467
51.831	549	51.857	464
51.883	551	51.907	468
51.933	554	51.958	461
51.984	542	52.008	463
52.034	552	52.060	460
52.085	546	52.110	469
52.135	546	52.161	478
52.187	550	52.211	485
52.237	550	52.262	489
52.288	549	52.313	497
52.338	551	52.364	503
52.389	550	52.414	508
52.440	551	52.465	517
52.491	552	52.515	521
52.541	551	52.567	525
52.592	553	52.617	527
52.642	551	52.668	528
52.694	548	52.718	526
52.744	549	52.769	524
52.795	549	52.819	520
52.845	556	52.871	514
52.896	545	52.921	508
52.946	549	52.972	500
52.998	550	53.022	494
53.048	550	53.073	488
53.099	547	53.124	483
53.149	550	53.175	470
53.200	551	53.225	473
53.251	551	53.276	464
53.302	552	53.326	468
53.352	551	53.378	462
53.403	552	53.428	462
53.453	547	53.479	465
53.505	550	53.529	472
53.555	547	53.580	476
53.606	547	53.630	482
53.656	550	53.682	489
53.707	551	53.733	497
53.757	551	53.783	503
53.809	550	53.834	515
53.859	551	53.884	522
53.910	551	53.936	527
53.960	549	53.986	523
54.011	551	54.037	519
54.062	547	54.087	526
54.113	547	54.138	529
54.163	551	54.189	523
54.214	546	54.240	520
54.264	555	54.290	512
54.316	551	54.341	507
54.366	549	54.391	501
54.417	549	54.443	492
54.467	553	54.493	483
54.518	543	54.544	479
54.568	551	54.594	479
54.620	550	54.645	469
54.670	548	54.695	467
54.721	550	54.747	466
54.771	548	54.797	455
54.822	544	54.848	467
54.873	550	54.898	469
54.924	542	54.949	472
54.974	547	55.000	478
55.025	552	55.051	490
55.075	554	55.101	491
55.127	550	55.152	498
55.177	547	55.202	504
55.228	551	55.254	510
55.278	553	55.304	520
55.329	551	55.355	523
55.379	550	55.405	520
55.431	553	55.456	527
55.481	551	55.506	525
55.532	551	55.558	523
55.582	554	55.608	527
55.633	550	55.659	516
55.684	550	55.709	511
55.735	550	55.760	504
55.785	549	55.811	498
55.836	557	55.862	493
55.886	550	55.912	486
55.938	552	55.963	480
55.988	554	56.013	473
56.039	548	56.065	463
56.089	550	56.115	464
56.140	551	56.166	466
56.190	550	56.216	466
56.242	551	56.267	466
56.292	550	56.317	470
56.343	551	56.369	474
56.393	546	56.419	479
56.444	550	56.470	484
56.495	553	56.520	492
56.546	551	56.571	498
56.596	549	56.622	503
56.647	557	56.673	509
56.697	550	56.723	514
56.749	552	56.774	520
56.799	552	56.824	522
56.850	550	56.876	524
56.900	551	56.926	528
56.951	550	56.977	528
57.002	550	57.027	527
57.053	551	57.078	514
57.103	549	57.128	511
57.154	551	57.180	509
57.204	551	57.230	501
57.255	551	57.281	493
57.306	549	57.331	487
57.357	549	57.382	481
57.407	552	57.433	476
57.458	548	57.484	470
57.508	546	57.534	468
57.560	544	57.585	461
57.610	552	57.635	467
57.661	550	57.687	467
57.711	550	57.737	474
57.762	551	57.788	472
57.813	555	57.838	480
57.864	550	57.889	485
57.914	551	57.939	485
57.965	547	57.991	499
58.015	552	58.041	505
58.066	552	58.092	510
58.117	547	58.142	515
58.168	561	58.193	522
58.219	551	58.244	522
58.269	556	58.295	523
58.320	547	58.345	524
58.371	552	58.396	521
58.422	550	58.446	517
