#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
4.992	555	5.018	455
5.044	551	5.069	456
5.094	540	5.119	453
5.145	532	5.171	469
5.195	522	5.221	491
5.246	514	5.272	502
5.296	509	5.322	525
5.348	505	5.373	550
5.398	504	5.423	577
5.449	505	5.475	605
5.499	510	5.525	629
5.550	515	5.576	650
5.601	522	5.626	667
5.652	529	5.677	678
5.703	545	5.728	685
5.753	560	5.779	687
5.804	568	5.829	678
5.855	579	5.880	682
5.906	589	5.930	658
5.956	597	5.982	629
6.007	602	6.032	612
6.057	603	6.083	586
6.109	606	6.133	568
6.159	599	6.184	537
6.210	597	6.234	514
6.260	593	6.286	494
6.311	584	6.336	478
6.361	569	6.387	464
6.413	556	6.437	463
6.463	547	6.488	472
6.514	531	6.539	470
6.564	519	6.590	483
6.615	508	6.640	500
6.666	499	6.691	519
6.717	494	6.741	542
6.767	492	6.793	570
6.818	494	6.843	593
6.868	498	6.894	615
6.920	502	6.944	636
6.970	511	6.995	654
7.021	523	7.045	667
7.071	536	7.097	676
7.122	552	7.147	682
7.172	566	7.198	679
7.224	580	7.248	663
7.274	595	7.299	649
7.325	605	7.350	634
7.375	617	7.401	619
7.426	618	7.451	591
7.477	619	7.502	570
7.528	613	7.552	550
7.578	610	7.604	528
7.629	608	7.654	512
7.679	593	7.705	492
7.731	581	7.755	483
7.781	566	7.806	477
7.832	550	7.856	478
7.882	533	7.908	477
7.933	518	7.958	486
7.983	505	8.009	494
8.035	494	8.059	519
8.085	487	8.110	538
8.136	484	8.161	562
8.186	478	8.212	583
8.237	490	8.262	602
8.288	490	8.313	623
8.339	497	8.363	641
8.389	512	8.415	654
8.440	528	8.465	662
8.490	549	8.516	667
8.542	562	8.566	669
8.592	578	8.617	657
8.643	593	8.667	646
8.693	607	8.719	639
8.744	620	8.770	621
8.794	629	8.820	603
8.846	634	8.871	580
8.896	626	8.921	559
8.947	628	8.973	539
8.997	621	9.023	523
9.048	595	9.074	508
9.099	590	9.124	495
9.150	574	9.175	485
9.200	556	9.226	492
9.251	537	9.277	488
9.301	520	9.327	489
9.353	503	9.378	503
9.403	490	9.428	512
9.454	477	9.480	535
9.504	475	9.530	552
9.555	468	9.581	574
9.605	476	9.631	591
9.657	479	9.682	610
9.707	488	9.732	627
9.758	502	9.784	640
9.808	518	9.834	645
9.859	536	9.885	657
9.910	556	9.935	651
9.961	570	9.986	654
10.011	592	10.037	645
10.062	611	10.088	639
10.112	625	10.138	620
10.164	629	10.189	605
10.214	640	10.239	587
10.265	641	10.291	573
10.315	633	10.341	551
10.366	624	10.392	538
10.416	615	10.442	522
10.468	597	10.493	512
10.518	583	10.543	505
10.569	568	10.595	496
10.619	544	10.645	496
10.670	525	10.696	503
10.721	506	10.746	511
10.772	486	10.797	522
10.822	471	10.848	534
10.873	470	10.899	549
10.923	459	10.949	571
10.975	461	11.000	583
11.025	469	11.050	596
11.076	478	11.102	609
11.126	492	11.152	627
11.177	508	11.203	634
11.227	527	11.253	643
11.279	547	11.304	646
11.329	567	11.354	644
11.380	590	11.406	635
11.430	607	11.456	629
11.481	624	11.507	618
11.532	631	11.557	605
11.583	640	11.608	591
11.633	643	11.659	576
11.684	645	11.710	562
11.734	639	11.760	548
11.786	631	11.811	533
11.836	612	11.861	521
11.887	594	11.913	522
11.937	573	11.963	518
11.988	552	12.014	512
12.039	530	12.064	515
12.090	508	12.115	520
12.140	492	12.165	526
12.191	474	12.217	536
12.241	461	12.267	546
12.292	457	12.318	561
12.343	455	12.368	576
12.394	461	12.419	587
12.444	468	12.470	597
12.495	481	12.521	608
12.545	498	12.571	623
12.597	516	12.622	623
12.647	538	12.672	629
12.698	561	12.724	631
12.748	585	12.774	625
12.799	604	12.825	620
12.850	619	12.875	614
12.901	639	12.926	604
12.951	645	12.976	593
13.002	650	13.028	581
13.052	652	13.078	569
13.103	648	13.129	558
13.154	637	13.179	549
13.205	623	13.230	544
13.256	604	13.281	533
13.306	583	13.332	534
13.357	560	13.382	530
13.408	536	13.433	528
13.459	516	13.483	530
13.509	495	13.535	535
13.560	477	13.585	541
13.610	466	13.636	549
13.662	458	13.686	560
13.712	453	13.737	571
13.763	456	13.787	579
13.813	460	13.839	594
13.864	469	13.889	596
13.914	488	13.940	611
13.966	505	13.990	610
14.016	530	14.041	613
14.067	549	14.092	614
14.117	575	14.143	614
14.168	599	14.193	609
14.219	619	14.244	606
14.270	631	14.294	597
14.320	652	14.346	592
14.371	653	14.396	585
14.421	657	14.447	573
14.473	655	14.497	564
14.523	644	14.548	560
14.574	636	14.599	556
14.624	613	14.650	550
14.675	592	14.700	544
14.725	570	14.751	538
14.777	547	14.801	540
14.827	524	14.852	543
14.878	501	14.903	544
14.928	486	14.954	549
14.979	472	15.004	553
15.030	454	15.055	561
15.081	451	15.105	566
15.131	448	15.157	575
15.182	454	15.207	581
15.232	465	15.258	589
15.284	479	15.308	588
15.334	498	15.359	593
15.385	519	15.410	597
15.435	543	15.461	599
15.486	565	15.511	600
15.536	586	15.562	598
15.588	615	15.612	596
15.638	628	15.663	593
15.689	640	15.714	590
15.739	653	15.765	584
15.790	657	15.815	577
15.841	656	15.866	573
15.892	650	15.916	575
15.942	640	15.968	567
15.993	622	16.018	564
16.043	602	16.069	558
16.095	581	16.119	555
16.145	557	16.170	556
16.196	528	16.221	556
16.246	509	16.272	557
16.297	488	16.323	558
16.347	473	16.373	558
16.399	458	16.424	565
16.449	449	16.474	573
16.500	447	16.526	566
16.550	451	16.576	569
16.601	459	16.627	580
16.652	477	16.677	575
16.703	490	16.728	581
16.753	507	16.779	584
16.804	530	16.830	585
16.854	560	16.880	584
16.906	588	16.931	585
16.956	611	16.981	584
17.007	621	17.033	584
17.057	641	17.083	582
17.108	651	17.134	574
17.159	657	17.184	579
17.210	658	17.235	577
17.260	654	17.285	568
17.311	643	17.337	574
17.361	622	17.387	575
17.412	608	17.438	572
17.463	589	17.488	571
17.514	563	17.539	569
17.564	543	17.590	570
17.615	521	17.641	571
17.665	497	17.691	569
17.717	476	17.742	569
17.767	461	17.792	569
17.818	453	17.844	568
17.868	448	17.894	573
17.919	449	17.945	573
17.970	456	17.995	572
18.021	464	18.046	571
18.071	484	18.096	570
18.122	502	18.148	572
18.172	524	18.198	572
18.223	545	18.249	570
18.274	575	18.299	575
18.325	597	18.350	574
18.375	620	18.401	576
18.426	635	18.452	576
18.476	648	18.502	575
18.528	655	18.553	579
18.578	658	18.603	585
18.629	653	18.655	579
18.679	646	18.705	580
18.730	629	18.756	583
18.781	610	18.806	584
18.832	597	18.857	584
18.882	563	18.907	584
18.933	547	18.959	581
18.983	527	19.009	581
19.034	504	19.060	580
19.085	482	19.110	578
19.136	469	19.161	574
19.186	457	19.212	576
19.237	452	19.263	569
19.287	457	19.313	566
19.339	456	19.364	570
19.389	465	19.414	569
19.440	477	19.466	560
19.490	496	19.516	560
19.541	520	19.567	560
19.592	540	19.617	558
19.643	571	19.668	560
19.693	596	19.719	564
19.744	613	19.770	565
19.794	624	19.820	569
19.845	636	19.871	574
19.896	650	19.921	568
19.947	655	19.972	575
19.998	652	20.023	585
20.048	644	20.074	588
20.099	635	20.124	592
20.150	623	20.175	592
20.201	604	20.225	596
20.251	576	20.277	596
20.302	560	20.327	596
20.352	526	20.378	599
20.404	513	20.428	590
20.454	497	20.479	587
20.505	476	20.530	590
20.555	459	20.581	575
20.606	457	20.631	569
20.656	454	20.682	570
20.708	450	20.732	565
20.758	471	20.783	555
20.809	476	20.834	550
20.859	491	20.885	550
20.910	517	20.935	544
20.961	535	20.986	546
21.012	548	21.036	549
21.062	576	21.088	549
21.113	602	21.138	554
21.163	617	21.189	559
21.215	631	21.239	563
21.265	643	21.290	566
21.316	648	21.341	579
21.366	649	21.392	585
21.417	649	21.442	591
21.467	636	21.493	597
21.519	619	21.543	602
21.569	604	21.594	605
21.620	584	21.645	607
21.670	565	21.696	607
21.721	543	21.746	605
21.772	520	21.797	602
21.823	501	21.847	598
21.873	486	21.899	590
21.924	472	21.949	582
21.974	463	22.000	573
22.026	460	22.050	568
22.076	461	22.101	561
22.127	470	22.152	553
22.177	474	22.203	547
22.228	488	22.253	543
22.279	509	22.304	538
22.330	518	22.354	537
22.380	553	22.405	536
22.431	570	22.456	536
22.481	590	22.507	548
22.532	607	22.557	546
22.583	624	22.608	558
22.634	632	22.658	567
22.684	641	22.710	564
22.735	645	22.760	580
22.785	641	22.811	586
22.837	630	22.861	602
22.887	628	22.912	607
22.938	613	22.963	612
22.988	585	23.014	621
23.039	577	23.065	617
23.090	550	23.115	618
23.141	531	23.166	606
23.191	512	23.216	606
23.242	496	23.268	603
23.292	481	23.318	592
23.343	474	23.369	578
23.394	467	23.419	569
23.445	466	23.470	563
23.495	470	23.521	552
23.546	480	23.572	543
23.596	493	23.622	535
23.648	508	23.673	529
23.698	522	23.723	526
23.749	541	23.775	527
23.799	559	23.825	529
23.850	580	23.876	530
23.901	597	23.926	541
23.952	613	23.977	547
24.002	624	24.027	556
24.053	633	24.079	563
24.103	636	24.129	580
24.154	637	24.180	592
24.205	634	24.230	603
24.256	622	24.281	612
24.306	613	24.332	619
24.357	596	24.383	624
24.407	575	24.433	632
24.459	555	24.484	632
24.509	539	24.534	623
24.560	522	24.586	621
24.610	506	24.636	608
24.661	493	24.687	603
24.712	485	24.737	587
24.763	476	24.788	577
24.813	473	24.839	561
24.864	473	24.890	551
24.914	482	24.940	542
24.965	489	24.991	531
25.016	501	25.041	520
25.067	522	25.092	521
25.117	538	25.143	517
25.168	553	25.194	517
25.218	571	25.244	519
25.270	588	25.295	530
25.320	603	25.345	543
25.371	614	25.397	551
25.421	622	25.447	562
25.472	628	25.498	576
25.523	631	25.548	590
25.574	627	25.599	603
25.624	614	25.650	614
25.675	611	25.701	624
25.725	597	25.751	631
25.776	579	25.802	635
25.827	565	25.852	636
25.878	547	25.903	632
25.928	531	25.954	624
25.979	516	26.005	619
26.029	504	26.055	611
26.081	496	26.106	598
26.131	487	26.156	584
26.182	485	26.208	564
26.232	482	26.258	550
26.283	490	26.309	541
26.334	493	26.359	529
26.385	502	26.410	519
26.435	522	26.461	511
26.486	534	26.512	512
26.536	545	26.562	508
26.587	564	26.613	510
26.638	579	26.663	515
26.689	592	26.714	530
26.739	603	26.765	545
26.790	613	26.816	555
26.840	618	26.866	572
26.892	621	26.917	586
26.942	617	26.967	600
26.993	612	27.019	614
27.043	605	27.069	625
27.094	591	27.120	634
27.145	584	27.170	641
27.196	569	27.221	644
27.246	558	27.272	642
27.297	539	27.323	642
27.347	526	27.373	626
27.399	513	27.424	623
27.449	505	27.474	610
27.500	497	27.525	596
27.550	493	27.576	574
27.601	492	27.627	558
27.651	496	27.677	544
27.703	499	27.728	529
27.753	510	27.778	518
27.804	520	27.830	510
27.854	529	27.880	503
27.905	543	27.931	506
27.956	558	27.981	502
28.007	570	28.032	509
28.057	587	28.083	520
28.108	592	28.134	534
28.158	600	28.184	551
28.210	607	28.235	563
28.260	609	28.285	582
28.311	606	28.336	597
28.361	602	28.387	613
28.412	598	28.438	626
28.462	589	28.488	636
28.514	585	28.539	652
28.564	570	28.589	649
28.615	558	28.641	647
28.665	545	28.691	643
28.716	534	28.742	638
28.767	521	28.792	627
28.818	516	28.843	613
28.868	509	28.894	598
28.919	504	28.945	580
28.969	502	28.995	563
29.021	505	29.046	548
29.071	504	29.096	532
29.122	512	29.147	518
29.172	522	29.198	505
29.223	530	29.249	498
29.273	543	29.299	495
29.325	549	29.350	498
29.375	562	29.400	505
29.426	572	29.452	514
29.476	582	29.502	526
29.527	589	29.553	541
29.578	594	29.603	557
29.629	596	29.654	576
29.679	599	29.705	592
29.730	597	29.756	607
29.780	595	29.806	624
29.832	587	29.857	638
29.882	581	29.907	648
29.933	572	29.959	653
29.983	556	30.009	663
30.034	552	30.060	654
30.084	544	30.110	642
30.136	533	30.161	635
30.186	526	30.211	622
30.237	519	30.263	603
30.287	520	30.313	588
30.338	521	30.364	569
30.389	510	30.414	553
30.440	516	30.465	534
30.490	519	30.516	522
30.541	524	30.567	506
30.591	533	30.617	500
30.643	540	30.668	504
30.693	548	30.718	500
30.744	554	30.770	503
30.794	565	30.820	507
30.845	573	30.871	517
30.895	579	30.921	533
30.947	585	30.972	550
30.997	585	31.022	572
31.048	585	31.074	585
31.098	586	31.124	603
31.149	589	31.175	621
31.200	589	31.225	636
31.251	576	31.276	650
31.301	571	31.327	652
31.352	562	31.378	657
31.402	558	31.428	654
31.454	548	31.479	645
31.504	541	31.529	644
31.555	537	31.581	629
31.605	533	31.631	612
31.656	526	31.682	595
31.706	522	31.732	575
31.758	527	31.783	549
31.808	520	31.833	543
31.859	527	31.885	526
31.909	533	31.935	514
31.960	539	31.986	507
32.012	540	32.036	485
32.062	544	32.087	499
32.113	553	32.138	493
32.163	559	32.189	503
32.214	564	32.239	506
32.265	569	32.290	526
32.316	571	32.340	543
32.366	580	32.392	560
32.417	570	32.442	578
32.467	580	32.493	600
32.519	582	32.543	618
32.569	574	32.594	631
32.620	570	32.644	648
32.670	567	32.696	653
32.721	566	32.746	657
32.771	562	32.797	656
32.823	552	32.847	655
32.873	549	32.898	646
32.924	543	32.949	636
32.974	541	33.000	619
33.025	540	33.050	601
33.076	536	33.101	582
33.127	535	33.151	564
33.177	539	33.203	544
33.228	536	33.253	520
33.278	538	33.304	509
33.330	541	33.354	499
33.380	544	33.405	500
33.431	549	33.455	490
33.481	552	33.507	491
33.532	561	33.557	498
33.582	561	33.608	507
33.634	562	33.658	519
33.684	561	33.709	537
33.735	568	33.760	555
33.785	568	33.811	574
33.836	568	33.861	591
33.887	567	33.912	608
33.938	564	33.962	624
33.988	564	34.014	641
34.039	561	34.064	649
34.089	559	34.115	656
34.141	557	34.165	659
34.191	555	34.216	656
34.242	552	34.266	648
34.292	549	34.318	634
34.343	550	34.368	624
34.393	547	34.419	609
34.445	550	34.469	590
34.495	547	34.520	572
34.546	551	34.571	545
34.596	546	34.622	538
34.647	547	34.672	518
34.698	546	34.723	505
34.749	545	34.773	500
34.799	551	34.825	492
34.850	551	34.875	490
34.900	551	34.926	496
34.952	558	34.976	506
35.002	552	35.027	515
35.053	555	35.077	531
35.103	553	35.129	548
35.154	554	35.180	567
35.204	555	35.230	586
35.256	555	35.281	603
35.306	554	35.331	619
35.357	553	35.383	631
35.407	555	35.433	644
35.458	556	35.484	654
35.509	556	35.534	658
35.560	553	35.585	655
35.610	550	35.636	652
35.661	555	35.687	642
35.711	553	35.737	629
35.763	556	35.788	615
35.813	556	35.838	597
35.864	555	35.890	577
35.914	556	35.940	556
35.965	553	35.991	539
36.015	556	36.041	528
36.067	554	36.092	508
36.117	551	36.142	499
36.168	552	36.194	496
36.218	546	36.244	493
36.269	550	36.295	496
36.320	549	36.345	498
36.371	546	36.396	512
36.421	546	36.447	526
36.472	542	36.498	537
36.522	544	36.548	558
36.574	543	36.599	583
36.624	546	36.649	598
36.675	545	36.701	613
36.725	548	36.751	628
36.776	549	36.802	639
36.826	551	36.852	651
36.878	554	36.903	655
36.928	557	36.953	654
36.979	553	37.005	651
37.029	561	37.055	639
37.080	567	37.106	633
37.131	568	37.156	619
37.182	565	37.207	600
37.232	564	37.258	585
37.283	566	37.309	563
37.333	564	37.359	546
37.385	567	37.410	536
37.435	561	37.460	525
37.486	558	37.512	507
37.536	554	37.562	501
37.587	555	37.613	503
37.637	547	37.663	498
37.689	546	37.714	505
37.739	545	37.764	512
37.790	540	37.816	522
37.840	539	37.866	540
37.891	537	37.917	555
37.942	537	37.967	572
37.993	537	38.018	589
38.043	539	38.069	606
38.094	540	38.120	618
38.144	541	38.170	632
38.196	543	38.221	645
38.246	551	38.271	655
38.297	556	38.323	652
38.347	556	38.373	649
38.398	564	38.424	644
38.448	564	38.474	634
38.500	569	38.525	619
38.550	571	38.575	610
38.601	575	38.627	585
38.651	574	38.677	577
38.702	565	38.728	550
38.753	573	38.778	542
38.804	569	38.829	527
38.855	565	38.880	513
38.905	560	38.931	508
38.956	561	38.981	502
39.007	551	39.032	504
39.058	542	39.082	504
39.108	539	39.134	514
39.159	536	39.184	522
39.209	540	39.235	531
39.261	531	39.285	552
39.311	529	39.336	553
39.362	528	39.386	584
39.412	529	39.438	595
39.463	535	39.488	617
39.513	534	39.539	625
39.565	533	39.589	636
39.615	546	39.640	644
39.666	552	39.691	646
39.716	563	39.742	648
39.767	559	39.792	641
39.818	562	39.843	634
39.869	574	39.893	615
39.919	578	39.945	613
39.970	580	39.995	592
40.020	582	40.046	574
40.072	581	40.096	563
40.122	580	40.147	549
40.173	578	40.197	535
40.223	570	40.249	524
40.274	571	40.299	512
40.324	559	40.350	510
40.376	552	40.400	507
40.426	543	40.451	497
40.477	543	40.502	513
40.527	531	40.553	518
40.578	528	40.603	534
40.629	525	40.654	553
40.680	521	40.704	566
40.730	519	40.756	582
40.781	520	40.806	593
40.831	525	40.857	604
40.883	529	40.907	619
40.933	531	40.958	629
40.984	534	41.008	635
41.034	547	41.060	643
41.085	559	41.110	636
41.135	561	41.161	632
41.187	571	41.211	634
41.237	576	41.262	624
41.288	580	41.313	610
41.338	586	41.364	600
41.389	589	41.414	582
41.440	588	41.465	570
41.491	588	41.515	556
41.541	584	41.567	543
41.592	578	41.617	529
41.642	572	41.668	522
41.694	566	41.718	516
41.744	564	41.769	513
41.795	552	41.819	512
41.845	543	41.871	517
41.896	531	41.922	523
41.946	520	41.972	534
41.998	518	42.023	542
42.048	510	42.073	563
42.099	519	42.125	570
42.149	513	42.175	586
42.200	518	42.226	601
42.251	519	42.276	610
42.302	524	42.327	620
42.352	529	42.378	628
42.403	541	42.429	633
42.453	551	42.479	633
42.505	558	42.530	633
42.555	569	42.580	627
42.606	578	42.632	624
42.656	585	42.682	615
42.707	589	42.733	596
42.757	593	42.783	593
42.809	595	42.834	574
42.859	584	42.884	562
42.910	594	42.936	549
42.960	581	42.986	539
43.011	583	43.037	531
43.062	567	43.087	519
43.113	561	43.138	521
43.163	550	43.189	521
43.214	542	43.240	524
43.264	529	43.290	518
43.316	523	43.341	528
43.366	516	43.391	548
43.417	510	43.443	554
43.467	506	43.493	569
43.518	499	43.544	574
43.568	507	43.594	591
43.620	517	43.645	603
43.670	523	43.695	612
43.721	528	43.747	619
43.771	537	43.797	625
43.822	546	43.848	628
43.873	555	43.898	625
43.924	568	43.949	628
43.974	578	44.000	614
44.025	586	44.051	611
44.075	595	44.101	599
44.127	598	44.152	591
44.177	601	44.202	580
44.228	601	44.254	569
44.278	598	44.304	558
44.329	593	44.355	547
44.379	580	44.405	540
44.431	576	44.456	531
44.481	561	44.506	524
44.532	555	44.558	530
44.582	544	44.608	530
44.633	532	44.659	531
44.684	519	44.709	535
44.735	515	44.760	545
44.785	508	44.811	553
44.836	499	44.862	561
44.886	503	44.912	575
44.938	499	44.963	587
44.988	500	45.013	595
45.039	504	45.065	603
45.089	525	45.115	611
45.140	529	45.166	614
45.191	542	45.216	620
45.242	554	45.267	623
45.292	565	45.317	617
45.343	576	45.369	615
45.393	585	45.419	612
45.444	596	45.470	600
45.495	601	45.520	592
45.546	605	45.571	583
45.596	610	45.622	573
45.647	604	45.673	564
45.697	599	45.723	556
45.749	600	45.774	550
45.799	583	45.824	538
45.850	572	45.876	536
45.900	563	45.926	530
45.951	549	45.977	530
46.002	536	46.027	532
46.053	527	46.078	543
46.103	514	46.128	541
46.154	508	46.180	555
46.204	501	46.230	563
46.255	491	46.281	572
46.306	495	46.331	580
46.357	496	46.382	588
46.408	507	46.433	595
46.458	514	46.484	602
46.509	524	46.534	607
46.560	536	46.585	610
46.611	548	46.635	617
46.661	559	46.687	616
46.712	573	46.737	606
46.762	585	46.788	604
46.814	588	46.838	595
46.864	604	46.889	591
46.915	604	46.939	584
46.965	610	46.991	578
47.016	609	47.041	572
47.066	606	47.092	562
47.118	601	47.142	559
47.168	589	47.193	553
47.219	576	47.244	545
47.269	565	47.295	541
47.320	553	47.345	549
47.371	539	47.396	540
47.422	525	47.446	547
47.472	512	47.498	551
47.523	508	47.548	557
47.573	491	47.599	563
47.625	496	47.649	570
47.675	495	47.700	577
47.726	494	47.751	584
47.776	499	47.802	585
47.827	508	47.852	592
47.877	515	47.903	597
47.929	531	47.953	606
47.979	542	48.004	601
48.030	556	48.055	603
48.080	569	48.106	602
48.131	584	48.156	596
48.182	597	48.207	594
48.233	609	48.257	586
48.283	608	48.309	585
48.334	611	48.359	578
48.384	613	48.410	574
48.436	611	48.460	566
48.486	601	48.511	568
48.537	593	48.562	555
48.587	584	48.613	561
48.638	570	48.663	555
48.688	558	48.714	558
48.740	544	48.764	552
48.790	531	48.815	557
48.841	523	48.866	557
48.891	512	48.917	561
48.942	507	48.967	564
48.993	495	49.018	568
49.044	492	49.068	570
49.094	494	49.120	577
49.145	498	49.170	582
49.195	505	49.221	586
49.247	513	49.271	586
49.297	528	49.322	596
49.348	532	49.373	584
49.398	551	49.424	594
49.449	563	49.475	595
49.499	577	49.525	593
49.551	587	49.576	591
49.601	597	49.626	587
49.652	609	49.678	584
49.702	612	49.728	578
49.753	611	49.779	580
49.804	613	49.829	572
49.855	606	49.880	564
49.905	598	49.931	565
49.956	590	49.982	569
50.006	575	50.032	563
50.058	561	50.083	562
50.108	546	50.133	562
50.159	537	50.185	562
50.209	522	50.235	563
50.260	510	50.286	566
50.311	500	50.336	568
50.362	499	50.387	570
50.412	492	50.437	573
50.463	492	50.489	575
50.513	494	50.539	582
50.564	501	50.590	583
50.615	510	50.640	580
50.666	522	50.691	584
50.716	535	50.742	583
50.767	545	50.793	585
50.817	557	50.843	585
50.869	570	50.894	583
50.919	589	50.944	584
50.970	594	50.996	583
51.020	609	51.046	577
51.071	610	51.097	579
51.122	613	51.147	586
51.173	606	51.198	575
51.223	608	51.248	577
51.274	601	51.300	582
51.324	591	51.350	569
51.375	580	51.401	571
51.426	568	51.451	571
51.477	556	51.502	570
51.527	530	51.553	570
51.578	529	51.604	570
51.628	517	51.654	577
51.680	503	51.705	566
51.730	498	51.755	573
51.781	492	51.807	573
51.831	498	51.857	579
51.882	494	51.908	579
51.933	500	51.958	578
51.984	506	52.009	577
52.034	517	52.059	577
52.085	528	52.111	574
52.135	546	52.161	579
52.186	556	52.212	577
52.237	571	52.262	575
52.288	582	52.313	577
52.338	594	52.364	577
52.389	601	52.415	579
52.439	608	52.465	576
52.491	611	52.516	578
52.541	611	52.566	584
52.592	608	52.618	572
52.642	605	52.668	579
52.693	596	52.719	577
52.744	588	52.769	578
52.795	566	52.820	579
52.845	556	52.871	580
52.896	544	52.922	580
52.946	527	52.972	578
52.997	522	53.023	575
53.048	511	53.073	577
53.099	499	53.124	574
53.150	496	53.175	578
53.200	494	53.226	577
53.251	494	53.276	572
53.302	499	53.327	574
53.353	506	53.377	571
53.403	513	53.429	570
53.454	532	53.479	571
53.504	536	53.530	569
53.556	548	53.580	567
53.606	569	53.631	570
53.657	580	53.682	573
53.707	588	53.733	571
53.758	599	53.783	574
53.808	607	53.834	576
53.860	608	53.884	580
53.910	613	53.935	583
53.961	607	53.986	587
54.011	603	54.037	579
54.062	596	54.087	584
54.113	585	54.138	585
54.164	571	54.188	587
54.214	566	54.240	587
54.265	549	54.290	583
54.315	536	54.341	585
54.367	524	54.391	574
54.417	512	54.442	582
54.468	504	54.493	586
54.518	499	54.544	577
54.569	494	54.594	571
54.619	496	54.645	571
54.671	498	54.695	569
54.721	504	54.746	566
54.772	515	54.797	564
54.822	518	54.848	564
54.873	528	54.898	564
54.924	548	54.949	563
54.975	560	54.999	566
55.025	572	55.051	570
55.076	580	55.101	565
55.126	593	55.152	571
55.178	601	55.202	572
55.228	605	55.253	574
55.279	608	55.304	582
55.329	607	55.355	583
55.380	604	55.405	584
55.431	594	55.456	586
55.482	591	55.506	590
55.532	585	55.557	591
55.583	565	55.608	594
55.633	553	55.659	592
55.684	539	55.709	592
55.735	529	55.760	585
55.786	519	55.810	588
55.836	510	55.862	583
55.887	500	55.912	584
55.937	499	55.963	577
55.989	499	56.013	570
56.039	498	56.064	567
56.090	505	56.115	566
56.140	510	56.166	565
56.191	519	56.217	561
56.242	533	56.267	558
56.293	543	56.318	557
56.343	555	56.368	559
56.394	566	56.420	560
56.444	579	56.470	563
56.495	587	56.521	567
56.546	599	56.571	566
56.597	602	56.622	573
56.647	604	56.673	575
56.698	607	56.724	584
56.748	602	56.774	587
56.800	593	56.825	594
56.850	587	56.875	594
56.901	577	56.927	597
56.951	565	56.977	597
57.002	553	57.028	601
57.053	547	57.078	595
57.104	534	57.129	594
57.154	524	57.179	594
57.205	516	57.231	586
57.255	508	57.281	580
57.306	504	57.332	577
57.357	506	57.382	572
57.408	505	57.433	567
57.458	511	57.484	563
57.509	512	57.535	559
57.559	518	57.585	556
57.611	530	57.636	556
57.661	540	57.686	555
57.712	551	57.738	553
57.762	562	57.788	552
57.813	573	57.839	556
57.864	583	57.889	558
57.915	591	57.940	570
57.965	597	57.991	571
58.016	601	58.042	575
58.066	599	58.092	586
58.117	598	58.143	587
58.168	597	58.193	591
58.219	589	58.244	599
58.269	581	58.295	593
58.320	577	58.346	604
58.370	561	58.396	603
58.422	548	58.447	604
