#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
6.514	405	6.539	734
6.564	413	6.589	728
6.615	413	6.641	714
6.665	426	6.691	694
6.716	446	6.742	670
6.767	471	6.792	637
6.818	502	6.843	601
6.868	536	6.894	570
6.919	565	6.945	532
6.969	596	6.995	502
7.021	629	7.046	467
7.071	653	7.096	456
7.122	671	7.148	440
7.172	680	7.198	437
7.223	688	7.249	435
7.273	684	7.299	447
7.325	678	7.350	459
7.375	656	7.400	490
7.426	631	7.452	520
7.476	607	7.502	553
7.527	571	7.553	589
7.578	540	7.603	619
7.629	506	7.654	654
7.679	478	7.705	681
7.730	452	7.756	707
7.780	431	7.806	724
7.832	417	7.857	733
7.882	413	7.907	731
7.933	410	7.959	726
7.983	420	8.009	711
8.034	434	8.060	690
8.084	451	8.110	668
8.136	487	8.161	632
8.186	500	8.211	597
8.237	542	8.263	563
8.287	577	8.313	528
8.338	605	8.364	494
8.390	634	8.414	471
8.440	654	8.465	449
8.491	671	8.516	441
8.541	681	8.567	426
8.592	685	8.617	439
8.643	681	8.668	452
8.694	668	8.718	470
8.744	653	8.770	498
8.795	623	8.820	523
8.845	596	8.871	558
8.897	566	8.921	598
8.947	530	8.972	629
8.998	503	9.022	653
9.048	474	9.074	690
9.099	450	9.124	711
9.149	431	9.175	719
9.201	417	9.225	732
9.251	413	9.276	739
9.302	416	9.327	715
9.352	424	9.378	716
9.403	441	9.428	686
9.454	463	9.479	657
9.505	487	9.529	626
9.555	520	9.581	592
9.606	552	9.631	558
9.656	582	9.682	526
9.708	607	9.732	497
9.758	639	9.783	470
9.809	654	9.833	452
9.859	672	9.885	439
9.910	678	9.935	438
9.960	680	9.986	440
10.012	676	10.036	456
10.062	661	10.087	470
10.113	638	10.138	502
10.163	619	10.189	528
10.214	586	10.239	562
10.265	554	10.290	599
10.316	529	10.340	631
10.366	496	10.392	661
10.417	467	10.442	683
10.467	441	10.493	708
10.519	424	10.543	723
10.569	419	10.594	729
10.620	415	10.644	728
10.670	420	10.696	724
10.721	430	10.746	700
10.771	446	10.797	679
10.823	469	10.847	645
10.873	496	10.898	622
10.924	527	10.949	584
10.974	559	11.000	553
11.025	589	11.050	523
11.076	615	11.101	492
11.127	638	11.151	471
11.177	660	11.203	452
11.228	667	11.253	441
11.278	674	11.304	439
11.330	678	11.354	450
11.380	670	11.405	452
11.431	654	11.455	477
11.481	634	11.507	505
11.532	609	11.558	540
11.582	581	11.608	566
11.634	551	11.659	601
11.684	515	11.709	631
11.735	489	11.761	665
11.785	466	11.811	689
11.836	445	11.862	710
11.887	434	11.912	722
11.938	416	11.963	727
11.988	412	12.014	726
12.039	421	12.065	713
12.089	435	12.115	699
12.141	454	12.166	674
12.191	476	12.216	647
12.242	504	12.268	621
12.292	532	12.318	582
12.343	562	12.369	551
12.393	592	12.419	518
12.445	618	12.470	489
12.495	644	12.520	469
12.546	658	12.572	450
12.596	676	12.622	444
12.647	681	12.673	440
12.698	671	12.723	448
12.749	661	12.774	462
12.799	650	12.825	482
12.850	628	12.876	506
12.900	600	12.926	538
12.952	575	12.977	570
13.002	542	13.027	611
13.053	518	13.079	638
13.103	484	13.129	670
13.154	461	13.180	691
13.204	442	13.230	710
13.256	434	13.281	720
13.306	421	13.331	724
13.357	422	13.383	721
13.407	429	13.433	711
13.458	442	13.484	692
13.509	458	13.534	671
13.560	480	13.585	642
13.610	512	13.636	607
13.661	540	13.687	577
13.711	569	13.737	545
13.763	598	13.788	515
13.813	627	13.838	490
13.864	649	13.890	468
13.914	664	13.940	454
13.965	673	13.991	444
14.015	674	14.041	444
14.067	673	14.092	452
14.117	657	14.142	468
14.168	643	14.194	489
14.218	620	14.244	516
14.269	603	14.295	544
14.320	564	14.345	577
14.371	539	14.396	610
14.421	507	14.447	642
14.472	481	14.498	658
14.522	457	14.548	688
14.574	439	14.599	704
14.624	431	14.649	717
14.675	421	14.701	720
14.725	421	14.751	718
14.776	430	14.802	706
14.827	444	14.852	689
14.878	465	14.903	665
14.928	487	14.953	638
14.979	512	15.005	605
15.029	547	15.055	574
15.080	576	15.106	543
15.131	604	15.156	513
15.182	629	15.207	487
15.232	648	15.258	467
15.283	664	15.309	451
15.333	673	15.359	442
15.385	677	15.410	452
15.435	670	15.460	454
15.486	658	15.512	471
15.536	638	15.562	494
15.587	614	15.613	520
15.638	591	15.663	550
15.689	554	15.714	582
15.739	527	15.764	612
15.790	497	15.816	644
15.840	478	15.866	670
15.891	453	15.917	690
15.942	435	15.967	709
15.993	430	16.018	721
16.044	421	16.069	720
16.094	425	16.120	717
16.145	433	16.170	698
16.196	449	16.221	681
16.247	470	16.271	662
16.297	495	16.323	632
16.348	526	16.373	600
16.398	554	16.424	571
16.450	578	16.474	538
16.500	614	16.525	509
16.551	633	16.575	488
16.601	659	16.627	463
16.652	665	16.677	454
16.702	672	16.728	451
16.754	672	16.778	446
16.804	666	16.829	464
16.855	652	16.880	482
16.905	627	16.931	497
16.956	608	16.981	524
17.007	579	17.032	552
17.058	552	17.082	586
17.108	531	17.134	619
17.159	500	17.184	646
17.209	472	17.235	672
17.261	454	17.285	690
17.311	434	17.336	705
17.362	425	17.387	720
17.412	424	17.438	716
17.463	426	17.488	709
17.513	441	17.539	696
17.565	453	17.589	675
17.615	475	17.640	654
17.666	501	17.691	624
17.716	529	17.742	594
17.767	559	17.792	565
17.818	591	17.843	537
17.869	610	17.893	509
17.919	635	17.945	485
17.970	652	17.995	469
18.020	670	18.046	458
18.072	673	18.096	454
18.122	673	18.147	456
18.173	663	18.198	470
18.223	648	18.249	482
18.274	627	18.299	507
18.324	605	18.350	535
18.376	573	18.400	557
18.426	552	18.451	594
18.477	517	18.502	623
18.527	492	18.553	649
18.578	465	18.603	672
18.629	442	18.654	692
18.680	434	18.704	706
18.730	427	18.756	714
18.781	423	18.806	711
18.831	429	18.857	705
18.883	436	18.907	690
18.933	454	18.958	674
18.984	482	19.009	638
19.034	508	19.060	623
19.085	536	19.111	594
19.135	563	19.161	560
19.187	593	19.212	531
19.237	621	19.262	507
19.288	640	19.314	485
19.338	652	19.364	469
19.389	666	19.415	460
19.440	671	19.465	452
19.491	677	19.516	462
19.541	662	19.567	472
19.592	644	19.618	494
19.642	624	19.668	515
19.694	598	19.719	537
19.744	568	19.769	563
19.795	542	19.821	597
19.845	511	19.871	620
19.896	488	19.922	659
19.947	461	19.972	672
19.998	443	20.023	691
20.048	435	20.073	703
20.099	421	20.125	710
20.149	426	20.175	708
20.200	427	20.226	700
20.251	440	20.276	685
20.302	464	20.327	665
20.352	484	20.378	643
20.403	511	20.429	612
20.453	541	20.479	584
20.505	569	20.530	555
20.555	599	20.580	533
20.606	622	20.632	494
20.656	644	20.682	485
20.707	660	20.733	477
20.758	667	20.783	462
20.809	672	20.834	461
20.859	665	20.884	466
20.910	654	20.936	478
20.960	637	20.986	497
21.011	623	21.037	519
21.062	591	21.087	544
21.113	563	21.138	573
21.163	536	21.189	599
21.214	506	21.240	628
21.264	481	21.290	658
21.316	458	21.341	671
21.366	439	21.391	690
21.417	425	21.443	702
21.467	421	21.493	704
21.518	423	21.544	703
21.569	428	21.594	693
21.620	451	21.645	679
21.670	468	21.695	659
21.721	487	21.747	635
21.771	508	21.797	607
21.822	541	21.848	575
21.873	574	21.898	551
21.924	602	21.949	524
21.974	626	22.000	499
22.025	645	22.051	481
22.075	661	22.101	465
22.127	669	22.152	463
22.177	675	22.202	465
22.228	665	22.254	472
22.278	653	22.304	484
22.329	638	22.355	501
22.380	609	22.405	524
22.431	583	22.456	551
22.481	564	22.507	580
22.532	528	22.558	605
22.582	503	22.608	631
22.633	476	22.659	656
22.684	455	22.709	680
22.735	438	22.760	687
22.786	431	22.811	703
22.836	426	22.862	705
22.887	426	22.912	704
22.938	434	22.963	687
22.989	452	23.013	675
23.039	467	23.065	649
23.090	497	23.115	629
23.140	528	23.166	602
23.192	550	23.216	574
23.242	576	23.267	546
23.293	604	23.318	522
23.343	630	23.369	500
23.394	649	23.419	491
23.444	661	23.470	465
23.496	671	23.520	465
23.546	669	23.571	466
23.597	661	23.622	478
23.647	650	23.673	493
23.698	629	23.723	508
23.749	610	23.774	531
23.800	584	23.824	557
23.850	553	23.876	583
23.901	524	23.926	610
23.951	494	23.977	635
24.003	472	24.027	660
24.053	446	24.078	679
24.104	436	24.129	689
24.154	430	24.180	700
24.205	424	24.230	694
24.255	426	24.281	699
24.307	436	24.331	680
24.357	458	24.382	660
24.408	471	24.433	639
24.458	498	24.484	620
24.509	527	24.534	596
24.560	548	24.585	568
24.611	583	24.635	542
24.661	610	24.687	519
24.712	631	24.737	499
24.762	646	24.788	483
24.814	662	24.838	473
24.864	667	24.889	470
24.915	672	24.940	471
24.965	661	24.991	478
25.016	647	25.041	491
25.067	628	25.092	513
25.118	604	25.142	534
25.168	580	25.193	565
25.219	551	25.244	590
25.269	517	25.295	619
25.320	494	25.345	641
25.371	472	25.396	662
25.422	447	25.446	682
25.472	432	25.498	690
25.523	423	25.548	696
25.573	424	25.599	696
25.625	428	25.649	689
25.675	439	25.700	681
25.726	456	25.751	662
25.776	476	25.802	639
25.827	503	25.853	610
25.878	529	25.903	583
25.929	558	25.954	563
25.979	586	26.004	538
26.030	608	26.056	512
26.080	630	26.106	497
26.131	657	26.157	483
26.182	666	26.207	475
26.233	666	26.258	474
26.283	664	26.309	477
26.334	660	26.360	484
26.384	645	26.410	500
26.436	624	26.461	526
26.486	600	26.511	546
26.537	574	26.563	572
26.587	538	26.613	595
26.638	518	26.664	622
26.689	490	26.714	637
26.740	467	26.765	665
26.790	448	26.815	678
26.841	431	26.867	689
26.891	425	26.917	695
26.942	424	26.968	692
26.993	434	27.018	685
27.044	442	27.069	674
27.094	459	27.120	653
27.145	481	27.171	635
27.195	505	27.221	611
27.247	532	27.272	583
27.297	557	27.322	559
27.348	589	27.374	532
27.398	613	27.424	509
27.449	635	27.475	486
27.500	653	27.525	483
27.551	662	27.576	475
27.601	670	27.627	477
27.652	661	27.678	479
27.702	657	27.728	492
27.753	635	27.779	508
27.804	617	27.829	526
27.855	596	27.880	550
27.905	569	27.931	578
27.956	540	27.982	601
28.006	514	28.032	625
28.058	485	28.083	650
28.108	467	28.133	671
28.159	446	28.185	680
28.209	436	28.235	690
28.260	428	28.286	693
28.311	422	28.336	689
28.362	436	28.387	681
28.412	445	28.438	667
28.463	463	28.489	652
28.513	488	28.539	626
28.564	510	28.590	601
28.615	538	28.640	577
28.666	565	28.691	550
28.716	591	28.742	525
28.767	620	28.793	509
28.817	635	28.843	491
28.869	652	28.894	480
28.919	661	28.944	477
28.970	663	28.996	472
29.020	658	29.046	479
29.071	649	29.097	496
29.122	626	29.147	512
29.173	609	29.198	539
29.223	596	29.249	561
29.274	566	29.300	582
29.324	537	29.350	607
29.375	510	29.401	630
29.426	484	29.451	652
29.477	463	29.502	669
29.527	446	29.553	682
29.578	434	29.604	690
29.628	430	29.654	690
29.680	429	29.705	686
29.730	435	29.755	679
29.781	451	29.807	668
29.831	468	29.857	647
29.882	487	29.908	620
29.933	514	29.958	602
29.984	541	30.009	574
30.034	568	30.060	549
30.085	594	30.111	529
30.135	615	30.161	506
30.187	638	30.212	487
30.237	652	30.262	486
30.288	655	30.313	480
30.338	663	30.364	480
30.389	658	30.415	487
30.439	649	30.465	500
30.491	633	30.516	518
30.541	613	30.566	542
30.592	581	30.618	564
30.642	559	30.668	588
30.693	534	30.719	613
30.744	506	30.769	634
30.795	483	30.820	654
30.845	462	30.871	669
30.896	446	30.922	680
30.946	436	30.972	689
30.998	431	31.023	687
31.048	429	31.073	680
31.099	439	31.124	676
31.149	451	31.175	657
31.200	470	31.226	637
31.250	493	31.276	614
31.302	515	31.327	586
31.352	544	31.377	565
31.403	576	31.429	541
31.453	601	31.479	519
31.504	618	31.530	504
31.555	637	31.580	490
31.606	654	31.631	479
31.656	661	31.682	479
31.707	659	31.733	480
31.757	657	31.783	492
31.809	644	31.834	501
31.859	627	31.884	524
31.910	600	31.935	545
31.960	582	31.986	566
32.011	560	32.037	591
32.061	530	32.087	620
32.113	503	32.138	640
32.163	476	32.188	667
32.214	461	32.240	674
32.264	445	32.290	683
32.315	436	32.341	687
32.366	432	32.391	687
32.417	436	32.442	683
32.467	443	32.493	669
32.518	454	32.544	647
32.568	474	32.594	627
32.620	498	32.645	607
32.670	520	32.695	583
32.721	546	32.747	560
32.771	574	32.797	535
32.822	603	32.848	515
32.872	621	32.898	502
32.924	639	32.949	490
32.974	652	32.999	481
33.025	656	33.051	483
33.075	656	33.101	483
33.126	650	33.152	500
33.177	639	33.202	508
33.228	617	33.253	531
33.278	600	33.304	547
33.329	579	33.355	575
33.379	554	33.405	599
33.431	532	33.456	622
33.481	504	33.506	644
33.532	477	33.558	665
33.582	464	33.608	677
33.633	446	33.659	680
33.683	439	33.709	688
33.735	436	33.760	685
33.785	438	33.810	671
33.836	446	33.862	663
33.886	460	33.912	644
33.937	479	33.963	623
33.988	504	34.013	607
34.039	525	34.064	576
34.089	553	34.115	551
34.140	574	34.166	531
34.190	600	34.216	514
34.242	620	34.267	498
34.292	645	34.317	484
34.343	648	34.369	480
34.393	655	34.419	481
34.444	652	34.470	484
34.494	645	34.520	499
34.546	635	34.571	512
34.596	616	34.621	532
34.647	596	34.673	554
34.697	572	34.723	577
34.748	552	34.774	606
34.799	524	34.824	628
34.850	499	34.875	649
34.900	478	34.926	666
34.951	462	34.977	680
35.001	450	35.027	686
35.053	440	35.078	687
35.103	438	35.128	676
35.154	441	35.180	673
35.204	451	35.230	658
35.255	466	35.281	643
35.305	484	35.331	613
35.357	506	35.382	599
35.408	531	35.432	575
35.458	554	35.484	550
35.509	581	35.534	528
35.559	603	35.585	509
35.611	622	35.635	495
35.661	638	35.686	485
35.712	639	35.737	483
35.762	653	35.788	483
35.813	649	35.838	490
35.864	642	35.889	496
35.915	630	35.939	522
35.965	606	35.991	540
36.016	591	36.041	566
36.066	568	36.092	582
36.118	544	36.142	611
36.168	519	36.193	631
36.219	498	36.243	650
36.269	476	36.295	668
36.320	462	36.345	680
36.370	450	36.396	686
36.422	441	36.446	687
36.472	444	36.497	682
36.523	447	36.548	672
36.573	456	36.599	657
36.624	470	36.649	639
36.675	487	36.700	617
36.726	511	36.750	591
36.776	536	36.802	569
36.827	559	36.852	545
36.877	584	36.903	523
36.929	604	36.953	509
36.979	623	37.004	492
37.030	635	37.054	481
37.080	644	37.106	481
37.131	643	37.156	483
37.181	645	37.207	491
37.233	637	37.257	504
37.283	626	37.308	522
37.334	606	37.359	546
37.384	586	37.410	569
37.435	566	37.460	592
37.486	539	37.511	615
37.537	514	37.561	639
37.587	493	37.613	660
37.638	471	37.663	672
37.688	458	37.714	681
37.740	449	37.764	685
37.790	441	37.815	685
37.841	440	37.865	680
37.891	444	37.917	669
37.942	460	37.967	654
37.992	472	38.018	634
38.044	494	38.068	612
38.094	518	38.119	588
38.145	538	38.170	560
38.195	562	38.221	542
38.246	588	38.271	518
38.297	606	38.322	506
38.348	627	38.373	488
38.398	635	38.424	483
38.449	645	38.475	487
38.499	641	38.525	485
38.551	640	38.576	492
38.601	631	38.626	505
38.652	616	38.678	525
38.702	604	38.728	546
38.753	579	38.779	570
38.803	557	38.829	595
38.855	535	38.880	611
38.905	512	38.930	643
38.956	490	38.982	657
39.006	473	39.032	672
39.057	458	39.083	681
39.108	449	39.133	684
39.159	445	39.184	686
39.209	449	39.235	679
39.260	449	39.286	666
39.310	465	39.336	649
39.362	485	39.387	628
39.412	499	39.437	608
39.463	523	39.489	586
39.513	544	39.539	561
39.564	567	39.590	540
39.614	589	39.640	517
39.666	607	39.691	502
39.716	623	39.741	487
39.767	634	39.793	480
39.817	640	39.843	485
39.868	641	39.894	487
39.919	638	39.944	496
39.970	630	39.995	511
40.020	611	40.046	531
40.071	593	40.097	550
40.121	576	40.147	574
40.173	553	40.198	598
40.223	530	40.248	620
40.274	508	40.300	642
40.324	488	40.350	663
40.375	473	40.401	674
40.425	458	40.451	677
40.477	449	40.502	690
40.527	447	40.552	678
40.578	449	40.604	677
40.628	459	40.654	663
40.679	468	40.705	641
40.730	483	40.755	626
40.781	504	40.806	603
40.831	524	40.857	580
40.882	544	40.908	557
40.932	571	40.958	535
40.984	596	41.009	523
41.034	609	41.059	500
41.085	626	41.111	484
41.135	631	41.161	487
41.186	635	41.212	488
41.236	638	41.262	494
41.288	632	41.313	502
41.338	618	41.363	514
41.389	608	41.415	532
41.439	589	41.465	554
41.490	568	41.516	577
41.541	543	41.566	603
41.592	522	41.617	625
41.643	501	41.668	644
41.693	487	41.719	661
41.744	469	41.769	675
41.795	462	41.820	681
41.846	451	41.870	679
41.896	450	41.922	674
41.947	453	41.972	670
41.997	462	42.023	661
42.049	473	42.073	650
42.099	491	42.124	624
42.150	512	42.174	601
42.200	532	42.226	576
42.251	552	42.276	549
42.301	570	42.327	532
42.353	589	42.377	518
42.403	612	42.428	495
42.454	625	42.479	488
42.504	635	42.530	481
42.555	636	42.580	481
42.606	635	42.631	489
42.657	636	42.681	497
42.707	617	42.733	512
42.758	597	42.783	536
42.808	582	42.834	553
42.860	562	42.884	579
42.910	535	42.935	605
42.961	519	42.985	628
43.011	503	43.037	647
43.062	479	43.087	662
43.112	468	43.138	676
43.164	458	43.188	676
43.214	453	43.239	684
43.265	452	43.290	680
43.315	457	43.341	670
43.366	466	43.391	660
43.417	484	43.442	641
43.468	496	43.492	620
43.518	514	43.544	594
43.569	541	43.594	574
43.619	562	43.645	550
43.671	580	43.695	530
43.721	598	43.746	511
43.772	612	43.796	498
43.822	623	43.848	485
43.873	632	43.898	483
43.923	629	43.949	486
43.975	632	43.999	493
44.025	623	44.050	502
44.076	610	44.101	526
44.126	597	44.152	545
44.177	578	44.202	567
44.228	558	44.253	586
44.279	535	44.303	607
44.329	514	44.355	627
44.380	496	44.405	648
44.430	479	44.456	665
44.482	468	44.506	675
44.532	458	44.557	677
44.583	454	44.607	680
44.633	448	44.659	676
44.684	460	44.710	668
44.734	470	44.760	654
44.786	481	44.811	639
44.836	502	44.861	617
44.887	524	44.913	591
44.937	543	44.963	563
44.988	562	45.014	550
45.039	586	45.064	527
45.090	600	45.115	511
45.140	614	45.166	498
45.191	626	45.217	489
45.241	634	45.267	486
45.293	628	45.318	488
45.343	627	45.368	496
45.394	615	45.420	511
45.444	607	45.470	523
45.495	591	45.521	545
45.545	571	45.571	568
45.597	549	45.622	584
45.647	529	45.672	608
45.698	510	45.724	631
45.748	492	45.774	649
45.799	476	45.825	665
45.850	465	45.875	675
45.901	457	45.926	679
45.951	454	45.977	680
46.002	455	46.028	675
46.052	466	46.078	664
46.104	474	46.129	651
46.154	494	46.179	633
46.205	506	46.231	610
46.255	526	46.281	588
46.306	546	46.332	565
46.356	564	46.382	546
46.408	586	46.433	528
46.458	602	46.483	510
46.509	616	46.535	498
46.559	626	46.585	489
46.610	630	46.636	483
46.661	630	46.686	490
46.712	626	46.737	498
46.762	620	46.788	510
46.813	601	46.839	526
46.863	587	46.889	547
46.915	566	46.940	567
46.965	545	46.990	589
47.016	526	47.042	610
47.066	505	47.092	636
47.117	489	47.143	651
47.167	474	47.193	662
47.219	465	47.244	674
47.269	457	47.294	679
47.320	460	47.346	677
47.370	461	47.396	671
47.421	470	47.447	661
47.472	478	47.497	647
47.523	496	47.548	632
47.573	515	47.599	609
47.624	532	47.650	588
47.674	553	47.700	567
47.726	574	47.751	540
47.776	589	47.801	526
47.827	606	47.853	511
47.877	618	47.903	494
47.928	625	47.954	497
47.979	628	48.004	487
48.030	627	48.055	493
48.080	613	48.105	500
48.131	614	48.157	514
48.181	595	48.207	525
48.232	577	48.258	551
48.283	560	48.308	568
48.334	544	48.359	595
48.384	522	48.410	618
48.435	502	48.461	635
48.485	484	48.511	654
48.537	470	48.562	661
48.587	461	48.612	669
48.638	460	48.664	672
48.688	457	48.714	674
48.739	461	48.765	669
48.790	469	48.815	658
48.841	481	48.866	645
48.891	496	48.916	623
48.942	517	48.968	607
48.992	538	49.018	582
49.043	556	49.069	559
49.094	573	49.119	541
49.145	592	49.170	523
49.196	608	49.221	514
49.246	619	49.272	498
49.297	626	49.322	502
49.348	627	49.373	497
49.399	622	49.423	499
49.449	618	49.475	503
49.500	611	49.525	518
49.550	592	49.576	534
49.602	576	49.626	554
49.652	552	49.677	575
49.703	536	49.727	597
49.753	514	49.779	617
49.804	492	49.829	638
49.854	482	49.880	652
49.906	470	49.930	660
49.956	462	49.981	669
50.007	457	50.032	679
50.057	452	50.083	665
50.108	462	50.133	668
50.159	475	50.184	657
50.210	486	50.234	640
50.260	501	50.286	620
50.311	519	50.336	599
50.361	543	50.387	578
50.413	563	50.437	557
50.463	577	50.488	537
50.514	595	50.539	522
50.564	610	50.590	509
50.615	620	50.640	499
50.665	625	50.691	496
50.717	625	50.741	491
50.767	624	50.792	496
50.818	619	50.843	510
50.868	603	50.894	523
50.919	590	50.944	535
50.970	572	50.995	548
51.021	551	51.045	577
51.071	534	51.097	599
51.122	515	51.147	619
51.172	491	51.198	636
51.224	479	51.248	653
51.274	467	51.299	661
51.325	459	51.350	669
51.375	455	51.401	669
51.426	458	51.451	670
51.476	464	51.502	670
51.528	475	51.552	648
51.578	490	51.603	627
51.629	506	51.654	610
51.679	525	51.705	594
51.730	547	51.755	576
51.781	566	51.806	555
51.832	580	51.856	534
51.882	598	51.908	521
51.933	607	51.958	509
51.983	623	52.009	505
52.035	627	52.059	497
52.085	626	52.110	495
52.136	621	52.161	500
52.186	610	52.212	512
52.237	600	52.263	525
52.287	583	52.313	548
52.339	568	52.364	560
52.389	545	52.414	584
52.440	530	52.466	607
52.490	509	52.516	622
52.541	490	52.567	635
52.592	476	52.617	652
52.643	460	52.668	664
52.693	465	52.719	667
52.744	457	52.770	668
52.794	455	52.820	667
52.846	466	52.871	654
52.896	478	52.921	643
52.947	495	52.973	629
52.997	509	53.023	603
53.048	526	53.074	590
53.099	548	53.124	573
53.150	568	53.175	561
53.200	585	53.225	536
53.251	602	53.277	521
53.301	614	53.327	509
53.352	622	53.378	498
53.403	622	53.428	494
53.454	622	53.479	500
53.504	619	53.530	508
53.555	612	53.581	518
53.605	597	53.631	527
53.657	579	53.682	547
53.707	562	53.732	566
53.758	539	53.784	585
53.808	522	53.834	608
53.859	509	53.885	621
53.910	487	53.935	640
53.961	474	53.986	650
54.011	464	54.036	663
54.062	461	54.088	666
54.112	460	54.138	666
54.163	455	54.189	656
54.214	464	54.239	654
54.265	480	54.290	639
54.315	499	54.341	625
54.366	513	54.392	617
54.416	536	54.442	589
54.468	552	54.493	573
54.518	572	54.543	555
54.569	585	54.595	538
54.619	604	54.645	520
54.670	615	54.696	516
54.721	623	54.746	501
54.772	625	54.797	499
54.822	624	54.847	502
54.873	611	54.899	510
54.923	604	54.949	522
54.974	598	55.000	534
55.025	574	55.050	547
55.076	560	55.101	569
55.126	538	55.152	591
55.177	518	55.203	609
55.227	501	55.253	630
55.279	486	55.304	642
55.329	470	55.354	645
55.380	462	55.406	659
55.430	458	55.456	673
55.481	462	55.507	662
55.532	463	55.557	658
55.583	471	55.608	648
55.633	488	55.659	634
55.684	494	55.710	620
55.734	516	55.760	602
55.785	536	55.811	584
55.836	556	55.861	572
55.887	574	55.912	549
55.938	590	55.963	527
55.988	604	56.014	518
56.039	616	56.064	506
56.090	624	56.115	502
56.141	625	56.165	503
56.191	622	56.217	508
56.242	617	56.267	513
56.292	608	56.318	525
56.344	588	56.368	539
56.394	567	56.419	557
56.445	554	56.470	572
56.495	533	56.521	593
56.546	516	56.571	610
56.596	496	56.622	627
56.648	482	56.672	644
56.698	470	56.723	659
56.749	463	56.774	664
56.799	458	56.825	659
56.850	460	56.875	658
56.901	464	56.926	651
56.952	474	56.976	646
57.002	488	57.028	631
57.053	507	57.078	615
57.103	519	57.129	597
57.155	538	57.179	575
57.205	549	57.230	562
57.256	578	57.281	543
57.306	600	57.332	528
57.357	606	57.382	518
57.407	617	57.433	509
57.459	625	57.483	506
57.509	624	57.534	501
57.560	624	57.585	507
57.610	609	57.636	518
57.661	602	57.686	527
57.712	585	57.737	543
57.763	568	57.787	559
57.813	551	57.839	578
57.864	535	57.889	597
57.914	515	57.940	606
57.966	494	57.990	628
58.016	482	58.041	645
58.067	470	58.092	652
58.117	467	58.143	657
58.168	458	58.193	657
58.219	458	58.244	655
58.270	466	58.294	650
58.320	472	58.345	641
58.371	487	58.396	625
58.421	506	58.447	614
