#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
11.431	500	11.456	544
11.482	525	11.507	576
11.532	549	11.558	599
11.583	576	11.608	627
11.634	598	11.659	651
11.685	626	11.709	672
11.735	636	11.761	688
11.786	650	11.811	698
11.836	659	11.862	702
11.888	663	11.912	699
11.938	660	11.963	692
11.989	650	12.013	684
12.039	635	12.065	656
12.090	615	12.116	636
12.140	594	12.166	614
12.192	568	12.217	586
12.242	547	12.267	557
12.293	517	12.319	533
12.343	495	12.369	510
12.394	475	12.420	489
12.445	456	12.470	474
12.496	443	12.521	462
12.546	437	12.572	455
12.597	434	12.623	466
12.647	439	12.673	471
12.699	447	12.724	482
12.749	462	12.774	501
12.800	480	12.826	524
12.850	496	12.876	547
12.901	527	12.927	574
12.951	549	12.977	602
13.003	576	13.028	631
13.053	599	13.078	653
13.104	617	13.130	670
13.154	635	13.180	686
13.205	654	13.231	697
13.256	659	13.281	700
13.307	655	13.332	699
13.357	658	13.383	693
13.408	648	13.434	676
13.458	634	13.484	660
13.510	614	13.535	638
13.560	592	13.585	616
13.611	567	13.637	582
13.661	545	13.687	558
13.712	517	13.738	532
13.762	500	13.788	509
13.814	472	13.839	488
13.864	456	13.889	474
13.915	444	13.941	464
13.965	435	13.991	461
14.016	436	14.042	463
14.067	438	14.092	473
14.118	448	14.143	486
14.168	462	14.194	505
14.219	481	14.245	533
14.269	504	14.295	552
14.321	527	14.346	579
14.371	552	14.396	606
14.422	571	14.448	631
14.472	604	14.498	653
14.523	621	14.549	672
14.573	639	14.599	689
14.625	650	14.650	694
14.675	656	14.700	701
14.726	660	14.752	695
14.776	655	14.802	687
14.827	647	14.853	676
14.878	632	14.903	652
14.929	612	14.954	635
14.979	591	15.005	607
15.030	566	15.056	580
15.080	541	15.106	555
15.132	517	15.157	532
15.182	495	15.207	507
15.233	471	15.259	490
15.283	461	15.309	475
15.334	446	15.360	467
15.385	437	15.410	464
15.436	439	15.461	465
15.486	442	15.511	477
15.537	450	15.563	490
15.587	464	15.613	501
15.638	481	15.664	531
15.689	506	15.714	552
15.740	531	15.765	581
15.790	554	15.816	607
15.841	577	15.867	624
15.891	601	15.917	652
15.943	626	15.968	669
15.993	643	16.018	684
16.044	642	16.070	693
16.094	658	16.120	693
16.145	659	16.171	692
16.196	653	16.221	677
16.247	643	16.272	673
16.297	629	16.322	650
16.348	610	16.374	635
16.398	588	16.424	598
16.449	563	16.475	579
16.500	538	16.525	554
16.551	516	16.576	531
16.602	487	16.627	508
16.652	472	16.678	490
16.703	456	16.728	477
16.754	436	16.779	466
16.805	439	16.829	467
16.855	439	16.881	468
16.906	442	16.931	472
16.956	453	16.982	499
17.008	467	17.032	516
17.058	487	17.083	531
17.109	508	17.133	561
17.159	537	17.185	586
17.210	558	17.235	609
17.260	578	17.286	629
17.312	609	17.336	653
17.362	623	17.387	672
17.413	643	17.438	681
17.463	655	17.489	689
17.514	658	17.539	693
17.565	658	17.590	687
17.616	653	17.640	680
17.666	642	17.692	667
17.717	627	17.742	643
17.767	608	17.793	631
17.819	586	17.843	604
17.869	562	17.894	577
17.920	535	17.945	553
17.970	513	17.996	526
18.021	495	18.046	508
18.071	469	18.097	491
18.123	453	18.147	480
18.173	447	18.198	475
18.224	440	18.249	470
18.274	439	18.300	475
18.325	443	18.350	481
18.376	454	18.401	498
18.427	465	18.451	516
18.477	488	18.503	542
18.528	513	18.553	563
18.578	534	18.604	587
18.630	562	18.654	609
18.680	585	18.705	636
18.731	611	18.756	653
18.781	627	18.807	669
18.832	639	18.857	687
18.882	650	18.908	687
18.934	653	18.958	689
18.984	656	19.009	686
19.035	651	19.060	674
19.085	640	19.111	664
19.136	624	19.161	645
19.187	605	19.212	617
19.238	582	19.262	601
19.288	558	19.314	575
19.339	537	19.364	551
19.389	510	19.415	527
19.441	487	19.465	508
19.491	473	19.516	494
19.542	457	19.567	481
19.592	440	19.618	474
19.643	439	19.669	473
19.693	440	19.719	478
19.745	446	19.770	486
19.795	456	19.820	499
19.846	473	19.872	520
19.896	494	19.922	542
19.947	514	19.973	559
19.998	539	20.023	589
20.049	563	20.074	611
20.099	591	20.125	635
20.150	609	20.176	654
20.200	625	20.226	668
20.252	644	20.277	679
20.302	645	20.327	687
20.353	655	20.379	687
20.403	656	20.429	682
20.454	649	20.480	668
20.505	639	20.530	665
20.556	619	20.581	649
20.606	601	20.631	625
20.657	579	20.683	597
20.707	556	20.733	578
20.758	527	20.784	550
20.809	512	20.834	529
20.860	483	20.885	507
20.910	467	20.936	493
20.961	456	20.987	484
21.011	446	21.037	478
21.063	440	21.088	476
21.113	442	21.138	484
21.164	450	21.190	484
21.214	460	21.240	503
21.265	478	21.291	526
21.316	494	21.341	541
21.367	516	21.392	565
21.417	538	21.442	591
21.468	566	21.494	612
21.518	588	21.544	633
21.569	608	21.595	652
21.620	623	21.645	667
21.671	648	21.696	678
21.721	650	21.747	685
21.772	648	21.798	683
21.822	653	21.848	678
21.874	647	21.899	669
21.924	630	21.949	661
21.975	619	22.001	640
22.025	597	22.051	623
22.076	576	22.102	596
22.127	554	22.152	573
22.178	525	22.203	551
22.228	498	22.253	529
22.279	477	22.305	510
22.329	465	22.355	498
22.380	458	22.406	485
22.431	446	22.456	480
22.482	441	22.507	478
22.532	439	22.558	484
22.583	450	22.609	491
22.633	462	22.659	510
22.685	478	22.710	536
22.735	496	22.760	542
22.786	520	22.812	568
22.836	543	22.862	591
22.887	569	22.913	610
22.938	593	22.963	634
22.989	616	23.014	652
23.039	636	23.065	666
23.090	647	23.116	674
23.140	658	23.166	681
23.191	652	23.217	683
23.242	651	23.267	680
23.293	643	23.318	671
23.344	630	23.369	652
23.394	614	23.420	635
23.445	593	23.470	619
23.496	572	23.521	586
23.547	552	23.571	571
23.597	528	23.623	550
23.648	507	23.673	529
23.698	484	23.724	512
23.750	460	23.774	500
23.800	458	23.825	486
23.851	448	23.876	482
23.901	442	23.927	479
23.952	443	23.977	487
24.002	453	24.028	491
24.054	465	24.078	509
24.104	480	24.129	525
24.155	499	24.180	548
24.205	525	24.231	568
24.256	545	24.281	591
24.307	571	24.332	614
24.358	596	24.382	635
24.408	614	24.434	651
24.459	625	24.484	672
24.509	640	24.535	674
24.561	652	24.585	680
24.611	651	24.636	679
24.662	649	24.687	677
24.712	640	24.738	667
24.763	625	24.788	657
24.813	611	24.839	636
24.865	591	24.889	614
24.915	568	24.940	592
24.966	545	24.991	570
25.016	523	25.042	549
25.067	499	25.092	529
25.118	477	25.143	511
25.169	470	25.193	499
25.219	452	25.245	487
25.270	444	25.295	483
25.320	440	25.346	480
25.372	447	25.396	482
25.422	460	25.447	494
25.473	469	25.498	510
25.523	486	25.549	522
25.574	506	25.599	550
25.625	527	25.650	574
25.676	549	25.700	599
25.726	575	25.751	611
25.777	597	25.802	635
25.827	604	25.853	654
25.878	625	25.903	666
25.929	634	25.954	680
25.980	647	26.004	678
26.030	649	26.056	677
26.081	646	26.106	682
26.131	637	26.157	666
26.183	624	26.207	647
26.233	606	26.258	634
26.284	588	26.309	609
26.334	559	26.360	593
26.385	543	26.411	569
26.436	517	26.461	549
26.487	497	26.512	529
26.537	475	26.562	512
26.588	465	26.614	498
26.638	453	26.664	490
26.689	446	26.715	486
26.740	438	26.765	483
26.791	451	26.816	493
26.841	458	26.867	506
26.892	471	26.918	512
26.942	488	26.968	530
26.994	507	27.019	551
27.044	530	27.069	573
27.095	554	27.121	596
27.145	575	27.171	615
27.196	597	27.222	634
27.247	611	27.272	654
27.298	626	27.323	664
27.348	636	27.373	674
27.399	644	27.425	679
27.449	647	27.475	679
27.500	636	27.526	674
27.551	634	27.576	665
27.602	620	27.627	650
27.652	604	27.678	633
27.703	588	27.729	617
27.753	561	27.779	591
27.805	538	27.830	570
27.855	516	27.880	548
27.906	497	27.932	528
27.956	484	27.982	512
28.007	465	28.033	499
28.058	451	28.083	491
28.109	449	28.134	485
28.159	446	28.185	487
28.210	452	28.236	482
28.260	461	28.286	500
28.311	474	28.337	513
28.362	491	28.387	532
28.413	511	28.438	557
28.463	531	28.489	574
28.514	559	28.540	594
28.564	573	28.590	615
28.616	587	28.641	634
28.666	611	28.691	652
28.717	626	28.743	664
28.767	637	28.793	669
28.818	644	28.844	678
28.869	645	28.894	675
28.920	638	28.945	669
28.970	630	28.996	658
29.021	616	29.047	645
29.071	599	29.097	631
29.122	578	29.148	611
29.173	561	29.198	586
29.224	537	29.249	567
29.274	512	29.300	550
29.325	496	29.351	529
29.375	472	29.401	513
29.427	467	29.452	500
29.477	456	29.502	490
29.528	450	29.554	486
29.578	451	29.604	490
29.629	452	29.655	492
29.680	463	29.705	504
29.731	477	29.756	514
29.781	495	29.807	533
29.832	515	29.858	555
29.882	535	29.908	575
29.933	558	29.959	596
29.984	573	30.009	617
30.035	597	30.060	634
30.085	612	30.111	652
30.136	623	30.162	664
30.186	636	30.212	672
30.238	641	30.263	674
30.288	641	30.313	670
30.339	636	30.365	669
30.389	627	30.415	652
30.440	612	30.466	641
30.491	597	30.516	628
30.542	571	30.567	608
30.592	559	30.618	588
30.643	533	30.669	566
30.693	513	30.719	547
30.745	491	30.770	528
30.795	473	30.820	516
30.846	466	30.871	500
30.896	455	30.922	492
30.947	447	30.973	489
30.997	456	31.023	490
31.049	456	31.074	492
31.099	468	31.124	498
31.150	481	31.176	524
31.200	497	31.226	533
31.251	518	31.277	555
31.302	538	31.327	576
31.353	562	31.378	599
31.403	579	31.429	618
31.454	594	31.480	638
31.504	616	31.530	653
31.556	627	31.581	664
31.606	636	31.631	672
31.657	639	31.682	673
31.707	637	31.733	673
31.758	632	31.784	668
31.808	621	31.834	659
31.860	609	31.885	643
31.910	592	31.935	622
31.961	573	31.987	603
32.011	553	32.037	584
32.062	531	32.088	565
32.113	509	32.138	548
32.164	495	32.189	527
32.214	476	32.240	512
32.265	465	32.291	502
32.315	455	32.341	493
32.367	453	32.392	489
32.417	453	32.442	489
32.468	460	32.493	497
32.518	471	32.544	506
32.569	483	32.595	520
32.619	501	32.645	539
32.671	519	32.696	562
32.721	539	32.746	579
32.772	560	32.798	603
32.822	579	32.848	615
32.873	596	32.899	638
32.924	613	32.949	652
32.975	623	33.000	664
33.025	633	33.051	672
33.076	633	33.102	674
33.126	634	33.152	675
33.178	629	33.203	664
33.228	620	33.253	653
33.279	607	33.305	644
33.329	589	33.355	628
33.380	570	33.406	605
33.430	550	33.456	585
33.482	526	33.507	562
33.532	510	33.557	544
33.583	492	33.609	528
33.633	476	33.659	512
33.684	467	33.710	501
33.735	458	33.760	492
33.786	454	33.811	491
33.836	456	33.862	495
33.887	463	33.913	498
33.937	473	33.963	511
33.989	486	34.014	527
34.039	502	34.064	547
34.090	523	34.116	563
34.140	539	34.166	582
34.191	568	34.217	601
34.241	576	34.267	620
34.293	600	34.318	640
34.343	611	34.368	654
34.394	624	34.420	664
34.444	625	34.470	670
34.495	639	34.521	669
34.546	631	34.571	667
34.597	623	34.622	666
34.647	616	34.673	652
34.698	602	34.724	638
34.748	584	34.774	620
34.800	566	34.825	603
34.850	548	34.875	578
34.901	527	34.927	563
34.951	508	34.977	541
35.002	491	35.028	526
35.052	478	35.078	510
35.104	463	35.129	499
35.154	454	35.179	493
35.205	452	35.231	491
35.255	460	35.281	494
35.306	466	35.332	501
35.357	472	35.382	511
35.408	489	35.433	524
35.458	508	35.484	536
35.509	523	35.535	558
35.559	540	35.585	587
35.611	569	35.636	603
35.661	582	35.686	623
35.712	591	35.738	645
35.762	618	35.788	656
35.813	616	35.839	667
35.863	630	35.889	676
35.915	630	35.940	673
35.966	626	35.990	670
36.016	622	36.042	662
36.067	611	36.092	652
36.117	598	36.143	636
36.169	584	36.193	621
36.219	565	36.244	594
36.270	548	36.295	579
36.320	527	36.346	559
36.371	509	36.396	533
36.422	491	36.447	524
36.473	476	36.497	510
36.523	467	36.549	500
36.574	464	36.599	495
36.624	462	36.650	485
36.676	453	36.700	492
36.726	467	36.751	503
36.777	474	36.801	510
36.827	491	36.853	520
36.878	506	36.903	552
36.928	525	36.954	564
36.980	544	37.004	584
37.030	567	37.055	599
37.081	577	37.106	623
37.131	603	37.157	633
37.182	611	37.207	655
37.233	620	37.258	665
37.284	626	37.308	669
37.334	628	37.360	672
37.385	626	37.410	668
37.435	620	37.461	661
37.487	609	37.511	652
37.537	596	37.562	633
37.588	579	37.612	621
37.638	561	37.664	597
37.689	547	37.714	570
37.739	524	37.765	558
37.791	512	37.815	542
37.841	496	37.866	523
37.892	479	37.917	510
37.942	475	37.968	497
37.993	460	38.018	495
38.044	459	38.069	492
38.095	458	38.119	494
38.145	470	38.171	503
38.196	480	38.221	515
38.246	492	38.272	528
38.298	508	38.322	548
38.348	524	38.373	568
38.399	545	38.423	588
38.449	564	38.475	608
38.500	580	38.525	627
38.550	598	38.576	643
38.602	602	38.626	655
38.652	616	38.677	664
38.703	629	38.728	671
38.753	630	38.779	671
38.804	622	38.829	667
38.855	616	38.880	657
38.906	607	38.931	646
38.956	594	38.982	634
39.007	578	39.033	621
39.057	559	39.083	596
39.109	545	39.134	570
39.159	523	39.184	555
39.210	503	39.236	537
39.260	490	39.286	522
39.311	483	39.337	506
39.361	473	39.387	500
39.413	463	39.438	495
39.463	460	39.488	499
39.514	465	39.540	496
39.564	472	39.590	507
39.615	479	39.641	527
39.666	495	39.691	528
39.717	510	39.742	559
39.767	528	39.793	561
39.818	545	39.844	589
39.868	554	39.894	609
39.920	586	39.945	625
39.970	589	39.995	642
40.021	609	40.047	657
40.071	621	40.097	664
40.122	615	40.148	668
40.172	614	40.198	668
40.224	622	40.249	668
40.274	615	40.299	655
40.325	603	40.351	642
40.375	592	40.401	633
40.426	576	40.452	617
40.477	558	40.502	587
40.528	539	40.553	575
40.578	528	40.604	554
40.629	505	40.655	536
40.679	492	40.705	522
40.731	481	40.756	508
40.781	468	40.806	500
40.832	467	40.858	495
40.882	464	40.908	496
40.933	466	40.959	501
40.983	475	41.009	509
41.035	484	41.060	520
41.085	497	41.110	536
41.136	511	41.162	552
41.186	532	41.212	572
41.237	547	41.263	593
41.288	564	41.313	612
41.339	580	41.364	630
41.389	593	41.415	644
41.440	607	41.466	656
41.490	615	41.516	665
41.542	622	41.567	668
41.592	619	41.617	669
41.643	617	41.669	664
41.693	610	41.719	649
41.744	601	41.770	638
41.794	588	41.820	622
41.846	574	41.871	607
41.896	555	41.921	592
41.947	546	41.973	567
41.997	522	42.023	552
42.048	504	42.074	541
42.099	494	42.124	518
42.150	483	42.175	508
42.201	463	42.226	503
42.251	466	42.277	497
42.302	459	42.327	497
42.353	469	42.378	496
42.404	478	42.428	508
42.454	485	42.480	529
42.505	499	42.530	541
42.555	513	42.581	557
42.607	530	42.631	574
42.657	550	42.682	594
42.708	563	42.732	613
42.758	576	42.784	630
42.809	588	42.834	641
42.859	601	42.885	655
42.911	619	42.935	663
42.961	619	42.986	666
43.012	620	43.037	666
43.062	618	43.088	668
43.113	611	43.138	648
43.164	601	43.189	637
43.215	588	43.239	628
43.265	571	43.291	607
43.316	555	43.341	587
43.366	540	43.392	567
43.418	520	43.442	553
43.468	506	43.493	533
43.519	492	43.543	519
43.569	477	43.595	513
43.620	474	43.645	502
43.670	468	43.696	499
43.722	466	43.746	499
43.772	470	43.797	509
43.823	477	43.848	513
43.873	487	43.899	524
43.924	499	43.949	540
43.975	512	44.000	554
44.026	531	44.050	582
44.076	547	44.102	598
44.127	563	44.152	615
44.177	573	44.203	633
44.229	596	44.253	644
44.279	602	44.304	655
44.330	615	44.354	659
44.380	619	44.406	663
44.431	620	44.456	664
44.481	617	44.507	654
44.533	614	44.557	647
44.583	601	44.608	638
44.634	584	44.659	623
44.684	570	44.710	597
44.735	555	44.760	583
44.786	541	44.811	567
44.837	522	44.861	548
44.887	503	44.913	532
44.938	491	44.963	520
44.988	484	45.014	510
45.040	469	45.064	504
45.090	465	45.115	500
45.141	466	45.165	497
45.191	477	45.217	509
45.242	479	45.268	516
45.292	491	45.318	529
45.344	501	45.369	545
45.394	518	45.419	566
45.445	533	45.471	583
45.495	547	45.521	605
45.546	567	45.572	618
45.597	579	45.622	633
45.648	599	45.673	649
45.698	605	45.724	655
45.749	612	45.775	659
45.799	617	45.825	664
45.851	622	45.876	663
45.901	612	45.926	656
45.952	607	45.978	646
46.002	597	46.028	634
46.053	583	46.079	617
46.103	568	46.129	596
46.155	552	46.180	586
46.205	536	46.230	561
46.256	519	46.282	546
46.306	501	46.332	532
46.357	490	46.383	518
46.408	480	46.433	509
46.459	481	46.484	503
46.509	470	46.535	502
46.560	474	46.586	507
46.610	469	46.636	512
46.662	481	46.687	523
46.712	490	46.737	532
46.763	502	46.789	546
46.813	518	46.839	572
46.864	534	46.890	576
46.914	550	46.940	601
46.966	566	46.991	617
47.016	581	47.041	634
47.067	595	47.093	645
47.117	603	47.143	653
47.168	606	47.194	660
47.219	616	47.244	660
47.270	616	47.295	658
47.320	609	47.346	658
47.371	608	47.397	645
47.421	597	47.447	626
47.473	581	47.498	612
47.523	568	47.548	598
47.574	551	47.600	582
47.624	535	47.650	561
47.675	519	47.701	544
47.725	502	47.751	533
47.777	493	47.802	519
47.827	487	47.852	507
47.878	475	47.904	505
47.928	464	47.954	506
47.979	478	48.005	504
48.030	471	48.055	515
48.081	484	48.106	528
48.131	491	48.157	535
48.182	504	48.208	555
48.232	518	48.258	574
48.284	534	48.309	584
48.334	552	48.359	602
48.385	570	48.411	617
48.435	582	48.461	634
48.486	593	48.512	645
48.537	604	48.562	653
48.588	614	48.613	657
48.638	611	48.663	653
48.689	620	48.715	656
48.739	605	48.765	649
48.790	603	48.816	644
48.841	593	48.866	630
48.892	585	48.917	613
48.942	566	48.968	599
48.993	551	49.019	579
49.043	533	49.069	548
49.095	517	49.120	544
49.145	497	49.170	531
49.196	491	49.222	521
49.246	481	49.272	511
49.297	475	49.323	508
49.348	472	49.373	508
49.399	475	49.424	511
49.449	484	49.474	518
49.500	483	49.526	525
49.550	493	49.576	540
49.601	505	49.627	557
49.652	521	49.677	571
49.703	538	49.728	592
49.754	553	49.779	607
49.804	568	49.830	619
49.855	585	49.880	634
49.906	597	49.931	648
49.957	599	49.981	652
50.007	604	50.033	657
50.058	612	50.083	655
50.108	614	50.134	654
50.160	618	50.184	648
50.210	605	50.235	638
50.261	590	50.285	626
50.311	578	50.337	606
50.362	563	50.387	587
50.412	546	50.438	572
50.464	532	50.488	555
50.514	514	50.539	544
50.565	510	50.590	533
50.615	496	50.641	522
50.666	480	50.691	513
50.717	477	50.742	510
50.768	473	50.792	510
50.818	468	50.844	513
50.869	480	50.894	521
50.919	486	50.945	535
50.971	495	50.995	542
51.021	504	51.046	562
51.072	522	51.097	568
51.122	538	51.148	593
51.173	553	51.198	596
51.223	571	51.249	621
51.275	587	51.299	631
51.325	593	51.350	643
51.376	607	51.401	651
51.426	609	51.452	654
51.477	615	51.502	657
51.528	615	51.553	651
51.579	606	51.603	643
51.629	597	51.655	632
51.680	590	51.705	618
51.730	568	51.756	602
51.782	562	51.806	583
51.832	548	51.857	574
51.883	526	51.908	559
51.933	516	51.959	542
51.984	499	52.009	532
52.034	490	52.060	522
52.086	483	52.110	515
52.136	469	52.161	512
52.187	475	52.212	512
52.237	480	52.263	515
52.288	477	52.313	523
52.339	487	52.364	531
52.390	494	52.414	545
52.440	509	52.466	556
52.491	526	52.516	580
52.541	539	52.567	587
52.593	555	52.617	610
52.643	571	52.668	619
52.694	585	52.719	629
52.744	595	52.770	642
52.795	604	52.821	649
52.845	616	52.871	651
52.897	616	52.922	652
52.947	604	52.972	652
52.998	614	53.024	641
53.048	599	53.074	630
53.099	587	53.125	621
53.150	577	53.175	601
53.201	558	53.226	597
53.251	545	53.277	564
53.302	528	53.328	561
53.352	514	53.378	551
53.404	504	53.429	531
53.454	489	53.479	525
53.505	480	53.531	523
53.555	484	53.581	513
53.606	467	53.632	515
53.657	476	53.682	520
53.708	484	53.733	525
53.758	487	53.783	536
53.809	498	53.835	547
53.859	511	53.885	567
53.910	528	53.936	572
53.961	542	53.986	592
54.012	562	54.037	611
54.062	572	54.088	620
54.113	584	54.139	632
54.163	591	54.189	642
54.215	605	54.240	648
54.265	609	54.290	651
54.316	614	54.342	651
54.366	608	54.392	645
54.417	603	54.443	641
54.468	597	54.493	628
54.519	586	54.544	616
54.569	572	54.594	603
54.620	557	54.646	583
54.670	544	54.696	575
54.721	528	54.747	560
54.772	512	54.797	547
54.823	499	54.848	531
54.873	488	54.899	523
54.924	478	54.950	517
54.974	476	55.000	518
55.026	474	55.051	517
55.076	476	55.101	520
55.127	480	55.153	529
55.177	490	55.203	538
55.228	500	55.254	551
55.279	514	55.304	567
55.330	529	55.355	579
55.380	543	55.405	588
55.431	559	55.457	611
55.481	576	55.507	618
55.532	587	55.558	632
55.583	600	55.608	641
55.634	605	55.659	646
55.684	609	55.710	648
55.735	610	55.761	647
55.785	604	55.811	643
55.837	607	55.862	635
55.887	588	55.912	621
55.938	584	55.964	617
55.988	571	56.014	601
56.039	558	56.065	585
56.090	540	56.115	573
56.141	526	56.166	558
56.191	512	56.217	544
56.242	498	56.268	534
56.292	493	56.318	526
56.343	489	56.369	520
56.394	477	56.419	520
56.445	471	56.470	518
56.496	473	56.521	524
56.546	487	56.572	530
56.597	500	56.622	539
56.648	507	56.673	549
56.699	516	56.723	563
56.749	526	56.775	578
56.800	545	56.825	597
56.850	561	56.876	608
56.902	575	56.926	621
56.952	587	56.977	635
57.003	595	57.028	639
57.053	607	57.079	642
57.104	610	57.129	647
57.154	603	57.180	644
57.206	610	57.230	635
57.256	598	57.281	637
57.307	595	57.332	623
