#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
8.591	429	8.617	716
8.643	419	8.668	720
8.693	418	8.718	719
8.744	424	8.770	710
8.794	432	8.820	695
8.845	450	8.871	662
8.895	472	8.921	639
8.947	497	8.972	607
8.997	521	9.022	576
9.048	553	9.074	540
9.098	581	9.124	508
9.149	602	9.175	481
9.200	621	9.225	458
9.251	640	9.276	441
9.301	650	9.327	434
9.352	659	9.378	431
9.402	652	9.428	441
9.454	643	9.479	452
9.504	629	9.529	475
9.555	610	9.581	504
9.605	586	9.631	533
9.656	560	9.682	562
9.706	531	9.732	600
9.758	502	9.783	636
9.808	479	9.833	660
9.859	455	9.885	684
9.909	435	9.935	703
9.960	422	9.986	714
10.011	421	10.036	719
10.062	420	10.087	714
10.112	425	10.138	706
10.163	440	10.189	687
10.213	454	10.239	664
10.265	480	10.290	636
10.315	499	10.340	604
10.366	532	10.392	565
10.416	558	10.442	542
10.467	583	10.493	512
10.517	611	10.543	475
10.569	628	10.594	458
10.620	645	10.644	442
10.670	651	10.696	435
10.721	653	10.746	433
10.771	647	10.797	442
10.823	642	10.847	457
10.873	629	10.898	476
10.924	600	10.949	505
10.974	581	11.000	535
11.025	553	11.050	565
11.076	525	11.101	601
11.127	498	11.151	632
11.177	472	11.203	661
11.228	452	11.253	681
11.278	435	11.304	701
11.330	427	11.354	712
11.380	420	11.405	715
11.431	421	11.455	712
11.481	429	11.507	701
11.532	443	11.557	684
11.582	460	11.608	659
11.634	482	11.658	630
11.684	509	11.709	593
11.735	538	11.760	567
11.785	566	11.811	541
11.836	592	11.861	502
11.887	614	11.912	483
11.938	633	11.962	461
11.988	646	12.014	450
12.039	650	12.064	440
12.089	653	12.115	438
12.141	647	12.165	446
12.191	638	12.216	462
12.242	620	12.266	483
12.292	598	12.318	506
12.343	579	12.368	539
12.393	545	12.419	567
12.445	523	12.469	602
12.495	492	12.520	631
12.546	467	12.571	659
12.596	446	12.622	691
12.647	433	12.672	702
12.698	424	12.723	706
12.749	421	12.773	709
12.799	423	12.825	707
12.850	431	12.875	696
12.900	441	12.926	679
12.952	466	12.976	654
13.002	492	13.027	625
13.053	516	13.077	594
13.103	542	13.129	563
13.154	571	13.179	535
13.204	597	13.230	504
13.256	619	13.280	480
13.306	637	13.331	459
13.357	649	13.382	443
13.407	653	13.433	445
13.458	653	13.483	444
13.509	646	13.534	453
13.560	637	13.585	468
13.610	610	13.636	488
13.661	591	13.687	516
13.711	566	13.737	545
13.763	540	13.788	575
13.813	510	13.838	604
13.864	482	13.890	636
13.914	457	13.940	663
13.965	440	13.991	683
14.015	429	14.041	697
14.067	421	14.092	703
14.117	419	14.142	706
14.168	424	14.194	702
14.218	434	14.244	687
14.269	450	14.295	671
14.320	473	14.345	644
14.371	496	14.396	620
14.421	522	14.447	590
14.472	552	14.498	558
14.522	582	14.548	530
14.574	608	14.599	502
14.624	622	14.649	479
14.675	635	14.701	461
14.725	646	14.751	448
14.776	654	14.802	443
14.826	655	14.852	450
14.878	643	14.903	457
14.928	629	14.953	471
14.979	609	15.005	495
15.029	586	15.055	515
15.080	559	15.106	547
15.131	533	15.156	580
15.182	505	15.207	609
15.232	482	15.258	637
15.283	454	15.309	662
15.333	442	15.359	687
15.385	421	15.410	695
15.435	420	15.460	701
15.486	421	15.512	693
15.536	424	15.562	700
15.587	437	15.613	681
15.637	458	15.663	661
15.689	475	15.714	642
15.739	500	15.764	609
15.790	527	15.816	589
15.840	554	15.866	551
15.891	583	15.917	524
15.942	602	15.967	500
15.993	626	16.018	479
16.043	649	16.069	462
16.094	654	16.120	457
16.144	658	16.170	449
16.196	648	16.221	452
16.246	644	16.271	462
16.297	625	16.323	479
16.347	606	16.373	502
16.398	581	16.424	529
16.448	553	16.474	554
16.500	526	16.525	581
16.550	499	16.575	615
16.601	473	16.627	639
16.651	452	16.677	669
16.702	438	16.728	680
16.753	426	16.778	691
16.804	419	16.829	698
16.855	418	16.880	696
16.905	421	16.931	689
16.956	438	16.981	677
17.007	457	17.032	650
17.058	477	17.082	635
17.108	506	17.134	602
17.159	533	17.184	582
17.209	559	17.235	541
17.261	586	17.285	526
17.311	611	17.336	493
17.362	623	17.386	479
17.412	647	17.438	462
17.463	653	17.488	453
17.513	655	17.539	456
17.565	646	17.589	456
17.615	644	17.640	467
17.666	621	17.691	485
17.716	596	17.742	510
17.767	577	17.792	530
17.818	555	17.843	560
17.869	521	17.893	587
17.919	494	17.945	615
17.970	468	17.995	642
18.020	446	18.046	661
18.072	429	18.096	683
18.122	419	18.147	689
18.173	416	18.197	692
18.223	418	18.249	691
18.274	425	18.299	683
18.324	444	18.350	669
18.376	460	18.400	650
18.426	483	18.451	626
18.477	506	18.502	600
18.527	537	18.553	573
18.578	562	18.603	548
18.629	590	18.654	521
18.680	615	18.704	493
18.730	632	18.756	483
18.781	647	18.806	470
18.831	652	18.857	449
18.883	653	18.907	455
18.933	638	18.958	463
18.984	638	19.008	472
19.034	617	19.060	490
19.085	591	19.110	512
19.135	575	19.161	538
19.187	540	19.211	563
19.237	515	19.262	595
19.288	489	19.313	618
19.338	470	19.364	640
19.389	443	19.414	663
19.440	427	19.465	675
19.491	418	19.515	684
19.541	417	19.567	688
19.592	416	19.617	687
19.642	428	19.668	680
19.694	433	19.718	661
19.744	457	19.769	641
19.795	479	19.819	619
19.845	507	19.871	592
19.896	543	19.922	568
19.946	566	19.972	538
19.998	594	20.023	509
20.048	616	20.073	495
20.099	633	20.125	470
20.149	645	20.175	469
20.200	653	20.226	454
20.251	654	20.276	458
20.302	647	20.327	467
20.352	632	20.378	477
20.403	613	20.429	499
20.453	591	20.479	519
20.505	562	20.530	546
20.555	545	20.580	568
20.606	513	20.632	596
20.656	490	20.682	620
20.707	456	20.733	645
20.757	430	20.783	665
20.809	425	20.834	678
20.859	418	20.884	679
20.910	414	20.936	686
20.960	418	20.986	680
21.011	428	21.037	673
21.062	444	21.087	652
21.113	464	21.138	636
21.163	489	21.189	610
21.214	518	21.240	584
21.264	544	21.290	558
21.316	569	21.341	533
21.366	594	21.391	510
21.417	618	21.443	487
21.467	638	21.493	476
21.518	648	21.544	466
21.568	652	21.594	459
21.620	651	21.645	464
21.670	644	21.695	476
21.721	627	21.747	485
21.771	611	21.797	506
21.822	591	21.848	517
21.873	563	21.898	550
21.924	534	21.949	578
21.974	509	22.000	603
22.025	481	22.051	625
22.075	455	22.101	649
22.127	440	22.152	661
22.177	423	22.202	670
22.228	416	22.254	679
22.278	412	22.304	680
22.329	419	22.355	672
22.379	434	22.405	657
22.431	446	22.456	647
22.481	467	22.506	625
22.532	492	22.558	605
22.582	517	22.608	581
22.633	547	22.659	547
22.684	573	22.709	531
22.735	601	22.760	506
22.785	619	22.811	487
22.836	638	22.862	474
22.886	646	22.912	468
22.938	654	22.963	466
22.988	655	23.013	466
23.039	637	23.065	477
23.089	627	23.115	491
23.140	606	23.166	507
23.191	587	23.216	529
23.242	563	23.267	555
23.292	529	23.317	585
23.343	504	23.369	602
23.393	477	23.419	626
23.444	458	23.470	650
23.495	436	23.520	668
23.546	423	23.571	674
23.596	417	23.622	678
23.647	419	23.673	675
23.697	412	23.723	667
23.749	429	23.774	657
23.799	448	23.824	639
23.850	473	23.876	623
23.900	496	23.926	590
23.951	519	23.977	568
24.002	547	24.027	545
24.053	575	24.078	526
24.103	599	24.128	495
24.154	619	24.180	487
24.204	636	24.230	474
24.255	648	24.281	467
24.306	652	24.331	465
24.357	646	24.382	472
24.408	635	24.433	481
24.458	627	24.484	497
24.509	607	24.534	522
24.560	581	24.585	540
24.611	556	24.635	568
24.661	527	24.687	585
24.712	496	24.737	607
24.762	469	24.788	630
24.814	452	24.838	649
24.864	432	24.889	660
24.915	423	24.939	668
24.965	417	24.991	672
25.016	415	25.041	671
25.066	421	25.092	663
25.118	435	25.142	651
25.168	449	25.193	631
25.219	473	25.244	611
25.269	498	25.295	587
25.320	529	25.345	561
25.371	554	25.396	538
25.422	578	25.446	515
25.472	601	25.498	494
25.523	619	25.548	484
25.573	635	25.599	469
25.625	644	25.649	467
25.675	649	25.700	460
25.726	645	25.751	475
25.776	630	25.802	485
25.827	619	25.852	500
25.877	600	25.903	521
25.929	572	25.953	545
25.979	558	26.004	569
26.030	526	26.055	593
26.080	495	26.106	616
26.131	474	26.156	636
26.182	450	26.207	652
26.233	434	26.257	664
26.283	423	26.309	673
26.334	416	26.359	670
26.384	418	26.410	668
26.436	426	26.460	662
26.486	436	26.511	639
26.537	454	26.562	623
26.587	474	26.613	603
26.638	500	26.663	579
26.688	527	26.714	555
26.740	553	26.764	531
26.790	584	26.815	510
26.841	604	26.866	493
26.891	623	26.917	479
26.942	634	26.967	471
26.993	642	27.018	470
27.044	646	27.068	467
27.094	642	27.120	475
27.145	631	27.170	496
27.195	616	27.221	503
27.247	594	27.271	529
27.297	572	27.322	551
27.348	547	27.373	575
27.398	522	27.424	599
27.449	500	27.475	620
27.499	474	27.525	640
27.551	449	27.576	653
27.601	437	27.626	664
27.652	422	27.678	671
27.702	419	27.728	670
27.753	421	27.779	666
27.804	427	27.829	655
27.855	441	27.880	642
27.905	454	27.931	619
27.956	479	27.982	597
28.006	503	28.032	573
28.058	528	28.083	548
28.108	554	28.133	529
28.159	583	28.185	506
28.209	602	28.235	489
28.260	626	28.286	480
28.311	628	28.336	468
28.362	649	28.387	469
28.412	642	28.437	469
28.463	637	28.489	477
28.513	626	28.539	497
28.564	613	28.590	512
28.615	592	28.640	538
28.666	568	28.691	559
28.716	544	28.742	574
28.767	515	28.793	607
28.817	492	28.843	627
28.869	470	28.894	642
28.919	449	28.944	654
28.970	434	28.996	666
29.020	424	29.046	671
29.071	420	29.097	668
29.122	425	29.147	661
29.173	433	29.198	651
29.223	443	29.248	629
29.274	461	29.300	619
29.324	484	29.350	591
29.375	507	29.401	571
29.426	534	29.451	539
29.477	557	29.502	517
29.527	582	29.553	501
29.578	604	29.604	490
29.628	618	29.654	474
29.680	630	29.705	467
29.730	639	29.755	466
29.781	644	29.807	473
29.831	636	29.857	484
29.882	627	29.908	499
29.933	606	29.958	520
29.984	586	30.009	541
30.034	565	30.059	562
30.085	540	30.111	581
30.135	515	30.161	602
30.186	495	30.212	634
30.237	468	30.262	651
30.288	448	30.313	661
30.338	436	30.364	666
30.389	427	30.415	670
30.439	426	30.465	661
30.491	429	30.516	659
30.541	431	30.566	646
30.592	445	30.618	627
30.642	467	30.668	608
30.693	486	30.719	584
30.744	511	30.769	558
30.795	538	30.820	537
30.845	560	30.871	514
30.896	583	30.922	506
30.946	602	30.972	483
30.997	618	31.023	474
31.048	629	31.073	466
31.099	639	31.124	468
31.150	648	31.175	475
31.200	627	31.226	485
31.251	619	31.276	501
31.302	602	31.327	519
31.353	576	31.377	543
31.403	562	31.429	568
31.454	535	31.479	590
31.504	513	31.530	619
31.556	488	31.580	627
31.606	468	31.631	643
31.657	449	31.682	656
31.707	436	31.733	661
31.758	430	31.783	664
31.808	427	31.834	665
31.860	430	31.884	656
31.910	440	31.935	642
31.961	452	31.986	624
32.011	470	32.037	601
32.062	486	32.087	578
32.113	507	32.138	552
32.164	535	32.188	531
32.214	564	32.240	511
32.265	586	32.290	492
32.315	603	32.341	479
32.367	618	32.391	468
32.417	628	32.442	473
32.468	632	32.493	466
32.518	632	32.544	475
32.569	623	32.594	485
32.619	614	32.645	499
32.671	595	32.695	526
32.721	577	32.746	548
32.772	555	32.797	572
32.822	530	32.848	595
32.873	511	32.898	620
32.924	485	32.949	638
32.975	466	32.999	653
33.025	448	33.051	667
33.076	437	33.101	670
33.126	433	33.152	672
33.178	431	33.202	665
33.228	435	33.253	651
33.279	444	33.304	637
33.329	457	33.355	619
33.380	476	33.405	597
33.431	497	33.456	574
33.482	519	33.506	550
33.532	540	33.557	527
33.583	558	33.608	505
33.633	592	33.659	492
33.684	607	33.709	476
33.735	616	33.760	468
33.786	630	33.810	466
33.836	627	33.862	466
33.887	627	33.912	473
33.937	620	33.963	493
33.989	610	34.013	511
34.039	592	34.064	533
34.090	572	34.115	557
34.140	551	34.166	574
34.191	527	34.217	600
34.242	505	34.267	621
34.293	480	34.318	640
34.343	466	34.368	655
34.394	447	34.420	665
34.444	441	34.470	670
34.495	437	34.521	669
34.546	431	34.571	664
34.597	439	34.622	651
34.647	449	34.673	644
34.698	463	34.724	611
34.748	480	34.774	589
34.800	502	34.825	566
34.850	524	34.875	549
34.901	549	34.927	524
34.951	567	34.977	502
35.002	584	35.028	486
35.053	603	35.078	474
35.104	616	35.129	467
35.154	618	35.179	467
35.205	618	35.231	470
35.255	626	35.281	480
35.306	620	35.332	495
35.357	602	35.382	512
35.408	587	35.433	533
35.458	566	35.484	560
35.509	545	35.535	573
35.559	519	35.585	602
35.611	501	35.636	622
35.661	475	35.686	642
35.712	464	35.738	657
35.762	448	35.788	667
35.813	441	35.839	670
35.864	433	35.889	668
35.915	440	35.940	658
35.965	442	35.991	649
36.016	453	36.042	631
36.066	469	36.092	613
36.117	487	36.143	591
36.168	507	36.193	568
36.219	531	36.244	547
36.269	549	36.295	520
36.320	571	36.346	499
36.370	588	36.396	480
36.422	603	36.447	471
36.472	615	36.497	466
36.523	620	36.549	466
36.573	623	36.599	471
36.624	620	36.650	476
36.675	604	36.700	494
36.726	599	36.751	513
36.776	571	36.802	536
36.827	563	36.853	559
36.877	539	36.903	583
36.928	520	36.954	605
36.979	498	37.004	624
37.030	479	37.055	649
37.080	463	37.106	659
37.131	450	37.157	668
37.181	442	37.207	669
37.233	442	37.258	667
37.283	442	37.308	659
37.334	448	37.360	646
37.384	461	37.410	628
37.435	476	37.461	608
37.486	493	37.511	586
37.537	509	37.562	563
37.587	534	37.613	537
37.638	554	37.664	520
37.688	573	37.714	499
37.739	591	37.765	481
37.790	602	37.815	472
37.841	613	37.866	471
37.891	619	37.917	455
37.942	615	37.968	471
37.992	613	38.018	484
38.044	606	38.069	495
38.094	587	38.119	517
38.145	573	38.171	540
38.195	558	38.221	562
38.246	535	38.272	590
38.297	514	38.322	609
38.348	493	38.373	630
38.398	469	38.424	644
38.449	462	38.475	659
38.499	451	38.525	667
38.551	444	38.576	669
38.601	442	38.626	665
38.652	446	38.677	660
38.702	453	38.728	644
38.753	464	38.779	626
38.803	473	38.829	607
38.855	495	38.880	583
38.905	521	38.930	563
38.956	545	38.982	535
39.006	562	39.032	514
39.057	577	39.083	496
39.108	597	39.133	479
39.159	605	39.184	470
39.209	607	39.235	467
39.260	616	39.286	466
39.310	615	39.336	472
39.362	609	39.387	491
39.412	600	39.437	509
39.463	588	39.488	525
39.513	569	39.539	542
39.564	549	39.590	561
39.614	527	39.640	589
39.666	511	39.691	611
39.716	494	39.741	631
39.767	471	39.793	644
39.817	462	39.843	660
39.868	448	39.894	670
39.919	447	39.944	664
39.970	444	39.995	662
40.020	449	40.046	655
40.071	458	40.097	643
40.121	469	40.147	625
40.173	485	40.198	604
40.223	505	40.248	569
40.274	524	40.299	555
40.324	544	40.350	534
40.375	561	40.401	510
40.425	572	40.451	492
40.477	594	40.502	480
40.527	605	40.552	471
40.578	612	40.604	466
40.628	617	40.654	475
40.679	609	40.705	478
40.730	604	40.755	489
40.781	595	40.806	505
40.831	580	40.857	525
40.882	562	40.908	544
40.932	543	40.958	569
40.984	523	41.009	590
41.034	505	41.059	621
41.085	481	41.111	634
41.135	473	41.161	649
41.186	458	41.212	659
41.236	458	41.262	666
41.288	445	41.313	665
41.338	450	41.363	662
41.389	454	41.415	652
41.439	460	41.465	637
41.490	475	41.516	621
41.541	492	41.566	596
41.592	515	41.617	570
41.642	528	41.668	552
41.693	549	41.719	528
41.743	566	41.769	516
41.795	578	41.820	492
41.845	597	41.870	480
41.896	606	41.922	472
41.946	613	41.972	469
41.997	611	42.023	469
42.047	608	42.073	478
42.099	602	42.124	490
42.149	583	42.174	511
42.200	574	42.226	525
42.250	556	42.276	549
42.301	538	42.327	572
42.352	519	42.377	593
42.403	498	42.428	613
42.453	483	42.479	634
42.504	467	42.530	644
42.554	458	42.580	656
42.606	451	42.631	663
42.656	450	42.681	664
42.707	454	42.733	660
42.757	457	42.783	650
42.808	466	42.834	631
42.858	479	42.884	617
42.910	492	42.935	600
42.960	517	42.985	573
43.011	534	43.037	551
43.061	553	43.087	526
43.112	570	43.138	503
43.163	585	43.188	492
43.214	598	43.239	478
43.264	606	43.290	477
43.315	611	43.341	468
43.365	611	43.391	472
43.417	607	43.442	480
43.467	598	43.492	492
43.518	581	43.544	506
43.568	568	43.594	533
43.619	553	43.645	551
43.669	533	43.695	573
43.721	514	43.746	595
43.772	497	43.796	619
43.822	480	43.848	636
43.873	466	43.898	648
43.923	457	43.949	655
43.975	450	43.999	663
44.025	449	44.050	663
44.076	453	44.101	657
44.126	461	44.152	646
44.177	471	44.202	632
44.228	489	44.253	612
44.279	496	44.303	592
44.329	521	44.355	570
44.380	543	44.405	547
44.430	556	44.456	526
44.482	579	44.506	506
44.532	588	44.557	497
44.583	599	44.607	482
44.633	606	44.659	475
44.684	610	44.709	471
44.734	609	44.760	468
44.786	603	44.810	474
44.836	593	44.861	495
44.887	581	44.912	511
44.937	573	44.963	532
44.988	548	45.013	553
45.039	534	45.064	575
45.090	509	45.114	597
45.140	497	45.166	616
45.191	473	45.216	635
45.241	463	45.267	647
45.293	459	45.317	657
45.343	450	45.368	661
45.394	454	45.418	660
45.444	457	45.470	653
45.495	460	45.520	639
45.545	474	45.571	630
45.597	488	45.621	615
45.647	513	45.672	591
45.698	525	45.723	573
45.748	547	45.774	545
45.799	568	45.824	527
45.850	578	45.875	507
45.901	588	45.925	492
45.951	604	45.977	479
46.002	608	46.027	476
46.052	609	46.078	475
46.104	606	46.128	476
46.154	600	46.179	487
46.205	589	46.229	506
46.255	575	46.281	520
46.306	558	46.331	542
46.356	544	46.382	556
46.408	523	46.432	580
46.458	505	46.483	598
46.509	483	46.534	619
46.559	470	46.585	635
46.610	460	46.635	647
46.661	458	46.686	654
46.712	450	46.737	659
46.762	451	46.788	649
46.813	457	46.839	650
46.863	466	46.889	636
46.915	478	46.940	624
46.965	495	46.990	603
47.016	512	47.042	585
47.066	529	47.092	557
47.117	547	47.143	547
47.167	565	47.193	526
47.219	581	47.244	506
47.269	592	47.294	493
47.320	604	47.346	481
47.370	599	47.396	478
47.421	605	47.447	476
47.472	602	47.497	481
47.523	593	47.548	490
47.573	585	47.599	503
47.624	572	47.650	516
47.674	553	47.700	544
47.726	536	47.751	559
47.776	518	47.801	574
47.827	500	47.853	601
47.877	484	47.903	616
47.928	469	47.954	627
47.978	459	48.004	646
48.030	454	48.055	653
48.080	447	48.105	656
48.131	457	48.157	655
48.181	458	48.207	646
48.232	472	48.258	639
48.283	480	48.308	619
48.334	493	48.359	601
48.384	516	48.410	579
48.435	534	48.461	561
48.485	547	48.511	541
48.537	571	48.562	521
48.587	585	48.612	500
48.638	597	48.664	496
48.688	606	48.714	491
48.739	608	48.765	476
48.789	610	48.815	487
48.841	601	48.866	485
48.891	591	48.916	489
48.942	581	48.968	507
48.992	573	49.018	525
49.043	550	49.069	537
49.094	531	49.119	568
49.145	513	49.170	581
49.195	498	49.221	601
49.246	484	49.272	616
49.296	466	49.322	629
49.348	460	49.373	642
49.398	452	49.423	653
49.449	449	49.475	652
49.499	457	49.525	649
49.550	461	49.576	641
49.600	474	49.626	630
49.652	486	49.677	621
49.702	499	49.727	597
49.753	523	49.779	579
49.803	535	49.829	559
49.854	554	49.880	537
49.905	573	49.930	520
49.956	588	49.981	507
50.007	598	50.032	497
50.057	606	50.083	493
50.108	609	50.133	485
50.159	607	50.184	490
50.210	602	50.234	489
50.260	592	50.286	500
50.311	579	50.336	513
50.361	567	50.387	530
50.413	548	50.437	546
50.463	535	50.488	567
50.514	503	50.538	588
50.564	488	50.590	603
50.615	476	50.640	614
50.665	466	50.691	635
50.717	455	50.741	639
50.767	449	50.792	647
50.818	450	50.843	651
50.868	455	50.894	644
50.919	462	50.944	640
50.970	473	50.995	626
51.021	489	51.045	609
51.071	503	51.097	592
51.122	525	51.147	575
51.172	545	51.198	555
51.224	563	51.248	537
51.274	575	51.299	527
51.325	595	51.349	506
51.375	600	51.401	494
51.426	607	51.451	487
51.476	610	51.502	485
51.528	607	51.552	480
51.578	602	51.603	493
51.629	591	51.654	503
51.679	577	51.705	517
51.730	561	51.755	535
51.781	544	51.806	551
51.832	523	51.856	570
51.882	495	51.908	590
51.933	496	51.958	606
51.983	476	52.009	622
52.035	466	52.059	633
52.085	457	52.110	641
52.136	449	52.160	645
52.186	450	52.212	645
52.237	455	52.262	641
52.287	463	52.313	636
52.339	476	52.363	621
52.389	491	52.414	609
52.440	501	52.465	586
52.490	525	52.516	566
52.541	545	52.566	551
52.592	565	52.617	534
52.643	580	52.667	518
52.693	599	52.719	505
52.744	607	52.769	494
52.794	615	52.820	489
52.846	603	52.870	489
52.896	606	52.921	490
52.947	599	52.971	496
52.997	588	53.023	505
53.048	575	53.074	519
53.098	557	53.124	548
53.150	541	53.175	558
53.200	524	53.225	572
53.251	501	53.277	591
53.301	488	53.327	608
53.352	477	53.378	621
53.403	457	53.428	632
53.454	455	53.479	639
53.504	445	53.530	642
53.555	450	53.581	640
53.605	447	53.631	636
53.657	469	53.682	629
53.707	477	53.732	617
53.758	494	53.784	607
53.808	512	53.834	579
53.859	529	53.885	566
53.909	547	53.935	548
53.961	568	53.986	524
54.011	580	54.036	518
54.062	597	54.088	505
54.112	605	54.138	498
54.163	612	54.189	493
54.214	611	54.239	494
54.265	605	54.290	494
54.315	601	54.341	501
54.366	586	54.392	512
54.416	572	54.442	527
54.468	555	54.493	542
54.518	536	54.543	556
54.569	518	54.595	573
54.619	500	54.645	593
54.670	484	54.696	599
54.720	465	54.746	622
54.772	454	54.797	634
54.822	454	54.847	638
54.873	447	54.899	641
54.923	449	54.949	637
54.974	466	55.000	633
55.025	469	55.050	619
55.076	480	55.101	609
55.126	504	55.152	594
55.177	512	55.203	580
55.227	531	55.253	559
55.279	550	55.304	542
55.329	568	55.354	521
55.380	581	55.406	514
55.430	594	55.456	512
55.481	604	55.507	496
55.531	608	55.557	496
55.583	605	55.608	495
55.633	606	55.658	498
55.684	600	55.710	505
55.734	593	55.760	519
55.785	569	55.811	533
55.836	543	55.861	550
55.887	536	55.912	570
55.937	515	55.963	582
55.988	498	56.014	597
56.038	474	56.064	613
56.090	469	56.115	624
56.140	460	56.165	626
56.191	453	56.217	628
56.241	450	56.267	637
56.292	448	56.318	635
56.343	459	56.368	626
56.394	466	56.419	618
56.444	473	56.469	605
56.495	496	56.521	590
56.545	527	56.571	574
56.596	533	56.622	556
56.647	553	56.672	540
56.698	570	56.723	523
56.748	585	56.774	513
56.799	596	56.825	506
56.849	605	56.875	498
56.901	608	56.926	502
56.951	608	56.976	497
57.002	601	57.028	497
57.052	593	57.078	516
57.103	579	57.129	524
57.154	575	57.179	534
57.205	549	57.230	552
57.255	533	57.280	575
57.306	513	57.332	586
57.356	498	57.382	601
57.407	484	57.433	615
57.458	469	57.483	625
57.509	457	57.534	627
57.560	457	57.585	628
57.610	452	57.636	638
57.661	453	57.686	628
57.712	461	57.737	620
57.763	473	57.787	612
57.813	487	57.839	599
57.864	499	57.889	585
57.914	519	57.940	570
57.966	537	57.990	553
58.016	554	58.041	539
58.067	580	58.091	523
58.117	583	58.143	512
58.168	602	58.193	503
58.218	603	58.244	495
58.270	607	58.294	498
58.320	610	58.345	494
58.371	601	58.396	503
58.421	591	58.447	520
