#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
10.569	449	10.594	557
10.620	451	10.645	581
10.671	454	10.695	589
10.721	468	10.747	606
10.772	483	10.797	622
10.822	503	10.848	633
10.874	525	10.898	640
10.924	551	10.949	642
10.975	575	10.999	642
11.025	597	11.051	634
11.076	620	11.101	623
11.126	647	11.152	610
11.178	657	11.202	596
11.228	665	11.253	580
11.279	664	11.304	562
11.329	660	11.355	548
11.380	654	11.405	531
11.431	635	11.456	517
11.482	620	11.506	499
11.532	599	11.558	495
11.583	574	11.608	488
11.633	550	11.659	494
11.685	520	11.709	492
11.735	500	11.760	498
11.786	483	11.810	509
11.836	462	11.862	522
11.887	451	11.912	535
11.937	438	11.963	551
11.989	444	12.013	564
12.039	447	12.064	581
12.090	459	12.115	595
12.140	472	12.166	612
12.191	490	12.216	618
12.242	515	12.267	622
12.293	540	12.317	617
12.343	568	12.369	629
12.394	592	12.419	620
12.444	615	12.470	615
12.496	634	12.520	605
12.546	652	12.571	596
12.597	663	12.621	583
12.647	663	12.673	568
12.698	671	12.723	557
12.748	662	12.774	543
12.800	649	12.824	530
12.850	639	12.875	522
12.901	611	12.926	509
12.951	590	12.977	510
13.002	561	13.027	510
13.053	533	13.078	510
13.104	506	13.128	512
13.154	479	13.180	518
13.205	465	13.230	526
13.255	447	13.281	537
13.307	438	13.331	548
13.357	437	13.382	559
13.408	437	13.432	571
13.458	442	13.484	582
13.509	461	13.535	591
13.559	480	13.585	601
13.611	504	13.636	608
13.661	530	13.686	603
13.712	558	13.738	607
13.762	584	13.788	607
13.813	608	13.839	604
13.864	636	13.889	599
13.915	648	13.940	590
13.965	662	13.991	588
14.016	672	14.042	576
14.066	677	14.092	563
14.118	672	14.143	555
14.168	656	14.193	546
14.219	643	14.245	540
14.269	622	14.295	537
14.320	598	14.346	517
14.370	573	14.396	525
14.422	542	14.447	532
14.472	516	14.497	526
14.523	489	14.549	529
14.573	468	14.599	535
14.624	454	14.650	541
14.675	440	14.700	547
14.726	435	14.751	555
14.776	429	14.802	563
14.827	441	14.853	571
14.877	456	14.903	575
14.929	475	14.954	581
14.979	494	15.004	586
15.030	517	15.056	588
15.080	546	15.106	588
15.131	572	15.157	594
15.181	601	15.207	587
15.233	625	15.258	588
15.283	653	15.308	585
15.334	663	15.360	578
15.384	675	15.410	571
15.435	672	15.461	568
15.486	673	15.511	562
15.537	662	15.562	555
15.587	648	15.613	551
15.638	629	15.664	547
15.688	607	15.714	536
15.740	582	15.765	542
15.790	556	15.815	540
15.841	526	15.867	545
15.891	498	15.917	546
15.942	477	15.968	540
15.992	456	16.018	548
16.044	445	16.069	550
16.094	435	16.119	556
16.145	432	16.171	552
16.195	439	16.221	562
16.246	446	16.272	565
16.297	460	16.322	566
16.348	480	16.373	571
16.398	504	16.424	573
16.449	535	16.475	571
16.499	563	16.525	575
16.551	590	16.576	571
16.601	618	16.626	568
16.652	641	16.678	568
16.702	657	16.728	571
16.753	675	16.779	573
16.804	672	16.829	570
16.855	674	16.880	568
16.905	669	16.930	565
16.956	656	16.982	563
17.006	633	17.032	562
17.057	618	17.083	556
17.108	591	17.133	563
17.159	564	17.184	565
17.209	536	17.235	563
17.260	509	17.286	554
17.310	481	17.336	557
17.362	463	17.387	556
17.412	448	17.437	561
17.463	446	17.489	558
17.513	430	17.539	557
17.564	430	17.590	558
17.615	447	17.640	558
17.666	465	17.691	557
17.716	473	17.741	558
17.767	501	17.793	560
17.817	526	17.843	558
17.868	554	17.894	557
17.919	579	17.944	554
17.970	607	17.995	562
18.021	631	18.046	558
18.071	650	18.097	567
18.122	665	18.147	567
18.173	673	18.198	571
18.224	676	18.248	569
18.274	671	18.300	570
18.325	661	18.350	573
18.375	646	18.401	574
18.427	628	18.451	573
18.477	604	18.502	575
18.528	572	18.552	574
18.578	546	18.604	568
18.629	519	18.654	573
18.679	494	18.705	569
18.731	472	18.755	566
18.781	455	18.806	561
18.832	444	18.857	562
18.882	436	18.908	557
18.933	435	18.958	553
18.984	434	19.009	551
19.035	453	19.059	549
19.085	470	19.111	545
19.136	491	19.161	546
19.186	522	19.212	544
19.238	544	19.262	544
19.288	569	19.313	544
19.339	595	19.364	554
19.389	618	19.415	552
19.440	641	19.465	563
19.490	656	19.516	551
19.542	667	19.566	562
19.592	679	19.617	573
19.643	669	19.668	574
19.693	665	19.719	575
19.744	644	19.769	582
19.795	631	19.820	587
19.846	605	19.870	587
19.896	588	19.922	590
19.947	562	19.972	589
19.997	528	20.023	589
20.049	504	20.073	580
20.099	482	20.124	576
20.150	464	20.175	573
20.200	452	20.226	567
20.251	442	20.276	563
20.301	440	20.327	557
20.353	442	20.377	547
20.403	454	20.428	543
20.454	471	20.479	537
20.504	487	20.530	534
20.555	506	20.580	532
20.606	539	20.631	529
20.657	559	20.681	531
20.707	585	20.733	536
20.758	610	20.783	536
20.808	635	20.834	544
20.860	647	20.884	553
20.910	659	20.935	562
20.961	665	20.986	568
21.011	666	21.037	571
21.062	662	21.088	583
21.112	647	21.138	590
21.164	633	21.189	598
21.214	610	21.239	600
21.265	585	21.291	602
21.315	562	21.341	601
21.366	539	21.392	600
21.417	516	21.442	596
21.468	495	21.493	595
21.518	473	21.544	583
21.569	460	21.595	579
21.619	450	21.645	562
21.671	446	21.696	560
21.721	447	21.746	545
21.772	453	21.798	538
21.822	463	21.848	531
21.873	484	21.899	525
21.924	501	21.949	522
21.975	522	22.000	518
22.025	548	22.050	519
22.076	574	22.102	523
22.126	599	22.152	527
22.177	619	22.203	536
22.228	637	22.253	542
22.279	650	22.304	560
22.329	653	22.355	562
22.380	659	22.406	575
22.430	656	22.456	592
22.482	649	22.507	597
22.532	631	22.557	603
22.583	622	22.609	611
22.633	597	22.659	613
22.684	573	22.710	613
22.735	550	22.760	612
22.786	532	22.811	609
22.836	504	22.861	602
22.887	486	22.913	599
22.937	473	22.963	589
22.988	460	23.014	571
23.039	454	23.064	561
23.090	450	23.115	552
23.140	458	23.166	536
23.191	467	23.217	525
23.241	481	23.267	517
23.293	500	23.318	511
23.343	515	23.368	507
23.394	544	23.420	507
23.444	564	23.470	508
23.495	584	23.521	518
23.546	604	23.571	524
23.597	625	23.622	532
23.647	640	23.672	545
23.698	648	23.724	563
23.748	651	23.774	570
23.799	649	23.825	576
23.850	644	23.875	593
23.901	640	23.926	617
23.951	616	23.977	619
24.002	600	24.028	623
24.052	583	24.078	625
24.104	557	24.129	624
24.154	537	24.179	626
24.205	518	24.231	614
24.255	494	24.281	613
24.306	483	24.332	594
24.357	471	24.382	577
24.408	464	24.433	557
24.458	461	24.484	559
24.509	462	24.535	535
24.559	469	24.585	522
24.610	489	24.636	511
24.661	500	24.686	505
24.712	516	24.737	499
24.763	536	24.788	498
24.813	559	24.839	498
24.864	578	24.889	502
24.915	589	24.940	513
24.966	609	24.990	522
25.016	626	25.042	536
25.067	634	25.092	552
25.117	642	25.143	569
25.169	642	25.193	585
25.219	638	25.244	596
25.270	629	25.295	614
25.320	620	25.346	625
25.371	601	25.396	630
25.421	583	25.447	635
25.473	557	25.497	636
25.523	552	25.548	632
25.574	537	25.599	624
25.624	516	25.650	616
25.675	494	25.700	604
25.726	483	25.751	589
25.777	476	25.801	566
25.827	472	25.853	557
25.878	473	25.903	542
25.928	477	25.954	523
25.980	490	26.004	506
26.030	499	26.055	492
26.081	513	26.106	490
26.131	530	26.157	490
26.182	551	26.207	488
26.232	562	26.258	492
26.284	588	26.308	502
26.334	599	26.359	512
26.385	608	26.410	526
26.435	624	26.461	544
26.486	630	26.511	559
26.537	630	26.562	573
26.588	632	26.612	599
26.638	623	26.664	610
26.689	613	26.714	626
26.739	602	26.765	633
26.791	584	26.815	641
26.841	569	26.866	645
26.892	552	26.917	643
26.942	534	26.968	642
26.993	517	27.018	628
27.044	513	27.069	614
27.095	495	27.119	598
27.145	487	27.170	581
27.196	482	27.221	572
27.246	482	27.272	547
27.297	486	27.322	528
27.348	494	27.373	519
27.399	498	27.423	497
27.449	509	27.475	492
27.500	526	27.525	480
27.550	542	27.576	480
27.602	558	27.626	482
27.652	578	27.677	490
27.703	583	27.728	502
27.753	596	27.779	516
27.804	610	27.830	535
27.855	615	27.880	556
27.906	619	27.931	570
27.956	616	27.981	594
28.007	610	28.033	610
28.057	606	28.083	625
28.108	597	28.134	638
28.159	585	28.184	648
28.210	573	28.235	651
28.260	562	28.286	651
28.311	543	28.337	647
28.361	530	28.387	638
28.413	524	28.438	623
28.463	512	28.488	609
28.514	499	28.540	589
28.564	496	28.590	570
28.615	494	28.641	549
28.666	494	28.691	529
28.717	499	28.742	505
28.767	506	28.792	498
28.818	514	28.844	485
28.868	527	28.894	476
28.919	537	28.945	475
28.970	553	28.995	477
29.021	563	29.046	485
29.071	568	29.097	492
29.122	592	29.148	502
29.172	595	29.198	522
29.224	594	29.249	545
29.274	606	29.299	566
29.325	607	29.351	589
29.375	605	29.401	606
29.426	598	29.452	619
29.477	591	29.502	641
29.528	586	29.553	653
29.578	571	29.604	656
29.629	555	29.655	657
29.679	551	29.705	655
29.730	538	29.756	647
29.781	525	29.806	635
29.832	513	29.857	617
29.882	513	29.908	597
29.933	504	29.959	578
29.983	504	30.009	559
30.035	504	30.060	535
30.085	508	30.110	521
30.136	515	30.162	502
30.186	519	30.212	481
30.237	528	30.263	479
30.288	537	30.313	469
30.339	547	30.364	470
30.389	558	30.415	474
30.440	563	30.466	485
30.490	575	30.516	500
30.541	581	30.567	519
30.592	586	30.617	535
30.643	584	30.668	560
30.693	589	30.719	578
30.744	592	30.770	601
30.794	589	30.820	621
30.846	584	30.871	635
30.896	579	30.921	653
30.947	569	30.973	666
30.997	559	31.023	664
31.048	553	31.074	659
31.099	547	31.124	656
31.150	537	31.175	641
31.200	530	31.226	626
31.251	520	31.277	608
31.301	520	31.327	589
31.352	515	31.378	564
31.403	518	31.428	543
31.454	520	31.479	521
31.504	523	31.530	505
31.555	526	31.581	493
31.605	535	31.631	468
31.657	540	31.682	466
31.707	545	31.732	468
31.758	551	31.784	469
31.808	560	31.834	480
31.859	565	31.885	492
31.910	569	31.935	507
31.961	573	31.986	528
32.011	572	32.037	549
32.062	579	32.088	571
32.112	578	32.138	594
32.164	578	32.189	614
32.214	576	32.239	636
32.265	571	32.290	648
32.315	567	32.341	655
32.366	561	32.392	666
32.416	556	32.442	664
32.468	551	32.493	659
32.518	544	32.543	650
32.569	547	32.595	633
32.619	535	32.645	623
32.670	540	32.696	593
32.721	526	32.746	575
32.772	536	32.797	549
32.822	534	32.848	531
32.873	535	32.899	507
32.923	535	32.949	492
32.975	542	33.000	479
33.025	543	33.050	468
33.076	545	33.101	467
33.126	551	33.152	462
33.177	553	33.203	478
33.227	559	33.253	480
33.279	553	33.304	505
33.329	564	33.354	519
33.380	560	33.406	538
33.430	569	33.456	563
33.481	567	33.507	583
33.532	569	33.557	608
33.583	568	33.608	625
33.633	564	33.659	642
33.684	563	33.710	649
33.734	559	33.760	660
33.786	554	33.811	659
33.836	555	33.861	653
33.887	552	33.912	657
33.937	550	33.963	637
33.988	545	34.014	625
34.038	547	34.064	604
34.090	541	34.115	583
34.140	541	34.165	559
34.191	553	34.217	537
34.241	538	34.267	517
34.292	550	34.318	494
34.343	544	34.368	483
34.394	550	34.419	471
34.444	549	34.470	468
34.495	549	34.521	468
34.545	549	34.571	461
34.597	551	34.622	482
34.647	557	34.672	500
34.698	554	34.724	509
34.748	553	34.774	532
34.799	554	34.825	549
34.849	551	34.875	578
34.901	551	34.926	597
34.951	558	34.976	619
35.002	560	35.028	636
35.052	554	35.078	650
35.103	558	35.129	657
35.154	555	35.179	662
35.205	556	35.230	661
35.255	555	35.281	654
35.306	556	35.332	642
35.356	556	35.382	618
35.408	557	35.433	607
35.458	558	35.483	593
35.509	553	35.535	568
35.559	556	35.585	545
35.610	554	35.636	524
35.660	551	35.686	505
35.712	552	35.737	492
35.762	556	35.787	486
35.813	551	35.839	470
35.863	552	35.889	470
35.914	548	35.940	474
35.965	548	35.990	482
36.016	547	36.041	494
36.066	543	36.092	508
36.117	544	36.143	525
36.167	545	36.193	548
36.219	543	36.244	571
36.269	543	36.294	591
36.320	543	36.346	610
36.370	541	36.396	628
36.421	541	36.447	643
36.471	545	36.497	653
36.523	549	36.548	658
36.573	555	36.598	659
36.624	558	36.650	655
36.674	561	36.700	645
36.725	563	36.751	630
36.777	564	36.801	619
36.827	567	36.852	592
36.878	564	36.903	588
36.928	567	36.954	553
36.979	564	37.004	533
37.030	568	37.055	515
37.081	564	37.105	499
37.131	554	37.157	486
37.182	559	37.207	476
37.232	549	37.258	472
37.284	545	37.308	473
37.334	543	37.359	479
37.385	547	37.409	482
37.435	537	37.461	503
37.486	534	37.511	522
37.536	534	37.562	540
37.588	532	37.612	561
37.638	532	37.663	588
37.689	534	37.714	602
37.739	537	37.765	619
37.790	537	37.815	634
37.841	544	37.866	646
37.892	540	37.916	654
37.942	557	37.968	655
37.993	561	38.018	654
38.043	561	38.069	645
38.095	568	38.119	637
38.145	571	38.170	619
38.196	574	38.220	601
38.246	575	38.272	582
38.297	576	38.322	563
38.347	576	38.373	541
38.399	576	38.423	517
38.449	574	38.474	507
38.500	574	38.525	494
38.550	565	38.576	483
38.601	553	38.626	478
38.652	554	38.677	482
38.703	545	38.727	482
38.753	536	38.779	490
38.804	536	38.829	500
38.854	526	38.880	510
38.906	522	38.930	536
38.956	521	38.981	560
39.007	517	39.031	569
39.057	523	39.083	592
39.108	525	39.133	612
39.158	528	39.184	626
39.210	532	39.234	639
39.260	541	39.285	649
39.311	544	39.336	650
39.361	554	39.387	648
39.412	555	39.437	643
39.463	566	39.488	633
39.514	572	39.538	618
39.564	579	39.590	606
39.615	584	39.640	587
39.665	580	39.691	562
39.717	584	39.741	548
39.767	581	39.792	534
39.818	576	39.842	516
39.868	569	39.894	500
39.919	566	39.945	492
39.969	561	39.995	485
40.021	552	40.046	484
40.071	547	40.096	487
40.122	534	40.148	491
40.172	525	40.198	502
40.223	520	40.249	517
40.274	515	40.299	531
40.325	511	40.350	546
40.375	511	40.401	567
40.426	509	40.452	584
40.476	513	40.502	602
40.528	520	40.553	623
40.578	516	40.603	622
40.629	534	40.655	638
40.679	534	40.705	642
40.730	553	40.756	646
40.780	560	40.806	640
40.832	569	40.857	633
40.882	574	40.907	624
40.933	585	40.959	611
40.983	587	41.009	593
41.034	591	41.060	570
41.085	591	41.110	556
41.136	591	41.161	546
41.186	588	41.212	529
41.237	581	41.263	512
41.287	574	41.313	507
41.339	567	41.364	497
41.389	555	41.414	493
41.440	546	41.466	492
41.490	532	41.516	496
41.541	529	41.567	505
41.591	517	41.617	515
41.643	513	41.668	529
41.693	505	41.718	544
41.744	502	41.770	559
41.794	503	41.820	581
41.845	496	41.871	584
41.896	509	41.921	603
41.947	514	41.972	613
41.997	525	42.023	626
42.048	539	42.074	633
42.098	544	42.124	636
42.150	560	42.175	636
42.200	565	42.225	629
42.251	586	42.277	621
42.301	591	42.327	610
42.352	597	42.378	593
42.402	599	42.428	577
42.454	601	42.479	561
42.504	600	42.529	552
42.555	596	42.581	533
42.605	588	42.631	524
42.656	584	42.682	506
42.707	572	42.732	503
42.758	555	42.783	503
42.808	550	42.834	500
42.859	541	42.885	503
42.909	520	42.935	506
42.961	514	42.986	517
43.011	508	43.036	528
43.062	489	43.088	538
43.112	489	43.138	557
43.163	493	43.189	565
43.213	497	43.239	590
43.265	503	43.290	599
43.315	508	43.340	614
43.366	519	43.392	625
43.416	531	43.442	630
43.467	542	43.493	627
43.518	555	43.543	629
43.569	569	43.594	624
43.620	580	43.645	619
43.670	592	43.696	607
43.721	599	43.746	597
43.772	600	43.797	583
43.823	601	43.847	569
43.873	602	43.899	556
43.924	605	43.949	544
43.974	595	44.000	533
44.026	591	44.050	524
44.076	581	44.101	517
44.127	568	44.151	519
44.177	555	44.203	515
44.228	542	44.253	511
44.278	528	44.304	514
44.330	515	44.354	522
44.380	506	44.405	531
44.431	500	44.456	542
44.481	500	44.507	552
44.532	496	44.557	566
44.583	493	44.608	575
44.634	495	44.658	590
44.684	503	44.710	600
44.735	512	44.760	611
44.785	525	44.811	614
44.837	540	44.861	615
44.887	551	44.912	618
44.938	565	44.962	611
44.988	579	45.014	611
45.039	589	45.064	605
45.089	601	45.115	597
45.141	606	45.165	586
45.191	613	45.216	575
45.242	613	45.267	562
45.292	613	45.318	550
45.343	607	45.368	542
45.394	599	45.419	539
45.445	588	45.469	522
45.495	576	45.521	514
45.546	561	45.571	517
45.596	545	45.622	525
45.648	532	45.672	526
45.698	516	45.723	526
45.749	502	45.773	533
45.799	493	45.825	541
45.850	488	45.875	552
45.900	479	45.926	560
45.952	485	45.976	571
46.002	488	46.027	581
46.053	496	46.078	591
46.103	506	46.129	595
46.154	518	46.179	603
46.205	532	46.230	616
46.256	545	46.280	609
46.306	561	46.332	610
46.357	576	46.382	609
46.407	590	46.433	600
46.459	605	46.483	594
46.509	610	46.534	586
46.560	618	46.584	577
46.610	620	46.636	567
46.661	619	46.687	558
46.711	615	46.737	550
46.763	608	46.788	543
46.813	595	46.838	540
46.864	582	46.890	535
46.914	565	46.940	523
46.965	551	46.991	527
47.016	537	47.041	524
47.067	515	47.092	536
47.117	510	47.143	537
47.168	495	47.194	545
47.218	488	47.244	556
47.270	485	47.295	559
47.320	485	47.345	566
47.371	483	47.397	574
47.421	490	47.447	586
47.472	498	47.498	589
47.522	509	47.548	589
47.574	523	47.599	594
47.624	540	47.649	593
47.675	555	47.701	594
47.725	569	47.751	596
47.776	584	47.802	597
47.827	600	47.852	590
47.878	606	47.903	584
47.928	617	47.954	577
47.979	621	48.005	569
48.029	617	48.055	563
48.081	615	48.106	557
48.131	612	48.156	552
48.182	601	48.208	546
48.232	587	48.258	541
48.283	574	48.309	541
48.333	557	48.359	543
48.385	542	48.410	539
48.435	525	48.460	542
48.486	511	48.512	550
48.536	505	48.562	541
48.587	488	48.613	558
48.638	485	48.663	558
48.689	476	48.714	564
48.739	481	48.765	577
48.790	486	48.816	576
48.840	491	48.866	579
48.892	503	48.917	581
48.942	520	48.967	586
48.993	535	49.019	590
49.043	550	49.069	580
49.094	566	49.120	584
49.144	582	49.170	588
49.196	596	49.221	576
49.246	607	49.271	576
49.297	618	49.323	577
49.347	621	49.373	572
49.398	624	49.424	568
49.449	627	49.474	563
49.500	613	49.525	557
49.550	603	49.576	555
49.601	598	49.627	554
49.651	581	49.677	548
49.703	564	49.728	550
49.753	547	49.778	552
49.804	531	49.830	548
49.854	514	49.880	554
49.905	501	49.931	556
49.956	491	49.981	560
50.007	484	50.032	561
50.057	479	50.082	564
50.108	477	50.134	567
50.158	487	50.184	569
50.209	482	50.235	572
50.260	491	50.285	574
50.311	507	50.336	581
50.361	525	50.387	579
50.412	543	50.438	578
50.462	561	50.488	581
50.514	579	50.539	572
50.564	592	50.589	576
50.615	605	50.641	574
50.665	616	50.691	569
50.716	622	50.742	573
50.767	625	50.792	570
50.818	623	50.843	567
50.868	621	50.893	566
50.919	617	50.945	568
50.969	600	50.995	561
51.020	585	51.046	562
51.071	573	51.096	566
51.122	556	51.147	562
51.173	536	51.198	560
51.223	520	51.249	562
51.274	506	51.299	561
51.325	494	51.350	564
51.376	486	51.400	563
51.426	481	51.452	562
51.477	479	51.502	565
51.527	484	51.553	565
51.579	484	51.603	564
51.629	499	51.654	567
51.680	504	51.704	567
51.730	526	51.756	572
51.781	538	51.806	569
51.831	558	51.857	567
51.883	572	51.907	560
51.933	587	51.958	572
51.984	602	52.009	568
52.034	612	52.060	569
52.085	619	52.110	566
52.136	622	52.161	568
52.187	624	52.211	569
52.237	620	52.263	569
52.288	613	52.313	570
52.338	602	52.364	569
52.390	590	52.414	570
52.440	573	52.465	570
52.491	555	52.516	570
52.541	544	52.567	570
52.592	525	52.617	568
52.642	512	52.668	564
52.694	499	52.718	570
52.744	490	52.769	572
52.795	480	52.820	554
52.845	480	52.871	560
52.896	480	52.921	561
52.947	489	52.972	562
52.998	495	53.022	560
53.048	508	53.074	563
53.099	517	53.124	556
53.149	534	53.175	559
53.201	550	53.225	558
53.251	565	53.276	563
53.302	583	53.327	565
53.352	595	53.378	562
53.403	607	53.428	565
53.453	612	53.479	571
53.505	627	53.529	568
53.555	623	53.580	574
53.606	620	53.631	573
53.656	615	53.682	575
53.707	604	53.732	577
53.758	592	53.783	577
53.809	581	53.833	577
53.859	576	53.885	578
53.910	543	53.935	579
53.960	531	53.986	577
54.012	518	54.036	571
54.062	505	54.087	580
54.113	495	54.138	570
54.163	489	54.189	565
54.214	483	54.240	564
54.264	484	54.290	570
54.316	487	54.341	562
54.366	494	54.391	557
54.417	505	54.443	556
54.467	514	54.493	552
54.518	529	54.544	552
54.569	547	54.594	551
54.620	561	54.645	553
54.670	574	54.696	554
54.721	583	54.747	556
54.771	601	54.797	554
54.823	610	54.848	565
54.873	619	54.898	568
54.924	617	54.950	572
54.974	618	55.000	578
55.025	615	55.051	584
55.076	607	55.101	579
55.127	592	55.152	584
55.177	584	55.202	583
55.228	566	55.254	587
55.278	552	55.304	583
55.329	533	55.355	585
55.380	523	55.405	582
55.431	507	55.456	580
55.481	502	55.507	575
55.532	493	55.558	573
55.582	487	55.608	571
55.634	487	55.659	566
55.684	488	55.709	557
55.735	493	55.761	555
55.785	508	55.811	550
55.836	513	55.862	546
55.887	527	55.912	544
55.938	543	55.963	547
55.988	560	56.013	545
56.039	569	56.065	544
56.089	579	56.115	549
56.140	594	56.166	555
56.191	604	56.216	557
56.242	612	56.267	558
56.292	615	56.318	573
56.343	615	56.369	578
56.393	612	56.419	571
56.445	607	56.470	582
56.495	596	56.520	590
56.546	587	56.572	593
56.596	573	56.622	596
56.647	560	56.673	593
56.698	545	56.723	592
56.749	532	56.774	591
56.799	522	56.824	585
56.850	509	56.876	580
56.900	499	56.926	573
56.951	493	56.977	570
57.002	491	57.027	561
57.053	492	57.078	553
57.103	495	57.129	553
57.154	502	57.180	549
57.204	511	57.230	544
57.256	524	57.281	539
57.306	536	57.331	538
57.357	552	57.383	545
57.407	557	57.433	540
57.458	574	57.484	543
57.509	582	57.534	548
57.560	600	57.585	551
57.610	604	57.636	562
57.661	608	57.687	568
57.711	608	57.737	574
57.762	607	57.788	584
57.813	605	57.838	582
57.864	597	57.889	591
57.915	586	57.940	597
57.965	578	57.991	600
58.016	559	58.041	600
58.067	551	58.092	600
58.118	540	58.142	596
58.168	530	58.194	592
58.219	511	58.244	587
58.269	509	58.295	581
58.321	499	58.345	573
58.371	497	58.396	561
58.422	494	58.447	553
