#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
56.141	496	56.165	635
56.191	509	56.216	623
56.242	523	56.267	609
56.292	538	56.318	594
56.343	553	56.368	577
56.394	568	56.419	564
56.445	590	56.469	550
56.495	595	56.521	538
56.546	595	56.571	529
56.596	610	56.622	525
56.648	611	56.672	514
56.698	612	56.723	526
56.749	608	56.774	529
56.799	601	56.825	540
56.850	593	56.876	551
56.901	577	56.926	564
56.952	563	56.977	578
57.002	548	57.027	592
57.053	526	57.079	607
57.103	516	57.129	622
57.154	511	57.180	633
57.205	497	57.230	642
57.256	490	57.281	650
57.306	486	57.332	654
57.357	480	57.383	653
57.407	485	57.433	652
57.459	490	57.484	645
57.509	499	57.534	634
57.560	510	57.586	614
57.610	526	57.636	610
57.661	542	57.687	593
57.712	553	57.737	574
57.763	570	57.788	563
57.813	586	57.838	548
57.864	591	57.890	538
57.914	600	57.940	528
57.965	613	57.991	525
58.016	615	58.041	522
58.067	616	58.092	526
58.117	607	58.143	532
58.168	598	58.194	539
58.218	587	58.244	554
58.270	578	58.295	565
58.320	560	58.345	577
58.371	545	58.397	594
58.421	530	58.447	607
58.472	517	58.498	621
58.523	500	58.548	633
58.574	493	58.599	643
58.624	486	58.650	649
58.675	486	58.701	648
58.725	482	58.751	653
58.776	490	58.802	647
58.827	500	58.852	641
58.878	500	58.903	631
58.928	514	58.954	615
58.979	528	59.005	602
59.029	542	59.055	587
59.081	559	59.106	569
59.131	573	59.156	558
59.182	584	59.208	543
59.232	596	59.258	536
59.283	606	59.309	529
59.334	611	59.359	525
59.385	610	59.410	525
59.435	607	59.461	525
59.486	604	59.512	534
59.536	591	59.562	543
59.587	580	59.613	553
59.638	572	59.663	570
59.689	553	59.714	581
59.739	542	59.765	597
59.790	532	59.816	620
59.840	513	59.866	626
59.892	502	59.917	638
59.942	492	59.967	643
59.993	489	60.019	654
60.043	483	60.069	647
60.094	483	60.120	649
60.145	488	60.170	644
60.196	496	60.221	635
60.246	503	60.272	626
60.297	515	60.323	613
60.347	533	60.373	599
60.398	545	60.424	585
60.449	558	60.474	570
60.500	574	60.525	564
60.550	586	60.576	551
60.601	596	60.627	537
60.651	604	60.677	529
60.703	608	60.728	520
60.753	610	60.778	527
60.804	611	60.830	529
60.854	602	60.880	539
60.905	592	60.931	547
60.956	575	60.981	561
61.007	567	61.032	572
61.057	548	61.083	584
61.108	536	61.134	601
61.158	526	61.184	614
61.210	513	61.235	629
61.260	504	61.285	641
61.311	492	61.336	645
61.361	486	61.387	641
61.412	484	61.438	644
61.462	485	61.488	640
61.514	491	61.539	646
61.564	498	61.589	631
61.615	507	61.641	622
61.665	519	61.691	610
61.716	530	61.742	597
61.767	546	61.792	580
61.818	561	61.843	562
61.868	578	61.894	553
61.919	589	61.945	545
61.969	602	61.995	539
62.021	603	62.046	530
62.071	608	62.096	531
62.122	610	62.147	519
62.172	606	62.198	542
62.223	600	62.249	543
62.273	590	62.299	551
62.325	580	62.350	562
62.375	565	62.400	575
62.426	551	62.452	590
62.476	532	62.502	602
62.527	520	62.553	616
62.578	508	62.603	626
62.629	506	62.654	637
62.679	481	62.705	644
62.730	488	62.756	645
62.780	484	62.806	645
62.832	491	62.857	647
62.882	491	62.907	639
62.933	500	62.958	634
62.983	510	63.009	624
63.034	520	63.060	606
63.084	536	63.110	594
63.136	550	63.161	577
63.186	563	63.211	566
63.237	580	63.263	552
63.287	591	63.313	544
63.338	599	63.364	536
63.389	606	63.414	532
63.440	607	63.465	531
63.490	607	63.516	532
63.541	606	63.567	539
63.591	593	63.617	545
63.643	588	63.668	550
63.693	576	63.718	565
63.744	564	63.770	579
63.794	547	63.820	596
63.845	529	63.871	605
63.895	521	63.921	617
63.947	513	63.972	629
63.997	502	64.022	636
64.048	497	64.074	643
64.098	492	64.124	643
64.149	484	64.175	644
64.200	484	64.225	641
64.251	495	64.276	639
64.301	502	64.327	623
64.352	510	64.378	617
64.402	530	64.428	600
64.454	539	64.479	583
64.504	554	64.529	585
64.555	568	64.581	565
64.605	581	64.631	552
64.656	591	64.682	544
64.706	598	64.732	537
64.758	604	64.783	530
64.808	609	64.833	532
64.859	608	64.885	534
64.909	599	64.935	541
64.960	600	64.986	549
65.011	589	65.036	553
65.062	573	65.087	568
65.112	560	65.138	584
65.163	549	65.189	601
65.213	533	65.239	609
65.265	520	65.290	623
65.315	507	65.340	624
65.366	498	65.392	633
65.416	490	65.442	643
65.467	489	65.493	644
65.517	488	65.543	643
65.569	486	65.594	638
65.619	495	65.644	631
65.670	497	65.696	622
65.720	516	65.746	611
65.771	531	65.797	602
65.823	540	65.847	589
65.873	555	65.898	571
65.924	569	65.949	553
65.974	581	66.000	544
66.025	590	66.050	543
66.076	599	66.101	535
66.127	604	66.151	531
66.177	606	66.203	533
66.228	603	66.253	536
66.278	594	66.304	543
66.330	597	66.354	551
66.380	586	66.405	561
66.431	564	66.455	576
66.481	561	66.507	585
66.532	544	66.557	597
66.582	532	66.608	610
66.634	517	66.658	626
66.684	508	66.709	633
66.735	496	66.760	642
66.785	492	66.811	650
66.836	490	66.861	635
66.887	489	66.912	639
66.938	492	66.962	636
66.988	501	67.014	628
67.039	512	67.064	620
67.089	515	67.115	608
67.141	534	67.165	596
67.191	538	67.216	577
67.242	552	67.266	571
67.292	570	67.318	559
67.343	584	67.368	548
67.393	592	67.419	541
67.445	599	67.469	537
67.495	604	67.520	533
67.546	604	67.571	542
67.596	604	67.622	544
67.647	599	67.672	545
67.698	591	67.723	555
67.749	580	67.773	564
67.799	571	67.825	576
67.850	547	67.875	588
67.900	543	67.926	601
67.952	534	67.976	607
68.002	518	68.027	624
68.053	507	68.077	632
68.103	500	68.129	638
68.154	493	68.179	639
68.204	490	68.230	642
68.256	491	68.280	640
68.306	494	68.331	639
68.357	499	68.382	627
68.407	513	68.433	616
68.458	520	68.483	598
68.509	532	68.534	592
68.560	548	68.584	577
68.610	566	68.636	568
68.661	572	68.686	560
68.711	586	68.737	548
68.763	592	68.787	544
68.813	598	68.838	537
68.864	603	68.888	531
68.914	604	68.940	538
68.965	602	68.991	539
69.015	599	69.041	548
69.067	586	69.092	557
69.117	577	69.142	565
69.168	566	69.194	580
69.218	552	69.244	592
69.269	538	69.295	603
69.320	528	69.345	616
69.371	513	69.396	625
69.421	506	69.447	635
69.472	500	69.498	639
69.522	494	69.548	641
69.574	494	69.599	641
69.624	492	69.649	635
69.675	496	69.701	632
69.725	504	69.751	619
69.776	514	69.802	614
69.826	521	69.852	602
69.878	536	69.903	589
69.928	551	69.953	576
69.979	563	70.005	566
70.029	572	70.055	555
70.080	587	70.106	549
70.131	590	70.156	541
70.182	603	70.207	537
70.232	605	70.258	539
70.283	601	70.309	538
70.333	598	70.359	543
70.385	591	70.410	557
70.435	586	70.460	560
70.486	576	70.512	574
70.536	565	70.562	580
70.587	550	70.613	591
70.637	536	70.663	607
70.689	524	70.714	617
70.739	515	70.764	627
70.790	506	70.816	633
70.840	500	70.866	642
70.891	494	70.917	640
70.942	494	70.967	639
70.993	493	71.018	630
71.043	499	71.069	628
71.094	507	71.120	624
71.144	512	71.170	611
71.196	526	71.221	602
71.246	538	71.271	593
71.297	550	71.323	576
71.347	564	71.373	568
71.398	571	71.424	549
71.448	586	71.474	546
71.500	589	71.525	541
71.550	598	71.575	537
71.601	599	71.627	537
71.651	599	71.677	536
71.702	591	71.728	545
71.753	589	71.778	554
71.804	583	71.829	563
71.854	572	71.880	578
71.905	559	71.931	581
71.955	550	71.981	600
72.007	536	72.032	618
72.057	524	72.082	613
72.108	514	72.134	629
72.158	505	72.184	639
72.209	501	72.235	639
72.259	495	72.285	640
72.311	490	72.336	639
72.361	490	72.386	634
72.412	503	72.438	621
72.462	511	72.488	618
72.513	520	72.539	607
72.564	529	72.589	596
72.615	540	72.640	587
72.666	551	72.691	571
72.716	565	72.742	561
72.767	575	72.792	553
72.818	587	72.843	549
72.869	593	72.893	539
72.919	597	72.945	536
72.970	602	72.995	539
73.020	605	73.046	542
73.072	591	73.096	547
73.122	580	73.147	556
73.173	579	73.197	567
73.223	572	73.249	578
73.274	560	73.299	596
73.324	546	73.350	599
73.376	535	73.400	615
73.426	523	73.451	618
73.477	513	73.502	631
73.527	503	73.553	636
73.578	500	73.603	643
73.629	496	73.654	639
73.680	501	73.704	637
73.730	496	73.756	631
73.781	502	73.806	625
73.831	507	73.857	615
73.883	523	73.907	611
73.933	530	73.958	593
73.984	540	74.008	582
74.034	552	74.060	569
74.085	567	74.110	563
74.135	577	74.161	551
74.187	585	74.211	544
74.237	591	74.262	540
74.288	597	74.313	544
74.338	596	74.364	540
74.389	595	74.414	544
74.440	585	74.465	551
74.491	585	74.515	557
74.541	579	74.567	569
74.592	571	74.617	580
74.642	550	74.668	590
74.694	545	74.718	601
74.744	530	74.769	613
74.795	522	74.819	625
74.845	514	74.871	630
74.896	506	74.921	640
74.946	500	74.972	641
74.998	497	75.022	641
75.048	503	75.073	633
75.099	500	75.124	636
75.149	507	75.175	618
75.200	514	75.225	613
75.251	524	75.276	602
75.302	531	75.326	589
75.352	544	75.378	577
75.403	565	75.428	568
75.453	571	75.479	558
75.505	575	75.529	547
75.555	586	75.580	544
75.606	588	75.630	538
75.656	594	75.682	540
75.707	597	75.733	531
75.757	594	75.783	547
75.809	589	75.834	557
75.859	581	75.884	560
75.910	574	75.936	569
75.960	564	75.986	589
76.011	552	76.037	597
76.062	544	76.087	605
76.113	532	76.138	615
76.163	511	76.189	627
76.214	508	76.240	631
76.264	507	76.290	635
76.316	501	76.341	641
76.366	498	76.391	640
76.417	501	76.443	635
76.467	503	76.493	629
76.518	510	76.544	617
76.568	517	76.594	607
76.620	524	76.645	596
76.670	537	76.695	588
76.721	548	76.747	566
76.771	558	76.797	567
76.822	567	76.848	557
76.873	575	76.898	550
76.924	585	76.949	544
76.974	586	77.000	540
77.025	599	77.051	540
77.075	593	77.101	540
77.127	593	77.152	552
77.177	586	77.202	561
77.228	576	77.254	561
77.278	569	77.304	572
77.329	557	77.355	577
77.379	550	77.405	597
77.431	540	77.456	607
77.481	528	77.506	615
77.532	519	77.558	625
77.582	509	77.608	631
77.633	503	77.659	636
77.684	494	77.709	635
77.735	500	77.760	636
77.785	503	77.811	632
77.836	508	77.862	628
77.886	512	77.912	609
77.938	520	77.963	604
77.988	529	78.013	598
78.039	539	78.065	591
78.089	551	78.115	576
78.140	559	78.166	562
78.190	575	78.216	555
78.242	575	78.267	547
78.292	582	78.317	544
78.343	589	78.369	542
78.393	593	78.419	541
78.444	588	78.470	544
78.495	587	78.520	549
78.546	585	78.571	548
78.596	576	78.622	565
78.647	569	78.673	574
78.697	558	78.723	587
78.749	547	78.774	595
78.799	537	78.824	613
78.850	531	78.876	616
78.900	517	78.926	630
78.951	511	78.977	632
79.002	504	79.027	635
79.053	499	79.078	636
79.103	505	79.128	634
79.154	504	79.180	630
79.204	509	79.230	624
79.255	515	79.281	614
79.306	523	79.331	606
79.357	532	79.382	602
79.407	544	79.433	578
79.458	553	79.484	567
79.508	562	79.534	563
79.560	572	79.585	559
79.610	580	79.635	548
79.661	586	79.687	541
79.711	593	79.737	542
79.762	591	79.788	542
79.813	590	79.838	545
79.864	584	79.889	551
79.914	584	79.939	559
79.965	570	79.991	568
80.015	567	80.041	581
80.066	555	80.092	588
80.117	545	80.142	600
80.168	534	80.193	612
80.219	525	80.244	617
80.269	517	80.295	622
80.320	513	80.345	636
80.371	505	80.396	633
80.422	502	80.446	635
80.472	504	80.498	636
80.523	508	80.548	628
80.573	511	80.599	621
80.625	516	80.649	611
80.675	525	80.700	604
80.726	539	80.750	593
80.776	545	80.802	581
80.827	547	80.852	570
80.877	566	80.903	556
80.929	574	80.953	555
80.979	580	81.004	540
81.030	591	81.055	540
81.080	589	81.106	547
81.131	590	81.156	546
81.182	589	81.207	547
