#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
57.509	477	57.534	525
57.560	491	57.585	535
57.610	493	57.636	544
57.661	507	57.687	555
57.711	518	57.737	570
57.763	531	57.788	583
57.813	546	57.838	594
57.864	558	57.890	607
57.914	564	57.940	625
57.965	566	57.991	625
58.016	584	58.041	635
58.067	586	58.092	637
58.117	590	58.142	637
58.168	587	58.194	634
58.218	576	58.244	629
58.269	569	58.295	618
58.320	566	58.345	608
58.371	546	58.396	596
58.421	538	58.447	582
58.472	525	58.498	569
58.522	512	58.548	558
58.574	500	58.599	537
58.624	489	58.649	536
58.675	481	58.701	529
58.725	471	58.751	521
58.776	471	58.802	517
58.827	472	58.852	518
58.878	475	58.903	521
58.928	470	58.954	529
58.979	482	59.005	541
59.029	496	59.055	546
59.080	508	59.106	560
59.131	516	59.156	567
59.182	533	59.207	586
59.232	545	59.258	599
59.283	561	59.309	605
59.333	568	59.359	628
59.385	577	59.410	629
59.435	575	59.460	632
59.486	586	59.512	637
59.536	585	59.562	636
59.587	582	59.613	628
59.638	578	59.663	627
59.689	581	59.714	618
59.739	560	59.765	606
59.790	554	59.816	597
59.840	535	59.866	581
59.891	523	59.917	569
59.942	510	59.967	556
59.993	498	60.018	542
60.043	488	60.069	535
60.094	484	60.120	515
60.144	475	60.170	521
60.196	473	60.221	514
60.246	473	60.271	518
60.297	475	60.323	522
60.347	477	60.373	528
60.398	489	60.424	534
60.449	494	60.474	549
60.500	511	60.525	560
60.550	517	60.576	572
60.601	535	60.627	587
60.651	549	60.677	599
60.702	559	60.728	610
60.753	563	60.778	623
60.804	577	60.829	629
60.854	577	60.880	640
60.905	581	60.931	631
60.955	584	60.981	637
61.007	582	61.032	631
61.057	581	61.082	625
61.108	567	61.134	611
61.158	554	61.184	604
61.209	544	61.235	591
61.260	533	61.285	574
61.311	518	61.336	566
61.361	501	61.387	553
61.412	495	61.438	539
61.462	490	61.488	534
61.514	483	61.539	524
61.564	476	61.589	533
61.615	474	61.640	526
61.665	473	61.691	521
61.716	469	61.742	532
61.766	482	61.792	527
61.818	491	61.843	538
61.868	499	61.893	548
61.919	510	61.945	563
61.969	521	61.995	570
62.020	534	62.046	587
62.071	550	62.096	601
62.122	560	62.147	610
62.172	563	62.198	625
62.223	575	62.249	627
62.273	581	62.299	634
62.325	584	62.350	629
62.375	583	62.400	634
62.426	581	62.451	634
62.476	581	62.502	618
62.527	563	62.553	605
62.577	557	62.603	603
62.629	546	62.654	589
62.679	535	62.704	578
62.730	521	62.756	564
62.780	504	62.806	552
62.831	497	62.857	543
62.882	488	62.907	535
62.933	493	62.958	527
62.983	477	63.009	526
63.034	475	63.060	520
63.084	475	63.110	519
63.136	481	63.161	524
63.186	484	63.211	524
63.237	492	63.262	546
63.287	506	63.313	550
63.338	508	63.364	565
63.388	525	63.414	575
63.440	536	63.465	589
63.490	549	63.515	602
63.541	557	63.567	611
63.591	561	63.617	624
63.642	575	63.668	627
63.693	580	63.718	632
63.744	582	63.769	632
63.794	582	63.820	628
63.845	578	63.871	629
63.895	574	63.921	616
63.947	565	63.972	615
63.997	555	64.022	605
64.048	543	64.074	589
64.098	532	64.124	577
64.149	518	64.175	564
64.199	512	64.225	553
64.251	499	64.276	545
64.301	491	64.326	533
64.352	476	64.378	522
64.402	483	64.428	523
64.453	476	64.479	521
64.504	477	64.529	523
64.555	486	64.580	528
64.605	486	64.631	533
64.656	495	64.682	546
64.706	504	64.732	559
64.758	515	64.783	566
64.808	519	64.833	576
64.859	541	64.885	590
64.909	549	64.935	602
64.960	558	64.986	611
65.010	569	65.036	619
65.062	572	65.087	626
65.112	584	65.137	630
65.163	580	65.189	631
65.213	579	65.239	627
65.264	576	65.290	625
65.315	564	65.340	620
65.366	563	65.391	607
65.416	559	65.442	596
65.467	543	65.493	593
65.517	531	65.543	574
65.569	511	65.594	557
65.619	509	65.644	550
65.670	498	65.696	548
65.720	491	65.746	528
65.771	482	65.797	527
65.821	482	65.847	523
65.873	487	65.898	521
65.923	474	65.948	519
65.974	487	66.000	528
66.024	490	66.050	534
66.075	496	66.101	543
66.127	508	66.151	547
66.177	516	66.202	573
66.228	528	66.253	575
66.278	538	66.304	588
66.329	551	66.354	601
66.380	560	66.405	616
66.431	565	66.455	619
66.481	577	66.507	625
66.532	574	66.557	631
66.582	583	66.608	631
66.634	591	66.658	629
66.684	581	66.709	625
66.735	568	66.759	617
66.785	560	66.811	610
66.836	550	66.861	599
66.886	541	66.912	590
66.938	529	66.962	580
66.988	519	67.013	570
67.039	508	67.064	550
67.089	499	67.115	544
67.140	481	67.165	537
67.191	485	67.216	520
67.242	482	67.266	520
67.292	482	67.318	522
67.343	483	67.368	524
67.393	489	67.419	527
67.445	489	67.469	534
67.495	499	67.520	544
67.546	507	67.570	559
67.596	519	67.622	567
67.647	530	67.672	575
67.697	540	67.723	595
67.749	551	67.773	600
67.799	564	67.824	611
67.850	568	67.875	619
67.900	574	67.926	625
67.951	575	67.976	631
68.002	579	68.027	632
68.053	578	68.077	628
68.103	573	68.129	623
68.154	560	68.179	618
68.204	556	68.230	607
68.256	548	68.280	599
68.306	541	68.331	594
68.357	529	68.381	570
68.407	517	68.433	556
68.458	507	68.483	553
68.508	492	68.534	539
68.560	492	68.584	541
68.610	486	68.635	536
68.661	481	68.686	527
68.711	482	68.737	524
68.762	483	68.787	526
68.813	483	68.838	532
68.864	495	68.888	538
68.914	504	68.940	548
68.965	512	68.990	558
69.015	518	69.041	568
69.067	530	69.091	582
69.117	541	69.142	595
69.168	551	69.192	609
69.218	562	69.244	605
69.269	567	69.295	617
69.319	572	69.345	619
69.371	575	69.396	624
69.421	575	69.446	631
69.472	575	69.498	625
69.522	575	69.548	621
69.573	560	69.599	611
69.624	549	69.649	606
69.675	553	69.700	594
69.725	546	69.751	583
69.776	526	69.802	572
69.826	519	69.852	557
69.878	508	69.903	550
69.928	499	69.953	544
69.979	493	70.005	528
70.029	487	70.055	533
70.080	484	70.106	518
70.130	483	70.156	528
70.182	486	70.207	527
70.232	482	70.257	533
70.283	487	70.309	542
70.333	500	70.359	549
70.384	512	70.410	559
70.435	517	70.460	571
70.486	527	70.511	587
70.536	542	70.562	594
70.587	550	70.613	604
70.637	557	70.663	621
70.689	567	70.714	622
70.739	572	70.764	628
70.790	575	70.816	620
70.840	575	70.866	623
70.891	572	70.917	620
70.941	570	70.967	619
70.993	560	71.018	611
71.043	553	71.068	602
71.094	545	71.120	592
71.144	541	71.170	581
71.195	533	71.221	570
71.246	519	71.271	557
71.297	508	71.322	545
71.347	500	71.373	535
71.398	493	71.424	535
71.448	486	71.474	532
71.500	487	71.525	525
71.550	485	71.575	527
71.601	487	71.627	530
71.651	491	71.677	535
71.702	496	71.728	540
71.752	504	71.778	551
71.804	513	71.829	561
71.854	528	71.879	571
71.905	530	71.931	584
71.955	540	71.981	595
72.006	549	72.032	603
72.057	559	72.082	614
72.108	565	72.133	619
72.158	571	72.184	625
72.209	573	72.235	624
72.259	575	72.285	626
72.311	573	72.336	625
72.361	570	72.386	615
72.412	563	72.438	608
72.462	555	72.488	601
72.513	546	72.539	591
72.563	537	72.589	580
72.615	519	72.640	569
72.665	517	72.690	559
72.716	511	72.742	546
72.766	498	72.792	539
72.817	491	72.843	534
72.868	489	72.893	531
72.919	492	72.944	529
72.970	487	72.995	531
73.020	489	73.046	529
73.071	493	73.096	534
73.122	498	73.147	546
73.173	502	73.197	553
73.223	513	73.249	562
73.274	524	73.299	575
73.324	534	73.350	585
73.376	543	73.400	596
73.426	554	73.451	606
73.477	560	73.501	613
73.527	570	73.553	619
73.578	569	73.603	621
73.628	574	73.654	626
73.680	573	73.704	626
73.730	572	73.755	623
73.781	568	73.806	626
73.831	560	73.857	613
73.882	554	73.907	605
73.933	545	73.958	586
73.984	535	74.008	579
74.034	522	74.060	567
74.085	514	74.110	557
74.135	504	74.161	548
74.187	498	74.211	538
74.237	497	74.262	534
74.288	491	74.312	531
74.338	488	74.364	531
74.389	486	74.414	521
74.439	493	74.465	534
74.491	493	74.515	549
74.541	500	74.566	541
74.592	510	74.617	552
74.642	515	74.668	557
74.693	525	74.718	582
74.744	534	74.769	583
74.795	541	74.819	596
74.845	547	74.871	605
74.896	563	74.921	612
74.946	571	74.972	619
74.998	570	75.022	621
75.048	572	75.073	623
75.099	573	75.123	623
75.149	570	75.175	618
75.200	567	75.225	614
75.250	562	75.276	606
75.302	552	75.326	596
75.352	544	75.377	586
75.403	535	75.428	579
75.453	525	75.479	559
75.504	516	75.529	558
75.555	501	75.580	546
75.606	500	75.630	540
75.656	495	75.682	534
75.707	494	75.732	530
75.757	487	75.783	530
75.809	493	75.833	531
75.859	494	75.884	533
75.910	496	75.934	544
75.960	500	75.986	553
76.011	509	76.037	558
76.061	516	76.087	565
76.113	520	76.138	575
76.163	535	76.188	588
76.214	544	76.240	599
76.264	553	76.290	606
76.315	559	76.341	613
76.366	564	76.391	619
76.417	567	76.442	622
76.467	571	76.493	624
76.518	568	76.544	621
76.568	568	76.594	622
76.620	565	76.645	609
76.670	560	76.695	601
76.721	551	76.747	599
76.771	543	76.797	583
76.822	534	76.848	575
76.872	525	76.898	572
76.924	516	76.949	560
76.974	508	76.999	550
77.025	502	77.051	545
77.075	490	77.101	536
77.126	492	77.152	533
77.177	492	77.202	531
77.228	488	77.253	534
77.278	490	77.304	537
77.329	495	77.355	543
77.379	503	77.405	551
77.431	509	77.456	559
77.481	519	77.506	568
77.532	531	77.558	577
77.582	536	77.608	582
77.633	544	77.659	589
77.683	552	77.709	604
77.735	556	77.760	611
77.785	564	77.810	616
77.836	569	77.862	619
77.886	565	77.912	621
77.937	569	77.963	620
77.988	567	78.013	616
78.039	562	78.064	608
78.089	555	78.115	602
78.140	552	78.166	593
78.190	542	78.216	582
78.242	533	78.267	574
78.292	524	78.317	564
78.343	520	78.369	551
78.393	509	78.419	550
78.444	500	78.470	535
78.494	494	78.520	533
78.546	489	78.571	527
78.596	490	78.621	535
78.647	492	78.673	534
78.697	495	78.723	538
78.748	495	78.774	544
78.799	504	78.824	550
78.850	508	78.875	561
78.900	520	78.926	570
78.951	529	78.977	581
79.001	538	79.027	590
79.053	546	79.078	604
79.103	553	79.128	606
79.154	560	79.180	610
79.204	563	79.230	614
79.255	562	79.281	619
79.306	570	79.331	619
79.357	573	79.382	617
79.407	568	79.432	613
79.458	567	79.484	607
79.508	552	79.534	600
79.559	550	79.585	591
79.610	547	79.635	582
79.661	535	79.686	573
79.711	520	79.737	563
79.762	517	79.788	561
79.812	507	79.838	542
79.864	502	79.889	544
79.914	497	79.939	531
79.965	497	79.991	537
80.015	492	80.041	538
80.066	492	80.092	535
80.117	495	80.142	534
80.168	499	80.193	548
80.218	503	80.243	556
80.269	505	80.295	562
80.319	515	80.345	571
80.370	527	80.396	581
80.421	537	80.446	590
80.472	548	80.497	602
80.523	553	80.548	605
80.573	560	80.599	612
80.624	570	80.649	617
80.675	568	80.700	617
80.726	574	80.750	617
80.776	569	80.802	612
80.827	566	80.852	612
80.877	562	80.903	606
80.929	557	80.953	598
80.979	546	81.004	590
81.030	539	81.054	580
81.080	529	81.106	570
81.131	521	81.156	561
81.181	511	81.207	555
81.233	509	81.257	548
81.283	503	81.308	541
81.334	496	81.359	541
81.384	493	81.410	537
81.435	493	81.460	543
81.486	493	81.511	532
81.537	496	81.561	546
81.587	500	81.613	550
81.638	505	81.663	555
81.688	511	81.714	564
81.740	520	81.764	570
81.790	526	81.815	582
81.841	534	81.866	591
81.891	546	81.917	599
81.942	559	81.967	605
81.992	561	82.018	610
82.044	569	82.068	609
82.094	568	82.119	617
82.145	568	82.170	614
82.195	568	82.221	619
82.246	564	82.271	611
82.297	560	82.322	599
82.348	554	82.372	597
82.398	551	82.424	591
82.449	541	82.474	580
82.499	527	82.525	574
82.551	521	82.575	562
82.601	511	82.626	554
82.652	509	82.677	546
82.702	496	82.728	543
82.753	503	82.778	538
82.803	493	82.829	540
82.855	494	82.879	542
82.905	495	82.930	542
82.956	497	82.981	539
83.006	502	83.032	558
83.057	509	83.082	550
83.108	516	83.133	565
83.159	520	83.183	570
83.209	531	83.235	581
83.260	537	83.285	591
83.310	548	83.336	598
83.362	553	83.386	611
83.412	562	83.437	609
83.463	566	83.488	614
83.513	566	83.539	618
83.564	565	83.590	620
83.614	566	83.640	615
83.666	565	83.691	606
83.716	560	83.741	607
83.767	553	83.793	606
83.817	547	83.843	591
83.868	538	83.894	579
83.919	530	83.944	561
83.970	521	83.995	561
84.020	508	84.046	555
84.071	505	84.097	548
84.121	502	84.147	539
84.173	499	84.198	538
84.223	494	84.248	539
84.274	499	84.300	539
84.324	500	84.350	540
84.375	499	84.401	538
84.426	502	84.451	555
84.477	510	84.502	561
84.527	517	84.552	573
84.578	525	84.604	577
84.628	533	84.654	582
84.679	541	84.705	590
84.730	547	84.755	599
84.781	556	84.806	604
84.831	558	84.857	609
84.882	564	84.908	612
84.932	564	84.958	615
84.984	566	85.009	612
85.034	566	85.059	610
85.085	562	85.111	612
85.135	558	85.161	600
85.186	553	85.212	599
85.237	544	85.262	583
85.288	537	85.313	583
85.338	529	85.363	573
85.389	522	85.415	565
85.439	515	85.465	552
85.490	507	85.516	549
85.541	501	85.566	545
85.592	500	85.617	540
85.642	489	85.668	540
85.693	498	85.719	538
85.743	494	85.769	542
85.795	500	85.820	546
85.845	504	85.870	555
85.896	510	85.922	551
85.946	517	85.972	568
85.997	527	86.023	574
86.048	533	86.073	578
86.099	543	86.124	591
86.149	549	86.174	591
86.200	557	86.226	606
86.250	561	86.276	609
86.301	564	86.327	613
86.352	567	86.377	614
86.403	565	86.428	612
86.453	569	86.479	609
86.504	559	86.530	606
86.554	560	86.580	602
86.606	549	86.631	592
86.656	549	86.681	587
86.707	536	86.733	579
86.757	528	86.783	572
86.808	521	86.834	559
86.859	514	86.884	553
86.910	507	86.935	553
86.960	504	86.986	542
87.011	499	87.037	540
87.061	496	87.087	541
87.112	502	87.138	541
87.163	497	87.188	544
87.214	504	87.239	550
87.265	502	87.290	557
87.315	509	87.341	560
87.366	516	87.391	568
87.417	524	87.442	575
87.468	535	87.492	585
87.518	543	87.544	596
87.569	549	87.594	599
87.619	557	87.645	603
87.671	559	87.695	605
87.721	564	87.746	608
87.772	566	87.797	610
87.822	568	87.848	611
87.873	564	87.898	608
87.923	562	87.949	603
87.975	557	87.999	597
88.025	554	88.050	592
88.076	546	88.101	584
88.126	540	88.152	576
88.177	530	88.202	563
88.228	518	88.253	560
88.279	515	88.303	547
88.329	510	88.355	546
88.380	502	88.405	539
88.430	498	88.456	546
88.482	497	88.506	538
88.532	496	88.557	541
88.583	499	88.608	544
88.633	502	88.659	549
88.684	509	88.709	556
88.734	520	88.760	561
88.786	527	88.810	568
88.836	530	88.861	575
88.887	536	88.912	585
88.937	539	88.963	593
88.988	551	89.013	599
89.039	555	89.064	604
89.090	562	89.114	609
89.140	563	89.166	613
89.191	566	89.216	610
89.241	567	89.267	604
89.293	558	89.317	605
89.343	559	89.368	602
89.394	556	89.419	597
89.444	550	89.470	589
89.495	545	89.520	583
89.546	537	89.571	575
89.597	523	89.621	568
89.647	519	89.672	560
89.698	515	89.723	555
89.748	507	89.774	549
89.799	503	89.824	542
89.850	499	89.875	547
89.901	498	89.925	543
89.951	501	89.977	541
90.002	500	90.027	546
90.052	504	90.078	549
90.104	510	90.128	554
90.154	515	90.179	565
90.205	521	90.230	569
90.255	537	90.281	577
90.306	538	90.332	581
90.357	544	90.382	591
90.408	553	90.433	598
90.458	551	90.483	602
90.509	553	90.535	606
90.559	563	90.585	617
90.610	564	90.636	611
90.661	563	90.686	604
90.712	561	90.737	604
90.762	557	90.788	601
90.813	551	90.839	594
90.863	548	90.889	589
90.915	540	90.940	583
90.965	536	90.990	574
91.016	523	91.042	568
91.066	520	91.092	561
91.117	513	91.143	555
91.168	508	91.193	553
91.219	505	91.244	545
91.269	504	91.294	545
91.320	500	91.346	541
91.370	500	91.396	538
91.421	505	91.447	543
91.472	506	91.497	550
91.523	511	91.548	560
91.573	518	91.599	562
91.624	524	91.650	565
91.674	528	91.700	579
91.726	538	91.751	585
91.776	546	91.801	592
91.827	554	91.853	599
91.877	554	91.903	603
91.928	558	91.954	607
91.979	561	92.004	608
