#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
17.919	586	17.944	487
17.970	587	17.995	498
18.020	585	18.046	503
18.071	584	18.097	514
18.121	588	18.147	531
18.173	583	18.198	547
18.223	580	18.248	561
18.274	579	18.300	575
18.324	582	18.350	594
18.375	582	18.401	600
18.426	582	18.451	608
18.477	583	18.502	619
18.527	583	18.552	620
18.578	583	18.604	619
18.628	582	18.654	614
18.679	586	18.705	608
18.730	585	18.755	598
18.781	584	18.806	586
18.831	584	18.857	572
18.882	584	18.908	556
18.932	576	18.958	542
18.984	578	19.009	527
19.034	576	19.059	513
19.085	583	19.111	499
19.135	581	19.161	492
19.186	582	19.212	496
19.237	583	19.262	486
19.288	583	19.313	477
19.338	582	19.363	489
19.389	583	19.415	500
19.439	583	19.465	506
19.490	580	19.516	522
19.541	580	19.566	532
19.592	577	19.617	545
19.642	581	19.668	562
19.693	587	19.719	570
19.743	585	19.769	589
19.795	584	19.820	600
19.845	583	19.870	607
19.896	583	19.922	615
19.946	578	19.972	620
19.997	583	20.023	619
20.048	580	20.073	611
20.099	584	20.124	605
20.149	583	20.175	599
20.200	584	20.226	584
20.250	585	20.276	570
20.301	580	20.327	554
20.352	579	20.377	538
20.403	578	20.428	527
20.454	584	20.479	514
20.504	581	20.530	504
20.555	581	20.580	495
20.606	582	20.631	492
20.657	583	20.681	484
20.707	584	20.733	484
20.758	582	20.783	500
20.808	583	20.834	496
20.860	578	20.884	511
20.910	581	20.935	515
20.961	588	20.986	533
21.011	581	21.037	546
21.062	587	21.087	562
21.112	583	21.138	578
21.164	583	21.188	588
21.214	584	21.239	599
21.265	586	21.290	606
21.315	581	21.341	611
21.366	582	21.391	613
21.417	582	21.442	618
21.468	579	21.492	614
21.518	584	21.544	599
21.569	582	21.594	593
21.619	584	21.645	579
21.671	581	21.695	566
21.721	584	21.746	555
21.772	580	21.797	537
21.822	588	21.848	528
21.873	582	21.898	513
21.923	573	21.949	505
21.975	580	21.999	497
22.025	579	22.050	491
22.076	582	22.101	488
22.126	584	22.152	487
22.177	584	22.202	492
22.228	586	22.253	499
22.279	583	22.303	513
22.329	581	22.355	519
22.380	582	22.405	536
22.430	581	22.456	543
22.482	580	22.506	560
22.532	588	22.557	579
22.583	579	22.608	587
22.633	583	22.659	595
22.684	582	22.709	603
22.735	581	22.760	606
22.786	590	22.810	611
22.836	585	22.861	611
22.887	583	22.912	609
22.937	582	22.963	600
22.988	582	23.013	589
23.039	583	23.064	582
23.090	582	23.114	560
23.140	583	23.166	562
23.191	584	23.216	542
23.241	581	23.267	526
23.293	583	23.317	518
23.343	582	23.368	506
23.394	586	23.419	498
23.444	584	23.470	494
23.495	577	23.521	490
23.546	577	23.571	493
23.597	579	23.622	496
23.647	581	23.672	502
23.698	581	23.724	511
23.748	582	23.774	522
23.799	584	23.825	540
23.850	582	23.875	554
23.901	582	23.926	560
23.951	582	23.977	569
24.002	583	24.028	586
24.052	582	24.078	597
24.104	582	24.129	603
24.154	582	24.179	606
24.205	583	24.231	610
24.255	585	24.281	610
24.306	583	24.332	604
24.357	584	24.382	598
24.408	582	24.433	589
24.458	586	24.483	580
24.509	583	24.535	569
24.559	579	24.585	553
24.610	583	24.636	537
24.661	581	24.686	532
24.712	582	24.737	514
24.762	586	24.788	503
24.813	583	24.839	500
24.863	578	24.889	496
24.915	581	24.940	495
24.965	580	24.990	495
25.016	585	25.042	499
25.066	581	25.092	504
25.117	578	25.143	513
25.168	585	25.193	531
25.219	582	25.244	537
25.269	582	25.295	542
25.320	583	25.346	564
25.370	582	25.396	567
25.421	584	25.447	584
25.472	583	25.497	598
25.523	574	25.548	595
25.573	584	25.599	604
25.624	582	25.650	607
25.674	587	25.700	605
25.726	582	25.751	605
25.776	587	25.801	600
25.827	581	25.853	586
25.877	583	25.903	577
25.928	585	25.954	562
25.979	582	26.004	559
26.030	583	26.055	541
26.080	582	26.106	526
26.131	584	26.157	525
26.181	582	26.207	511
26.232	581	26.258	506
26.283	581	26.308	497
26.334	589	26.359	502
26.384	582	26.410	498
26.435	579	26.461	501
26.485	583	26.511	506
26.537	585	26.562	515
26.587	583	26.612	524
26.638	582	26.664	537
26.688	581	26.714	548
26.739	587	26.765	562
26.790	583	26.815	569
26.841	583	26.866	581
26.891	584	26.917	591
26.942	582	26.968	597
26.992	583	27.018	602
27.043	581	27.069	600
27.094	583	27.119	602
27.145	580	27.170	603
27.195	582	27.221	593
27.246	589	27.272	587
27.296	575	27.322	575
27.348	588	27.373	565
27.398	584	27.423	553
27.449	583	27.475	540
27.499	569	27.525	530
27.550	583	27.576	520
27.601	582	27.626	517
27.652	584	27.677	505
27.702	581	27.728	497
27.753	582	27.779	500
27.803	583	27.829	496
27.855	582	27.880	501
27.905	582	27.930	511
27.956	581	27.981	517
28.006	579	28.032	527
28.057	584	28.083	536
28.107	586	28.133	550
28.159	590	28.184	563
28.209	584	28.234	571
28.260	581	28.286	582
28.310	585	28.336	594
28.361	583	28.387	597
28.412	587	28.437	601
28.463	583	28.488	599
28.513	582	28.539	604
28.564	582	28.590	602
28.614	584	28.640	586
28.666	582	28.691	576
28.716	584	28.741	573
28.767	583	28.792	564
28.817	580	28.843	552
28.868	588	28.894	540
28.918	574	28.944	530
28.970	585	28.995	520
29.020	588	29.045	513
29.071	583	29.097	507
29.121	583	29.147	503
29.172	582	29.198	500
29.223	584	29.248	500
29.274	581	29.299	499
29.324	583	29.350	512
29.375	582	29.401	516
29.425	581	29.451	529
29.477	581	29.502	537
29.527	578	29.552	550
29.578	581	29.603	562
29.628	580	29.654	572
29.679	582	29.705	580
29.729	581	29.755	588
29.781	586	29.806	594
29.831	580	29.856	600
29.882	583	29.908	601
29.932	583	29.958	598
29.983	582	30.009	595
30.034	582	30.059	590
30.085	581	30.110	581
30.135	582	30.161	572
30.186	582	30.212	564
30.236	583	30.262	549
30.288	582	30.313	539
30.338	583	30.363	530
30.389	583	30.415	522
30.439	580	30.465	514
30.490	587	30.516	506
30.540	583	30.566	504
30.592	584	30.617	497
30.642	581	30.667	504
30.693	582	30.719	503
30.743	583	30.769	511
30.794	580	30.820	519
30.845	582	30.870	524
30.896	581	30.921	547
30.946	583	30.972	551
30.997	580	31.023	558
31.047	581	31.073	573
31.099	580	31.124	580
31.149	584	31.174	587
31.200	587	31.226	587
31.250	577	31.276	597
31.301	575	31.327	598
31.351	580	31.377	596
31.403	587	31.428	593
31.453	583	31.478	589
31.504	583	31.530	580
31.554	583	31.580	568
31.605	583	31.631	562
31.656	582	31.681	546
31.707	582	31.732	542
31.757	583	31.783	538
31.808	582	31.834	521
31.858	582	31.884	515
31.910	583	31.935	509
31.960	580	31.985	506
32.011	583	32.037	504
32.061	585	32.087	506
32.112	585	32.138	510
32.162	578	32.188	516
32.214	583	32.239	523
32.264	582	32.289	533
32.315	583	32.341	537
32.365	583	32.391	554
32.416	582	32.442	564
32.468	582	32.492	567
32.518	582	32.543	581
32.569	583	32.594	585
32.619	583	32.645	591
32.670	583	32.695	595
32.721	583	32.746	596
32.772	581	32.796	594
32.822	583	32.848	590
32.873	575	32.898	586
32.923	582	32.949	577
32.975	581	32.999	572
33.025	583	33.050	563
33.076	582	33.100	550
33.126	580	33.152	538
33.177	582	33.202	537
33.227	583	33.253	524
33.279	583	33.303	511
33.329	577	33.354	512
33.380	582	33.405	506
33.430	581	33.456	507
33.481	584	33.506	507
33.532	581	33.557	511
33.583	583	33.607	516
33.633	581	33.659	524
33.684	576	33.709	531
33.734	582	33.760	541
33.786	582	33.810	551
33.836	583	33.861	561
33.887	582	33.911	570
33.937	582	33.963	578
33.988	583	34.013	586
34.038	582	34.064	593
34.090	582	34.114	598
34.140	583	34.165	595
34.191	580	34.216	592
34.241	585	34.267	589
34.292	585	34.317	588
34.343	581	34.368	577
34.394	581	34.418	568
34.444	580	34.470	559
34.495	588	34.520	550
34.545	584	34.571	541
34.597	583	34.621	533
34.647	583	34.672	524
34.698	584	34.722	519
34.748	582	34.774	512
34.799	582	34.824	504
34.849	584	34.875	502
34.901	585	34.925	507
34.951	582	34.976	513
35.002	582	35.027	519
35.052	582	35.078	527
35.103	580	35.128	534
35.154	582	35.179	542
35.205	578	35.229	553
35.255	578	35.281	559
35.306	579	35.331	569
35.356	582	35.382	582
35.408	582	35.432	587
35.458	584	35.483	581
35.509	583	35.533	588
35.559	581	35.585	593
35.610	583	35.636	590
35.660	583	35.686	591
35.712	583	35.737	584
35.762	582	35.787	572
35.813	578	35.839	567
35.863	582	35.889	559
35.914	580	35.940	550
35.965	585	35.990	540
36.016	582	36.041	527
36.066	584	36.092	526
36.117	581	36.143	514
36.167	581	36.193	518
36.219	578	36.244	511
36.269	583	36.294	504
36.320	582	36.346	510
36.370	584	36.396	512
36.421	582	36.447	515
36.471	582	36.497	527
36.523	583	36.548	535
36.573	583	36.598	543
36.624	579	36.650	551
36.674	581	36.700	561
36.725	583	36.751	569
36.776	585	36.801	575
36.827	576	36.852	582
36.877	586	36.903	585
36.928	583	36.954	588
36.978	582	37.004	588
37.030	583	37.055	588
37.080	582	37.105	585
37.131	583	37.157	577
37.181	583	37.207	573
37.232	581	37.258	572
37.282	578	37.308	562
37.334	583	37.359	549
37.384	581	37.409	541
37.435	581	37.461	534
37.485	583	37.511	529
37.536	576	37.562	520
37.587	580	37.612	511
37.638	580	37.663	513
37.688	585	37.714	506
37.739	581	37.765	512
37.789	587	37.815	517
37.841	582	37.866	518
37.891	581	37.916	530
37.942	583	37.968	535
37.992	583	38.018	543
38.043	582	38.069	554
38.093	583	38.119	560
38.145	583	38.170	569
38.195	583	38.220	576
38.246	581	38.272	583
38.296	580	38.322	586
38.347	593	38.373	587
38.398	576	38.423	586
38.449	588	38.474	589
38.499	583	38.525	585
38.550	585	38.576	578
38.600	583	38.626	572
38.652	587	38.677	567
38.702	583	38.727	563
38.753	583	38.779	544
38.803	583	38.829	537
38.854	582	38.880	535
38.904	583	38.930	527
38.956	583	38.981	520
39.006	582	39.031	517
39.057	584	39.083	513
39.107	585	39.133	514
39.158	580	39.184	515
39.209	581	39.234	520
39.260	581	39.285	523
39.311	588	39.336	529
39.361	582	39.387	539
39.412	583	39.437	543
39.463	581	39.488	546
39.514	582	39.538	567
39.564	582	39.590	566
39.615	583	39.640	578
39.665	584	39.691	576
39.717	582	39.741	584
39.767	582	39.792	585
39.818	584	39.842	587
39.868	581	39.894	585
39.919	581	39.944	582
39.969	582	39.995	580
40.021	583	40.045	570
40.071	585	40.096	560
40.122	582	40.147	557
40.172	580	40.198	548
40.223	583	40.248	538
40.274	584	40.299	533
40.325	581	40.349	534
40.375	584	40.401	517
40.426	582	40.451	521
40.476	582	40.502	516
40.528	588	40.552	514
40.578	583	40.603	517
40.629	583	40.653	521
40.679	583	40.705	525
40.730	578	40.755	535
40.780	577	40.806	538
40.832	576	40.856	546
40.882	583	40.907	553
40.933	581	40.958	557
40.983	583	41.009	570
41.034	584	41.059	573
41.085	582	41.110	580
41.136	583	41.160	579
41.186	579	41.212	576
41.237	582	41.262	584
41.287	583	41.313	586
41.339	582	41.363	581
41.389	580	41.414	574
41.440	578	41.464	570
41.490	583	41.516	561
41.541	587	41.566	552
41.591	577	41.617	555
41.643	578	41.667	542
41.693	583	41.718	533
41.744	581	41.769	530
41.794	582	41.820	527
41.845	582	41.870	526
41.896	582	41.921	521
41.947	587	41.971	517
41.997	583	42.023	523
42.048	588	42.073	525
42.098	582	42.124	525
42.150	581	42.174	530
42.200	580	42.225	540
42.251	586	42.275	547
42.301	585	42.327	551
42.352	575	42.378	561
42.402	583	42.428	565
42.454	576	42.479	573
42.504	583	42.529	578
42.555	584	42.581	581
42.605	583	42.631	582
42.656	590	42.682	579
42.707	582	42.732	582
42.758	582	42.783	572
42.808	582	42.834	579
42.859	587	42.885	567
42.909	584	42.935	563
42.961	579	42.986	554
43.011	584	43.036	550
43.062	583	43.088	541
43.112	580	43.138	534
43.163	583	43.189	529
43.213	578	43.239	523
43.265	584	43.290	521
43.315	588	43.340	523
43.366	585	43.392	518
43.416	584	43.442	515
43.467	582	43.493	527
43.518	583	43.543	523
43.569	576	43.594	533
43.619	583	43.645	537
43.670	576	43.696	551
43.720	584	43.746	553
43.772	581	43.797	560
43.822	586	43.847	566
43.873	589	43.899	571
43.923	585	43.949	577
43.974	579	44.000	582
44.024	578	44.050	582
44.076	578	44.101	581
44.126	584	44.151	579
44.177	580	44.203	582
44.227	582	44.253	573
44.278	579	44.304	565
44.329	583	44.354	565
44.380	583	44.405	551
44.430	585	44.456	549
44.481	584	44.507	542
44.531	582	44.557	536
44.583	582	44.608	528
44.633	580	44.658	528
44.684	581	44.710	521
44.734	586	44.760	520
44.785	589	44.811	520
44.835	586	44.861	520
44.887	582	44.912	523
44.937	582	44.962	529
44.988	584	45.014	533
45.038	583	45.064	536
45.089	583	45.115	551
45.140	583	45.165	553
45.191	582	45.216	564
45.241	583	45.267	567
45.292	579	45.318	572
45.342	582	45.368	576
45.394	585	45.419	579
45.444	582	45.469	580
45.495	587	45.521	581
45.545	577	45.571	578
45.596	576	45.622	575
45.647	583	45.672	571
45.698	584	45.723	566
45.748	582	45.773	561
45.799	584	45.825	558
45.849	582	45.875	551
45.900	581	45.926	539
45.951	582	45.976	536
46.002	582	46.027	538
46.052	580	46.078	525
46.103	584	46.129	524
46.153	581	46.179	525
46.205	586	46.230	522
46.255	585	46.280	522
46.306	586	46.332	526
46.356	586	46.382	530
46.407	583	46.433	532
46.458	583	46.483	542
46.509	585	46.534	544
46.559	581	46.584	555
46.610	582	46.636	563
46.660	583	46.686	565
46.711	583	46.737	572
46.762	583	46.787	577
46.813	582	46.838	579
46.864	582	46.889	579
46.914	582	46.940	577
46.965	584	46.990	577
47.016	584	47.041	574
47.067	583	47.091	568
47.117	585	47.143	565
47.168	581	47.193	560
47.218	580	47.244	551
47.270	584	47.294	546
47.320	583	47.345	543
47.371	583	47.395	539
47.421	579	47.447	531
47.472	584	47.497	525
47.522	583	47.548	524
47.574	582	47.598	525
47.624	582	47.649	525
47.675	583	47.700	526
47.725	580	47.751	528
47.776	577	47.801	532
47.827	580	47.852	537
47.878	590	47.902	540
47.928	585	47.954	547
47.979	586	48.004	557
48.029	580	48.055	559
48.081	581	48.105	560
48.131	584	48.156	571
48.182	580	48.207	571
48.232	582	48.258	576
48.283	583	48.308	575
48.333	582	48.359	573
48.385	584	48.409	579
48.435	582	48.460	579
48.486	586	48.511	568
48.536	584	48.562	565
48.587	590	48.612	559
48.638	584	48.663	553
48.689	587	48.713	548
48.739	577	48.765	542
48.790	577	48.815	535
48.840	583	48.866	530
48.892	582	48.916	530
48.942	580	48.967	526
48.993	582	49.018	523
49.043	583	49.069	523
49.094	584	49.119	524
49.144	586	49.170	530
49.196	582	49.220	531
49.246	583	49.271	540
49.297	582	49.322	542
49.347	582	49.373	548
49.398	587	49.423	554
49.449	587	49.474	559
49.500	582	49.524	564
49.550	588	49.576	561
49.601	579	49.626	572
49.651	583	49.677	575
49.703	582	49.727	580
49.753	583	49.778	575
49.804	583	49.829	571
49.854	587	49.880	567
49.905	582	49.931	568
49.955	583	49.981	561
50.007	583	50.032	559
50.057	583	50.082	554
50.108	582	50.134	547
50.158	584	50.184	541
50.209	580	50.235	539
50.260	582	50.285	532
50.311	589	50.336	525
50.361	583	50.387	526
50.412	582	50.438	521
50.462	582	50.488	528
50.514	583	50.539	528
50.564	581	50.589	531
50.615	583	50.641	535
50.665	583	50.691	542
50.716	582	50.742	541
50.767	584	50.792	550
50.818	583	50.843	554
50.868	584	50.893	558
50.919	580	50.945	565
50.969	590	50.995	568
51.020	581	51.046	577
51.071	583	51.096	573
51.122	582	51.147	574
51.172	582	51.198	574
51.223	581	51.249	575
51.273	584	51.299	570
51.325	585	51.350	569
51.375	582	51.400	564
51.426	582	51.452	563
51.476	583	51.502	558
51.527	583	51.553	545
51.578	582	51.603	543
51.629	583	51.654	537
51.679	585	51.704	533
51.730	583	51.756	529
51.780	583	51.806	529
51.831	585	51.857	527
51.882	582	51.907	526
51.933	585	51.958	530
51.983	580	52.009	530
52.034	583	52.060	534
52.084	584	52.110	540
52.136	583	52.161	547
52.186	582	52.211	546
52.237	584	52.263	557
52.287	582	52.313	563
52.338	583	52.364	565
52.389	582	52.414	566
52.440	584	52.465	569
52.490	574	52.515	573
52.541	577	52.567	572
52.591	591	52.617	572
52.642	583	52.668	571
52.693	583	52.718	569
52.744	578	52.769	565
52.794	583	52.820	567
52.845	584	52.871	558
52.895	582	52.921	554
52.947	582	52.972	546
52.997	583	53.022	544
53.048	582	53.074	537
53.098	583	53.124	533
53.149	582	53.175	531
53.200	584	53.225	529
53.251	583	53.276	533
53.301	580	53.327	532
53.352	589	53.378	530
53.402	575	53.428	532
53.453	581	53.479	537
53.504	581	53.529	540
53.555	587	53.580	545
53.606	584	53.631	548
53.656	582	53.682	550
53.707	583	53.732	557
53.758	583	53.783	563
53.809	583	53.833	566
53.859	583	53.885	569
53.910	583	53.935	571
53.960	583	53.986	574
54.012	586	54.036	570
54.062	583	54.087	569
54.113	584	54.138	568
54.163	586	54.189	562
54.214	586	54.239	560
54.264	581	54.290	556
54.316	580	54.340	552
54.366	586	54.391	545
54.417	583	54.442	547
54.467	581	54.493	541
54.518	580	54.543	540
54.569	584	54.594	535
54.620	582	54.644	532
54.670	583	54.696	533
54.721	576	54.746	532
54.771	582	54.797	532
54.823	583	54.847	534
54.873	586	54.898	537
54.924	587	54.949	541
54.974	581	55.000	546
55.025	578	55.050	552
55.075	582	55.101	555
55.127	585	55.151	558
55.177	582	55.202	564
55.228	582	55.253	567
55.278	583	55.304	567
55.329	583	55.354	564
55.380	587	55.405	568
55.431	586	55.455	570
55.481	583	55.507	567
55.532	583	55.557	566
55.582	583	55.608	564
55.634	583	55.658	561
55.684	585	55.709	557
55.735	581	55.760	551
55.785	579	55.811	547
55.836	581	55.861	542
55.887	583	55.912	540
55.938	583	55.962	535
55.988	583	56.013	537
56.039	583	56.064	535
56.089	582	56.115	537
56.140	583	56.165	528
56.191	582	56.216	540
56.242	582	56.266	528
56.292	583	56.318	541
56.343	581	56.368	544
56.393	584	56.419	542
56.445	582	56.469	551
56.495	581	56.520	553
56.546	583	56.571	560
56.596	583	56.622	564
56.647	582	56.673	564
56.698	583	56.723	564
56.749	583	56.774	574
56.799	583	56.824	570
56.850	582	56.876	570
56.900	582	56.926	575
56.951	583	56.977	564
57.002	586	57.027	561
57.053	584	57.078	555
57.103	582	57.129	554
57.154	580	57.180	551
57.204	581	57.230	544
57.256	581	57.281	543
57.306	580	57.331	540
57.357	579	57.383	536
57.407	585	57.433	534
57.458	580	57.484	533
57.509	584	57.534	533
57.560	584	57.585	529
57.610	583	57.635	531
57.661	585	57.687	539
57.711	583	57.737	534
57.762	583	57.788	538
57.813	583	57.838	546
57.864	582	57.889	551
57.914	583	57.940	560
57.965	584	57.991	558
58.015	582	58.041	562
58.067	587	58.092	564
58.117	581	58.142	566
58.168	584	58.194	568
58.218	580	58.244	570
58.269	581	58.295	564
58.320	585	58.345	564
58.371	580	58.396	557
58.421	583	58.447	562
