#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
4.232	579	4.258	526
4.283	568	4.308	505
4.333	566	4.359	488
4.385	557	4.409	477
4.435	542	4.460	470
4.486	536	4.511	471
4.536	523	4.562	479
4.587	516	4.612	483
4.638	508	4.663	501
4.689	501	4.714	530
4.739	497	4.765	550
4.790	496	4.816	582
4.840	494	4.866	605
4.892	498	4.917	633
4.942	502	4.967	651
4.993	510	5.019	671
5.043	520	5.069	686
5.094	526	5.120	698
5.144	539	5.170	698
5.196	551	5.221	696
5.246	559	5.271	688
5.297	561	5.323	680
5.347	576	5.373	652
5.398	585	5.424	637
5.449	588	5.474	616
5.500	594	5.525	585
5.550	589	5.576	567
5.601	586	5.627	540
5.651	581	5.677	511
5.703	572	5.728	501
5.753	560	5.778	489
5.804	554	5.830	486
5.854	539	5.880	477
5.905	528	5.931	482
5.955	512	5.981	493
6.007	504	6.032	508
6.057	495	6.082	522
6.108	489	6.134	541
6.158	484	6.184	565
6.209	482	6.235	598
6.260	481	6.285	614
6.311	487	6.336	640
6.361	494	6.387	657
6.412	507	6.438	672
6.462	513	6.488	684
6.514	527	6.539	684
6.564	549	6.589	690
6.615	557	6.641	685
6.665	572	6.691	673
6.716	582	6.742	659
6.766	591	6.792	637
6.818	597	6.843	622
6.868	601	6.893	603
6.919	602	6.945	582
6.969	598	6.995	549
7.020	591	7.046	533
7.071	582	7.096	515
7.122	573	7.147	502
7.172	555	7.198	493
7.223	544	7.249	489
7.273	529	7.299	490
7.325	507	7.350	496
7.375	504	7.400	511
7.426	490	7.452	523
7.476	479	7.502	542
7.527	476	7.553	556
7.577	472	7.603	577
7.629	474	7.654	600
7.679	477	7.704	617
7.730	484	7.756	641
7.780	490	7.806	658
7.831	505	7.857	670
7.882	522	7.907	675
7.933	531	7.958	679
7.984	556	8.009	676
8.034	569	8.060	669
8.085	585	8.110	657
8.136	592	8.161	642
8.187	605	8.211	625
8.237	610	8.263	606
8.288	611	8.313	585
8.338	610	8.364	565
8.390	605	8.414	549
8.440	595	8.465	529
8.491	583	8.515	515
8.541	569	8.567	505
8.592	552	8.617	502
8.642	535	8.668	501
8.694	520	8.718	506
8.744	503	8.769	510
8.795	489	8.820	531
8.845	471	8.871	540
8.896	466	8.921	558
8.947	464	8.972	577
8.998	464	9.022	596
9.048	466	9.074	610
9.099	473	9.124	631
9.149	484	9.175	646
9.201	496	9.225	652
9.251	515	9.276	660
9.302	532	9.326	667
9.352	552	9.378	669
9.403	572	9.428	661
9.453	571	9.479	654
9.505	599	9.529	640
9.555	615	9.580	625
9.606	612	9.631	608
9.656	622	9.682	591
9.707	618	9.732	576
9.758	614	9.783	558
9.809	606	9.833	542
9.859	593	9.885	535
9.910	579	9.935	522
9.960	561	9.986	512
10.012	542	10.036	514
10.062	525	10.087	514
10.113	502	10.137	522
10.163	489	10.189	531
10.214	476	10.239	541
10.264	461	10.290	556
10.316	456	10.340	571
10.366	457	10.391	587
10.417	457	10.442	605
10.467	464	10.493	623
10.518	474	10.543	627
10.569	488	10.594	634
10.620	504	10.644	643
10.670	524	10.696	648
10.721	542	10.746	653
10.771	563	10.797	644
10.823	585	10.847	642
10.873	597	10.898	634
10.924	612	10.948	624
10.974	616	11.000	612
11.025	623	11.051	600
11.075	633	11.101	582
11.127	623	11.152	568
11.177	615	11.202	559
11.228	604	11.254	538
11.278	592	11.304	533
11.329	569	11.355	527
11.380	549	11.405	524
11.431	530	11.456	527
11.481	509	11.507	531
11.532	491	11.558	534
11.582	475	11.608	547
11.634	461	11.659	559
11.684	455	11.709	569
11.735	452	11.761	585
11.785	450	11.811	598
11.836	457	11.862	608
11.886	465	11.912	618
11.938	471	11.963	628
11.988	496	12.013	633
12.039	512	12.065	641
12.089	535	12.115	641
12.140	556	12.166	640
12.191	576	12.216	636
12.242	595	12.267	627
12.292	612	12.318	623
12.343	623	12.369	614
12.393	631	12.419	599
12.445	631	12.470	589
12.495	625	12.520	576
12.546	625	12.572	565
12.596	609	12.622	560
12.647	597	12.673	544
12.697	580	12.723	543
12.749	557	12.774	542
12.799	532	12.824	541
12.850	517	12.876	537
12.900	495	12.926	550
12.951	478	12.977	555
13.002	463	13.027	568
13.053	451	13.078	568
13.103	444	13.129	577
13.154	444	13.180	589
13.204	449	13.230	597
13.256	463	13.281	606
13.306	469	13.331	615
13.357	488	13.383	622
13.407	503	13.433	625
13.458	526	13.484	629
13.508	548	13.534	626
13.560	575	13.585	624
13.610	590	13.635	617
13.661	608	13.687	608
13.711	621	13.737	606
13.762	631	13.788	600
13.813	636	13.838	593
13.864	637	13.889	584
13.914	633	13.940	577
13.965	622	13.991	570
14.015	609	14.041	563
14.067	594	14.092	560
14.117	568	14.142	556
14.168	541	14.194	555
14.218	510	14.244	554
14.269	501	14.295	554
14.320	483	14.345	555
14.371	467	14.396	565
14.421	455	14.446	574
14.472	449	14.498	581
14.522	440	14.548	586
14.573	442	14.599	591
14.624	447	14.649	597
14.675	462	14.700	598
14.725	483	14.751	606
14.776	492	14.802	610
14.826	521	14.852	613
14.878	544	14.903	613
14.928	563	14.953	603
14.979	586	15.005	609
15.029	603	15.055	605
15.080	618	15.106	603
15.131	631	15.156	601
15.182	638	15.207	593
15.232	639	15.257	583
15.283	635	15.309	587
15.333	626	15.359	579
15.384	612	15.410	577
15.435	596	15.460	579
15.486	575	15.511	570
15.537	553	15.562	569
15.587	529	15.613	568
15.638	509	15.663	569
15.689	488	15.714	570
15.740	469	15.764	573
15.790	452	15.816	575
15.841	447	15.866	571
15.891	441	15.917	577
15.943	440	15.967	588
15.993	446	16.018	593
16.044	457	16.068	590
16.094	471	16.120	594
16.145	492	16.170	601
16.195	510	16.221	598
16.247	532	16.271	598
16.297	563	16.322	598
16.348	579	16.373	598
16.398	599	16.424	597
16.449	615	16.474	599
16.500	627	16.525	593
16.551	636	16.575	591
16.601	639	16.627	591
16.652	638	16.677	586
16.702	630	16.728	590
16.754	619	16.778	586
16.804	603	16.829	587
16.855	584	16.880	581
16.905	559	16.931	583
16.956	544	16.981	583
17.006	527	17.032	583
17.058	496	17.082	582
17.108	481	17.133	583
17.159	458	17.184	586
17.209	450	17.235	583
17.260	438	17.285	583
17.311	445	17.336	588
17.362	445	17.386	583
17.412	452	17.438	581
17.463	465	17.488	583
17.513	482	17.539	583
17.565	503	17.589	584
17.615	524	17.640	584
17.666	547	17.691	585
17.716	572	17.742	586
17.767	589	17.792	587
17.817	611	17.843	587
17.869	626	17.893	586
17.919	632	17.944	590
17.970	638	17.995	591
18.020	634	18.046	589
18.071	632	18.096	599
18.122	622	18.147	593
18.173	608	18.197	593
18.223	593	18.249	601
18.274	568	18.299	597
18.324	546	18.350	596
18.376	533	18.400	596
18.426	504	18.451	594
18.477	484	18.502	592
18.527	466	18.553	590
18.578	454	18.604	587
18.628	446	18.654	586
18.680	444	18.705	583
18.730	445	18.755	568
18.781	452	18.807	571
18.831	461	18.857	573
18.882	478	18.908	573
18.933	495	18.958	569
18.984	516	19.009	571
19.034	540	19.060	573
19.085	560	19.111	574
19.135	580	19.161	578
19.187	601	19.212	578
19.237	618	19.262	582
19.288	624	19.314	585
19.338	638	19.364	590
19.389	630	19.415	595
19.440	629	19.465	599
19.491	623	19.516	599
19.541	612	19.566	609
19.592	591	19.618	605
19.642	571	19.668	604
19.693	554	19.719	601
19.744	533	19.769	606
19.795	513	19.820	608
19.845	494	19.871	604
19.896	476	19.922	598
19.946	465	19.972	595
19.998	452	20.023	589
20.048	447	20.073	583
20.099	451	20.125	579
20.149	457	20.175	570
20.200	458	20.226	564
20.251	476	20.276	570
20.302	491	20.327	564
20.352	510	20.377	564
20.403	532	20.429	556
20.453	549	20.479	564
20.504	573	20.530	565
20.555	591	20.580	569
20.606	606	20.631	574
20.656	625	20.682	579
20.707	623	20.733	585
20.757	632	20.783	593
20.809	621	20.834	599
20.859	627	20.884	605
20.910	612	20.936	610
20.960	595	20.986	613
21.011	582	21.037	617
21.062	560	21.087	622
21.113	546	21.138	617
21.163	522	21.188	619
21.214	501	21.240	604
21.264	485	21.290	609
21.315	471	21.341	602
21.366	459	21.391	595
21.417	453	21.442	587
21.467	454	21.493	578
21.518	456	21.544	571
21.568	464	21.594	563
21.620	471	21.645	558
21.670	492	21.695	553
21.721	506	21.747	552
21.771	525	21.797	551
21.822	546	21.848	556
21.873	564	21.898	552
21.924	583	21.949	546
21.974	598	22.000	566
22.025	611	22.051	577
22.075	620	22.101	582
22.126	629	22.152	591
22.177	623	22.202	600
22.228	619	22.253	608
22.279	613	22.304	616
22.329	601	22.355	623
22.380	583	22.405	627
22.431	565	22.456	631
22.482	548	22.506	631
22.532	529	22.558	628
22.583	511	22.608	624
22.633	493	22.659	618
22.685	478	22.709	610
22.735	468	22.760	605
22.786	457	22.811	592
22.836	454	22.862	579
22.887	458	22.912	571
22.937	463	22.963	561
22.989	475	23.013	552
23.039	485	23.064	551
23.090	499	23.115	540
23.140	525	23.166	540
23.191	535	23.216	549
23.242	557	23.267	543
23.293	573	23.317	544
23.343	588	23.369	557
23.394	602	23.419	567
23.444	608	23.470	576
23.496	616	23.520	589
23.546	619	23.571	603
23.597	616	23.622	603
23.647	610	23.673	620
23.698	601	23.723	627
23.748	587	23.774	635
23.800	569	23.824	643
23.850	554	23.875	641
23.901	536	23.926	640
23.951	519	23.977	634
24.002	504	24.027	629
24.053	489	24.078	621
24.104	477	24.128	604
24.154	469	24.180	603
24.205	465	24.230	581
24.255	465	24.281	564
24.307	472	24.331	561
24.357	476	24.382	548
24.408	485	24.433	542
24.458	501	24.484	534
24.509	519	24.534	532
24.560	531	24.585	530
24.611	549	24.635	533
24.661	563	24.686	537
24.712	580	24.737	547
24.762	591	24.788	556
24.813	602	24.838	568
24.864	608	24.889	582
24.915	611	24.939	596
24.965	611	24.991	611
25.016	605	25.041	629
25.066	599	25.092	638
25.118	587	25.142	638
25.168	573	25.193	644
25.219	560	25.244	647
25.269	540	25.295	647
25.320	523	25.346	642
25.371	514	25.396	637
25.422	503	25.447	631
25.472	487	25.497	615
25.523	478	25.549	604
25.573	474	25.599	590
25.624	469	25.650	581
25.675	475	25.700	556
25.726	481	25.751	543
25.776	490	25.802	538
25.827	502	25.853	527
25.877	514	25.903	521
25.929	526	25.954	522
25.979	544	26.004	528
26.030	558	26.056	529
26.080	572	26.106	534
26.131	581	26.157	547
26.182	585	26.207	560
26.233	597	26.258	573
26.283	603	26.308	589
26.334	600	26.360	602
26.384	599	26.410	619
26.435	593	26.461	635
26.486	585	26.511	647
26.537	575	26.562	652
26.587	561	26.613	653
26.638	548	26.664	654
26.688	534	26.714	653
26.740	518	26.765	646
26.790	503	26.815	637
26.841	497	26.867	626
26.891	486	26.917	612
26.942	483	26.968	595
26.993	489	27.018	579
27.044	483	27.069	565
27.094	487	27.120	549
27.145	492	27.171	545
27.195	501	27.221	531
27.246	512	27.272	522
27.297	523	27.322	516
27.348	537	27.373	513
27.398	550	27.424	522
27.449	556	27.475	526
27.499	571	27.525	541
27.551	579	27.576	550
27.601	591	27.626	567
27.652	597	27.678	582
27.702	595	27.728	598
27.753	592	27.779	616
27.804	589	27.829	631
27.855	581	27.880	643
27.905	576	27.931	647
27.956	562	27.982	657
28.006	552	28.032	658
28.057	539	28.083	664
28.108	528	28.133	652
28.159	517	28.184	647
28.209	504	28.235	633
28.260	499	28.286	612
28.310	494	28.336	602
28.362	495	28.387	586
28.412	496	28.437	567
28.463	490	28.489	553
28.513	494	28.539	529
28.564	504	28.590	528
28.615	514	28.640	518
28.666	522	28.691	507
28.716	533	28.742	503
28.767	545	28.793	512
28.817	554	28.843	518
28.868	563	28.894	524
28.919	571	28.944	544
28.970	576	28.995	558
29.020	578	29.046	578
29.071	585	29.097	596
29.121	574	29.147	611
29.173	572	29.198	627
29.223	573	29.248	642
29.274	570	29.300	654
29.324	561	29.350	659
29.375	553	29.401	667
29.426	543	29.451	664
29.477	535	29.502	661
29.527	525	29.553	658
29.578	518	29.604	644
29.628	509	29.654	628
29.680	504	29.705	610
29.730	503	29.755	592
29.781	504	29.806	573
29.831	508	29.857	556
29.882	504	29.908	542
29.932	510	29.958	526
29.984	524	30.009	517
30.034	524	30.059	512
30.085	530	30.111	507
30.135	539	30.161	507
30.186	549	30.212	513
30.237	554	30.262	522
30.288	563	30.313	533
30.338	568	30.364	557
30.389	571	30.415	570
30.439	572	30.465	587
30.491	571	30.516	607
30.541	570	30.566	624
30.592	571	30.617	639
30.642	560	30.668	656
30.693	554	30.719	663
30.743	549	30.769	667
30.795	544	30.820	668
30.845	544	30.870	666
30.896	532	30.922	658
30.946	525	30.972	648
30.997	520	31.023	635
31.048	515	31.073	617
31.099	514	31.124	605
31.149	511	31.175	580
31.200	510	31.226	563
31.250	515	31.276	546
31.302	525	31.327	531
31.352	520	31.377	516
31.403	526	31.428	509
31.453	532	31.479	505
31.504	531	31.530	505
31.554	549	31.580	517
31.606	546	31.631	519
31.656	552	31.681	528
31.707	557	31.733	545
31.757	560	31.783	558
31.808	565	31.834	580
31.859	562	31.884	598
31.910	563	31.935	619
31.960	560	31.986	626
32.011	558	32.037	650
32.061	555	32.087	660
32.113	545	32.138	667
32.163	539	32.188	669
32.214	541	32.240	669
32.264	537	32.290	664
32.315	532	32.341	655
32.365	527	32.391	641
32.417	526	32.442	625
32.467	525	32.492	607
32.518	523	32.544	581
32.568	524	32.594	570
32.619	523	32.645	547
32.670	526	32.695	535
32.721	527	32.746	521
32.771	525	32.797	511
32.822	529	32.848	505
32.872	542	32.898	504
32.924	540	32.949	506
32.974	543	32.999	513
33.025	548	33.051	524
33.075	546	33.101	538
33.126	548	33.152	554
33.176	546	33.202	576
33.228	550	33.253	592
33.278	550	33.303	608
33.329	555	33.355	631
33.379	550	33.405	648
33.430	541	33.456	656
33.481	546	33.506	666
33.532	555	33.557	673
33.582	544	33.608	671
33.633	541	33.659	667
33.683	543	33.709	657
33.735	539	33.760	647
33.785	538	33.810	631
33.836	533	33.862	613
33.886	528	33.912	595
33.937	535	33.963	577
33.987	541	34.013	560
34.039	536	34.064	541
34.089	535	34.114	521
34.140	535	34.166	517
34.190	536	34.216	506
34.241	538	34.267	500
34.292	539	34.317	509
34.343	543	34.368	514
34.393	540	34.419	521
34.444	543	34.470	533
34.494	547	34.520	549
34.546	535	34.571	567
34.596	533	34.621	585
34.647	537	34.673	605
34.697	542	34.723	625
34.748	541	34.774	641
34.798	541	34.824	648
34.850	541	34.875	660
34.901	540	34.925	663
34.951	541	34.977	670
35.002	540	35.027	664
35.052	540	35.078	660
35.104	542	35.128	650
35.154	546	35.179	637
35.205	543	35.230	619
35.255	541	35.281	602
35.306	542	35.331	582
35.357	548	35.382	564
35.408	543	35.432	547
35.458	542	35.484	530
35.509	543	35.534	514
35.559	541	35.585	505
35.611	539	35.635	503
35.661	538	35.686	511
35.712	536	35.736	509
35.762	536	35.788	516
35.813	536	35.838	530
35.863	534	35.889	545
35.915	535	35.939	562
35.965	532	35.990	576
36.016	527	36.041	598
36.066	530	36.092	615
36.117	534	36.142	630
36.168	535	36.193	648
36.219	538	36.243	657
36.269	535	36.295	664
36.320	541	36.345	669
36.370	542	36.396	668
36.422	544	36.446	660
36.472	546	36.497	652
36.523	548	36.547	644
36.573	551	36.599	620
36.624	549	36.649	611
36.674	554	36.700	590
36.726	554	36.750	575
36.776	552	36.801	554
36.827	556	36.852	536
36.877	553	36.903	524
36.928	543	36.953	518
36.979	542	37.004	508
37.030	536	37.054	510
37.080	536	37.106	510
37.131	529	37.156	518
37.181	529	37.207	531
37.233	528	37.257	539
37.283	524	37.308	560
37.334	524	37.358	575
37.384	522	37.410	583
37.435	520	37.460	610
37.485	525	37.511	623
37.537	527	37.561	639
37.587	532	37.612	653
37.638	540	37.663	662
37.688	540	37.714	664
37.739	542	37.764	664
37.790	546	37.815	663
37.841	553	37.866	657
37.891	552	37.917	645
37.942	557	37.968	626
37.992	558	38.018	618
38.044	561	38.069	598
38.094	561	38.119	579
38.145	560	38.171	561
38.195	552	38.221	546
38.246	552	38.272	534
38.296	551	38.322	523
38.348	541	38.373	515
38.398	539	38.423	514
38.449	536	38.475	514
38.499	538	38.525	519
38.550	528	38.576	524
38.601	521	38.626	537
38.652	519	38.677	547
38.702	516	38.728	568
38.753	515	38.779	585
38.803	515	38.829	600
38.855	516	38.880	620
38.905	519	38.930	634
38.956	520	38.982	644
39.006	524	39.032	652
39.057	527	39.083	656
39.107	535	39.133	658
39.159	545	39.184	656
39.209	545	39.234	650
39.260	553	39.286	644
39.310	564	39.336	631
39.361	565	39.387	617
39.412	568	39.437	593
39.463	568	39.488	580
39.513	569	39.539	567
39.564	566	39.590	557
39.614	557	39.640	548
39.666	557	39.691	531
39.716	552	39.741	524
39.767	545	39.793	519
39.817	532	39.843	518
39.868	532	39.894	520
39.918	522	39.944	528
39.970	516	39.995	541
40.020	509	40.045	550
40.071	511	40.097	563
40.121	508	40.147	576
40.172	506	40.198	594
40.223	509	40.248	611
40.274	512	40.299	621
40.324	507	40.350	631
40.375	522	40.401	639
40.425	528	40.451	646
40.477	539	40.502	651
40.527	540	40.552	653
40.578	546	40.604	648
40.628	560	40.654	641
40.679	564	40.705	631
40.729	569	40.755	618
40.781	577	40.806	605
40.831	575	40.856	591
40.882	575	40.908	571
40.932	573	40.958	556
40.983	569	41.009	545
41.034	562	41.059	537
41.085	558	41.110	529
41.136	550	41.161	521
41.186	542	41.212	515
41.237	533	41.262	526
41.288	524	41.313	528
41.339	510	41.363	539
41.389	514	41.415	550
41.440	511	41.465	566
41.490	501	41.516	575
41.542	499	41.566	588
41.592	500	41.617	605
41.643	504	41.667	616
41.693	507	41.719	627
41.744	515	41.769	637
41.794	522	41.820	642
41.846	532	41.870	650
41.896	539	41.921	646
41.947	550	41.972	643
41.997	561	42.023	639
42.048	568	42.073	631
42.099	575	42.124	619
42.150	581	42.174	608
42.200	576	42.226	593
42.251	590	42.276	583
42.301	580	42.327	568
42.353	575	42.377	559
42.403	569	42.428	546
42.454	563	42.478	544
42.504	555	42.530	540
42.555	546	42.580	535
42.605	536	42.631	529
42.657	525	42.681	534
42.707	510	42.732	539
42.758	507	42.783	550
42.808	500	42.834	555
42.859	495	42.884	573
42.910	497	42.935	584
42.961	499	42.985	594
43.011	489	43.037	607
43.062	502	43.087	611
43.112	508	43.138	621
43.164	517	43.188	636
43.214	527	43.239	637
43.265	537	43.289	635
43.315	547	43.341	635
43.366	559	43.391	638
43.416	569	43.442	625
43.468	575	43.492	612
43.518	583	43.543	609
43.569	589	43.594	598
43.619	590	43.645	587
43.670	581	43.695	576
43.721	583	43.746	565
43.772	573	43.796	554
43.822	566	43.848	546
43.873	558	43.898	541
43.923	548	43.949	540
43.975	539	43.999	534
44.025	529	44.050	537
44.076	524	44.100	544
44.126	509	44.152	548
44.177	498	44.203	558
44.227	496	44.253	571
44.279	487	44.304	583
44.329	488	44.354	591
44.380	490	44.406	601
44.430	493	44.456	610
44.481	495	44.507	622
44.532	513	44.557	625
44.583	522	44.608	630
44.633	532	44.659	633
44.684	544	44.710	629
44.734	556	44.760	628
44.786	567	44.811	629
44.836	575	44.861	614
44.887	587	44.913	618
44.937	589	44.963	600
44.988	592	45.014	589
45.038	589	45.064	580
45.090	586	45.115	573
45.140	589	45.165	562
45.191	579	45.217	557
45.241	571	45.267	552
45.292	552	45.318	547
45.343	544	45.368	546
45.394	518	45.419	545
45.444	518	45.470	548
45.495	509	45.521	554
45.545	497	45.571	568
45.597	494	45.622	569
45.647	489	45.672	577
45.698	486	45.724	586
45.748	487	45.774	586
45.799	491	45.825	604
45.849	498	45.875	612
45.901	503	45.926	616
45.951	518	45.976	621
46.002	533	46.028	629
46.052	545	46.078	625
46.103	547	46.129	622
46.154	567	46.179	617
46.205	579	46.230	612
46.255	576	46.281	609
46.306	590	46.332	603
46.356	594	46.382	586
46.408	595	46.433	576
46.458	593	46.483	579
46.509	590	46.535	573
46.559	580	46.585	569
46.610	572	46.636	553
46.660	552	46.686	556
46.712	548	46.737	555
46.762	540	46.787	555
46.813	517	46.839	555
46.863	513	46.889	564
46.914	498	46.940	565
46.965	492	46.990	560
47.016	487	47.041	581
47.066	483	47.092	579
47.117	483	47.143	590
47.167	486	47.193	597
47.219	491	47.244	601
47.269	500	47.294	606
47.320	512	47.346	610
47.370	523	47.396	615
47.421	538	47.447	615
47.472	541	47.497	611
47.523	560	47.548	612
47.573	569	47.598	609
47.624	583	47.650	606
47.674	590	47.700	603
47.725	595	47.751	589
47.776	598	47.801	589
47.827	597	47.852	586
47.877	592	47.903	588
47.928	585	47.954	570
47.978	576	48.004	570
48.030	565	48.055	566
48.080	546	48.105	564
48.131	540	48.157	564
48.181	527	48.207	565
48.232	519	48.258	568
48.283	506	48.308	571
48.334	490	48.359	577
48.384	487	48.409	581
48.435	482	48.461	586
48.485	480	48.511	590
48.536	483	48.562	597
48.587	488	48.612	593
48.638	495	48.663	600
48.689	507	48.714	607
48.739	518	48.765	604
48.790	531	48.815	606
48.841	544	48.866	606
48.892	557	48.916	604
48.942	572	48.968	603
48.993	576	49.018	596
49.043	591	49.069	601
49.095	595	49.119	595
49.145	595	49.170	588
49.196	601	49.220	586
49.246	597	49.272	584
49.297	588	49.322	581
49.347	582	49.373	578
49.399	569	49.423	574
49.449	556	49.474	567
49.500	546	49.525	574
49.550	530	49.576	570
49.601	517	49.626	581
49.652	506	49.677	572
49.703	495	49.727	578
49.753	487	49.779	580
49.804	483	49.829	584
49.854	475	49.880	585
49.906	481	49.930	588
49.956	486	49.981	592
50.007	492	50.032	602
50.057	502	50.083	596
50.108	514	50.133	595
50.158	527	50.184	596
50.210	540	50.234	598
50.260	553	50.285	595
50.311	567	50.336	596
50.361	579	50.387	595
50.412	587	50.437	592
50.463	589	50.488	592
50.514	595	50.538	589
50.564	595	50.590	587
50.615	607	50.640	586
50.665	594	50.691	585
50.717	587	50.741	580
50.767	574	50.792	583
50.818	562	50.843	582
50.868	549	50.894	580
50.919	541	50.944	580
50.969	523	50.995	576
51.021	510	51.045	581
51.071	499	51.096	582
51.122	490	51.147	585
51.172	481	51.198	586
51.223	477	51.248	585
51.274	479	51.299	586
51.325	485	51.349	585
51.375	496	51.401	581
51.426	499	51.451	582
51.476	511	51.502	587
51.528	523	51.552	589
51.578	534	51.603	595
51.629	549	51.654	587
51.679	560	51.705	590
51.730	570	51.756	581
51.780	584	51.806	587
51.832	592	51.857	588
51.882	597	51.907	589
51.933	596	51.959	589
51.983	596	52.009	589
52.034	589	52.060	590
52.085	586	52.110	592
52.136	576	52.161	588
52.186	571	52.212	585
52.237	556	52.263	587
52.287	541	52.313	592
52.339	526	52.364	585
52.389	515	52.414	584
52.440	503	52.466	591
52.490	494	52.516	587
52.541	483	52.567	585
52.592	491	52.617	586
52.643	490	52.668	585
52.693	476	52.718	585
52.744	485	52.770	584
52.794	495	52.820	575
52.845	510	52.871	585
52.896	517	52.921	581
52.947	530	52.972	582
52.997	542	53.023	582
53.048	555	53.074	582
53.098	568	53.124	590
53.150	579	53.175	586
53.200	588	53.225	587
53.251	594	53.277	588
53.301	596	53.327	590
53.352	596	53.378	582
53.403	595	53.428	594
53.454	584	53.479	592
53.504	580	53.529	596
53.555	564	53.581	597
53.605	560	53.631	596
53.656	546	53.682	597
53.707	535	53.732	598
53.758	519	53.783	594
53.808	508	53.834	598
53.859	498	53.885	591
53.909	491	53.935	595
53.961	486	53.986	592
54.011	485	54.036	588
54.062	486	54.088	582
54.112	493	54.138	583
54.163	492	54.189	577
54.214	505	54.239	575
54.265	516	54.290	576
54.315	522	54.340	574
54.366	544	54.392	574
54.416	553	54.442	575
54.467	568	54.493	578
54.518	573	54.543	581
54.569	582	54.594	583
54.619	589	54.645	593
54.670	594	54.696	590
54.720	594	54.746	591
54.772	594	54.797	596
54.822	588	54.847	598
54.873	578	54.899	606
54.923	572	54.949	602
54.974	559	55.000	603
55.025	555	55.050	604
55.076	537	55.101	603
55.126	524	55.152	598
55.177	521	55.203	599
55.227	504	55.253	596
55.278	495	55.304	591
55.329	491	55.354	592
55.380	490	55.405	581
55.431	487	55.456	579
55.481	488	55.507	579
55.532	494	55.557	575
55.583	501	55.608	575
55.634	514	55.658	572
55.684	522	55.710	568
55.735	532	55.760	572
55.785	546	55.811	569
55.837	561	55.861	574
55.887	570	55.912	568
55.938	576	55.963	579
55.988	585	56.014	581
56.039	590	56.064	583
56.089	591	56.115	590
56.141	593	56.165	598
56.191	587	56.216	601
56.242	580	56.267	605
56.292	574	56.318	605
56.343	563	56.368	610
56.394	552	56.419	610
56.445	540	56.469	608
56.495	527	56.521	611
56.546	519	56.571	606
56.596	509	56.622	599
56.648	502	56.672	598
56.698	498	56.723	593
56.749	491	56.774	588
56.799	490	56.825	582
56.850	491	56.875	574
56.900	497	56.926	570
56.952	503	56.976	572
57.002	507	57.027	569
57.053	515	57.078	566
57.103	530	57.129	561
57.154	544	57.179	563
57.205	554	57.230	565
57.256	562	57.280	569
57.306	567	57.332	573
57.357	581	57.382	578
57.407	585	57.433	582
57.459	587	57.483	587
57.509	587	57.534	599
57.560	592	57.585	599
57.610	581	57.636	604
57.661	576	57.686	613
57.712	565	57.737	615
57.763	555	57.787	616
57.813	544	57.838	618
57.864	534	57.889	619
57.914	525	57.940	612
57.965	519	57.990	608
58.016	505	58.041	603
58.067	498	58.091	597
58.117	493	58.143	590
58.168	495	58.193	587
58.218	491	58.244	577
58.270	499	58.294	579
58.320	504	58.345	568
58.371	508	58.396	561
58.421	518	58.447	555
