#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
7.477	585	7.502	670
7.528	585	7.553	660
7.578	584	7.604	646
7.629	583	7.655	626
7.679	584	7.705	603
7.731	584	7.756	581
7.781	584	7.806	548
7.832	585	7.858	527
7.882	582	7.908	503
7.933	581	7.959	478
7.983	578	8.009	455
8.035	583	8.060	442
8.085	576	8.110	428
8.136	584	8.162	427
8.186	582	8.212	427
8.237	582	8.263	437
8.288	581	8.313	445
8.339	590	8.364	454
8.390	584	8.415	487
8.440	582	8.466	515
8.491	581	8.516	535
8.542	583	8.567	566
8.593	583	8.617	590
8.643	583	8.669	612
8.694	577	8.719	630
8.744	579	8.770	645
8.796	581	8.820	655
8.846	584	8.871	657
8.897	587	8.921	657
8.947	583	8.973	652
8.998	583	9.023	638
9.048	583	9.074	615
9.100	587	9.124	598
9.150	584	9.175	572
9.201	583	9.226	547
9.251	583	9.277	529
9.302	583	9.327	502
9.353	582	9.378	476
9.404	581	9.428	458
9.454	579	9.480	445
9.505	577	9.530	434
9.555	579	9.581	431
9.607	584	9.631	428
9.657	581	9.682	439
9.708	588	9.732	451
9.758	582	9.784	468
9.809	586	9.834	488
9.859	583	9.885	516
9.911	583	9.935	539
9.961	582	9.986	551
10.012	583	10.037	588
10.062	583	10.088	608
10.113	582	10.138	621
10.164	586	10.189	639
10.215	585	10.239	646
10.265	578	10.291	648
10.316	586	10.341	649
10.366	584	10.392	642
10.418	577	10.442	630
10.468	584	10.493	615
10.519	584	10.543	595
10.569	581	10.595	573
10.620	583	10.645	548
10.670	578	10.696	528
10.722	582	10.746	504
10.772	587	10.797	481
10.823	583	10.848	462
10.873	583	10.899	449
10.924	582	10.949	439
10.975	586	11.000	436
11.026	584	11.050	435
11.076	578	11.102	444
11.127	575	11.152	456
11.177	580	11.203	470
11.229	583	11.253	489
11.279	582	11.304	510
11.330	583	11.354	533
11.380	584	11.406	562
11.431	586	11.457	580
11.481	583	11.507	605
11.533	584	11.558	619
11.583	584	11.608	628
11.634	584	11.660	639
11.684	582	11.710	642
11.735	585	11.761	642
11.786	586	11.811	637
11.837	587	11.862	626
11.887	584	11.913	611
11.938	589	11.964	591
11.988	584	12.014	569
12.040	584	12.065	547
12.090	581	12.115	525
12.141	583	12.167	500
12.191	581	12.217	477
12.242	583	12.268	466
12.292	582	12.318	447
12.344	581	12.369	454
12.394	583	12.419	443
12.445	583	12.471	440
12.495	584	12.521	448
12.546	585	12.572	459
12.597	584	12.622	473
12.648	579	12.673	492
12.698	583	12.724	512
12.749	587	12.775	532
12.799	586	12.825	557
12.851	581	12.876	575
12.901	584	12.926	596
12.952	584	12.978	618
13.002	583	13.028	626
13.053	584	13.079	634
13.103	584	13.129	643
13.155	579	13.180	641
13.205	583	13.230	637
13.256	583	13.282	622
13.306	583	13.332	600
13.357	586	13.383	588
13.408	581	13.433	567
13.459	590	13.484	546
13.509	578	13.535	524
13.560	584	13.586	504
13.610	586	13.636	485
13.662	581	13.687	467
13.712	583	13.737	456
13.763	586	13.789	447
13.813	583	13.839	447
13.864	582	13.890	445
13.914	583	13.940	451
13.966	585	13.991	456
14.016	583	14.041	480
14.067	583	14.093	496
14.117	581	14.143	513
14.168	591	14.194	537
14.219	581	14.244	556
14.270	579	14.295	575
14.320	584	14.346	594
14.371	581	14.397	609
14.421	585	14.447	622
14.473	585	14.498	631
14.523	580	14.548	636
14.574	583	14.600	631
14.624	584	14.650	620
14.675	584	14.701	615
14.726	582	14.751	607
14.777	583	14.802	581
14.827	589	14.852	565
14.878	584	14.904	548
14.928	583	14.954	524
14.979	582	15.005	504
15.030	585	15.055	488
15.081	586	15.106	471
15.131	592	15.157	460
15.182	582	15.208	452
15.232	584	15.258	448
15.284	583	15.309	453
15.334	581	15.359	450
15.385	583	15.411	462
15.435	585	15.461	479
15.486	588	15.512	498
15.537	582	15.562	512
15.588	583	15.613	536
15.638	584	15.663	556
15.689	581	15.715	575
15.739	581	15.765	592
15.790	581	15.816	607
15.841	580	15.866	619
15.892	580	15.917	626
15.943	580	15.968	630
15.993	585	16.019	630
16.044	583	16.069	625
16.095	586	16.120	613
16.146	584	16.170	595
16.196	583	16.222	579
16.247	583	16.272	569
16.297	584	16.323	547
16.349	580	16.373	523
16.399	582	16.424	506
16.450	583	16.474	487
16.500	583	16.526	474
16.551	590	16.576	458
16.601	579	16.627	455
16.653	584	16.677	451
16.703	586	16.728	448
16.754	585	16.779	457
16.804	583	16.830	469
16.855	584	16.880	480
16.906	583	16.931	501
16.957	583	16.981	517
17.007	583	17.033	539
17.058	582	17.083	554
17.108	584	17.134	576
17.160	581	17.184	591
17.210	583	17.235	604
17.261	582	17.286	615
17.311	578	17.337	623
17.362	578	17.387	625
17.412	582	17.438	623
17.464	591	17.488	619
17.514	581	17.539	612
17.565	583	17.590	595
17.615	583	17.641	588
17.666	582	17.691	563
17.717	583	17.742	546
17.768	583	17.792	523
17.818	583	17.844	510
17.869	584	17.894	495
17.919	582	17.945	476
17.971	582	17.995	465
18.021	585	18.046	458
18.072	576	18.097	456
18.122	579	18.148	460
18.173	579	18.198	462
18.223	589	18.249	470
18.275	584	18.299	484
18.325	582	18.350	503
18.376	583	18.401	517
18.426	584	18.452	535
18.477	583	18.502	553
18.528	582	18.553	578
18.579	583	18.603	588
18.629	587	18.655	602
18.680	583	18.705	610
18.730	584	18.756	620
18.782	586	18.806	623
18.832	587	18.857	625
18.883	577	18.908	615
18.933	582	18.959	605
18.984	581	19.010	593
19.034	580	19.060	579
19.086	581	19.111	562
19.136	581	19.161	542
19.187	581	19.213	530
19.237	583	19.263	505
19.288	583	19.314	496
19.339	583	19.364	471
19.390	583	19.415	466
19.440	584	19.466	462
19.491	585	19.517	460
19.541	582	19.567	458
19.593	590	19.618	465
19.643	583	19.668	474
19.694	581	19.720	494
19.744	587	19.770	501
19.795	589	19.821	518
19.846	587	19.871	538
19.897	585	19.922	547
19.947	583	19.972	566
19.998	582	20.024	591
20.048	582	20.074	597
20.099	589	20.125	607
20.150	583	20.175	619
20.201	583	20.226	615
20.251	584	20.277	614
20.302	584	20.328	612
20.352	584	20.378	603
20.404	584	20.429	591
20.454	587	20.479	574
20.505	583	20.531	561
20.555	579	20.581	543
20.606	579	20.632	532
20.657	584	20.682	509
20.708	583	20.733	494
20.758	583	20.783	480
20.809	583	20.835	471
20.859	583	20.885	470
20.910	583	20.936	467
20.961	585	20.986	464
21.012	583	21.037	472
21.062	582	21.088	477
21.113	584	21.139	489
21.163	583	21.189	506
21.215	581	21.240	519
21.265	585	21.290	541
21.316	584	21.342	553
21.366	586	21.392	570
21.417	587	21.443	583
21.468	583	21.493	600
21.519	583	21.544	605
21.569	585	21.594	617
21.620	583	21.646	618
21.670	584	21.696	614
21.721	585	21.747	605
21.772	585	21.797	598
21.823	581	21.848	588
21.873	584	21.899	576
21.924	585	21.950	562
21.974	584	22.000	543
22.026	589	22.051	526
22.076	584	22.101	508
22.127	580	22.153	494
22.177	583	22.203	483
22.228	583	22.254	475
22.279	583	22.304	469
22.330	583	22.355	470
22.380	586	22.406	465
22.431	584	22.457	478
22.481	582	22.507	479
22.532	583	22.558	489
22.583	579	22.608	504
22.634	583	22.659	520
22.685	582	22.710	536
22.735	581	22.761	552
22.786	586	22.811	569
22.837	577	22.862	582
22.888	576	22.912	593
22.938	583	22.964	606
22.989	584	23.014	609
23.039	585	23.065	606
23.091	583	23.115	611
23.141	583	23.166	602
23.192	583	23.217	599
23.242	584	23.268	592
23.293	583	23.318	579
23.343	580	23.369	553
23.395	579	23.419	540
23.445	584	23.470	525
23.496	583	23.521	510
23.546	582	23.572	495
23.597	590	23.622	486
23.648	583	23.673	475
23.699	583	23.723	472
23.749	582	23.775	468
23.800	582	23.825	468
23.850	583	23.876	472
23.902	582	23.926	482
23.952	582	23.977	494
24.003	582	24.028	512
24.053	584	24.079	524
24.104	582	24.129	537
24.154	582	24.180	553
24.206	583	24.230	568
24.256	584	24.281	582
24.307	578	24.332	593
24.357	580	24.383	603
24.408	581	24.433	607
24.459	589	24.484	609
24.510	585	24.534	607
24.560	588	24.586	607
24.611	584	24.636	595
24.661	591	24.687	584
24.713	584	24.737	572
24.763	583	24.788	552
24.814	583	24.839	541
24.864	584	24.890	519
24.915	585	24.940	506
24.966	581	24.991	500
25.017	585	25.041	487
25.067	584	25.092	478
25.118	589	25.143	473
25.168	582	25.194	471
25.219	578	25.244	472
25.270	588	25.295	478
25.321	584	25.345	483
25.371	582	25.397	495
25.422	582	25.447	511
25.472	583	25.498	520
25.524	581	25.548	537
25.574	583	25.599	558
25.625	589	25.650	567
25.675	579	25.701	580
25.726	583	25.752	595
25.777	583	25.802	598
25.828	582	25.853	604
25.878	585	25.903	605
25.929	583	25.955	604
25.979	586	26.005	599
26.030	582	26.056	591
26.081	580	26.106	581
26.132	583	26.157	569
26.182	581	26.208	556
26.233	581	26.259	540
26.283	582	26.309	522
26.335	584	26.360	517
26.385	584	26.410	494
26.436	588	26.462	488
26.486	582	26.512	481
26.537	584	26.563	475
26.588	581	26.613	477
26.639	585	26.664	475
26.689	576	26.714	481
26.740	587	26.766	489
26.790	584	26.816	498
26.841	584	26.867	510
26.892	581	26.917	524
26.943	581	26.968	540
26.993	582	27.019	550
27.044	583	27.070	568
27.094	584	27.120	584
27.146	584	27.171	588
27.196	583	27.221	593
27.247	583	27.273	601
27.297	583	27.323	603
27.348	581	27.374	601
27.399	589	27.424	602
27.450	579	27.475	589
27.500	580	27.526	580
27.551	587	27.577	570
27.601	585	27.627	554
27.652	586	27.678	539
27.703	588	27.728	526
27.754	583	27.779	506
27.804	581	27.830	499
27.855	582	27.881	489
27.905	582	27.931	482
27.957	582	27.982	473
28.007	581	28.032	476
28.058	581	28.084	476
28.108	583	28.134	484
28.159	589	28.185	488
28.210	583	28.235	500
28.261	583	28.286	511
28.311	592	28.337	525
28.362	587	28.388	539
28.412	584	28.438	550
28.463	588	28.489	566
28.514	584	28.539	580
28.565	576	28.590	588
28.615	584	28.641	594
28.666	583	28.692	605
28.716	581	28.742	598
28.768	584	28.793	600
28.818	580	28.843	599
28.869	583	28.895	586
28.919	583	28.945	578
28.970	582	28.996	566
29.021	580	29.046	554
29.072	576	29.097	539
29.122	592	29.148	525
29.173	590	29.199	513
29.223	585	29.249	501
29.274	583	29.300	482
29.325	583	29.350	485
29.376	583	29.401	484
29.426	583	29.452	475
29.477	583	29.503	480
29.527	583	29.553	486
29.579	581	29.604	486
29.629	582	29.654	498
29.680	583	29.706	513
29.730	580	29.756	526
29.781	578	29.807	540
29.832	582	29.857	553
29.883	579	29.908	565
29.933	586	29.959	576
29.984	585	30.010	582
30.034	585	30.060	593
30.086	583	30.111	596
30.136	582	30.161	600
30.187	575	30.212	599
30.237	584	30.263	592
30.288	583	30.314	588
30.338	582	30.364	576
30.390	583	30.415	565
30.440	583	30.465	550
30.491	581	30.517	539
30.541	585	30.567	527
30.592	583	30.618	514
30.643	584	30.668	503
30.694	585	30.719	493
30.744	584	30.770	488
30.795	580	30.821	482
30.845	584	30.871	481
30.897	584	30.922	485
30.947	590	30.972	491
30.998	582	31.023	493
31.048	584	31.074	502
31.099	585	31.125	511
31.149	583	31.175	530
31.201	584	31.226	534
31.251	585	31.276	554
31.302	583	31.328	563
31.352	583	31.378	576
31.403	583	31.429	586
31.454	583	31.479	591
31.505	588	31.530	595
31.555	584	31.581	595
31.606	585	31.632	593
31.656	585	31.682	584
31.708	584	31.733	582
31.758	583	31.783	578
31.809	581	31.834	563
31.859	583	31.885	551
31.910	581	31.936	538
31.960	581	31.986	527
32.012	583	32.037	517
32.062	583	32.087	511
32.113	583	32.139	496
32.163	582	32.189	490
32.214	584	32.240	485
32.265	578	32.290	483
32.316	582	32.341	486
32.366	586	32.392	491
32.417	583	32.443	498
32.467	587	32.493	506
32.519	583	32.544	510
32.569	584	32.594	529
32.620	584	32.646	539
32.670	583	32.696	558
32.721	583	32.747	561
32.771	583	32.797	581
32.823	584	32.848	574
32.873	583	32.898	588
32.924	587	32.950	591
32.974	578	33.000	595
33.025	586	33.051	598
33.076	583	33.101	588
33.127	584	33.152	580
33.177	582	33.203	572
33.228	586	33.254	561
33.278	584	33.304	545
33.330	584	33.355	539
33.380	583	33.405	531
33.431	583	33.457	517
33.481	589	33.507	503
33.532	583	33.558	493
33.582	583	33.608	490
33.634	584	33.659	490
33.684	582	33.709	486
33.735	582	33.761	489
33.785	582	33.811	491
33.836	584	33.862	498
33.887	584	33.912	507
33.938	581	33.963	518
33.988	586	34.014	533
34.039	584	34.065	536
34.089	583	34.115	552
34.141	583	34.166	565
34.191	583	34.216	570
34.242	583	34.268	583
34.292	585	34.318	590
34.343	584	34.369	589
34.393	583	34.419	592
34.445	583	34.470	590
34.495	583	34.520	583
34.546	584	34.572	579
34.596	587	34.622	575
34.647	581	34.673	562
34.699	583	34.723	551
34.749	583	34.774	537
34.800	583	34.825	528
34.850	583	34.876	513
34.901	584	34.926	505
34.952	584	34.977	499
35.003	583	35.027	482
35.053	584	35.079	496
35.104	583	35.129	484
35.154	583	35.180	487
35.206	583	35.230	497
35.256	584	35.281	500
35.307	583	35.331	509
35.357	584	35.383	519
35.408	582	35.433	531
35.458	587	35.484	540
35.510	581	35.534	551
35.560	584	35.585	562
35.611	584	35.636	574
35.661	584	35.687	576
35.712	583	35.737	591
35.763	583	35.788	588
35.814	583	35.838	590
35.864	582	35.890	591
35.915	585	35.940	583
35.965	577	35.991	576
36.017	584	36.041	570
36.067	578	36.092	561
36.118	586	36.142	549
36.168	582	36.194	535
36.219	585	36.244	526
36.269	585	36.295	518
36.321	584	36.345	508
36.371	583	36.396	499
36.422	583	36.447	494
36.472	585	36.498	489
36.523	583	36.548	489
36.574	584	36.599	496
36.625	583	36.649	499
36.675	583	36.701	508
36.726	583	36.751	512
36.776	582	36.802	519
36.828	582	36.852	530
36.878	585	36.903	541
36.929	578	36.953	551
36.979	588	37.005	563
37.030	580	37.055	573
37.080	586	37.106	579
37.132	586	37.156	583
37.182	583	37.207	587
37.233	583	37.258	594
37.283	585	37.309	583
37.334	583	37.359	585
37.385	584	37.410	576
37.436	585	37.460	573
37.486	584	37.512	560
37.537	582	37.562	547
37.587	581	37.613	538
37.639	585	37.663	526
37.689	584	37.714	514
37.740	579	37.764	508
37.790	579	37.816	500
37.841	579	37.867	497
37.891	582	37.917	494
37.943	585	37.968	493
37.993	588	38.018	495
38.044	586	38.070	497
38.094	583	38.120	509
38.145	583	38.171	507
38.196	583	38.221	513
38.247	582	38.272	534
38.297	583	38.323	541
38.348	583	38.374	550
38.398	580	38.424	561
38.450	585	38.475	569
38.500	580	38.525	576
38.551	579	38.577	584
38.601	585	38.627	584
38.652	583	38.678	583
38.702	584	38.728	585
38.754	584	38.779	580
38.804	584	38.829	578
38.855	584	38.881	559
38.905	583	38.931	559
38.956	583	38.982	540
39.007	584	39.032	541
39.058	584	39.083	528
39.108	587	39.134	517
39.159	584	39.185	508
39.209	583	39.235	502
39.261	580	39.286	497
39.311	584	39.336	496
39.362	583	39.388	492
39.412	586	39.438	497
39.463	585	39.489	500
39.513	581	39.539	505
39.565	583	39.590	514
39.615	585	39.640	516
39.666	583	39.692	538
39.716	581	39.742	535
39.767	585	39.793	557
39.818	583	39.843	561
39.869	584	39.894	568
39.919	585	39.945	574
39.970	584	39.996	581
40.020	580	40.046	582
40.072	582	40.097	585
40.122	588	40.147	580
40.173	589	40.199	577
40.223	586	40.249	574
40.274	584	40.300	560
40.324	583	40.350	556
40.376	583	40.401	540
40.426	582	40.451	535
40.477	585	40.503	525
40.527	588	40.553	526
40.578	586	40.604	511
40.629	574	40.654	504
40.680	584	40.705	499
40.730	582	40.756	497
40.781	576	40.807	497
40.831	586	40.857	498
40.883	582	40.908	502
40.933	583	40.958	510
40.984	584	41.010	516
41.034	586	41.060	523
41.085	583	41.111	531
41.135	583	41.161	543
41.187	584	41.212	546
41.237	583	41.262	558
41.288	585	41.314	568
41.338	584	41.364	569
41.389	587	41.415	579
41.440	584	41.465	581
41.491	585	41.516	580
41.542	587	41.567	579
41.592	580	41.618	576
41.643	581	41.668	570
41.694	583	41.719	563
41.745	584	41.769	556
41.795	584	41.821	549
41.846	584	41.871	542
41.896	584	41.922	528
41.948	583	41.972	526
41.998	583	42.023	515
42.049	583	42.073	502
42.099	584	42.125	503
42.150	584	42.175	499
42.200	581	42.226	498
42.252	585	42.276	499
42.302	587	42.327	504
42.353	582	42.378	509
42.403	582	42.429	513
42.454	581	42.479	524
42.505	582	42.530	532
42.556	580	42.580	543
42.606	583	42.632	549
42.657	583	42.682	560
42.707	584	42.733	563
42.759	585	42.783	568
42.809	584	42.834	573
42.860	588	42.884	579
42.910	585	42.936	575
42.961	589	42.986	577
43.011	582	43.037	576
43.063	585	43.087	569
43.113	582	43.138	562
43.164	582	43.189	555
43.214	584	43.240	545
43.265	586	43.290	534
43.316	584	43.341	528
43.367	583	43.391	518
43.417	584	43.443	512
43.468	580	43.493	512
43.518	583	43.544	505
43.570	583	43.594	500
43.620	584	43.645	498
43.671	583	43.695	506
43.721	582	43.747	505
43.772	583	43.797	510
43.822	583	43.848	520
43.874	586	43.898	526
43.924	582	43.949	534
43.975	584	44.000	542
44.025	582	44.051	550
44.076	587	44.101	559
44.127	584	44.152	567
44.178	584	44.202	575
44.228	587	44.254	570
44.279	583	44.304	576
44.329	584	44.355	573
44.381	584	44.405	580
44.431	583	44.456	568
44.482	582	44.506	570
44.532	582	44.558	557
44.583	585	44.609	557
44.633	580	44.659	544
44.685	585	44.710	536
44.735	584	44.760	527
44.786	585	44.812	520
44.836	580	44.862	513
44.887	585	44.913	508
44.938	585	44.963	503
44.989	585	45.014	501
45.039	583	45.065	503
45.090	585	45.116	507
45.140	583	45.166	510
45.192	584	45.217	510
45.242	579	45.267	519
45.293	582	45.319	525
45.343	584	45.369	534
45.394	584	45.420	541
45.444	584	45.470	551
45.496	582	45.521	559
45.546	585	45.571	565
45.597	579	45.623	571
45.647	580	45.673	576
45.698	588	45.724	575
45.749	588	45.774	572
45.800	583	45.825	572
45.850	584	45.876	574
45.901	585	45.927	568
45.951	584	45.977	558
46.003	586	46.028	552
46.053	585	46.078	545
46.104	578	46.130	533
46.154	586	46.180	527
46.205	580	46.231	521
46.255	582	46.281	515
46.307	581	46.332	511
46.357	584	46.382	506
46.408	583	46.434	502
46.458	584	46.484	504
46.509	584	46.535	504
46.560	583	46.585	509
46.611	583	46.636	510
46.661	582	46.687	521
46.712	584	46.738	524
46.762	585	46.788	535
46.814	585	46.839	544
46.864	583	46.889	554
46.915	584	46.941	560
46.965	586	46.991	564
47.016	588	47.042	569
47.066	581	47.092	574
47.118	580	47.143	569
47.168	581	47.193	569
47.219	581	47.245	575
47.269	585	47.295	565
47.320	585	47.346	562
47.371	584	47.396	551
47.422	580	47.447	544
47.472	582	47.498	542
47.523	586	47.549	539
47.573	583	47.599	530
47.625	586	47.650	522
47.675	587	47.700	514
47.726	581	47.752	510
47.776	585	47.802	506
47.827	580	47.853	500
47.878	588	47.903	503
47.929	582	47.954	507
47.979	586	48.004	510
48.030	583	48.056	512
48.080	577	48.106	517
48.131	583	48.157	530
48.182	582	48.207	535
48.233	584	48.258	544
48.283	583	48.309	552
48.334	583	48.360	557
48.384	580	48.410	565
48.436	582	48.461	568
48.486	586	48.511	572
48.537	583	48.563	573
48.587	582	48.613	567
48.638	579	48.664	571
48.689	580	48.714	569
48.740	586	48.765	561
48.790	580	48.815	554
48.841	582	48.867	551
48.891	584	48.917	545
48.942	584	48.968	532
48.993	583	49.018	525
49.044	583	49.069	522
49.095	582	49.120	519
49.145	587	49.171	511
49.196	582	49.221	512
49.247	585	49.272	508
49.298	585	49.322	507
49.348	577	49.374	507
49.399	585	49.424	513
49.449	580	49.475	512
49.501	584	49.525	523
49.551	584	49.576	532
49.602	583	49.626	534
49.652	583	49.678	546
49.703	584	49.728	551
49.753	583	49.779	556
49.805	584	49.829	562
49.855	584	49.880	566
49.906	582	49.931	570
49.956	577	49.982	572
50.007	580	50.032	572
50.058	586	50.083	570
50.109	582	50.133	567
50.159	588	50.185	562
50.210	585	50.235	554
50.260	584	50.286	549
50.312	583	50.336	548
50.362	584	50.387	538
50.413	584	50.438	529
50.463	585	50.489	529
50.514	584	50.539	525
50.564	582	50.590	512
50.616	587	50.640	511
50.666	582	50.691	511
50.717	578	50.742	506
50.767	579	50.793	510
50.818	583	50.843	514
50.869	582	50.894	518
50.920	589	50.944	526
50.970	585	50.996	524
51.021	583	51.046	538
51.071	583	51.097	541
51.123	584	51.147	550
51.173	583	51.198	560
51.224	584	51.249	570
51.274	579	51.300	566
51.325	585	51.350	572
51.375	584	51.401	571
51.427	584	51.451	569
51.477	580	51.502	573
51.528	591	51.553	564
51.578	584	51.604	562
51.629	585	51.654	555
51.680	587	51.705	549
51.731	584	51.755	540
51.781	591	51.807	535
51.832	583	51.857	528
51.882	585	51.908	515
51.934	586	51.958	522
51.984	583	52.009	511
52.035	583	52.060	508
52.085	584	52.111	510
52.136	583	52.162	503
52.186	584	52.212	515
52.238	584	52.263	514
52.288	582	52.313	520
52.339	584	52.365	525
52.389	585	52.415	532
52.440	593	52.466	539
52.491	587	52.516	541
52.542	585	52.567	550
52.592	584	52.618	558
52.643	584	52.669	567
52.693	583	52.719	564
52.745	579	52.770	573
52.795	585	52.820	568
52.846	584	52.872	568
52.896	584	52.922	570
52.947	584	52.973	566
52.998	586	53.023	556
53.049	587	53.074	555
53.099	578	53.124	547
53.150	584	53.176	538
53.200	587	53.226	533
53.251	587	53.277	529
53.302	587	53.327	525
53.353	584	53.378	521
53.403	586	53.429	514
53.454	584	53.480	516
53.504	583	53.530	508
53.556	584	53.581	502
53.606	583	53.631	511
53.657	584	53.683	515
53.707	585	53.733	523
53.758	583	53.784	527
53.809	581	53.834	532
53.860	585	53.885	539
53.910	586	53.935	546
53.961	583	53.987	547
54.011	585	54.037	556
54.062	579	54.088	558
54.113	585	54.138	570
54.164	584	54.189	565
54.214	584	54.240	569
54.265	584	54.291	561
54.315	583	54.341	568
54.367	584	54.392	567
54.417	584	54.442	556
54.468	584	54.494	554
54.518	584	54.544	548
54.569	584	54.595	541
54.620	588	54.645	536
54.671	577	54.696	530
54.721	582	54.746	525
54.772	580	54.798	520
54.822	583	54.848	517
54.873	582	54.899	518
54.924	585	54.949	510
54.975	583	55.000	516
55.025	584	55.051	521
55.076	584	55.102	520
55.126	584	55.152	520
55.178	583	55.203	533
55.228	584	55.253	535
55.279	583	55.305	538
55.329	587	55.355	545
55.380	579	55.406	550
55.431	584	55.456	556
55.482	576	55.507	560
55.532	581	55.558	563
55.583	582	55.609	565
55.633	588	55.659	566
55.684	583	55.710	565
55.735	585	55.760	563
55.786	584	55.811	563
55.837	583	55.862	556
55.887	584	55.913	559
55.938	582	55.963	555
55.989	583	56.014	538
56.040	582	56.064	536
56.090	585	56.116	531
56.141	580	56.166	525
56.191	588	56.217	521
56.243	583	56.267	518
56.293	582	56.318	513
56.344	587	56.369	511
56.394	580	56.420	516
56.445	584	56.470	516
56.495	584	56.521	513
56.547	583	56.571	523
56.597	583	56.622	533
56.648	585	56.673	538
56.698	577	56.724	543
56.749	580	56.774	544
56.800	584	56.825	551
56.851	585	56.875	560
56.901	582	56.927	560
56.952	584	56.977	561
57.002	579	57.028	566
57.054	578	57.078	565
57.104	578	57.129	565
57.155	588	57.180	563
57.205	586	57.231	559
57.256	583	57.281	556
57.306	583	57.332	551
57.358	584	57.382	553
57.408	583	57.433	544
57.459	584	57.484	542
57.509	585	57.535	525
57.560	582	57.585	524
57.611	584	57.636	522
57.662	586	57.686	520
57.712	584	57.738	517
57.763	589	57.788	516
57.813	583	57.839	518
57.865	579	57.889	520
57.915	588	57.940	519
57.966	584	57.991	523
58.016	583	58.042	531
58.067	584	58.092	534
58.118	584	58.143	544
58.169	583	58.193	550
58.219	584	58.244	554
58.270	583	58.295	558
58.320	582	58.346	552
58.371	584	58.396	562
58.422	582	58.447	564
