#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.167	496	58.193	506
58.218	498	58.244	509
58.269	499	58.294	501
58.320	492	58.345	496
58.370	495	58.396	490
58.421	497	58.447	483
58.471	498	58.497	479
58.523	493	58.548	474
58.573	494	58.598	471
58.624	499	58.650	464
58.674	496	58.700	460
58.725	493	58.751	461
58.775	496	58.801	463
58.827	498	58.852	465
58.877	496	58.902	464
58.928	497	58.954	472
58.978	496	59.004	476
59.029	498	59.055	483
59.080	496	59.105	490
59.131	496	59.156	494
59.181	496	59.207	500
59.232	500	59.258	506
59.282	494	59.308	509
59.334	496	59.359	518
59.384	501	59.409	514
59.435	496	59.461	516
59.485	498	59.511	518
59.536	499	59.562	519
59.586	496	59.612	511
59.638	497	59.663	507
59.688	496	59.713	507
59.739	496	59.765	499
59.789	497	59.815	489
59.840	503	59.866	486
59.891	497	59.916	478
59.942	496	59.967	474
59.992	498	60.018	471
60.043	490	60.069	466
60.093	496	60.119	464
60.145	496	60.170	464
60.195	496	60.220	459
60.246	498	60.272	466
60.296	498	60.322	466
60.347	496	60.373	468
60.398	498	60.423	485
60.449	497	60.474	478
60.499	497	60.524	492
60.550	504	60.576	500
60.600	496	60.626	500
60.651	496	60.677	506
60.702	492	60.727	509
60.753	497	60.778	513
60.803	495	60.829	522
60.854	505	60.880	515
60.904	492	60.930	515
60.956	500	60.981	513
61.006	497	61.031	506
61.057	499	61.083	501
61.107	496	61.133	496
61.158	493	61.184	499
61.209	498	61.234	495
61.260	498	61.285	488
61.310	497	61.335	472
61.361	497	61.387	474
61.411	494	61.437	469
61.462	496	61.488	466
61.513	499	61.538	463
61.564	501	61.589	464
61.615	491	61.640	473
61.665	502	61.691	467
61.716	498	61.741	463
61.767	494	61.792	466
61.818	496	61.842	482
61.868	496	61.894	483
61.919	497	61.944	484
61.969	496	61.995	494
62.021	497	62.045	502
62.071	504	62.096	507
62.122	497	62.146	510
62.172	498	62.198	512
62.223	498	62.248	515
62.273	496	62.299	516
62.325	500	62.349	513
62.375	502	62.400	517
62.426	497	62.451	508
62.476	496	62.502	505
62.527	497	62.552	510
62.578	498	62.603	494
62.629	497	62.653	489
62.679	497	62.705	484
62.730	490	62.755	478
62.780	497	62.806	475
62.832	493	62.856	468
62.882	496	62.907	467
62.933	493	62.958	465
62.983	498	63.009	464
63.034	503	63.059	466
63.084	494	63.110	469
63.136	499	63.160	470
63.186	497	63.211	475
63.237	498	63.262	480
63.287	497	63.313	482
63.338	497	63.363	488
63.389	496	63.414	494
63.440	496	63.464	504
63.490	497	63.516	505
63.541	496	63.566	509
63.591	498	63.617	510
63.643	495	63.667	513
63.693	493	63.718	513
63.744	491	63.769	512
63.794	499	63.820	511
63.845	489	63.870	510
63.895	498	63.921	504
63.947	496	63.971	498
63.997	496	64.022	498
64.048	497	64.073	488
64.098	496	64.124	480
64.149	494	64.174	479
64.200	497	64.225	474
64.251	496	64.275	473
64.301	498	64.327	469
64.352	496	64.377	466
64.402	497	64.428	467
64.454	496	64.478	467
64.504	500	64.529	470
64.555	502	64.580	472
64.605	500	64.631	477
64.656	487	64.682	480
64.706	496	64.732	491
64.758	498	64.783	488
64.808	499	64.833	497
64.859	496	64.885	504
64.909	497	64.935	502
64.960	497	64.986	506
65.011	502	65.036	510
65.062	498	65.087	512
65.112	497	65.138	516
65.163	503	65.189	512
65.213	496	65.239	510
65.265	498	65.290	506
65.315	492	65.340	503
65.366	497	65.392	500
65.416	498	65.442	501
65.467	497	65.493	491
65.518	496	65.543	484
65.569	496	65.594	488
65.619	497	65.644	476
65.670	496	65.696	464
65.720	496	65.746	469
65.771	496	65.797	468
65.822	496	65.847	468
65.873	496	65.898	468
65.923	499	65.949	472
65.974	496	66.000	473
66.024	495	66.050	475
66.076	496	66.101	481
66.126	493	66.151	488
66.177	496	66.203	497
66.227	497	66.253	498
66.278	496	66.304	496
66.329	496	66.354	504
66.380	496	66.405	506
66.430	500	66.455	510
66.481	497	66.507	514
66.531	494	66.557	511
66.582	496	66.608	513
66.633	499	66.658	508
66.684	496	66.709	506
66.734	500	66.760	502
66.785	498	66.811	498
66.835	498	66.861	493
66.887	496	66.912	489
66.937	500	66.962	483
66.988	497	67.014	478
67.038	496	67.064	471
67.089	495	67.115	476
67.140	496	67.165	465
67.191	496	67.216	473
67.241	496	67.266	469
67.292	497	67.318	472
67.342	496	67.368	469
67.393	500	67.419	474
67.444	496	67.469	478
67.495	494	67.520	483
67.545	503	67.571	488
67.596	497	67.622	495
67.646	497	67.672	500
67.698	496	67.723	501
67.748	497	67.773	501
67.799	498	67.825	503
67.849	498	67.875	510
67.900	496	67.926	504
67.951	496	67.976	511
68.002	498	68.027	510
68.052	496	68.078	509
68.103	502	68.129	505
68.153	496	68.179	503
68.204	498	68.230	498
68.255	500	68.280	494
68.306	497	68.331	496
68.357	498	68.382	486
68.407	496	68.433	481
68.458	496	68.483	476
68.509	497	68.534	469
68.560	493	68.584	471
68.610	496	68.636	469
68.661	496	68.686	472
68.711	497	68.737	471
68.763	496	68.787	473
68.813	490	68.838	476
68.864	502	68.889	480
68.914	498	68.940	484
68.965	501	68.990	487
69.015	498	69.041	492
69.067	498	69.091	499
69.117	498	69.142	495
69.168	496	69.193	502
69.218	498	69.244	507
69.269	498	69.294	502
69.320	497	69.345	515
69.371	498	69.395	511
69.421	498	69.447	511
69.472	497	69.497	508
69.522	490	69.548	506
69.574	497	69.598	501
69.624	496	69.649	497
69.675	499	69.700	494
69.725	506	69.751	488
69.776	496	69.801	489
69.826	496	69.852	482
69.878	498	69.902	478
69.928	496	69.953	473
69.979	497	70.004	477
70.029	498	70.055	472
70.080	497	70.105	475
70.131	496	70.156	473
70.182	496	70.206	474
70.232	500	70.258	473
70.283	499	70.308	480
70.333	504	70.359	485
70.385	501	70.409	489
70.435	492	70.460	494
70.486	496	70.511	497
70.536	490	70.562	500
70.587	496	70.612	504
70.638	498	70.663	506
70.689	494	70.713	508
70.739	496	70.764	511
70.790	497	70.815	511
70.840	499	70.866	507
70.891	496	70.916	509
70.942	497	70.967	505
70.993	497	71.017	500
71.043	497	71.069	496
71.094	498	71.119	488
71.144	499	71.170	489
71.196	495	71.220	483
71.246	493	71.271	480
71.297	498	71.322	478
71.347	497	71.373	472
71.398	497	71.424	474
71.449	497	71.474	470
71.500	496	71.525	470
71.550	495	71.575	467
71.601	497	71.627	477
71.651	497	71.677	477
71.702	499	71.728	481
71.753	495	71.778	488
71.804	500	71.829	489
71.854	504	71.880	495
71.905	491	71.931	498
71.955	493	71.981	500
72.007	496	72.032	506
72.057	496	72.082	505
72.108	496	72.134	512
72.158	498	72.184	511
72.209	497	72.235	515
72.260	498	72.285	503
72.311	497	72.336	507
72.361	496	72.386	502
72.412	495	72.438	500
72.462	497	72.488	495
72.513	502	72.539	493
72.564	489	72.589	488
72.615	492	72.640	483
72.665	501	72.691	480
72.716	496	72.742	480
72.766	497	72.792	474
72.818	501	72.843	475
72.868	495	72.893	473
72.919	498	72.945	462
72.969	497	72.995	479
73.020	500	73.046	476
73.071	498	73.096	479
73.122	495	73.147	482
73.172	489	73.198	490
73.223	500	73.249	490
73.273	495	73.299	495
73.324	496	73.350	499
73.375	499	73.400	501
73.426	499	73.451	504
73.476	492	73.502	514
73.527	497	73.553	508
73.577	495	73.603	508
73.629	496	73.654	512
73.679	497	73.704	511
73.730	496	73.756	504
73.780	492	73.806	501
73.831	497	73.857	500
73.882	497	73.907	494
73.933	497	73.958	491
73.983	499	74.009	489
74.034	500	74.060	487
74.084	503	74.110	481
74.135	498	74.161	479
74.186	498	74.211	477
74.237	497	74.262	468
74.287	497	74.313	472
74.338	497	74.364	472
74.388	498	74.414	472
74.440	491	74.465	472
74.490	496	74.515	477
74.541	497	74.567	483
74.591	496	74.617	489
74.642	497	74.668	491
74.693	496	74.718	494
74.744	498	74.769	499
74.794	505	74.820	502
74.845	498	74.871	506
74.895	497	74.921	504
74.946	498	74.972	508
74.997	494	75.022	509
75.048	497	75.073	507
75.098	498	75.124	510
75.149	497	75.175	504
75.199	497	75.225	502
75.251	501	75.276	491
75.301	500	75.326	491
75.352	496	75.378	487
75.402	494	75.428	487
75.453	494	75.479	484
75.504	496	75.529	481
75.555	500	75.580	480
75.605	502	75.631	477
75.656	495	75.682	474
75.706	496	75.732	475
75.758	496	75.783	475
75.808	498	75.833	478
75.859	496	75.884	479
75.909	498	75.935	489
75.960	497	75.986	482
76.010	500	76.036	489
76.062	497	76.087	494
76.112	497	76.137	495
76.163	495	76.189	499
76.213	501	76.239	501
76.264	492	76.290	503
76.315	496	76.340	506
76.366	498	76.391	500
76.416	491	76.442	506
76.467	500	76.493	507
76.517	497	76.543	506
76.569	497	76.594	493
76.619	495	76.644	499
76.670	497	76.695	496
76.720	496	76.746	498
76.771	498	76.797	490
76.821	497	76.847	493
76.873	497	76.898	486
76.923	497	76.948	481
76.974	496	77.000	478
77.024	502	77.050	477
77.075	500	77.101	476
77.126	499	77.151	478
77.177	492	77.202	477
77.227	497	77.253	484
77.278	498	77.304	483
77.328	494	77.354	476
77.380	497	77.405	483
77.430	498	77.455	485
77.481	498	77.506	502
77.531	497	77.557	496
77.582	497	77.608	498
77.632	497	77.658	500
77.684	500	77.709	503
77.734	500	77.759	506
77.785	504	77.811	506
77.835	499	77.861	506
77.886	495	77.912	508
77.937	488	77.962	503
77.988	497	78.013	502
78.038	496	78.064	503
78.089	498	78.115	494
78.139	497	78.165	497
78.191	497	78.216	489
78.241	496	78.266	488
78.292	497	78.318	484
78.342	498	78.368	478
78.393	502	78.419	480
78.443	497	78.469	478
78.495	496	78.520	476
78.545	493	78.570	477
78.596	497	78.622	480
78.646	490	78.672	482
78.697	496	78.723	481
78.748	498	78.773	484
78.799	500	78.824	485
78.849	496	78.875	492
78.900	497	78.926	496
78.950	497	78.976	501
79.002	494	79.027	496
79.052	498	79.077	502
79.103	500	79.129	503
79.153	497	79.179	505
79.204	498	79.230	509
79.254	491	79.280	505
79.306	493	79.331	505
79.356	497	79.381	509
79.407	502	79.433	502
79.457	498	79.483	498
79.508	497	79.534	498
79.559	497	79.584	488
79.610	498	79.635	494
79.660	498	79.686	491
79.711	498	79.737	484
79.761	499	79.787	485
79.813	496	79.838	485
79.863	497	79.888	479
79.914	498	79.940	478
79.964	499	79.990	479
80.015	506	80.041	480
80.065	497	80.091	480
80.117	492	80.142	486
80.167	496	80.192	485
80.218	501	80.244	488
80.268	495	80.294	491
80.319	491	80.345	495
80.371	497	80.395	499
80.421	496	80.446	500
80.472	498	80.497	504
80.522	498	80.548	497
80.573	497	80.598	503
80.624	497	80.649	505
80.675	498	80.699	507
80.725	492	80.751	505
80.776	498	80.801	503
80.826	495	80.852	500
80.878	500	80.902	496
80.928	495	80.953	493
80.979	491	81.003	492
81.029	498	81.055	490
81.080	506	81.105	484
81.130	498	81.156	479
81.182	497	81.206	486
81.232	495	81.257	479
81.283	497	81.308	481
81.333	497	81.359	484
81.384	496	81.409	479
81.435	494	81.460	480
81.486	500	81.510	483
81.536	499	81.562	484
81.587	502	81.612	487
81.637	497	81.663	488
81.689	497	81.713	491
81.739	494	81.764	494
81.790	495	81.814	502
81.840	497	81.866	500
81.891	496	81.916	499
81.941	497	81.967	501
81.993	498	82.017	502
82.043	502	82.068	499
82.094	498	82.119	504
82.144	492	82.170	501
82.195	496	82.220	501
82.246	492	82.271	496
82.297	495	82.321	497
82.347	502	82.373	495
82.398	496	82.423	493
82.448	496	82.474	489
82.500	497	82.524	487
82.550	498	82.575	483
82.601	497	82.625	486
82.651	497	82.677	482
82.702	497	82.727	482
82.752	497	82.778	484
82.804	497	82.828	485
82.854	498	82.879	481
82.905	503	82.930	482
82.955	498	82.981	485
83.006	494	83.031	486
83.057	498	83.082	489
83.108	495	83.132	492
83.158	500	83.184	494
83.209	496	83.234	497
83.259	495	83.285	498
83.311	498	83.335	502
83.361	499	83.386	503
83.412	498	83.436	497
83.462	497	83.488	503
83.513	501	83.539	501
83.563	498	83.589	502
83.615	498	83.640	500
83.665	498	83.690	499
83.716	494	83.742	500
83.766	497	83.792	493
83.817	499	83.843	491
83.868	501	83.893	492
83.919	496	83.944	486
83.969	499	83.995	486
84.020	497	84.046	483
84.070	495	84.096	478
84.122	497	84.147	486
84.172	498	84.197	480
84.223	497	84.249	481
84.273	497	84.299	483
84.324	497	84.350	483
84.374	496	84.400	483
84.426	499	84.451	488
84.476	497	84.501	492
84.527	496	84.553	493
84.577	489	84.603	496
84.628	500	84.654	496
84.679	496	84.704	500
84.730	498	84.755	501
84.780	499	84.806	502
84.831	497	84.857	507
84.881	497	84.907	499
84.933	498	84.958	505
84.983	498	85.008	496
85.034	498	85.060	508
85.084	495	85.110	503
85.135	498	85.161	496
85.185	496	85.211	493
85.237	495	85.262	494
85.287	499	85.312	488
85.338	500	85.364	485
85.388	504	85.414	484
85.439	498	85.465	485
85.490	496	85.515	482
85.541	499	85.566	478
85.591	499	85.617	480
85.642	500	85.668	479
85.692	496	85.718	484
85.744	493	85.769	486
85.794	498	85.819	481
85.845	494	85.871	491
85.895	494	85.921	497
85.946	497	85.972	492
85.996	494	86.022	496
86.048	502	86.073	499
86.098	498	86.123	499
86.149	497	86.175	501
86.199	496	86.225	502
86.250	501	86.276	496
86.301	499	86.326	503
86.352	498	86.377	508
86.402	498	86.428	500
86.453	497	86.479	502
86.503	497	86.529	499
86.555	497	86.580	495
86.605	497	86.630	491
86.656	497	86.682	491
86.706	499	86.732	488
86.757	499	86.783	488
86.807	503	86.833	485
86.859	496	86.884	483
86.909	496	86.934	483
86.960	497	86.986	482
87.010	489	87.036	482
87.061	494	87.087	482
87.112	498	87.137	484
87.163	497	87.188	490
87.214	497	87.239	486
87.264	497	87.290	487
87.315	499	87.340	487
87.366	491	87.391	495
87.417	497	87.441	497
87.467	499	87.493	497
87.518	500	87.543	499
87.568	493	87.594	509
87.620	504	87.644	497
87.670	493	87.695	502
87.721	492	87.745	501
87.771	502	87.797	502
87.822	498	87.847	501
87.872	495	87.898	500
87.924	498	87.948	499
87.974	498	87.999	496
88.025	497	88.050	493
88.075	495	88.101	500
88.126	497	88.151	489
88.177	490	88.202	482
88.228	496	88.252	485
88.278	497	88.304	485
88.329	502	88.354	484
88.379	497	88.405	484
88.431	501	88.455	479
88.481	502	88.506	484
88.532	502	88.556	485
88.582	504	88.608	485
88.633	498	88.658	489
88.683	497	88.709	490
88.735	497	88.759	493
88.785	497	88.810	493
88.836	497	88.861	499
88.886	494	88.912	502
88.937	498	88.962	495
88.988	497	89.013	501
89.039	496	89.063	502
89.089	493	89.115	502
89.140	488	89.165	502
89.190	497	89.216	501
89.242	499	89.266	506
89.292	494	89.317	499
89.343	496	89.367	497
89.393	497	89.419	486
89.444	498	89.469	496
89.494	498	89.520	485
89.546	499	89.570	482
89.596	496	89.621	486
89.647	497	89.672	486
89.697	497	89.723	486
89.748	499	89.773	483
89.799	491	89.824	484
89.850	497	89.874	484
89.900	496	89.926	486
89.951	497	89.976	486
90.001	492	90.027	487
90.053	498	90.077	488
90.103	491	90.128	491
90.154	495	90.178	497
90.204	498	90.230	497
90.255	497	90.281	496
90.305	497	90.331	499
90.357	497	90.382	500
90.407	497	90.432	500
90.458	498	90.484	503
90.508	499	90.534	501
90.559	498	90.585	500
90.610	498	90.635	499
90.661	502	90.686	499
90.711	493	90.737	498
90.762	500	90.788	497
90.812	500	90.838	490
90.864	496	90.889	491
90.914	497	90.939	489
90.965	498	90.991	493
91.015	496	91.041	484
91.066	497	91.092	483
91.116	498	91.142	485
91.168	497	91.193	483
91.218	499	91.243	483
91.269	498	91.295	485
91.319	498	91.345	485
91.370	501	91.396	487
91.421	494	91.446	489
91.472	499	91.497	490
91.522	495	91.548	492
91.573	500	91.599	490
91.623	497	91.649	499
91.675	497	91.700	496
91.725	497	91.750	498
91.776	495	91.802	499
91.826	498	91.852	502
91.877	496	91.903	500
91.927	499	91.953	497
91.979	493	92.004	499
92.029	497	92.054	500
92.080	494	92.106	498
92.130	498	92.156	497
92.181	491	92.207	495
92.232	504	92.257	493
92.283	500	92.308	495
92.333	496	92.359	490
92.384	500	92.410	488
92.434	498	92.460	488
92.486	498	92.511	487
92.536	497	92.561	486
92.587	495	92.613	480
92.637	496	92.663	489
92.688	497	92.714	487
92.738	498	92.764	491
92.790	499	92.815	487
92.840	494	92.865	489
92.891	497	92.917	491
92.941	499	92.967	489
92.992	500	93.018	495
93.043	491	93.068	501
93.094	496	93.119	496
93.144	502	93.170	497
93.195	496	93.221	500
93.245	495	93.271	503
93.297	501	93.322	498
93.347	496	93.372	502
93.398	498	93.424	503
93.448	504	93.474	491
93.499	497	93.525	498
93.550	499	93.575	494
93.601	496	93.626	495
93.651	500	93.676	493
93.702	494	93.728	489
93.752	491	93.778	490
93.803	502	93.829	490
93.854	499	93.879	489
93.905	496	93.930	490
93.955	497	93.981	487
94.006	498	94.032	488
94.056	498	94.082	484
94.108	497	94.133	484
94.158	497	94.183	491
94.209	497	94.235	488
94.259	497	94.285	485
94.310	496	94.336	494
94.361	495	94.386	495
94.412	497	94.437	495
94.462	495	94.487	496
94.513	504	94.539	499
94.563	503	94.589	502
94.614	500	94.640	500
94.665	495	94.690	499
94.716	496	94.741	501
94.767	494	94.792	496
94.817	497	94.843	503
94.868	499	94.893	503
94.919	497	94.944	493
94.970	497	94.994	493
95.020	496	95.046	496
95.071	497	95.096	493
95.121	499	95.147	491
95.173	499	95.197	490
95.223	493	95.248	489
95.274	495	95.298	489
95.324	498	95.350	484
95.375	500	95.400	487
95.425	496	95.451	481
95.477	498	95.501	485
95.527	497	95.552	489
95.578	497	95.603	487
95.628	497	95.654	488
95.679	497	95.704	497
95.730	500	95.755	497
95.781	497	95.805	496
95.831	498	95.857	495
95.882	497	95.907	500
95.932	505	95.958	497
95.984	491	96.008	499
96.034	495	96.059	495
96.085	493	96.110	500
96.135	497	96.161	500
96.186	498	96.211	500
96.236	498	96.262	497
96.288	498	96.312	502
96.338	497	96.363	500
96.389	499	96.414	489
96.439	498	96.465	498
96.490	495	96.515	491
96.541	497	96.566	490
96.592	497	96.616	489
96.642	496	96.668	496
96.693	492	96.718	488
96.743	499	96.769	487
