#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
4.486	578	4.511	583
4.537	584	4.562	557
4.587	585	4.613	528
4.638	584	4.664	505
4.688	584	4.714	480
4.740	583	4.765	460
4.790	583	4.815	446
4.841	584	4.867	431
4.891	584	4.917	425
4.942	583	4.968	428
4.993	581	5.018	436
5.044	583	5.069	446
5.094	580	5.120	461
5.145	583	5.171	482
5.195	582	5.221	499
5.246	584	5.272	535
5.297	591	5.322	555
5.348	584	5.373	581
5.398	580	5.424	604
5.449	585	5.475	622
5.499	583	5.525	643
5.551	584	5.576	647
5.601	585	5.626	657
5.652	584	5.678	660
5.702	584	5.728	650
5.753	584	5.779	640
5.804	585	5.829	625
5.855	582	5.880	600
5.905	582	5.931	582
5.956	585	5.982	556
6.006	582	6.032	532
6.057	589	6.083	506
6.108	586	6.133	478
6.159	584	6.184	462
6.209	586	6.235	445
6.260	584	6.286	443
6.310	583	6.336	429
6.362	583	6.387	431
6.412	580	6.437	441
6.463	588	6.489	449
6.513	583	6.539	465
6.564	582	6.590	485
6.615	589	6.640	507
6.666	582	6.691	530
6.716	584	6.742	552
6.767	580	6.793	579
6.817	583	6.843	600
6.869	584	6.894	620
6.919	579	6.944	636
6.970	584	6.995	646
7.020	584	7.046	646
7.071	584	7.097	652
7.121	579	7.147	644
7.173	584	7.198	637
7.223	587	7.248	624
7.274	588	7.300	600
7.324	585	7.350	580
7.375	582	7.401	557
7.426	586	7.451	532
7.477	586	7.502	508
7.527	580	7.553	488
7.578	588	7.604	468
7.628	582	7.654	454
7.680	581	7.705	445
7.730	584	7.755	435
7.781	582	7.806	439
7.831	582	7.857	446
7.882	582	7.908	458
7.932	581	7.958	472
7.984	583	8.009	487
8.034	583	8.059	508
8.085	585	8.111	532
8.135	581	8.161	560
8.186	585	8.212	578
8.237	585	8.262	599
8.288	583	8.313	616
8.338	585	8.364	631
8.389	583	8.415	645
8.439	584	8.465	643
8.491	585	8.516	645
8.541	585	8.566	650
8.592	584	8.617	629
8.642	585	8.668	610
8.693	583	8.719	599
8.743	584	8.769	578
8.795	586	8.820	553
8.845	584	8.870	533
8.896	589	8.922	510
8.946	584	8.972	487
8.997	583	9.023	471
9.048	581	9.073	458
9.099	581	9.124	447
9.149	582	9.175	441
9.200	584	9.226	446
9.250	583	9.276	444
9.302	582	9.327	457
9.352	584	9.377	470
9.403	584	9.429	489
9.453	585	9.479	512
9.504	581	9.530	532
9.554	583	9.580	556
9.606	589	9.631	575
9.656	587	9.681	595
9.707	578	9.733	614
9.757	579	9.783	625
9.808	581	9.834	635
9.859	584	9.884	637
9.910	585	9.935	643
9.960	581	9.986	635
10.011	586	10.037	631
10.061	585	10.087	612
10.113	586	10.138	591
10.163	583	10.188	579
10.214	584	10.240	555
10.264	583	10.290	532
10.315	582	10.341	511
10.365	583	10.391	490
10.417	582	10.442	474
10.467	576	10.492	461
10.518	582	10.544	450
10.568	585	10.594	446
10.619	582	10.645	448
10.670	583	10.695	458
10.721	584	10.746	464
10.771	583	10.797	474
10.822	584	10.848	498
10.872	582	10.898	511
10.924	584	10.949	524
10.974	580	10.999	553
11.025	584	11.051	574
11.075	585	11.101	594
11.126	586	11.152	610
11.176	584	11.202	621
11.228	582	11.253	631
11.278	580	11.303	635
11.329	585	11.355	636
11.379	584	11.405	632
11.430	584	11.456	626
11.481	585	11.506	606
11.532	584	11.557	594
11.582	584	11.608	580
11.633	582	11.659	549
11.683	583	11.709	531
11.735	588	11.760	512
11.785	580	11.810	493
11.836	584	11.862	476
11.886	580	11.912	463
11.937	581	11.963	454
11.987	586	12.013	450
12.039	583	12.064	451
12.090	584	12.114	456
12.140	582	12.166	465
12.191	583	12.216	484
12.241	584	12.267	492
12.293	583	12.317	512
12.343	583	12.368	532
12.394	584	12.419	546
12.444	584	12.470	573
12.495	581	12.520	589
12.546	581	12.571	606
12.597	588	12.621	622
12.647	580	12.673	627
12.698	584	12.723	632
12.748	580	12.774	632
12.800	584	12.824	626
12.850	585	12.875	617
12.901	578	12.925	605
12.951	587	12.977	590
13.002	583	13.027	567
13.052	583	13.078	551
13.104	583	13.128	533
13.154	588	13.179	511
13.205	584	13.230	495
13.255	583	13.281	479
13.306	582	13.331	466
13.357	583	13.382	458
13.408	589	13.432	451
13.458	587	13.484	454
13.509	583	13.534	458
13.559	590	13.585	468
13.611	584	13.635	478
13.661	582	13.686	497
13.712	584	13.736	511
13.762	583	13.788	528
13.813	584	13.838	548
13.863	584	13.889	571
13.915	586	13.939	590
13.965	583	13.990	603
14.016	585	14.041	615
14.066	585	14.092	631
14.117	584	14.142	624
14.168	583	14.193	627
14.219	586	14.243	623
14.269	584	14.295	613
14.320	583	14.345	600
14.370	583	14.396	589
14.422	584	14.446	567
14.472	584	14.497	550
14.523	583	14.547	533
14.573	583	14.599	509
14.624	586	14.649	496
14.674	584	14.700	481
14.726	584	14.750	468
14.776	584	14.801	459
14.827	583	14.852	458
14.877	582	14.903	458
14.928	583	14.953	462
14.979	582	15.004	472
15.030	584	15.055	480
15.080	584	15.106	497
15.131	583	15.157	519
15.181	584	15.207	535
15.233	584	15.258	555
15.283	583	15.308	570
15.334	582	15.360	586
15.384	586	15.410	600
15.435	586	15.461	617
15.485	584	15.511	620
15.537	589	15.562	622
15.587	584	15.612	623
15.638	586	15.664	619
15.688	580	15.714	610
15.739	586	15.765	600
15.790	584	15.815	582
15.841	584	15.866	568
15.891	584	15.917	549
15.942	584	15.968	531
15.992	583	16.018	514
16.044	584	16.069	502
16.094	583	16.119	482
16.145	584	16.171	473
16.195	583	16.221	465
16.246	581	16.272	461
16.296	588	16.322	461
16.348	586	16.373	465
16.398	580	16.423	474
16.449	586	16.475	488
16.499	585	16.525	500
16.550	584	16.576	515
16.601	583	16.626	536
16.652	588	16.677	551
16.702	584	16.728	570
16.753	584	16.779	590
16.803	584	16.829	594
16.855	578	16.880	604
16.905	586	16.930	618
16.956	587	16.982	620
17.006	586	17.032	620
17.057	587	17.083	616
17.107	580	17.133	607
17.159	587	17.184	595
17.209	593	17.234	586
17.260	583	17.286	565
17.310	584	17.336	544
17.361	584	17.387	534
17.412	583	17.437	511
17.463	587	17.488	496
17.513	584	17.539	487
17.564	579	17.590	478
17.614	586	17.640	466
17.666	583	17.691	464
17.716	588	17.741	464
17.767	582	17.793	471
17.817	583	17.843	477
17.868	587	17.894	487
17.918	582	17.944	502
17.970	581	17.995	520
18.020	583	18.045	532
18.071	584	18.097	557
18.121	584	18.147	571
18.172	584	18.198	587
18.223	585	18.248	597
18.274	585	18.299	603
18.325	582	18.350	610
18.375	587	18.401	616
18.426	582	18.451	617
18.477	586	18.502	613
18.528	586	18.552	603
18.578	580	18.604	593
18.629	585	18.654	579
18.679	594	18.705	565
18.731	586	18.755	547
18.781	581	18.806	529
18.832	581	18.856	514
18.882	584	18.908	499
18.933	586	18.958	488
18.983	583	19.009	473
19.035	583	19.059	471
19.085	584	19.110	466
19.136	583	19.161	466
19.186	584	19.212	471
19.237	577	19.262	478
19.288	588	19.313	490
19.339	586	19.363	503
19.389	582	19.415	518
19.440	578	19.465	534
19.490	581	19.516	551
19.542	580	19.566	567
19.592	584	19.617	578
19.643	577	19.667	589
19.693	585	19.719	608
19.744	583	19.769	610
19.794	585	19.820	611
19.846	584	19.870	618
19.896	584	19.921	608
19.947	584	19.972	601
19.997	584	20.023	593
20.048	583	20.073	577
20.099	583	20.124	563
20.150	578	20.174	546
20.200	586	20.226	529
20.251	576	20.276	515
20.301	585	20.327	500
20.353	585	20.377	487
20.403	586	20.428	478
20.454	584	20.478	476
20.504	584	20.530	464
20.555	583	20.580	472
20.605	578	20.631	475
20.657	582	20.681	482
20.707	586	20.732	493
20.758	583	20.783	506
20.808	580	20.834	519
20.859	581	20.884	535
20.910	585	20.935	550
20.961	579	20.985	567
21.011	585	21.037	579
21.062	581	21.087	591
21.112	586	21.138	601
21.164	581	21.188	605
21.214	583	21.239	612
21.265	585	21.289	606
21.315	584	21.341	603
21.366	585	21.392	597
21.416	582	21.442	585
21.468	585	21.493	575
21.518	585	21.543	561
21.569	582	21.595	545
21.619	586	21.645	531
21.670	580	21.696	519
21.721	577	21.746	501
21.772	584	21.797	492
21.822	584	21.848	479
21.873	586	21.899	478
21.923	584	21.949	474
21.975	584	22.000	474
22.025	584	22.050	481
22.076	583	22.102	478
22.126	583	22.152	497
22.177	584	22.203	507
22.227	584	22.253	519
22.279	586	22.304	538
22.329	584	22.354	550
22.380	584	22.406	564
22.430	583	22.456	578
22.481	589	22.507	590
22.532	583	22.557	598
22.583	584	22.608	609
22.633	584	22.659	608
22.684	586	22.710	604
22.734	584	22.760	602
22.786	584	22.811	594
22.836	584	22.861	589
22.887	587	22.913	575
22.937	585	22.963	561
22.988	584	23.014	545
23.038	585	23.064	530
23.090	583	23.115	515
23.140	582	23.165	503
23.191	585	23.217	492
23.241	586	23.267	483
23.292	584	23.318	478
23.343	582	23.368	479
23.394	583	23.419	474
23.444	582	23.470	480
23.495	583	23.521	487
23.545	585	23.571	497
23.597	584	23.622	509
23.647	584	23.672	521
23.698	587	23.724	536
23.748	582	23.774	550
23.799	586	23.825	564
23.849	584	23.875	577
23.901	590	23.926	588
23.951	590	23.976	591
24.002	584	24.028	602
24.052	584	24.078	607
24.103	584	24.129	605
24.154	584	24.179	597
24.205	587	24.230	598
24.255	584	24.281	578
24.306	585	24.332	565
24.356	584	24.382	554
24.408	584	24.433	544
24.458	584	24.483	536
24.509	584	24.535	518
24.559	583	24.585	504
24.610	582	24.636	493
24.661	583	24.686	485
24.712	578	24.737	480
24.762	586	24.787	475
24.813	586	24.839	474
24.863	582	24.889	481
24.914	584	24.940	487
24.965	584	24.990	502
25.016	583	25.041	508
25.066	582	25.092	523
25.117	583	25.143	539
25.167	585	25.193	549
25.219	585	25.244	562
25.269	583	25.294	571
25.320	585	25.346	586
25.370	586	25.396	595
25.421	583	25.447	603
25.472	585	25.497	603
25.523	586	25.548	602
25.573	586	25.598	596
25.624	584	25.650	588
25.674	585	25.700	580
25.725	588	25.751	582
25.776	583	25.801	556
25.827	584	25.852	540
25.878	583	25.903	528
25.928	580	25.954	518
25.979	582	26.004	500
26.030	584	26.055	494
26.081	578	26.105	494
26.131	588	26.157	482
26.182	581	26.207	480
26.232	584	26.258	480
26.284	579	26.308	486
26.334	581	26.359	491
26.385	587	26.409	506
26.435	583	26.461	513
26.486	584	26.511	531
26.536	583	26.562	539
26.588	583	26.612	551
26.638	584	26.663	558
26.689	582	26.714	577
26.739	583	26.765	585
26.790	579	26.815	591
26.841	587	26.866	594
26.892	582	26.916	599
26.942	586	26.968	599
26.993	587	27.018	597
27.043	585	27.069	592
27.095	583	27.119	578
27.145	583	27.170	569
27.196	584	27.221	558
27.246	581	27.272	546
27.297	583	27.322	526
27.347	585	27.373	518
27.399	577	27.423	506
27.449	583	27.474	498
27.500	583	27.525	485
27.550	584	27.576	485
27.601	584	27.626	480
27.652	584	27.677	483
27.703	584	27.727	487
27.753	581	27.779	494
27.804	579	27.829	503
27.854	584	27.880	513
27.906	584	27.930	526
27.956	583	27.981	542
28.007	587	28.032	548
28.057	585	28.083	567
28.108	583	28.133	574
28.158	585	28.184	577
28.210	585	28.234	591
28.260	584	28.285	597
28.311	588	28.336	597
28.361	584	28.387	596
28.412	587	28.437	591
28.463	584	28.488	588
28.514	580	28.538	577
28.564	590	28.590	565
28.615	583	28.640	554
28.665	585	28.691	544
28.717	585	28.741	528
28.767	583	28.792	517
28.818	584	28.843	503
28.868	584	28.894	501
28.919	585	28.945	495
28.969	585	28.995	486
29.021	585	29.046	486
29.071	584	29.096	485
29.122	580	29.148	494
29.172	589	29.198	495
29.223	579	29.249	505
29.274	581	29.299	517
29.325	583	29.350	529
29.375	584	29.401	545
29.426	584	29.452	550
29.476	585	29.502	561
29.528	584	29.553	573
29.578	584	29.603	581
29.629	585	29.655	580
29.679	584	29.705	588
29.730	585	29.756	595
29.781	585	29.806	593
29.832	587	29.857	590
29.882	587	29.907	584
29.933	583	29.959	575
29.983	584	30.009	565
30.034	585	30.060	555
30.085	583	30.110	542
30.136	586	30.161	530
30.186	584	30.212	520
30.237	584	30.263	513
30.287	583	30.313	502
30.339	583	30.364	494
30.389	582	30.414	489
30.440	585	30.466	490
30.490	582	30.516	490
30.541	584	30.567	490
30.592	586	30.617	498
30.643	583	30.668	505
30.693	579	30.718	510
30.744	587	30.770	527
30.794	586	30.820	537
30.845	582	30.871	550
30.896	585	30.921	562
30.947	583	30.972	571
30.997	584	31.023	580
31.048	583	31.074	589
31.098	585	31.124	592
31.150	583	31.175	595
31.200	585	31.225	590
31.251	585	31.277	588
31.301	585	31.327	580
31.352	583	31.378	573
31.403	580	31.428	564
31.454	582	31.479	553
31.504	581	31.529	542
31.555	584	31.581	529
31.605	589	31.631	521
31.656	584	31.682	506
31.707	584	31.732	498
31.758	583	31.783	490
31.808	586	31.834	489
31.859	584	31.885	487
31.909	584	31.935	494
31.961	589	31.986	492
32.011	586	32.036	499
32.062	581	32.088	507
32.112	586	32.138	516
32.163	586	32.189	527
32.214	593	32.239	539
32.265	577	32.290	545
32.315	581	32.341	562
32.366	591	32.392	571
32.416	582	32.442	579
32.467	580	32.493	586
32.518	586	32.543	591
32.569	583	32.594	590
32.620	584	32.645	589
32.670	580	32.696	584
32.721	584	32.746	574
32.772	587	32.797	572
32.823	585	32.847	565
32.873	584	32.899	551
32.924	583	32.949	541
32.974	586	33.000	532
33.026	583	33.050	520
33.076	583	33.101	511
33.127	586	33.152	502
33.177	581	33.203	497
33.228	585	33.253	491
33.278	585	33.304	487
33.330	585	33.354	485
33.380	585	33.405	496
33.431	580	33.456	506
33.481	584	33.507	511
33.532	581	33.557	519
33.583	584	33.608	529
33.634	584	33.658	540
33.684	580	33.710	552
33.735	589	33.760	560
33.785	587	33.811	569
33.837	583	33.861	579
33.887	586	33.912	584
33.938	584	33.963	587
33.988	584	34.014	587
34.039	589	34.064	583
34.089	582	34.115	584
34.141	584	34.165	584
34.191	583	34.216	565
34.242	586	34.267	559
34.292	584	34.318	552
34.343	585	34.368	545
34.394	586	34.419	529
34.445	579	34.469	520
34.495	580	34.521	511
34.546	582	34.571	504
34.596	583	34.622	500
34.648	584	34.672	497
34.698	586	34.723	499
34.749	584	34.774	492
34.799	584	34.825	490
34.850	585	34.875	499
34.901	585	34.926	510
34.952	582	34.976	518
35.002	583	35.027	529
35.053	588	35.078	537
35.103	584	35.129	551
35.154	584	35.179	561
35.205	580	35.230	569
35.256	583	35.280	577
35.306	588	35.332	582
35.357	585	35.382	582
35.407	583	35.433	585
35.459	586	35.483	586
35.509	585	35.534	581
35.560	584	35.585	577
35.610	584	35.636	575
35.661	585	35.687	561
35.712	583	35.737	550
35.763	584	35.788	543
35.813	584	35.838	532
35.864	584	35.890	522
35.914	584	35.940	512
35.965	581	35.991	505
36.016	590	36.041	499
36.067	591	36.092	496
36.117	582	36.143	498
36.168	582	36.194	496
36.218	584	36.244	502
36.270	584	36.295	507
36.320	581	36.345	517
36.371	584	36.397	520
36.421	583	36.447	535
36.472	584	36.498	541
36.523	585	36.548	553
36.574	586	36.599	559
36.624	579	36.649	564
36.675	583	36.701	576
36.725	585	36.751	580
36.776	589	36.802	583
36.827	579	36.852	584
36.878	583	36.903	584
36.928	584	36.954	580
36.979	586	37.005	577
37.029	583	37.055	569
37.081	581	37.106	558
37.131	584	37.156	554
37.182	583	37.208	535
37.232	584	37.258	541
37.283	582	37.309	523
37.334	590	37.359	509
37.385	583	37.410	506
37.435	586	37.461	496
37.486	577	37.512	498
37.536	585	37.562	499
37.587	581	37.613	501
37.638	581	37.663	502
37.689	583	37.714	507
37.739	583	37.765	514
37.790	581	37.816	523
37.840	587	37.866	530
37.892	586	37.917	542
37.942	584	37.967	551
37.993	584	38.019	564
38.043	584	38.069	564
38.094	586	38.120	573
38.145	576	38.170	581
38.196	587	38.221	583
38.246	586	38.272	584
38.297	584	38.323	581
38.347	582	38.373	574
38.398	581	38.424	573
38.449	583	38.474	568
38.500	585	38.525	559
38.550	590	38.576	548
38.601	584	38.627	542
38.651	585	38.677	530
38.703	584	38.728	518
38.753	584	38.778	514
38.804	582	38.830	507
38.854	583	38.880	503
38.905	588	38.931	504
38.956	584	38.981	500
39.007	584	39.032	503
39.057	580	39.083	506
39.108	580	39.134	509
39.158	582	39.184	516
39.209	586	39.235	524
39.260	584	39.285	533
39.311	586	39.336	542
39.361	584	39.387	545
39.412	585	39.438	562
39.462	584	39.488	562
39.514	584	39.539	570
39.564	589	39.589	580
39.615	583	39.641	580
39.665	585	39.691	586
39.716	586	39.742	579
39.767	587	39.792	577
39.818	583	39.843	572
39.868	585	39.894	564
39.919	585	39.945	557
39.969	586	39.995	550
40.021	581	40.046	539
40.071	585	40.096	532
40.122	585	40.147	519
40.172	584	40.198	516
40.223	584	40.249	514
40.273	580	40.299	500
40.325	589	40.350	504
40.375	584	40.400	501
40.426	583	40.452	503
40.476	584	40.502	507
40.527	592	40.553	509
40.578	584	40.603	518
40.629	580	40.654	527
40.679	583	40.705	528
40.730	583	40.756	542
40.780	583	40.806	550
40.832	584	40.857	557
40.882	585	40.907	560
40.933	585	40.958	568
40.983	586	41.009	575
41.034	583	41.060	581
41.084	585	41.110	579
41.136	584	41.161	578
41.186	587	41.211	574
41.237	586	41.263	571
41.287	589	41.313	565
41.338	583	41.364	557
41.389	582	41.414	554
41.440	585	41.465	546
41.490	583	41.516	531
41.541	584	41.567	525
41.591	584	41.617	516
41.643	584	41.668	509
41.693	586	41.718	503
41.744	589	41.769	505
41.794	584	41.820	493
41.845	584	41.871	506
41.895	582	41.921	507
41.947	582	41.972	516
41.997	585	42.022	518
42.048	584	42.074	532
42.098	588	42.124	535
42.149	587	42.175	542
42.200	577	42.225	551
42.251	582	42.276	558
42.301	585	42.327	565
42.352	585	42.378	568
42.402	585	42.428	576
42.454	585	42.479	582
42.504	585	42.529	581
42.555	586	42.581	576
42.605	584	42.631	570
42.656	585	42.682	569
42.706	584	42.732	558
42.758	586	42.783	555
42.808	586	42.833	548
42.859	589	42.885	539
42.909	591	42.935	529
42.960	587	42.986	523
43.011	585	43.036	517
43.062	584	43.087	512
43.112	584	43.138	506
43.163	585	43.189	506
43.213	585	43.239	510
43.265	583	43.290	504
43.315	585	43.340	507
43.366	583	43.392	518
43.416	585	43.442	520
43.467	589	43.493	524
43.517	575	43.543	535
43.569	585	43.594	546
43.619	588	43.644	550
43.670	585	43.696	561
43.720	586	43.746	564
43.771	588	43.797	572
43.822	585	43.847	574
43.873	583	43.898	576
43.923	583	43.949	574
43.974	584	44.000	575
44.024	584	44.050	578
44.076	585	44.101	569
44.126	585	44.151	562
44.177	584	44.203	555
44.227	584	44.253	548
44.278	585	44.304	539
44.328	583	44.354	531
44.380	590	44.405	524
44.430	580	44.455	519
44.481	582	44.507	513
44.531	586	44.557	509
44.582	584	44.608	509
44.634	584	44.658	507
44.684	583	44.709	508
44.735	584	44.760	512
44.785	588	44.811	515
44.836	587	44.861	521
44.887	581	44.912	529
44.938	582	44.962	537
44.988	583	45.014	543
45.039	584	45.064	551
45.089	584	45.115	555
45.141	584	45.165	564
45.191	579	45.216	570
45.242	586	45.266	573
45.292	584	45.318	576
45.343	585	45.368	583
45.393	585	45.419	574
45.445	585	45.469	569
45.495	585	45.520	564
45.546	585	45.571	555
45.596	585	45.622	556
45.647	583	45.672	547
45.698	588	45.723	539
45.749	580	45.773	532
45.799	584	45.825	525
45.850	586	45.875	519
45.900	590	45.926	515
45.952	587	45.976	512
46.002	584	46.027	509
46.053	582	46.077	510
46.103	584	46.129	509
46.154	581	46.179	516
46.204	585	46.230	513
46.256	585	46.280	517
46.306	587	46.331	528
46.357	587	46.382	534
46.407	587	46.433	544
46.458	586	46.483	551
46.509	588	46.534	559
46.560	584	46.584	563
46.610	583	46.636	568
46.661	585	46.686	572
46.711	580	46.737	568
46.763	583	46.787	576
46.813	583	46.838	572
46.864	585	46.888	569
46.914	585	46.940	564
46.965	585	46.990	555
47.015	585	47.041	553
47.067	585	47.091	545
47.117	585	47.142	537
47.168	584	47.193	532
47.218	584	47.244	524
47.269	585	47.294	522
47.320	587	47.345	515
47.371	585	47.395	512
47.421	591	47.447	515
47.472	587	47.497	508
47.522	586	47.548	514
47.574	583	47.598	517
47.624	585	47.649	515
47.675	585	47.699	523
47.725	586	47.751	527
47.776	586	47.802	540
47.826	584	47.852	542
47.878	586	47.903	550
47.928	584	47.953	561
47.979	588	48.005	562
48.029	590	48.055	567
48.080	591	48.106	571
48.131	585	48.156	575
48.182	583	48.207	573
48.232	587	48.258	571
48.283	586	48.309	566
48.333	584	48.359	566
48.385	584	48.410	557
48.435	584	48.460	543
48.486	585	48.512	547
48.536	586	48.562	537
48.587	584	48.613	532
48.637	578	48.663	527
48.689	587	48.714	521
48.739	584	48.764	517
48.790	576	48.816	513
48.840	584	48.866	512
48.891	587	48.917	513
48.942	585	48.967	506
48.993	585	49.018	518
49.043	584	49.069	520
49.094	584	49.120	527
49.144	584	49.170	531
49.196	584	49.221	545
49.246	585	49.271	548
49.297	585	49.323	545
49.347	585	49.373	563
49.398	584	49.424	563
49.448	584	49.474	565
49.500	585	49.525	568
49.550	586	49.575	571
49.601	575	49.627	571
49.651	586	49.677	572
49.702	585	49.728	566
49.753	585	49.778	559
49.804	584	49.829	558
49.854	579	49.880	552
49.905	584	49.931	544
49.955	585	49.981	538
50.007	589	50.032	528
50.057	584	50.082	529
50.108	583	50.134	522
50.158	586	50.184	517
50.209	582	50.235	514
50.259	580	50.285	513
50.311	587	50.336	512
50.361	583	50.386	515
50.412	589	50.438	519
50.462	583	50.488	521
50.513	587	50.539	524
50.564	580	50.589	529
50.615	588	50.640	538
50.665	585	50.691	549
50.716	585	50.742	548
50.766	584	50.792	555
50.818	583	50.843	562
50.868	584	50.893	566
50.919	589	50.945	570
50.969	591	50.995	570
51.020	583	51.046	569
51.070	586	51.096	571
51.122	587	51.147	565
51.172	584	51.197	561
51.223	584	51.249	554
51.273	588	51.299	554
51.324	585	51.350	548
51.375	585	51.400	532
51.426	584	51.451	535
51.477	588	51.502	525
51.527	584	51.553	526
51.578	584	51.603	518
51.629	587	51.654	516
51.680	583	51.704	515
51.730	586	51.756	512
51.781	584	51.806	520
51.831	583	51.857	520
51.883	586	51.907	518
51.933	581	51.958	526
51.984	584	52.008	535
52.034	587	52.060	540
52.085	583	52.110	551
52.135	585	52.161	556
52.187	584	52.211	558
52.237	588	52.262	559
52.288	585	52.313	561
52.338	585	52.364	566
52.389	584	52.414	563
52.440	584	52.465	569
52.491	582	52.515	567
52.541	584	52.567	565
52.592	589	52.617	559
52.642	584	52.668	554
52.694	585	52.718	551
52.744	584	52.769	541
52.795	585	52.819	537
52.845	585	52.871	531
52.896	584	52.921	518
52.946	584	52.972	525
52.998	585	53.022	521
53.048	584	53.073	526
53.099	586	53.124	517
53.149	582	53.175	516
53.200	583	53.225	518
53.251	583	53.276	521
53.302	587	53.326	520
53.352	584	53.378	528
53.403	584	53.428	534
53.453	585	53.479	541
53.505	585	53.529	542
53.555	586	53.580	546
53.606	584	53.630	557
53.656	585	53.682	560
53.707	585	53.732	558
53.757	581	53.783	566
53.809	580	53.833	567
53.859	587	53.884	561
53.910	589	53.935	565
53.960	583	53.986	562
54.011	584	54.036	560
54.062	584	54.087	555
54.113	591	54.137	549
54.163	588	54.189	544
54.214	585	54.239	539
54.264	584	54.290	532
54.316	585	54.340	523
54.366	587	54.391	521
54.417	583	54.441	520
54.467	585	54.493	520
54.518	585	54.544	515
54.568	582	54.594	519
54.620	588	54.645	518
54.670	583	54.695	522
54.721	580	54.747	525
54.771	584	54.797	529
54.822	579	54.848	535
54.873	583	54.898	539
54.924	584	54.949	545
54.974	584	55.000	551
55.025	585	55.051	554
55.075	588	55.101	557
55.127	586	55.152	559
55.177	585	55.202	563
55.228	584	55.254	567
55.278	584	55.304	564
55.329	583	55.355	564
55.379	586	55.405	561
55.431	579	55.456	557
55.481	585	55.506	554
55.532	590	55.558	549
55.582	581	55.608	546
55.633	592	55.659	537
55.684	585	55.709	533
55.735	584	55.760	526
55.785	585	55.811	527
55.836	585	55.862	528
55.886	584	55.912	518
55.938	584	55.963	518
55.988	584	56.013	513
56.039	583	56.065	521
56.089	582	56.115	520
56.140	585	56.166	527
56.190	581	56.216	532
56.242	585	56.267	537
56.292	586	56.317	540
56.343	588	56.369	545
56.393	584	56.419	553
56.444	584	56.470	558
56.495	585	56.520	560
56.546	581	56.571	565
56.596	589	56.622	563
56.647	586	56.673	565
56.697	585	56.723	567
56.749	588	56.774	564
56.799	585	56.824	560
56.850	591	56.876	556
56.900	588	56.926	552
56.951	587	56.977	551
57.001	594	57.027	544
57.053	587	57.078	539
57.103	585	57.128	534
57.154	592	57.180	528
57.204	584	57.230	532
57.255	587	57.281	522
57.306	586	57.331	519
57.357	586	57.382	521
57.407	586	57.433	521
57.458	584	57.484	526
57.508	586	57.534	523
57.560	580	57.585	529
57.610	584	57.635	532
57.661	590	57.687	537
57.711	589	57.737	542
57.762	577	57.788	546
57.813	584	57.838	551
57.864	583	57.889	557
57.914	585	57.939	562
57.965	584	57.991	567
58.015	584	58.041	562
58.066	585	58.092	560
58.117	585	58.142	564
58.168	585	58.193	564
58.218	584	58.244	559
58.269	584	58.295	549
58.319	585	58.345	551
58.371	585	58.396	549
58.421	577	58.446	543
